experiment,cell_name,numSites,simulation_paramstrueBrlen,estBrlen,simulation_params,trueBrlen
s9c4,b'34_3',k200,,0.18104120397298407,sep_05_spalin,0.198
s9c4,b'180_11',k200,,0.7945112976318934,sep_05_spalin,0.876
s9c4,b'216_15',k200,,0.2756086235123159,sep_05_spalin,0.216
s9c4,b'216_14',k200,,0.2581313558861197,sep_05_spalin,0.216
s9c4,b'79_4',k200,,0.36189553075098857,sep_05_spalin,0.27
s9c4,b'130_8',k200,,0.2988432159083986,sep_05_spalin,0.306
s9c4,b'216_25',k200,,0.5710249968155533,sep_05_spalin,0.516
s9c4,b'183_18',k200,,0.3388919962502736,sep_05_spalin,0.318
s9c4,b'216_23',k200,,0.41010648686202744,sep_05_spalin,0.198
s9c4,b'216_22',k200,,0.19063872033407528,sep_05_spalin,0.198
s9c4,b'127_8',k200,,0.27847983004658866,sep_05_spalin,0.28800000000000003
s9c4,b'179_18',k200,,0.3691501410061876,sep_05_spalin,0.312
s9c4,b'216_27',k200,,0.2174803794957381,sep_05_spalin,0.222
s9c4,b'216_26',k200,,0.21751524265189637,sep_05_spalin,0.222
s9c4,b'175_17',k200,,0.26802453891107403,sep_05_spalin,0.28800000000000003
s9c4,b'215_30',k200,,0.2720206173264522,sep_05_spalin,0.24
s9c4,b'216_31',k200,,0.005000071343213281,sep_05_spalin,0.006
s9c4,b'216_30',k200,,0.03392016547149796,sep_05_spalin,0.006
s9c4,b'213_27',k200,,0.1994785135648133,sep_05_spalin,0.228
s9c4,b'216_29',k200,,0.005000000070341158,sep_05_spalin,0.018000000000000002
s9c4,b'216_28',k200,,0.0409044104188266,sep_05_spalin,0.018000000000000002
s9c4,b'virtual',k10,,0.05976197043159784,sep_1_spalin,0.0
s9c4,b'80_1',k10,,0.2556098757722067,sep_1_spalin,0.47400000000000003
s9c4,b'130_1',k10,,0.5371098062468694,sep_1_spalin,0.3
s9c4,b'216_1',k10,,0.29893185492728497,sep_1_spalin,0.516
s9c4,b'170_2',k10,,0.005,sep_1_spalin,0.24
s9c4,b'216_3',k10,,0.005,sep_1_spalin,0.276
s9c4,b'212_4',k10,,0.25290548463247653,sep_1_spalin,0.252
s9c4,b'216_4',k10,,0.03711744655247043,sep_1_spalin,0.024
s9c4,b'216_5',k10,,0.037108172630058764,sep_1_spalin,0.024
s9c4,b'128_2',k10,,0.1612072225984697,sep_1_spalin,0.28800000000000003
s9c4,b'171_6',k10,,0.38143706653063214,sep_1_spalin,0.258
s9c4,b'216_10',k10,,0.9220726812904586,sep_1_spalin,0.27
s9c4,b'211_8',k10,,0.005,sep_1_spalin,0.24
s9c4,b'216_13',k10,,0.005,sep_1_spalin,0.03
s9c4,b'216_12',k10,,0.23937395850520607,sep_1_spalin,0.03
s9c4,b'168_3',k10,,0.0050000000010712075,sep_1_spalin,0.24
s9c4,b'212_7',k10,,0.5905960644897992,sep_1_spalin,0.264
s9c4,b'216_9',k10,,0.005,sep_1_spalin,0.024
s9c4,b'216_8',k10,,0.17499053971611847,sep_1_spalin,0.024
s9c4,b'211_5',k10,,0.34810998291189194,sep_1_spalin,0.258
s9c4,b'216_7',k10,,0.005,sep_1_spalin,0.03
s9c4,b'216_6',k10,,0.1387703704699463,sep_1_spalin,0.03
s9c4,b'34_3',k10,,0.4167688403769151,sep_1_spalin,0.198
s9c4,b'180_11',k10,,1.3160901022183142,sep_1_spalin,0.876
s9c4,b'216_15',k10,,0.21169882773618884,sep_1_spalin,0.216
s9c4,b'216_14',k10,,0.21170401342163597,sep_1_spalin,0.216
s9c4,b'79_4',k10,,0.005000000001054724,sep_1_spalin,0.27
s9c4,b'130_8',k10,,0.800855294369392,sep_1_spalin,0.306
s9c4,b'216_25',k10,,0.6339948155694267,sep_1_spalin,0.516
s9c4,b'183_18',k10,,1.3160901021692348,sep_1_spalin,0.318
s9c4,b'216_23',k10,,0.575941220922184,sep_1_spalin,0.198
s9c4,b'216_22',k10,,0.005000000056594929,sep_1_spalin,0.198
s9c4,b'127_8',k10,,0.1532215640276481,sep_1_spalin,0.28800000000000003
s9c4,b'179_18',k10,,0.4135734618385896,sep_1_spalin,0.312
s9c4,b'216_27',k10,,0.005,sep_1_spalin,0.222
s9c4,b'216_26',k10,,0.3459286558048734,sep_1_spalin,0.222
s9c4,b'175_17',k10,,0.1749232979176679,sep_1_spalin,0.28800000000000003
s9c4,b'215_30',k10,,0.2480633847343938,sep_1_spalin,0.24
s9c4,b'216_31',k10,,0.10951059427283323,sep_1_spalin,0.006
s9c4,b'216_30',k10,,0.005,sep_1_spalin,0.006
s9c4,b'213_27',k10,,0.24818127791995734,sep_1_spalin,0.228
s9c4,b'216_29',k10,,0.005,sep_1_spalin,0.018000000000000002
s9c4,b'216_28',k10,,0.05365310241243543,sep_1_spalin,0.018000000000000002
s9c4,b'virtual',k50,,0.005,sep_1_spalin,0.0
s9c4,b'80_1',k50,,0.4907991973804462,sep_1_spalin,0.47400000000000003
s9c4,b'130_1',k50,,0.3340253993614677,sep_1_spalin,0.3
s9c4,b'216_1',k50,,0.41140117469781745,sep_1_spalin,0.516
s9c4,b'170_2',k50,,0.13941296018567484,sep_1_spalin,0.24
s9c4,b'216_3',k50,,0.43058545635473194,sep_1_spalin,0.276
s9c4,b'212_4',k50,,0.20880944324593453,sep_1_spalin,0.252
s9c4,b'216_4',k50,,0.04389557420114323,sep_1_spalin,0.024
s9c4,b'216_5',k50,,0.005000000406658648,sep_1_spalin,0.024
s9c4,b'128_2',k50,,0.350929727293466,sep_1_spalin,0.28800000000000003
s9c4,b'171_6',k50,,0.20578255289901476,sep_1_spalin,0.258
s9c4,b'216_10',k50,,0.24746850057045816,sep_1_spalin,0.27
s9c4,b'211_8',k50,,0.11691924255197995,sep_1_spalin,0.24
s9c4,b'216_13',k50,,0.10834643192233687,sep_1_spalin,0.03
s9c4,b'216_12',k50,,0.10834591445295391,sep_1_spalin,0.03
s9c4,b'168_3',k50,,0.08640258510305267,sep_1_spalin,0.24
s9c4,b'212_7',k50,,0.12519821761635805,sep_1_spalin,0.264
s9c4,b'216_9',k50,,0.09242627257542663,sep_1_spalin,0.024
s9c4,b'216_8',k50,,0.005,sep_1_spalin,0.024
s9c4,b'211_5',k50,,0.45382523890543924,sep_1_spalin,0.258
s9c4,b'216_7',k50,,0.13244489203862822,sep_1_spalin,0.03
s9c4,b'216_6',k50,,0.005000000029646383,sep_1_spalin,0.03
s9c4,b'34_3',k50,,0.09412036865007542,sep_1_spalin,0.198
s9c4,b'180_11',k50,,0.7954164129170772,sep_1_spalin,0.876
s9c4,b'216_15',k50,,0.2502854937825558,sep_1_spalin,0.216
s9c4,b'216_14',k50,,0.2502805484233071,sep_1_spalin,0.216
s9c4,b'79_4',k50,,0.15929973345423504,sep_1_spalin,0.27
s9c4,b'130_8',k50,,0.37744703751418607,sep_1_spalin,0.306
s9c4,b'216_25',k50,,0.4705704736994569,sep_1_spalin,0.516
s9c4,b'183_18',k50,,0.2888704376999054,sep_1_spalin,0.318
s9c4,b'216_23',k50,,0.26115650858361744,sep_1_spalin,0.198
s9c4,b'216_22',k50,,0.1937314312285273,sep_1_spalin,0.198
s9c4,b'127_8',k50,,0.23834081312282604,sep_1_spalin,0.28800000000000003
s9c4,b'179_18',k50,,0.37411085443908537,sep_1_spalin,0.312
s9c4,b'216_27',k50,,0.2551897836725836,sep_1_spalin,0.222
s9c4,b'216_26',k50,,0.25518874829718186,sep_1_spalin,0.222
s9c4,b'175_17',k50,,0.28063127639687463,sep_1_spalin,0.28800000000000003
s9c4,b'215_30',k50,,0.330443261514674,sep_1_spalin,0.24
s9c4,b'216_31',k50,,0.09315375631154188,sep_1_spalin,0.006
s9c4,b'216_30',k50,,0.005000000033372502,sep_1_spalin,0.006
s9c4,b'213_27',k50,,0.21686960902796515,sep_1_spalin,0.228
s9c4,b'216_29',k50,,0.005000000759436508,sep_1_spalin,0.018000000000000002
s9c4,b'216_28',k50,,0.03318621750175553,sep_1_spalin,0.018000000000000002
s9c4,b'virtual',k200,,0.005000276421211137,sep_1_spalin,0.0
s9c4,b'80_1',k200,,0.4627053757900754,sep_1_spalin,0.47400000000000003
