model treeID cellID true_x true_y estimated_x estimated_y
student-t s2c4 126_1 447.0 202.0 450.53924148422476 193.76642817531962
student-t s2c4 182_1 452.0 219.0 451.2587047680474 207.09203447420595
student-t s2c4 178_2 469.0 181.0 458.7416569803562 186.97100897596
student-t s2c4 67_2 430.0 173.0 430.1561297973183 193.76112618938396
student-t s2c4 126_3 423.0 201.0 430.3880771723982 206.27050797804276
student-t s2c4 192_7 439.0 209.0 439.2085404074811 209.0035193710256
student-t s2c4 188_5 409.0 210.0 422.3640328777476 216.6511998510447
student-t s2c4 119_4 421.0 180.0 424.90437094390415 185.1477720839784
student-t s2c4 168_5 430.0 192.0 430.99863654090245 182.39692738994842
student-t s2c4 167_6 403.0 178.0 413.8367223186902 179.9890355119189
student-t s2c4 215_12 414.0 161.0 412.51387475688256 161.04541127966547
student-t s2c5 21_1 316.0 179.0 317.42742465938215 164.51046315207927
student-t s2c5 74_1 300.0 202.0 310.78400473872296 174.20176965425887
student-t s2c5 155_1 312.0 234.0 323.54557545893454 206.17420365025197
student-t s2c5 203_3 333.0 202.0 326.72832680071417 206.02167095183677
student-t s2c5 202_1 328.0 222.0 327.68248339817734 223.68252204951582
student-t s2c5 146_2 290.0 173.0 289.18411352051726 162.19993473480244
student-t s2c5 195_4 273.0 155.0 276.61846868033354 156.41672332133453
student-t s2c5 69_2 331.0 164.0 323.4370257874414 155.75204289797875
student-t s2c5 126_5 307.0 144.0 322.8326677053993 146.00169443648159
student-t s2c5 183_9 339.0 130.0 334.5995823687131 138.25696710677892
student-t s2c5 181_7 307.0 130.0 310.8541970026069 144.15802655208557
student-t s2c5 124_3 318.0 174.0 330.9333080091662 155.12758829825478
student-t s2c6 25_3 217.0 115.0 217.44870388307356 120.51834150193197
student-t s2c6 68_6 230.0 106.0 226.83358677709924 104.9661052550551
student-t s2c6 116_9 237.0 122.0 238.29966732700993 109.32959284910672
student-t s2c6 188_25 229.0 115.0 226.5380876373674 121.67917943274628
student-t s2c6 192_27 228.0 125.0 225.97606265503225 124.43191608337341
student-t s2c6 161_18 267.0 105.0 257.6865909560598 105.86672633376574
student-t s2c6 115_10 212.0 95.0 225.9777198436613 82.04437028262966
student-t s2c6 170_21 227.0 84.0 227.87597026718416 76.7549768986966
student-t s2c6 167_22 221.0 72.0 223.23313379149204 63.27924433577804
student-t s2c6 209_34 195.0 65.0 201.14026982106384 60.25155988855865
student-t s2c6 208_35 245.0 56.0 241.639994255932 52.17360517951277
student-t s2c6 64_4 215.0 120.0 222.25284256722907 127.29082130818414
student-t s2c6 113_7 213.0 115.0 215.21996949496324 120.28484651950724
student-t s2c6 160_15 224.0 113.0 212.4605409326137 107.61229109064503
student-t s2c6 202_26 207.0 115.0 208.2995534936156 105.86761577806448
student-t s2c6 198_26 209.0 98.0 213.98021389795127 99.16619011607696
student-t s2c6 103_5 228.0 129.0 232.92065703796234 140.10533562688244
student-t s2c6 152_11 222.0 136.0 241.83422738254282 146.66548440869576
student-t s2c6 201_23 247.0 134.0 244.53484124817223 142.61857616837145
student-t s2c6 191_21 246.0 158.0 246.67992226382893 155.23295119575357
student-t s2c6 139_9 228.0 141.0 236.01583440958325 146.67940346695832
student-t s2c6 184_17 251.0 118.0 246.6537788375408 129.6634825355001
student-t s2c6 184_16 228.0 170.0 229.47801538598227 176.25564282558386
student-t s2c6 14_1 173.0 134.0 204.6787915014847 126.74158649970995
student-t s2c6 78_1 204.0 127.0 208.5418248724586 137.4941687772443
student-t s2c6 130_3 215.0 135.0 214.941432108881 142.04823746742707
student-t s2c6 189_7 213.0 145.0 217.00120969988322 141.19514477904178
student-t s2c6 183_5 217.0 155.0 219.5745939579491 147.4712259718408
student-t s2c6 129_1 193.0 133.0 205.38702506903397 141.44739765769185
student-t s2c6 182_3 229.0 132.0 217.57236708121852 138.27022424914412
student-t s2c6 172_1 172.0 141.0 192.60535051830684 147.39946430854224
student-t s2c6 63_2 164.0 113.0 183.01954669704858 126.87378668365945
student-t s2c6 118_3 175.0 123.0 176.5719926902408 127.84250109616458
student-t s2c6 170_7 188.0 132.0 187.76190961683267 131.76193365524952
student-t s2c6 166_5 159.0 123.0 159.84473847741268 125.0771298263821
student-t s2c6 210_8 147.0 140.0 146.57424294854647 138.29089998204074
student-t s2c6 209_9 159.0 109.0 158.22142458223422 109.23214465013544
student-t s2c6 117_4 164.0 114.0 167.06217168197793 126.07011101642087
student-t s2c6 176_12 190.0 117.0 178.54443949092757 117.8084597620072
student-t s2c6 159_7 145.0 125.0 144.41821562657304 131.2852977402483
student-t s2c6 208_12 124.0 158.0 126.39301029867795 154.8789421107225
student-t s2c7 29_1 84.0 289.0 73.4590560609894 271.96677735095443
student-t s2c7 88_1 60.0 265.0 52.66978300802613 269.92691862888654
student-t s2c7 141_1 39.0 275.0 42.22510872188105 273.1101882918429
student-t s2c7 139_2 46.0 253.0 45.913501804259404 265.0816925869267
student-t s2c7 197_3 56.0 263.0 47.78917960995729 268.5035125570712
student-t s2c7 78_2 82.0 271.0 90.4449177716818 273.66056511857886
student-t s2c7 131_4 103.0 256.0 108.37547766628158 267.2911097670303
student-t s2c7 191_7 101.0 258.0 116.68161465118553 267.06143848466917
student-t s2c7 185_5 120.0 253.0 118.21544260899596 261.0129090382127
student-t s2c8 14_1 253.0 277.0 263.0758620530093 257.0990394474198
student-t s2c8 62_1 234.0 283.0 256.89392240742455 275.243698675667
student-t s2c8 109_1 219.0 312.0 247.25502884843968 291.13597142334754
student-t s2c8 165_1 219.0 310.0 232.2175641202598 300.9331716837772
student-t s2c8 212_2 220.0 293.0 217.8107965099632 295.786446850592
student-t s2c8 158_2 234.0 306.0 249.98457164680744 298.3757354314894
student-t s2c8 214_4 242.0 296.0 245.89518242402966 297.028408256683
student-t s2c8 205_4 257.0 302.0 256.07624974605824 306.4981320771127
student-t s2c8 105_2 238.0 280.0 260.0276969571258 276.59657348052065
student-t s2c8 152_3 235.0 275.0 257.575047170117 274.11069011681707
student-t s2c8 204_5 233.0 266.0 235.86957530393025 267.72963882262127
student-t s2c8 199_6 269.0 276.0 273.82833987561435 277.3503145307152
student-t s2c8 150_4 265.0 276.0 265.6927901348885 280.4032784566193
student-t s2c8 207_12 254.0 266.0 254.08747180019046 271.81483599742916
student-t s2c8 205_9 280.0 293.0 284.90431725252097 293.701177912611
student-t s2c8 60_2 247.0 259.0 268.9962375945064 239.77862940115222
student-t s2c8 112_7 233.0 254.0 266.0168064298724 232.2633286694423
student-t s2c8 180_13 264.0 251.0 268.2197844801831 246.32961145192553
student-t s2c8 175_14 256.0 203.0 260.3380208930426 208.27358008128093
student-t s2c8 108_4 274.0 253.0 278.04660933759715 229.63414445662352
student-t s2c8 160_10 273.0 227.0 279.22240164504984 225.29337342289406
student-t s2c8 215_19 277.0 233.0 275.78896074031974 233.40861675504195
student-t s2c8 154_7 296.0 225.0 285.61584048917626 223.9366126522391
student-t s2c8 210_15 296.0 196.0 296.42119132215873 196.31170093103745
student-t s2c9 41_1 232.0 273.0 245.35343797833298 248.79259318907236
student-t s2c9 83_3 213.0 267.0 225.59511771504702 253.9356825824978
student-t s2c9 125_6 215.0 263.0 219.18842571246356 252.09300117406107
student-t s2c9 165_9 209.0 248.0 218.3605369585821 246.6052019863705
student-t s2c9 203_16 209.0 247.0 214.0325688007553 250.33515730994202
student-t s2c9 201_15 226.0 231.0 221.70384891512694 237.98014368015643
student-t s2c9 165_8 216.0 263.0 213.94289430802118 255.7934870517914
student-t s2c9 205_15 233.0 251.0 221.38279554728427 254.66217350485843
student-t s2c9 200_11 202.0 261.0 202.48400076914132 260.0339732572738
student-t s2c9 124_4 191.0 284.0 214.01696528421016 260.8115491021763
student-t s2c9 164_5 184.0 253.0 200.95594020220355 255.41673559058856
student-t s2c9 209_11 185.0 272.0 190.6781167563252 271.7853592907244
student-t s2c9 201_10 201.0 220.0 197.67743343963926 235.66144256702955
student-t s2c9 164_4 207.0 288.0 215.5701828138675 273.35277750582674
student-t s2c9 205_7 202.0 283.0 200.48151526140538 279.28229557142623
student-t s2c9 202_8 234.0 278.0 231.3002430662672 279.3475433432497
student-t s2c9 81_1 250.0 268.0 264.0565712277074 243.8964748813802
student-t s2c9 166_1 292.0 255.0 287.0587520158532 257.9070419264586
student-t s2c9 123_2 251.0 253.0 271.3393494996509 231.5317192850311
student-t s2c9 186_3 261.0 231.0 277.82603853487035 230.69890144675
student-t s2c9 180_4 274.0 212.0 275.2640505173561 215.35818953575435
student-t s3c1 20_1 418.0 459.0 417.61228642341166 450.09761772568345
student-t s3c1 68_1 409.0 455.0 406.9198640178565 451.7322995079358
student-t s3c1 121_1 418.0 449.0 408.503872102766 447.82126508912063
student-t s3c1 173_3 413.0 454.0 406.9619360982548 454.7674664468827
student-t s3c1 214_6 398.0 450.0 397.0414901744528 451.5779090669789
student-t s3c1 161_1 418.0 439.0 410.8879890481025 439.41905911094017
student-t s3c1 202_3 431.0 440.0 429.4491806616578 434.4926384363174
student-t s3c1 195_1 400.0 435.0 398.2740719878913 436.4762007106219
student-t s3c1 67_2 424.0 449.0 428.07496713313674 448.49771836342364
student-t s3c1 133_6 423.0 453.0 428.6091630231147 462.87421079742074
student-t s3c1 195_11 429.0 454.0 426.3867645783508 457.49905997863124
student-t s3c1 180_9 426.0 473.0 430.67470142215615 477.5704924372519
student-t s3c1 121_3 450.0 444.0 439.6675206421958 434.7714968700532
student-t s3c1 169_4 464.0 424.0 449.5735355487013 421.5622516554179
student-t s3c1 214_7 466.0 422.0 462.700064761747 420.06379656041344
student-t s3c1 212_8 444.0 407.0 446.2409472136867 411.3734352073923
student-t s3c1 165_5 443.0 442.0 439.97471637948775 435.63853729457344
student-t s3c1 209_11 412.0 433.0 416.1620844484806 429.2329146258976
student-t s3c1 203_9 467.0 443.0 460.43206676003587 441.93541439612335
student-t s3c2 51_1 354.0 368.0 327.9350076674074 340.82874767012436
student-t s3c2 109_3 317.0 304.0 324.1579503272238 293.96663870375954
student-t s3c2 108_1 343.0 394.0 331.64670874135055 386.2191699320977
student-t s3c2 165_1 309.0 390.0 298.5909203340263 387.6021981978731
student-t s3c2 212_3 304.0 391.0 301.8273892599432 388.84192091139704
student-t s3c2 210_1 259.0 391.0 268.31855809074096 387.5067244354081
student-t s3c3 77_1 229.0 244.0 218.6096559634372 229.12215846382924
student-t s3c3 136_1 209.0 240.0 210.01833596921438 235.84137501250834
student-t s3c3 188_3 219.0 232.0 209.22692825081467 232.077538809955
student-t s3c3 187_1 207.0 247.0 203.41027758799174 245.48511410447625
student-t s3c3 126_2 230.0 231.0 225.72579568527345 223.55128441418816
student-t s3c3 177_5 219.0 218.0 220.64457003883857 214.06515305088982
student-t s3c3 169_3 234.0 234.0 236.49679889087076 226.53397606790685
student-t s3c3 207_7 237.0 219.0 239.1305222262885 223.97212511923172
student-t s3c3 205_5 242.0 233.0 242.8202003945868 231.48798274894722
student-t s3c4 28_1 225.0 144.0 214.86983071481671 135.96887094337964
student-t s3c4 91_1 197.0 138.0 170.9430218367056 153.38601917883142
student-t s3c4 157_3 152.0 115.0 143.40078612443898 166.1853533932929
student-t s3c4 152_1 187.0 122.0 162.22387413707492 157.84670188689697
student-t s3c4 207_1 161.0 163.0 159.78680028366048 164.35612848234584
student-t s3c4 76_2 235.0 128.0 244.73722386948714 122.89446627230727
student-t s3c4 129_3 250.0 109.0 259.77461539679905 121.64579843252561
student-t s3c4 179_6 261.0 104.0 264.72487349953826 112.19153783530122
student-t s3c4 179_5 268.0 124.0 268.49232662882224 129.85396144891075
student-t s3c4 122_4 238.0 96.0 256.0021168083549 111.60275059413357
student-t s3c4 170_7 242.0 128.0 250.91667732252697 126.17431456401492
student-t s3c4 213_10 260.0 145.0 257.924533999034 144.7449040012283
student-t s3c4 210_11 237.0 114.0 239.87943844133935 121.94382451528003
student-t s3c4 166_8 266.0 70.0 272.15228302572433 83.31911570567648
student-t s3c4 210_12 268.0 87.0 272.44821222777415 84.89028092403318
student-t s3c4 204_12 287.0 53.0 285.6487355279379 57.346053071202846
student-t s3c5 16_1 346.0 185.0 343.6892682851737 179.88242734756244
student-t s3c5 72_3 337.0 165.0 341.97681200445714 177.05969073386925
student-t s3c5 143_5 340.0 165.0 342.4050235110238 161.28894713139772
student-t s3c5 209_9 356.0 159.0 355.0114395228966 159.13029807285062
student-t s3c5 202_10 322.0 153.0 331.553844586211 150.39299846456947
student-t s3c5 66_1 353.0 183.0 345.2177697731197 182.40226435928759
student-t s3c5 128_3 337.0 174.0 340.0388691127329 183.0687884447263
student-t s3c5 188_5 331.0 190.0 336.77040594181346 194.07035368453208
student-t s3c5 186_5 339.0 161.0 338.37240880094083 173.10985699733092
student-t s3c5 126_1 355.0 188.0 352.1055282475758 184.77571465876565
student-t s3c5 187_1 364.0 173.0 360.8965803225628 182.18849023264957
student-t s3c5 185_2 346.0 188.0 350.4418608086845 189.6296776467849
student-t s4c1 50_3 364.0 272.0 383.8541297633652 260.3942938492148
student-t s4c1 111_4 345.0 280.0 365.19783836979946 275.7547951818943
student-t s4c1 162_8 377.0 278.0 364.96798154883504 279.77708036851783
student-t s4c1 209_9 364.0 289.0 361.3095170499194 290.2074576468889
student-t s4c1 204_10 370.0 271.0 368.0448384522895 273.956872215888
student-t s4c1 160_8 321.0 279.0 350.6863420822438 283.8132993187278
student-t s4c1 204_12 346.0 270.0 347.8944769693084 276.56902905065476
student-t s4c1 204_11 332.0 301.0 340.835519381714 298.9913687660363
student-t s4c1 98_3 386.0 262.0 394.1080000078237 248.69016518069293
student-t s4c1 151_5 363.0 222.0 387.60788949943725 206.47915107713462
student-t s4c1 146_3 411.0 273.0 411.09294593604557 265.57340636729447
student-t s4c1 47_1 394.0 289.0 391.2679453807943 259.939472537033
student-t s4c1 112_1 394.0 283.0 395.4215176962454 263.30211350008324
student-t s4c1 166_1 399.0 289.0 399.32037568913677 280.14624715607596
student-t s4c1 208_3 393.0 274.0 396.4317704455812 280.01650496233947
student-t s4c1 203_1 407.0 290.0 404.5691868465426 291.576890305752
student-t s4c1 161_2 389.0 261.0 395.0177253202433 251.02808442594596
student-t s4c1 203_3 380.0 258.0 384.4452185760775 253.5864275950871
student-t s4c1 197_4 408.0 241.0 403.7157777910172 239.670827817553
student-t s4c10 31_1 135.0 407.0 134.7650767512116 399.87982068119015
student-t s4c10 83_1 119.0 402.0 129.04405819224536 402.83604193691417
student-t s4c10 135_3 140.0 402.0 139.08366627860028 402.04174843426244
student-t s4c10 129_1 107.0 411.0 114.58072591013857 406.1584475046693
student-t s4c10 173_1 116.0 413.0 116.49234373334116 411.27631583164066
student-t s4c10 171_2 106.0 402.0 99.26750040206204 404.33223248728456
student-t s4c10 213_5 84.0 393.0 84.87455153447549 391.46081360468463
student-t s4c10 210_3 98.0 417.0 98.56146533310827 414.34408703883236
student-t s4c10 81_2 130.0 392.0 140.26200849032563 397.03767547277107
student-t s4c10 130_5 135.0 382.0 145.77860402490245 385.8537695814745
student-t s4c10 177_11 142.0 363.0 145.8465005237024 368.30619909411354
student-t s4c10 215_19 134.0 357.0 132.07219486849507 354.7121253268592
student-t s4c10 215_18 159.0 366.0 159.68564122045294 368.0039489624241
student-t s4c10 173_8 145.0 393.0 150.5512391026489 391.23941711103146
student-t s4c10 213_13 162.0 405.0 162.50775846047318 408.2859836213123
student-t s4c10 209_12 142.0 383.0 144.1239617668689 381.30435181034323
student-t s4c10 130_4 120.0 407.0 140.13422043426144 405.23799669275877
student-t s4c10 171_4 128.0 402.0 138.6838508245105 397.0270776007589
student-t s4c10 209_8 142.0 402.0 145.0318647376639 407.4155176361477
student-t s4c10 206_8 129.0 382.0 131.54895453445704 379.0884942995828
student-t s4c10 171_3 134.0 419.0 141.47678151521825 421.16017914103105
student-t s4c10 207_5 138.0 438.0 147.86521688096602 439.2987138798422
student-t s4c2 5_1 314.0 281.0 314.7052988984861 286.978148063895
student-t s4c2 52_2 306.0 279.0 313.86131737426814 288.26996367067903
student-t s4c2 106_3 300.0 267.0 302.705269947126 273.9726319652345
student-t s4c2 149_1 298.0 275.0 303.5728209524986 275.59567824799865
student-t s4c2 190_1 299.0 290.0 295.36531210143994 290.11688921673687
student-t s4c2 189_2 310.0 265.0 312.437692248798 263.22472897439957
student-t s4c2 142_2 285.0 257.0 294.5672064622052 263.08359444100097
student-t s4c2 185_5 270.0 254.0 276.23481642999576 255.8853729538872
student-t s4c2 180_3 298.0 261.0 301.0326245708413 258.26978879153927
student-t s4c2 98_1 327.0 327.0 322.4438864791369 301.80100145507583
student-t s4c3 41_3 346.0 66.0 346.7783745925844 100.72136355333146
student-t s4c3 135_7 340.0 83.0 349.9469042893256 85.65224107583408
student-t s4c3 194_13 339.0 90.0 330.235164113849 93.56945592151354
student-t s4c3 187_14 369.0 71.0 369.3566417280186 69.77457953233407
student-t s4c3 96_5 327.0 85.0 342.24457159838306 101.65587570825703
student-t s4c3 161_9 331.0 115.0 350.24930479675675 114.17310700632389
student-t s4c3 215_17 362.0 105.0 362.33114703528423 107.06508644828862
student-t s4c3 155_7 314.0 85.0 329.837286593974 91.40297611772596
student-t s4c3 206_12 317.0 103.0 318.54585281566125 97.40749517722782
student-t s4c3 202_12 332.0 81.0 330.3562470863662 77.21377765367608
student-t s4c3 36_1 333.0 96.0 350.409141166701 111.21512035093257
student-t s4c3 93_1 320.0 106.0 343.4214513485542 127.13292173737247
student-t s4c3 157_1 361.0 141.0 365.07406341735077 142.96309572698542
student-t s4c3 208_3 372.0 135.0 379.27764162422915 136.99148285500507
student-t s4c3 204_1 371.0 154.0 367.18099790469694 160.9048703030705
student-t s4c3 154_2 301.0 124.0 311.76410261974416 128.88995168648725
student-t s4c3 207_6 289.0 127.0 288.99004569259847 128.07069380391133
student-t s4c3 206_4 303.0 135.0 309.2555065724551 131.19286306300057
student-t s4c3 89_2 345.0 84.0 359.5752052634289 104.45788264111427
student-t s4c3 158_7 362.0 99.0 364.53261407887237 90.9581853787889
student-t s4c3 214_12 390.0 80.0 385.4635146325663 80.02647399905085
student-t s4c3 156_4 348.0 112.0 366.19977314493786 108.71434183754342
student-t s4c3 214_9 358.0 127.0 359.64020570545415 126.31079576598813
student-t s4c3 207_8 376.0 94.0 377.2320094949783 97.05360204175305
student-t s4c4 29_1 293.0 99.0 294.1403298547261 105.54852487014429
student-t s4c4 86_3 303.0 91.0 298.1992898520905 106.48345250893776
student-t s4c4 150_3 303.0 92.0 309.28737602378794 102.16729590479916
student-t s4c4 201_7 306.0 84.0 307.6838477651689 86.84907398132403
student-t s4c4 195_3 319.0 114.0 318.5301242603274 112.2047388666992
student-t s4c4 147_1 295.0 111.0 292.1612416887173 111.61141358968543
student-t s4c4 197_3 296.0 93.0 293.2711506365567 99.2092840191144
student-t s4c4 196_1 287.0 127.0 286.2075575754348 128.55846390729133
student-t s4c4 83_1 298.0 107.0 290.2965637055163 104.66531858996102
student-t s4c5 54_1 273.0 264.0 267.15930615834526 277.79233851395276
student-t s4c5 110_2 259.0 279.0 256.1703628466068 284.94671672056654
student-t s4c5 164_3 255.0 280.0 255.1646167680454 283.7269494451539
student-t s4c5 150_1 253.0 294.0 249.16479277489168 290.9696786248306
student-t s4c5 211_1 255.0 298.0 253.3038207732962 299.6494964226221
student-t s4c5 205_2 236.0 287.0 235.3962549319577 291.45092923707216
student-t s4c5 43_2 277.0 255.0 273.37460414996076 277.6888022660804
student-t s4c5 103_5 262.0 256.0 264.38942033484994 259.142278850145
student-t s4c5 158_10 253.0 254.0 245.83180623211481 249.95711337995178
student-t s4c5 202_17 250.0 254.0 248.9619257680509 247.16487862136333
student-t s4c5 192_16 223.0 247.0 231.8434556411607 246.52289351204524
student-t s4c5 153_8 270.0 248.0 272.83236705848515 252.83983851993472
student-t s4c5 198_13 260.0 262.0 261.67495809735516 261.3980418639195
student-t s4c5 188_12 292.0 242.0 288.21321525120527 241.4475337950387
student-t s4c5 92_3 291.0 277.0 284.09004098136484 292.56657152279473
student-t s4c5 144_5 281.0 278.0 281.0096323648209 288.1228993904976
student-t s4c5 194_11 291.0 278.0 288.5360077867384 282.69827469851737
student-t s4c5 190_9 269.0 287.0 271.2166377902224 289.1654192148335
student-t s4c5 138_3 298.0 298.0 297.15615252177787 311.3244954356073
student-t s4c5 184_7 316.0 316.0 318.25977378642426 321.082468616207
student-t s4c5 177_5 278.0 305.0 291.7121890211821 317.8794511701503
student-t s4c5 212_6 300.0 333.0 300.160008812331 332.4762883256846
student-t s4c6 18_1 253.0 257.0 246.08104368776316 259.2894613581245
student-t s4c6 62_1 240.0 259.0 238.62596428948405 253.1952498798281
student-t s4c6 112_3 239.0 242.0 235.51489713584073 237.54634556305666
student-t s4c6 162_6 265.0 237.0 250.81915599059622 233.6713582433174
student-t s4c6 213_12 233.0 246.0 232.09036671004355 246.95900545614006
student-t s4c6 208_13 293.0 222.0 294.35214937928004 217.58121119722327
student-t s4c6 162_5 192.0 230.0 216.35202787294315 226.30907664845077
student-t s4c6 206_10 211.0 212.0 217.81084977522977 225.6724091927949
student-t s4c6 107_1 235.0 267.0 233.88205797299335 260.4114209984885
student-t s4c6 152_3 235.0 274.0 240.19035081657594 268.9039995891047
student-t s4c6 199_3 244.0 282.0 243.83900289867915 279.13173543188617
student-t s4c6 193_4 243.0 263.0 242.70868307067067 267.8075637548275
student-t s4c6 151_1 224.0 263.0 222.8019758698934 259.2247744174029
student-t s4c6 205_3 207.0 239.0 217.1573475270409 245.4393855452159
student-t s4c6 200_1 216.0 271.0 215.87454827545105 270.21750774730583
student-t s4c6 56_2 256.0 257.0 252.50537310335457 264.54483462068896
student-t s4c7 32_1 197.0 309.0 200.4541416403456 318.1011273341744
student-t s4c7 126_5 178.0 322.0 187.76497760752648 322.7606669617459
student-t s4c7 166_10 182.0 309.0 188.2150303738147 314.5472958122265
student-t s4c7 201_13 195.0 319.0 201.32422810133704 316.9184620938136
student-t s4c7 196_10 183.0 307.0 177.47009912457108 306.25515834214156
student-t s4c7 165_8 174.0 333.0 182.11290091111866 332.84880844694095
student-t s4c7 203_10 189.0 336.0 186.96531637517282 335.1013875416967
student-t s4c7 203_9 157.0 347.0 171.46859700320255 340.25288242945925
student-t s4c7 78_1 200.0 310.0 206.5970157507944 315.82517124798886
student-t s4c7 122_3 194.0 314.0 204.95354563876379 316.35035215304936
student-t s4c7 161_6 202.0 303.0 207.76903035292452 310.8989732626907
student-t s4c7 197_5 211.0 309.0 212.633421283861 314.1458697817703
student-t s4c7 195_6 201.0 297.0 205.65621608233877 302.95802645459923
student-t s4c7 117_1 205.0 304.0 213.30301528318873 313.42776743181156
student-t s4c7 157_3 212.0 322.0 211.6759353749629 319.5371887544482
student-t s4c7 154_1 227.0 301.0 221.24300747387292 305.4024775460817
student-t s4c7 190_3 215.0 298.0 219.22887249033985 295.93243976839426
student-t s4c7 189_1 235.0 308.0 230.85647051723603 306.9047337176019
student-t s4c8 7_1 260.0 323.0 249.47329556694058 326.1708060602262
student-t s4c8 83_3 247.0 322.0 249.09959722535396 316.6891077805828
student-t s4c8 71_1 243.0 325.0 249.78596271348403 334.1366452052247
student-t s4c8 133_1 245.0 329.0 250.0881794494011 343.385516540463
student-t s4c8 181_3 251.0 327.0 250.38251526399952 339.13704828750696
student-t s4c8 179_1 247.0 358.0 250.03163709443552 354.5470040414628
student-t s4c8 127_2 238.0 314.0 249.78598876165302 332.80761812671693
student-t s4c8 180_4 237.0 334.0 242.3099558626443 342.4141000039983
student-t s4c8 170_4 257.0 317.0 255.83466170360174 323.9628292016222
student-t s4c8 209_7 248.0 311.0 246.89297320622532 309.29573786115486
student-t s4c9 176_1 200.0 384.0 214.0007674610242 377.5005726118106
student-t s5c1 49_1 345.0 410.0 296.48826964258075 463.7161953057302
student-t s5c1 103_1 338.0 455.0 297.94589540923846 474.93326729838014
student-t s5c1 159_1 301.0 496.0 284.1553352297753 493.20261508771733
student-t s5c1 199_1 290.0 496.0 288.02497417723725 494.6829366436966
student-t s5c1 152_2 329.0 460.0 311.43989042879946 469.9042677657701
student-t s5c1 197_4 340.0 445.0 331.8619710997541 451.5792466807778
student-t s5c1 192_2 315.0 488.0 305.61751187288303 481.1679651296079
student-t s5c1 98_2 323.0 419.0 295.1664120282341 453.5647667966384
student-t s5c1 159_4 295.0 441.0 288.574164930566 451.7441541429184
student-t s5c1 206_9 277.0 437.0 274.9017312796705 444.52279270772283
student-t s5c1 200_7 305.0 459.0 295.65768360904207 456.7751426130238
student-t s5c10 6_1 189.0 167.0 158.76669461071185 176.80074746942188
student-t s5c10 57_1 197.0 172.0 169.65242359507985 166.53365541643578
student-t s5c10 114_1 200.0 192.0 185.44296777016476 174.78025411952018
student-t s5c10 170_3 188.0 178.0 183.6709102399918 166.78528168013216
student-t s5c10 212_7 178.0 156.0 177.51703404560521 157.99296949056216
student-t s5c10 208_5 191.0 177.0 188.0025287344199 169.2194445928833
student-t s5c10 162_1 213.0 204.0 200.38790032292488 189.0972904208478
student-t s5c10 205_2 208.0 175.0 207.58502600714198 177.7364662951025
student-t s5c10 205_1 208.0 216.0 206.00780144788743 217.63146839971594
student-t s5c10 98_2 174.0 160.0 167.37920618473007 151.72438733141132
student-t s5c10 144_5 183.0 140.0 172.50051220254383 142.13467036679546
student-t s5c10 200_11 199.0 139.0 195.4563576159249 136.17290804411897
student-t s5c10 191_9 163.0 131.0 159.93249376942404 137.51050166895277
student-t s5c10 141_3 178.0 166.0 160.13819046269828 145.84356919083382
student-t s5c10 186_7 131.0 156.0 130.60504506798796 141.1422396984919
student-t s5c10 178_5 193.0 154.0 174.5334489334993 144.67463726279053
student-t s5c10 54_2 186.0 187.0 148.54067992825577 186.44947733924187
student-t s5c10 98_5 181.0 188.0 148.52862999132222 190.88630143423475
student-t s5c10 149_11 155.0 209.0 132.54644748900512 192.56535048864816
student-t s5c10 195_22 150.0 206.0 137.8000062290335 201.44583554619905
student-t s5c10 194_20 126.0 198.0 112.04809755711875 185.44065650208773
student-t s5c10 148_12 181.0 202.0 164.1608340501365 194.26589351924542
student-t s5c10 194_24 181.0 206.0 179.0954623013642 200.83190240951745
student-t s5c10 193_22 165.0 194.0 163.64451911635112 190.9390876112419
student-t s5c10 93_3 172.0 198.0 140.2873156819956 190.21301668645776
student-t s5c10 138_6 156.0 184.0 141.78578893485422 178.08917302834254
student-t s5c10 183_13 148.0 170.0 145.90008088793752 165.20877281555272
student-t s5c10 183_12 148.0 191.0 139.18372122907937 178.75571479669736
student-t s5c10 138_5 152.0 225.0 129.09612102017175 207.49788365945264
student-t s5c10 185_12 142.0 225.0 124.52846493560256 211.4575827841865
student-t s5c10 184_10 124.0 227.0 122.40287333115234 220.5406027444199
student-t s5c11 65_1 117.0 215.0 104.60825131809027 256.6582420747974
student-t s5c11 130_1 100.0 253.0 104.51523079981132 259.93177824044596
student-t s5c11 113_2 113.0 268.0 104.6756039036083 254.24172387202057
student-t s5c11 161_3 105.0 230.0 103.23432768817061 242.15132884107766
student-t s5c11 205_7 108.0 225.0 103.02735551977108 229.29328998822183
student-t s5c11 202_5 95.0 243.0 102.19528717162515 243.64978025523584
student-t s5c11 153_1 116.0 272.0 105.93318487149126 262.08831519424996
student-t s5c11 196_3 114.0 258.0 109.54430771196095 261.20652170345323
student-t s5c11 195_1 107.0 278.0 103.7355618855727 271.2556488653766
student-t s5c12 44_1 159.0 309.0 154.40053903995187 302.83405339151415
student-t s5c12 98_2 159.0 313.0 160.72817306498573 311.81183939521054
student-t s5c12 163_3 143.0 304.0 138.70168677171006 309.28522755617223
student-t s5c12 213_3 140.0 312.0 137.0754070708999 315.3156104072058
student-t s5c12 207_1 126.0 301.0 125.91725815432046 302.21976025179055
student-t s5c12 143_1 174.0 311.0 182.38006793153076 321.1211748429168
student-t s5c12 98_1 145.0 292.0 140.70790187773719 297.33060107931743
