rep method nodeName nodeAge trueTime estBrlen
s2c1 without_location 216_36 216 8.0 0.005000000000081059
s2c1 without_location 216_39 216 8.0 0.005000000000073832
s2c1 without_location 216_40 216 8.0 0.0050000000000738325
s2c1 without_location 216_41 216 5.0 0.6457330968819258
s2c1 without_location 216_42 216 5.0 0.6457330968819258
s2c1 without_location 216_43 216 9.0 0.005000000000037417
s2c1 without_location 216_44 216 9.0 0.005000000000037417
s2c1 without_location 216_45 216 5.0 0.8031687125120054
s2c1 without_location 216_46 216 5.0 0.8031687125120054
s2c1 without_location 216_6 216 3.0 0.13299405782001575
s2c1 without_location 216_7 216 3.0 0.13299405782001575
s2c1 without_location 216_8 216 3.0 0.005000000000047253
s2c1 without_location 216_9 216 3.0 0.005000000000047253
s2c1 without_location 52_3 52 40.0 0.47168248842826804
s2c1 without_location 59_5 59 47.0 0.00500000000011584
s2c1 without_location 69_1 69 68.0 0.45741935967266734
s2c1 without_location virtual 1 0 0.005000000000322807
s2c10 with_all_location 120_1 119 50.0 0.504929772802846
s2c10 with_all_location 123_3 122 53.0 0.6385442028079193
s2c10 with_all_location 129_5 128 106.0 0.5671998935520595
s2c10 with_all_location 165_1 164 45.0 0.26864680954793524
s2c10 with_all_location 177_5 176 54.0 0.1842261825676188
s2c10 with_all_location 179_9 178 50.0 0.4269076920573228
s2c10 with_all_location 207_2 206 42.0 0.11241457731311348
s2c10 with_all_location 209_1 208 44.0 0.201400415258976
s2c10 with_all_location 210_5 209 90.0 0.4468611488490856
s2c10 with_all_location 216_1 215 7.0 0.060887843161166855
s2c10 with_all_location 216_10 215 39.0 0.21309445539538613
s2c10 with_all_location 216_11 215 93.0 0.39732063796300493
s2c10 with_all_location 216_13 215 87.0 0.666850136717814
s2c10 with_all_location 216_14 215 37.0 0.23994244466049108
s2c10 with_all_location 216_15 215 37.0 0.23994244466049108
s2c10 with_all_location 216_2 215 7.0 0.060887843161166855
s2c10 with_all_location 216_3 215 9.0 0.1498736811070294
s2c10 with_all_location 216_4 215 9.0 0.1498736811070294
s2c10 with_all_location 216_5 215 6.0 0.08407391911899247
s2c10 with_all_location 216_6 215 6.0 0.08407391911899247
s2c10 with_all_location 216_9 215 39.0 0.21309445539538613
s2c10 with_all_location 23_1 22 22.0 0.005000000000137711
s2c10 with_all_location 70_1 69 47.0 0.19818518949894917
s2c10 with_leaf_location 120_1 119 50.0 0.7270487322356266
s2c10 with_leaf_location 123_3 122 53.0 0.7147668011905395
s2c10 with_leaf_location 129_5 128 106.0 0.4764061664088974
s2c10 with_leaf_location 165_1 164 45.0 0.005
s2c10 with_leaf_location 177_5 176 54.0 0.005000000004343044
s2c10 with_leaf_location 179_9 178 50.0 0.33145141208460455
s2c10 with_leaf_location 207_2 206 42.0 0.005
s2c10 with_leaf_location 209_1 208 44.0 0.23348266819413405
s2c10 with_leaf_location 210_5 209 90.0 0.18437362684462313
s2c10 with_leaf_location 216_1 215 7.0 0.038029179677158506
s2c10 with_leaf_location 216_10 215 39.0 0.28379378127485877
s2c10 with_leaf_location 216_11 215 93.0 0.2887937812792018
s2c10 with_leaf_location 216_13 215 87.0 0.5321544141395297
s2c10 with_leaf_location 216_14 215 37.0 0.2007030020549251
s2c10 with_leaf_location 216_15 215 37.0 0.2007030020549251
s2c10 with_leaf_location 216_2 215 7.0 0.038029179677158506
s2c10 with_leaf_location 216_3 215 9.0 0.266511848075015
s2c10 with_leaf_location 216_4 215 9.0 0.266511848075015
s2c10 with_leaf_location 216_5 215 6.0 0.09213822084789532
s2c10 with_leaf_location 216_6 215 6.0 0.09213822084789532
s2c10 with_leaf_location 216_9 215 39.0 0.28379378127485877
s2c10 with_leaf_location 23_1 22 22.0 0.005
s2c10 with_leaf_location 70_1 69 47.0 0.005
s2c10 without_location 120_1 119 50.0 0.478407732833824
s2c10 without_location 123_3 122 53.0 0.5691035238112356
s2c10 without_location 129_5 128 106.0 0.5267961273012514
s2c10 without_location 165_1 164 45.0 0.09069579096905298
s2c10 without_location 177_5 176 54.0 0.005000000007031654
s2c10 without_location 179_9 178 50.0 0.1888137654405283
s2c10 without_location 207_2 206 42.0 0.005000000013475204
s2c10 without_location 209_1 208 44.0 0.0050000000094179795
s2c10 without_location 210_5 209 90.0 0.09569579098012145
s2c10 without_location 216_1 215 7.0 0.005000000013736501
s2c10 without_location 216_10 215 39.0 0.005000000007762092
s2c10 without_location 216_11 215 93.0 0.010000000014789597
s2c10 without_location 216_13 215 87.0 0.1938137654470542
s2c10 without_location 216_14 215 37.0 0.00500000000652916
s2c10 without_location 216_15 215 37.0 0.00500000000652916
s2c10 without_location 216_2 215 7.0 0.005000000013736501
s2c10 without_location 216_3 215 9.0 0.005000000009679275
s2c10 without_location 216_4 215 9.0 0.005000000009679275
s2c10 without_location 216_5 215 6.0 0.0050000000120820325
s2c10 without_location 216_6 215 6.0 0.0050000000120820325
s2c10 without_location 216_9 215 39.0 0.005000000007762092
s2c10 without_location 23_1 22 22.0 0.005000000011124149
s2c10 without_location 70_1 69 47.0 0.1415063689222804
s2c2 with_all_location 133_1 132 51.0 0.5612204415425878
s2c2 with_all_location 136_4 135 51.0 0.3280188456102902
s2c2 with_all_location 150_7 149 65.0 0.09534685290965579
s2c2 with_all_location 180_5 179 44.0 0.25291600944664355
s2c2 with_all_location 182_1 181 49.0 0.3141361286546537
s2c2 with_all_location 184_5 183 102.0 0.877111218113108
s2c2 with_all_location 186_9 185 50.0 0.22904284496989358
s2c2 with_all_location 187_3 186 54.0 0.07010961239239301
s2c2 with_all_location 197_14 196 47.0 0.6139437518761164
s2c2 with_all_location 216_1 215 34.0 0.13204364626254925
s2c2 with_all_location 216_10 215 36.0 0.28500033522261553
s2c2 with_all_location 216_11 215 30.0 0.3088734996993655
s2c2 with_all_location 216_12 215 30.0 0.3088734996993655
s2c2 with_all_location 216_13 215 66.0 0.7705883373698935
s2c2 with_all_location 216_15 215 19.0 0.15664458549377708
s2c2 with_all_location 216_16 215 19.0 0.15664458549377708
s2c2 with_all_location 216_2 215 34.0 0.13204364626254925
s2c2 with_all_location 216_3 215 29.0 0.3760701625248099
s2c2 with_all_location 216_4 215 29.0 0.3760701625248099
s2c2 with_all_location 216_7 215 32.0 0.13028899834668267
s2c2 with_all_location 216_8 215 32.0 0.13028899834668267
s2c2 with_all_location 216_9 215 36.0 0.28500033522261553
s2c2 with_all_location 30_1 29 29.0 0.3349456091921111
s2c2 with_all_location 82_1 81 52.0 0.17202408120554713
s2c2 with_all_location 85_3 84 55.0 0.31348910738578856
s2c2 with_leaf_location 133_1 132 51.0 0.6133891083809301
s2c2 with_leaf_location 136_4 135 51.0 0.2967927081044612
s2c2 with_leaf_location 150_7 149 65.0 0.005
s2c2 with_leaf_location 180_5 179 44.0 0.005000000036435089
s2c2 with_leaf_location 182_1 181 49.0 0.3538573893542454
s2c2 with_leaf_location 184_5 183 102.0 0.9766508652237067
s2c2 with_leaf_location 186_9 185 50.0 0.005000000190907168
s2c2 with_leaf_location 187_3 186 54.0 0.005000000018554355
s2c2 with_leaf_location 197_14 196 47.0 0.5936918327198273
s2c2 with_leaf_location 216_1 215 34.0 0.10290274292555528
s2c2 with_leaf_location 216_10 215 36.0 0.45540401788228263
s2c2 with_leaf_location 216_11 215 30.0 0.4554040177278106
s2c2 with_leaf_location 216_12 215 30.0 0.4554040177278106
s2c2 with_leaf_location 216_13 215 66.0 0.7521967262119066
s2c2 with_leaf_location 216_15 215 19.0 0.1585048934920793
s2c2 with_leaf_location 216_16 215 19.0 0.1585048934920793
s2c2 with_leaf_location 216_2 215 34.0 0.10290274292555528
s2c2 with_leaf_location 216_3 215 29.0 0.4517601322612463
s2c2 with_leaf_location 216_4 215 29.0 0.4517601322612463
s2c2 with_leaf_location 216_7 215 32.0 0.0934983754370241
s2c2 with_leaf_location 216_8 215 32.0 0.0934983754370241
s2c2 with_leaf_location 216_9 215 36.0 0.45540401788228263
s2c2 with_leaf_location 30_1 29 29.0 0.347331203129269
s2c2 with_leaf_location 82_1 81 52.0 0.005
s2c2 with_leaf_location 85_3 84 55.0 0.3179525144100114
s2c2 without_location 133_1 132 51.0 0.5378556454106764
s2c2 without_location 136_4 135 51.0 0.47372366659107895
s2c2 without_location 150_7 149 65.0 0.1721665761573311
s2c2 without_location 180_5 179 44.0 0.30863079462002485
s2c2 without_location 182_1 181 49.0 0.5796492385777664
s2c2 without_location 184_5 183 102.0 1.1175048839884383
s2c2 without_location 186_9 185 50.0 0.005000000000012322
s2c2 without_location 187_3 186 54.0 0.005000000000018532
s2c2 without_location 197_14 196 47.0 0.6101878850537703
s2c2 without_location 216_1 215 34.0 0.00500000000001382
s2c2 without_location 216_10 215 36.0 0.005000000000011469
s2c2 without_location 216_11 215 30.0 0.3086307946200239
s2c2 without_location 216_12 215 30.0 0.3086307946200239
s2c2 without_location 216_13 215 66.0 0.6151878850537839
s2c2 without_location 216_15 215 19.0 0.005000000000013697
s2c2 without_location 216_16 215 19.0 0.005000000000013697
s2c2 without_location 216_2 215 34.0 0.00500000000001382
s2c2 without_location 216_3 215 29.0 0.579649238577762
s2c2 without_location 216_4 215 29.0 0.579649238577762
s2c2 without_location 216_7 215 32.0 0.005000000000018605
s2c2 without_location 216_8 215 32.0 0.005000000000018606
s2c2 without_location 216_9 215 36.0 0.005000000000011469
s2c2 without_location 30_1 29 29.0 0.3464549291698366
s2c2 without_location 82_1 81 52.0 0.0050000000000109054
s2c2 without_location 85_3 84 55.0 0.3401504227773519
s2c4 with_all_location 119_4 118 52.0 0.10870129762269747
s2c4 with_all_location 11_1 10 10.0 0.4966661488779762
s2c4 with_all_location 126_1 125 115.0 0.7627228741513107
s2c4 with_all_location 126_3 125 59.0 0.5186796461493987
s2c4 with_all_location 167_6 166 48.0 0.3337371622462434
s2c4 with_all_location 168_5 167 49.0 0.7847677012694171
s2c4 with_all_location 182_1 181 56.0 0.15750929005424352
s2c4 with_all_location 192_7 191 66.0 0.7031659726170726
s2c4 with_all_location 216_1 215 34.0 0.4341906974594348
s2c4 with_all_location 216_10 215 48.0 0.40599144209175103
s2c4 with_all_location 216_11 215 49.0 0.8570219811149249
s2c4 with_all_location 216_13 215 49.0 0.8570219811149249
s2c4 with_all_location 216_2 215 34.0 0.4341906974594348
s2c4 with_all_location 216_4 215 90.0 0.5916999875136784
s2c4 with_all_location 216_5 215 90.0 0.7807807948344668
s2c4 with_all_location 216_7 215 24.0 0.07761482221739431
s2c4 with_all_location 216_8 215 24.0 0.07761482221739431
s2c4 with_all_location 216_9 215 48.0 0.40599144209175103
s2c4 with_all_location 67_2 66 56.0 0.05496242068112345
s2c4 with_leaf_location 119_4 118 52.0 0.005
s2c4 with_leaf_location 11_1 10 10.0 0.5095976699451477
s2c4 with_leaf_location 126_1 125 115.0 0.7312228073291047
s2c4 with_leaf_location 126_3 125 59.0 0.005
s2c4 with_leaf_location 167_6 166 48.0 0.005
s2c4 with_leaf_location 168_5 167 49.0 0.9462061823578513
s2c4 with_leaf_location 182_1 181 56.0 0.005
s2c4 with_leaf_location 192_7 191 66.0 1.1123511202719825
s2c4 with_leaf_location 216_1 215 34.0 0.46052935948127566
s2c4 with_leaf_location 216_10 215 48.0 0.24054598438904312
s2c4 with_leaf_location 216_11 215 49.0 1.1817521671469111
s2c4 with_leaf_location 216_13 215 49.0 1.1817521671469111
s2c4 with_leaf_location 216_2 215 34.0 0.46052935948127566
s2c4 with_leaf_location 216_4 215 90.0 0.4655293588719936
s2c4 with_leaf_location 216_5 215 90.0 1.1867521669647105
s2c4 with_leaf_location 216_7 215 24.0 0.07440104669272798
s2c4 with_leaf_location 216_8 215 24.0 0.07440104669272798
s2c4 with_leaf_location 216_9 215 48.0 0.24054598438904312
s2c4 with_leaf_location 67_2 66 56.0 0.005000000004828379
s2c4 without_location 119_4 118 52.0 0.005000000000002262
s2c4 without_location 11_1 10 10.0 0.47637972312993315
s2c4 without_location 126_1 125 115.0 0.8323791966545898
s2c4 without_location 126_3 125 59.0 0.2715777743606385
s2c4 without_location 167_6 166 48.0 0.2707068599117808
s2c4 without_location 168_5 167 49.0 0.701754963893865
s2c4 without_location 182_1 181 56.0 0.005000000000003248
s2c4 without_location 192_7 191 66.0 1.028295323203102
s2c4 without_location 216_1 215 34.0 0.6560365794478287
s2c4 without_location 216_10 215 48.0 0.5981181336698753
s2c4 without_location 216_11 215 49.0 1.0291662376519595
s2c4 without_location 216_13 215 49.0 1.0291662376519595
s2c4 without_location 216_2 215 34.0 0.6560365794478287
s2c4 without_location 216_4 215 90.0 0.6610365794478319
s2c4 without_location 216_5 215 90.0 1.033295323203104
s2c4 without_location 216_7 215 24.0 0.0050000000000019
s2c4 without_location 216_8 215 24.0 0.005000000000001899
s2c4 without_location 216_9 215 48.0 0.5981181336698753
s2c4 without_location 67_2 66 56.0 0.1885426785386792
s2c5 with_all_location 126_5 125 105.0 0.9250471174080666
s2c5 with_all_location 146_2 145 72.0 0.7631002608157028
s2c5 with_all_location 155_1 154 81.0 0.4478559231457886
s2c5 with_all_location 181_7 180 55.0 0.40750637875464796
s2c5 with_all_location 183_9 182 57.0 0.6908563222663429
s2c5 with_all_location 202_1 201 47.0 1.0804223657589573
s2c5 with_all_location 216_1 215 14.0 0.20597246432917085
s2c5 with_all_location 216_10 215 35.0 0.7569148258934538
s2c5 with_all_location 216_11 215 35.0 0.7569148258934538
s2c5 with_all_location 216_12 215 33.0 0.4735648823817589
s2c5 with_all_location 216_13 215 33.0 0.4735648823817589
s2c5 with_all_location 216_2 215 14.0 0.20597246432917085
s2c5 with_all_location 216_4 215 61.0 1.2863948300881283
s2c5 with_all_location 216_5 215 70.0 0.971150492418214
s2c5 with_all_location 216_7 215 70.0 0.971150492418214
s2c5 with_all_location 21_1 20 20.0 0.1436588610654207
s2c5 with_all_location 74_1 73 53.0 0.3552175688222515
s2c5 with_leaf_location 126_5 125 105.0 0.7711909602192634
s2c5 with_leaf_location 146_2 145 72.0 0.005000000117579328
s2c5 with_leaf_location 155_1 154 81.0 0.005
s2c5 with_leaf_location 181_7 180 55.0 0.005
s2c5 with_leaf_location 183_9 182 57.0 0.005000002222886354
s2c5 with_leaf_location 202_1 201 47.0 1.6748860915079322
s2c5 with_leaf_location 216_1 215 14.0 0.19863383647940436
s2c5 with_leaf_location 216_10 215 35.0 1.107328967712007
s2c5 with_leaf_location 216_11 215 35.0 1.107328967712007
s2c5 with_leaf_location 216_12 215 33.0 1.1073289653828589
s2c5 with_leaf_location 216_13 215 33.0 1.1073289653828589
s2c5 with_leaf_location 216_2 215 14.0 0.19863383647940436
s2c5 with_leaf_location 216_4 215 61.0 1.8735199279873365
s2c5 with_leaf_location 216_5 215 70.0 1.8735199278116645
s2c5 with_leaf_location 216_7 215 70.0 1.8735199278116645
s2c5 with_leaf_location 21_1 20 20.0 0.21884174242583565
s2c5 with_leaf_location 74_1 73 53.0 0.005
s2c5 without_location 126_5 125 105.0 0.6871329991940385
s2c5 without_location 146_2 145 72.0 0.6510188351986914
s2c5 without_location 155_1 154 81.0 0.005
s2c5 without_location 181_7 180 55.0 0.444932280993446
s2c5 without_location 183_9 182 57.0 0.45500341692493823
s2c5 without_location 202_1 201 47.0 1.8322331789352195
s2c5 without_location 216_1 215 14.0 0.005000000000000013
s2c5 without_location 216_10 215 35.0 0.8818561980671463
s2c5 without_location 216_11 215 35.0 0.8818561980671463
s2c5 without_location 216_12 215 33.0 0.8717850621356542
s2c5 without_location 216_13 215 33.0 0.8717850621356542
s2c5 without_location 216_2 215 14.0 0.005000000000000013
s2c5 without_location 216_4 215 61.0 1.8372331789352194
s2c5 without_location 216_5 215 70.0 1.1912143437365275
s2c5 without_location 216_7 215 70.0 1.1912143437365275
s2c5 without_location 21_1 20 20.0 0.1880810440303408
s2c5 without_location 74_1 73 53.0 0.17168829931941157
s2c6 with_all_location 103_5 103 39.0 0.22173467326411772
s2c6 with_all_location 115_10 115 47.0 0.28911535551567213
s2c6 with_all_location 118_3 118 104.0 0.10030642585718125
s2c6 with_all_location 139_9 139 36.0 0.15531172109292066
s2c6 with_all_location 14_1 14 13.0 0.7190004801814555
s2c6 with_all_location 152_11 152 49.0 0.06643957256386133
s2c6 with_all_location 160_15 160 96.0 0.30085393608927813
s2c6 with_all_location 166_5 166 48.0 0.3887861222862746
s2c6 with_all_location 167_22 167 52.0 0.4114278552007727
s2c6 with_all_location 170_21 170 55.0 0.6185255203668384
s2c6 with_all_location 170_7 170 52.0 0.7111176258121948
s2c6 with_all_location 184_16 184 45.0 0.3691768016388419
s2c6 with_all_location 184_17 184 45.0 0.3928608115479391
s2c6 with_all_location 188_25 188 120.0 0.8614883459703886
s2c6 with_all_location 198_26 198 38.0 0.39263978603346034
s2c6 with_all_location 201_23 201 49.0 0.5380406425018006
s2c6 with_all_location 202_26 202 42.0 0.45172744503600815
s2c6 with_all_location 208_35 208 41.0 0.6496311194328257
s2c6 with_all_location 209_34 209 42.0 0.5666947194155907
s2c6 with_all_location 209_9 209 43.0 0.39879464235005796
s2c6 with_all_location 210_8 210 44.0 0.36854324875496486
s2c6 with_all_location 216_10 216 46.0 0.16903664875785174
s2c6 with_all_location 216_11 216 46.0 0.16903664875785174
s2c6 with_all_location 216_17 216 32.0 0.1726601113699995
s2c6 with_all_location 216_18 216 32.0 0.1726601113699995
s2c6 with_all_location 216_19 216 32.0 0.14897610146090237
s2c6 with_all_location 216_20 216 32.0 0.14897610146090237
s2c6 with_all_location 216_21 216 64.0 0.6307090615379009
s2c6 with_all_location 216_22 216 15.0 0.09266841903610028
s2c6 with_all_location 216_23 216 15.0 0.09266841903610028
s2c6 with_all_location 216_24 216 14.0 0.1663019262405935
s2c6 with_all_location 216_25 216 14.0 0.1663019262405935
s2c6 with_all_location 216_26 216 18.0 0.22538958524314132
s2c6 with_all_location 216_27 216 18.0 0.22538958524314132
s2c6 with_all_location 216_28 216 28.0 0.6588824990286909
s2c6 with_all_location 216_29 216 28.0 0.6588824990286909
s2c6 with_all_location 216_30 216 46.0 0.612729969116569
s2c6 with_all_location 216_31 216 46.0 0.612729969116569
s2c6 with_all_location 216_32 216 7.0 0.253132914867044
s2c6 with_all_location 216_33 216 7.0 0.253132914867044
s2c6 with_all_location 216_34 216 8.0 0.17019651484980897
s2c6 with_all_location 216_35 216 8.0 0.17019651484980897
s2c6 with_all_location 216_4 216 202.0 0.9804607004272278
s2c6 with_all_location 216_6 216 6.0 0.12282490352880704
s2c6 with_all_location 216_7 216 6.0 0.12282490352880704
s2c6 with_all_location 216_8 216 7.0 0.09257350993371391
s2c6 with_all_location 216_9 216 7.0 0.09257350993371391
s2c6 with_all_location 25_3 25 24.0 0.005
s2c6 with_all_location 64_4 64 39.0 0.7755779146263877
s2c6 with_all_location 68_6 68 43.0 0.1740903769931881
s2c6 with_all_location virtual 1 0 0.09770623158095397
s2c6 with_leaf_location 103_5 103 39.0 0.40542524639968347
s2c6 with_leaf_location 115_10 115 47.0 0.005000003327025945
s2c6 with_leaf_location 118_3 118 104.0 0.005000006990314093
s2c6 with_leaf_location 139_9 139 36.0 0.005000003634136066
s2c6 with_leaf_location 14_1 14 13.0 0.5621591850542009
s2c6 with_leaf_location 152_11 152 49.0 0.00500000757804424
s2c6 with_leaf_location 160_15 160 96.0 0.5239811009247055
s2c6 with_leaf_location 166_5 166 48.0 0.5787760076468178
s2c6 with_leaf_location 167_22 167 52.0 0.8464197837051967
s2c6 with_leaf_location 170_21 170 55.0 1.0173833600542557
s2c6 with_leaf_location 170_7 170 52.0 0.8719085322750103
s2c6 with_leaf_location 184_16 184 45.0 0.35809201397270796
s2c6 with_leaf_location 184_17 184 45.0 0.0050000048574764975
s2c6 with_leaf_location 188_25 188 120.0 0.9910455918239577
s2c6 with_leaf_location 198_26 198 38.0 0.0050000052919631525
s2c6 with_leaf_location 201_23 201 49.0 0.3642909093632817
s2c6 with_leaf_location 202_26 202 42.0 0.1765455837014533
s2c6 with_leaf_location 208_35 208 41.0 0.5744988694329576
s2c6 with_leaf_location 209_34 209 42.0 0.005000003798263836
s2c6 with_leaf_location 209_9 209 43.0 0.3491162866814244
s2c6 with_leaf_location 210_8 210 44.0 0.3142280007817863
s2c6 with_leaf_location 216_10 216 46.0 0.1488229686289057
s2c6 with_leaf_location 216_11 216 46.0 0.1488229686289057
s2c6 with_leaf_location 216_17 216 32.0 0.05206373883803199
s2c6 with_leaf_location 216_18 216 32.0 0.05206373883803199
s2c6 with_leaf_location 216_19 216 32.0 0.4051557479532634
s2c6 with_leaf_location 216_20 216 32.0 0.4051557479532634
s2c6 with_leaf_location 216_21 216 64.0 0.41015574886683176
s2c6 with_leaf_location 216_22 216 15.0 0.04586483950355006
s2c6 with_leaf_location 216_23 216 15.0 0.04586483950355006
s2c6 with_leaf_location 216_24 216 14.0 0.12005431821840065
s2c6 with_leaf_location 216_25 216 14.0 0.12005431821840065
s2c6 with_leaf_location 216_26 216 18.0 0.29159989662789076
s2c6 with_leaf_location 216_27 216 18.0 0.29159989662789076
s2c6 with_leaf_location 216_28 216 28.0 0.5868450931100323
s2c6 with_leaf_location 216_29 216 28.0 0.5868450931100323
s2c6 with_leaf_location 216_30 216 46.0 0.5555073215527081
s2c6 with_leaf_location 216_31 216 46.0 0.5555073215527081
s2c6 with_leaf_location 216_32 216 7.0 0.7214708941035033
s2c6 with_leaf_location 216_33 216 7.0 0.7214708941035033
s2c6 with_leaf_location 216_34 216 8.0 0.15197202846880953
s2c6 with_leaf_location 216_35 216 8.0 0.15197202846880953
s2c6 with_leaf_location 216_4 216 202.0 1.02573150789423
s2c6 with_leaf_location 216_6 216 6.0 0.1277274924753119
s2c6 with_leaf_location 216_7 216 6.0 0.1277274924753119
s2c6 with_leaf_location 216_8 216 7.0 0.09283920657567375
s2c6 with_leaf_location 216_9 216 7.0 0.09283920657567375
s2c6 with_leaf_location 25_3 25 24.0 0.005000004901270479
s2c6 with_leaf_location 64_4 64 39.0 0.7623096852026011
s2c6 with_leaf_location 68_6 68 43.0 0.005000003113170834
s2c6 with_leaf_location virtual 1 0 0.1037203445871583
s2c6 without_location 103_5 103 39.0 0.35710313551030487
s2c6 without_location 115_10 115 47.0 0.24048688325991624
s2c6 without_location 118_3 118 104.0 0.00500000000002492
s2c6 without_location 139_9 139 36.0 0.27613067748732095
s2c6 without_location 14_1 14 13.0 0.5568195398271966
s2c6 without_location 152_11 152 49.0 0.0050000000000364865
s2c6 without_location 160_15 160 96.0 0.2600495003180993
s2c6 without_location 166_5 166 48.0 0.6008448228175144
s2c6 without_location 167_22 167 52.0 0.3907119975559086
s2c6 without_location 170_21 170 55.0 0.7247711457608161
s2c6 without_location 170_7 170 52.0 0.8685915201974328
s2c6 without_location 184_16 184 45.0 0.005000000000043621
s2c6 without_location 184_17 184 45.0 0.005000000000043888
s2c6 without_location 188_25 188 120.0 0.7519862450438831
s2c6 without_location 198_26 198 38.0 0.24094358345366673
s2c6 without_location 201_23 201 49.0 0.2761306774873318
s2c6 without_location 202_26 202 42.0 0.3781843126795779
s2c6 without_location 208_35 208 41.0 0.5872339063012056
s2c6 without_location 209_34 209 42.0 0.587266306261527
s2c6 without_location 209_9 209 43.0 0.5274022835655462
s2c6 without_location 210_8 210 44.0 0.5274022835655461
s2c6 without_location 216_10 216 46.0 0.2646555861856544
s2c6 without_location 216_11 216 46.0 0.2646555861856544
s2c6 without_location 216_17 216 32.0 0.00500000000005329
s2c6 without_location 216_18 216 32.0 0.005000000000053289
s2c6 without_location 216_19 216 32.0 0.005000000000052888
s2c6 without_location 216_20 216 32.0 0.005000000000052888
s2c6 without_location 216_21 216 64.0 0.2811306774873762
s2c6 without_location 216_22 216 15.0 0.005000000000048736
s2c6 without_location 216_23 216 15.0 0.005000000000048736
s2c6 without_location 216_24 216 14.0 0.005000000000040385
s2c6 without_location 216_25 216 14.0 0.005000000000040385
s2c6 without_location 216_26 216 18.0 0.14224072922594716
s2c6 without_location 216_27 216 18.0 0.14224072922594716
s2c6 without_location 216_28 216 28.0 0.8240388527439745
s2c6 without_location 216_29 216 28.0 0.8240388527439745
s2c6 without_location 216_30 216 46.0 0.6107670687671249
s2c6 without_location 216_31 216 46.0 0.6107670687671249
s2c6 without_location 216_32 216 7.0 0.3575599107105054
s2c6 without_location 216_33 216 7.0 0.3575599107105054
s2c6 without_location 216_34 216 8.0 0.3575923106708269
s2c6 without_location 216_35 216 8.0 0.3575923106708269
s2c6 without_location 216_4 216 202.0 1.1382471063831097
s2c6 without_location 216_6 216 6.0 0.005000000000029287
s2c6 without_location 216_7 216 6.0 0.005000000000029287
s2c6 without_location 216_8 216 7.0 0.005000000000029178
s2c6 without_location 216_9 216 7.0 0.005000000000029178
s2c6 without_location 25_3 25 24.0 0.00500000000008079
s2c6 without_location 64_4 64 39.0 1.0468328332125205
s2c6 without_location 68_6 68 43.0 0.11404154842237633
s2c6 without_location virtual 1 0 0.09970270429431412
s2c8 with_all_location 109_1 108 47.0 0.3174948970834981
s2c8 with_all_location 150_4 149 88.0 0.8146480449251418
s2c8 with_all_location 158_2 157 49.0 0.18112071172185473
s2c8 with_all_location 165_1 164 56.0 0.41879271951025726
s2c8 with_all_location 205_4 204 47.0 0.7594331890424804
s2c8 with_all_location 205_9 204 55.0 0.47468832350997603
s2c8 with_all_location 207_12 206 57.0 0.3324296691152235
s2c8 with_all_location 212_2 211 47.0 0.2937538069601054
s2c8 with_all_location 214_4 213 56.0 0.8297241298042953
s2c8 with_all_location 216_1 215 51.0 0.6817558686467
s2c8 with_all_location 216_12 215 11.0 0.12870711680533736
s2c8 with_all_location 216_13 215 11.0 0.12870711680533736
s2c8 with_all_location 216_14 215 9.0 0.2709657712000899
s2c8 with_all_location 216_15 215 9.0 0.2709657712000899
s2c8 with_all_location 216_2 215 4.0 0.38800206168659457
s2c8 with_all_location 216_3 215 4.0 0.38800206168659457
s2c8 with_all_location 216_4 215 2.0 0.08970374663080719
s2c8 with_all_location 216_5 215 2.0 0.08970374663080719
s2c8 with_all_location 216_6 215 11.0 0.1599946873926221
s2c8 with_all_location 216_7 215 11.0 0.1599946873926221
s2c8 with_all_location 62_1 61 61.0 0.04734975140580569
s2c8 with_leaf_location 109_1 108 47.0 0.005
s2c8 with_leaf_location 150_4 149 88.0 0.5743880358491016
s2c8 with_leaf_location 158_2 157 49.0 0.005
s2c8 with_leaf_location 165_1 164 56.0 0.5041874306318598
s2c8 with_leaf_location 205_4 204 47.0 0.9893129299224733
s2c8 with_leaf_location 205_9 204 55.0 0.491477263155248
s2c8 with_leaf_location 207_12 206 57.0 0.005000000012532901
s2c8 with_leaf_location 212_2 211 47.0 0.005
s2c8 with_leaf_location 214_4 213 56.0 1.0516410013328523
s2c8 with_leaf_location 216_1 215 51.0 0.636276750143682
s2c8 with_leaf_location 216_12 215 11.0 0.0795988817710997
s2c8 with_leaf_location 216_13 215 11.0 0.0795988817710997
s2c8 with_leaf_location 216_14 215 9.0 0.5660761449138149
s2c8 with_leaf_location 216_15 215 9.0 0.5660761449138149
s2c8 with_leaf_location 216_2 215 4.0 0.6312767501440552
s2c8 with_leaf_location 216_3 215 4.0 0.6312767501440552
s2c8 with_leaf_location 216_4 215 2.0 0.08382317944275065
s2c8 with_leaf_location 216_5 215 2.0 0.08382317944275065
s2c8 with_leaf_location 216_6 215 11.0 0.14615125085312955
s2c8 with_leaf_location 216_7 215 11.0 0.14615125085312955
s2c8 with_leaf_location 62_1 61 61.0 0.10183782595653863
s2c8 without_location 109_1 108 47.0 0.005000000000000338
s2c8 without_location 150_4 149 88.0 0.6167146069605718
s2c8 without_location 158_2 157 49.0 0.057626279413111006
s2c8 without_location 165_1 164 56.0 0.509289671358254
s2c8 without_location 205_4 204 47.0 1.269868436907867
s2c8 without_location 205_9 204 55.0 0.49582798531220923
