sample size dtype nodeName trueTime dvalue
s21c5 25 nMus 216_10 26.0 0
s21c5 25 nMus 216_11 73.0 5.181
s21c5 25 nMus 216_13 27.0 1.048
s21c5 25 nMus 216_14 27.0 0.048
s21c5 25 nMus 216_2 45.0 4.973
s21c5 25 nMus 216_22 159.0 2.004
s21c5 25 nMus 216_3 51.0 1.193
s21c5 25 nMus 216_4 51.0 2.193
s21c5 25 nMus 216_5 104.0 2.002
s21c5 25 nMus 216_7 25.0 0.008
s21c5 25 nMus 216_8 25.0 1.008
s21c5 25 nMus 216_9 26.0 0
s21c5 25 nMus 57_2 40.0 0
s21c5 25 nMus 68_1 51.0 0.001
s2c1 67 brlen 104_5 52.0 0.005000000000141027
s2c1 67 brlen 114_7 62.0 0.18300159128668086
s2c1 67 brlen 116_9 57.0 0.6763508512588597
s2c1 67 brlen 120_11 61.0 0.00500000000006265
s2c1 67 brlen 123_2 54.0 0.8695932676365787
s2c1 67 brlen 125_1 56.0 0.005000000000073799
s2c1 67 brlen 12_2 11.0 0.06892734823115852
s2c1 67 brlen 152_7 48.0 0.7163472776004501
s2c1 67 brlen 156_9 52.0 0.48666633879305726
s2c1 67 brlen 160_12 46.0 0.9454791576703974
s2c1 67 brlen 164_19 44.0 0.00500000000008374
s2c1 67 brlen 168_4 45.0 0.005000000000081894
s2c1 67 brlen 170_20 50.0 0.5695387638179659
s2c1 67 brlen 172_3 49.0 0.3420779583072135
s2c1 67 brlen 175_1 50.0 0.5203039678601873
s2c1 67 brlen 199_9 47.0 0.005000000000032954
s2c1 67 brlen 202_13 46.0 0.641814410163891
s2c1 67 brlen 203_21 87.0 0.923812386126378
s2c1 67 brlen 204_15 48.0 0.641814410163913
s2c1 67 brlen 205_21 45.0 0.005000000000028738
s2c1 67 brlen 207_31 43.0 1.5901632373851304
s2c1 67 brlen 208_28 92.0 0.9238123861263694
s2c1 67 brlen 208_30 38.0 1.0256244735672106
s2c1 67 brlen 211_34 41.0 0.38489137668535667
s2c1 67 brlen 211_37 47.0 0.7919945248731619
s2c1 67 brlen 212_7 44.0 0.3420779583071835
s2c1 67 brlen 213_5 88.0 1.0836771681238242
s2c1 67 brlen 213_6 41.0 0.0050000000000750945
s2c1 67 brlen 214_12 46.0 0.005000000000049472
s2c1 67 brlen 216_1 41.0 0.6963672580836527
s2c1 67 brlen 216_10 44.0 0.01000000000011961
s2c1 67 brlen 216_11 4.0 0.005000000000071428
s2c1 67 brlen 216_12 4.0 0.005000000000071428
s2c1 67 brlen 216_13 2.0 0.34207795830720517
s2c1 67 brlen 216_14 2.0 0.34207795830720517
s2c1 67 brlen 216_15 17.0 0.4121334713565325
s2c1 67 brlen 216_16 17.0 0.4121334713565325
s2c1 67 brlen 216_18 64.0 0.417133471356565
s2c1 67 brlen 216_19 14.0 0.0050000000000681565
s2c1 67 brlen 216_20 14.0 0.0050000000000681565
s2c1 67 brlen 216_21 12.0 0.00500000000004604
s2c1 67 brlen 216_22 12.0 0.00500000000004604
s2c1 67 brlen 216_26 102.0 0.9554791576704716
s2c1 67 brlen 216_27 56.0 0.010000000000074283
s2c1 67 brlen 216_29 11.0 0.005000000000047169
s2c1 67 brlen 216_3 41.0 0.6963672580836527
s2c1 67 brlen 216_30 11.0 0.005000000000047169
s2c1 67 brlen 216_31 13.0 0.005000000000072675
s2c1 67 brlen 216_32 13.0 0.005000000000072674
s2c1 67 brlen 216_35 8.0 0.005000000000081059
s2c1 67 brlen 216_36 8.0 0.005000000000081059
s2c1 67 brlen 216_39 8.0 0.005000000000073832
s2c1 67 brlen 216_40 8.0 0.0050000000000738325
s2c1 67 brlen 216_41 5.0 0.6457330968819258
s2c1 67 brlen 216_42 5.0 0.6457330968819258
s2c1 67 brlen 216_43 9.0 0.005000000000037417
s2c1 67 brlen 216_44 9.0 0.005000000000037417
s2c1 67 brlen 216_45 5.0 0.8031687125120054
s2c1 67 brlen 216_46 5.0 0.8031687125120054
s2c1 67 brlen 216_6 3.0 0.13299405782001575
s2c1 67 brlen 216_7 3.0 0.13299405782001575
s2c1 67 brlen 216_8 3.0 0.005000000000047253
s2c1 67 brlen 216_9 3.0 0.005000000000047253
s2c1 67 brlen 52_3 40.0 0.47168248842826804
s2c1 67 brlen 59_5 47.0 0.00500000000011584
s2c1 67 brlen 69_1 68.0 0.45741935967266734
s2c1 67 brlen virtual 0 0.005000000000322807
s2c1 67 nMus 104_5 52.0 0.007
s2c1 67 nMus 114_7 62.0 1.115
s2c1 67 nMus 116_9 57.0 5.934
s2c1 67 nMus 120_11 61.0 0.004
s2c1 67 nMus 123_2 54.0 6.144
s2c1 67 nMus 125_1 56.0 0.005
s2c1 67 nMus 12_2 11.0 0.937
s2c1 67 nMus 152_7 48.0 2.132
s2c1 67 nMus 156_9 52.0 1.827
s2c1 67 nMus 160_12 46.0 3.045
s2c1 67 nMus 164_19 44.0 0.001
s2c1 67 nMus 168_4 45.0 0.003
s2c1 67 nMus 170_20 50.0 3.471
s2c1 67 nMus 172_3 49.0 1.007
s2c1 67 nMus 175_1 50.0 3.502
s2c1 67 nMus 199_9 47.0 0.002
s2c1 67 nMus 202_13 46.0 1.327
s2c1 67 nMus 203_21 87.0 3.116
s2c1 67 nMus 204_15 48.0 1.327
s2c1 67 nMus 205_21 45.0 0
s2c1 67 nMus 207_31 43.0 7.046
s2c1 67 nMus 208_28 92.0 3.116
s2c1 67 nMus 208_30 38.0 2.575
s2c1 67 nMus 211_34 41.0 2.075
s2c1 67 nMus 211_37 47.0 3.592
s2c1 67 nMus 212_7 44.0 1.004
s2c1 67 nMus 213_5 88.0 0.147
s2c1 67 nMus 213_6 41.0 0
s2c1 67 nMus 214_12 46.0 0
s2c1 67 nMus 216_1 41.0 3.645
s2c1 67 nMus 216_10 44.0 0
s2c1 67 nMus 216_11 4.0 0
s2c1 67 nMus 216_12 4.0 0
s2c1 67 nMus 216_13 2.0 1.004
s2c1 67 nMus 216_14 2.0 0.004
s2c1 67 nMus 216_15 17.0 1.02
s2c1 67 nMus 216_16 17.0 0.02
s2c1 67 nMus 216_18 64.0 1.021
s2c1 67 nMus 216_19 14.0 0
s2c1 67 nMus 216_20 14.0 0
s2c1 67 nMus 216_21 12.0 0
s2c1 67 nMus 216_22 12.0 0
s2c1 67 nMus 216_26 102.0 3.045
s2c1 67 nMus 216_27 56.0 0
s2c1 67 nMus 216_29 11.0 0
s2c1 67 nMus 216_3 41.0 1.645
s2c1 67 nMus 216_30 11.0 0
s2c1 67 nMus 216_31 13.0 0
s2c1 67 nMus 216_32 13.0 0
s2c1 67 nMus 216_35 8.0 0
s2c1 67 nMus 216_36 8.0 0
s2c1 67 nMus 216_39 8.0 0
s2c1 67 nMus 216_40 8.0 0
s2c1 67 nMus 216_41 5.0 2.5
s2c1 67 nMus 216_42 5.0 1.5
s2c1 67 nMus 216_43 9.0 0
s2c1 67 nMus 216_44 9.0 0
s2c1 67 nMus 216_45 5.0 3.453
s2c1 67 nMus 216_46 5.0 1.453
s2c1 67 nMus 216_6 3.0 0.001
s2c1 67 nMus 216_7 3.0 1.001
s2c1 67 nMus 216_8 3.0 0
s2c1 67 nMus 216_9 3.0 0
s2c1 67 nMus 52_3 40.0 4.902
s2c1 67 nMus 59_5 47.0 0.013
s2c1 67 nMus 69_1 68.0 1.848
s2c1 67 nMus virtual 0 0
s2c10 23 brlen 120_1 50.0 0.478407732833824
s2c10 23 brlen 123_3 53.0 0.5691035238112356
s2c10 23 brlen 129_5 106.0 0.5267961273012514
s2c10 23 brlen 165_1 45.0 0.09069579096905298
s2c10 23 brlen 177_5 54.0 0.005000000007031654
s2c10 23 brlen 179_9 50.0 0.1888137654405283
s2c10 23 brlen 207_2 42.0 0.005000000013475204
s2c10 23 brlen 209_1 44.0 0.0050000000094179795
s2c10 23 brlen 210_5 90.0 0.09569579098012145
s2c10 23 brlen 216_1 7.0 0.005000000013736501
s2c10 23 brlen 216_10 39.0 0.005000000007762092
s2c10 23 brlen 216_11 93.0 0.010000000014789597
s2c10 23 brlen 216_13 87.0 0.1938137654470542
s2c10 23 brlen 216_14 37.0 0.00500000000652916
s2c10 23 brlen 216_15 37.0 0.00500000000652916
s2c10 23 brlen 216_2 7.0 0.005000000013736501
s2c10 23 brlen 216_3 9.0 0.005000000009679275
s2c10 23 brlen 216_4 9.0 0.005000000009679275
s2c10 23 brlen 216_5 6.0 0.0050000000120820325
s2c10 23 brlen 216_6 6.0 0.0050000000120820325
s2c10 23 brlen 216_9 39.0 0.005000000007762092
s2c10 23 brlen 23_1 22.0 0.005000000011124149
s2c10 23 brlen 70_1 47.0 0.1415063689222804
s2c10 23 nMus 120_1 50.0 4.325
s2c10 23 nMus 123_3 53.0 1.353
s2c10 23 nMus 129_5 106.0 5.872
s2c10 23 nMus 165_1 45.0 1.028
s2c10 23 nMus 177_5 54.0 0
s2c10 23 nMus 179_9 50.0 2.128
s2c10 23 nMus 207_2 42.0 0
s2c10 23 nMus 209_1 44.0 0
s2c10 23 nMus 210_5 90.0 0.028
s2c10 23 nMus 216_1 7.0 0
s2c10 23 nMus 216_10 39.0 0
s2c10 23 nMus 216_11 93.0 0
s2c10 23 nMus 216_13 87.0 0.128
s2c10 23 nMus 216_14 37.0 0
s2c10 23 nMus 216_15 37.0 0
s2c10 23 nMus 216_2 7.0 0
s2c10 23 nMus 216_3 9.0 0
s2c10 23 nMus 216_4 9.0 0
s2c10 23 nMus 216_5 6.0 0
s2c10 23 nMus 216_6 6.0 0
s2c10 23 nMus 216_9 39.0 0
s2c10 23 nMus 23_1 22.0 0
s2c10 23 nMus 70_1 47.0 0.647
s2c2 25 brlen 133_1 51.0 0.5378556454106764
s2c2 25 brlen 136_4 51.0 0.47372366659107895
s2c2 25 brlen 150_7 65.0 0.1721665761573311
s2c2 25 brlen 180_5 44.0 0.30863079462002485
s2c2 25 brlen 182_1 49.0 0.5796492385777664
s2c2 25 brlen 184_5 102.0 1.1175048839884383
s2c2 25 brlen 186_9 50.0 0.005000000000012322
s2c2 25 brlen 187_3 54.0 0.005000000000018532
s2c2 25 brlen 197_14 47.0 0.6101878850537703
s2c2 25 brlen 216_1 34.0 0.00500000000001382
s2c2 25 brlen 216_10 36.0 0.005000000000011469
s2c2 25 brlen 216_11 30.0 0.3086307946200239
s2c2 25 brlen 216_12 30.0 0.3086307946200239
s2c2 25 brlen 216_13 66.0 0.6151878850537839
s2c2 25 brlen 216_15 19.0 0.005000000000013697
s2c2 25 brlen 216_16 19.0 0.005000000000013697
s2c2 25 brlen 216_2 34.0 0.00500000000001382
s2c2 25 brlen 216_3 29.0 0.579649238577762
s2c2 25 brlen 216_4 29.0 0.579649238577762
s2c2 25 brlen 216_7 32.0 0.005000000000018605
s2c2 25 brlen 216_8 32.0 0.005000000000018606
s2c2 25 brlen 216_9 36.0 0.005000000000011469
s2c2 25 brlen 30_1 29.0 0.3464549291698366
s2c2 25 brlen 82_1 52.0 0.0050000000000109054
s2c2 25 brlen 85_3 55.0 0.3401504227773519
s2c2 25 nMus 133_1 51.0 4.032
s2c2 25 nMus 136_4 51.0 2.308
s2c2 25 nMus 150_7 65.0 0.852
s2c2 25 nMus 180_5 44.0 1.02
s2c2 25 nMus 182_1 49.0 2.126
s2c2 25 nMus 184_5 102.0 1.158
s2c2 25 nMus 186_9 50.0 0.003
s2c2 25 nMus 187_3 54.0 0.006
s2c2 25 nMus 197_14 47.0 1.476
s2c2 25 nMus 216_1 34.0 0
s2c2 25 nMus 216_10 36.0 0
s2c2 25 nMus 216_11 30.0 0.018
s2c2 25 nMus 216_12 30.0 1.018
s2c2 25 nMus 216_13 66.0 2.476
s2c2 25 nMus 216_15 19.0 0
s2c2 25 nMus 216_16 19.0 0
s2c2 25 nMus 216_2 34.0 0
s2c2 25 nMus 216_3 29.0 1.12
s2c2 25 nMus 216_4 29.0 2.12
s2c2 25 nMus 216_7 32.0 0
s2c2 25 nMus 216_8 32.0 0
s2c2 25 nMus 216_9 36.0 0
s2c2 25 nMus 30_1 29.0 2.836
s2c2 25 nMus 82_1 52.0 0.005
s2c2 25 nMus 85_3 55.0 2.835
s2c4 19 brlen 119_4 52.0 0.005000000000002262
s2c4 19 brlen 11_1 10.0 0.47637972312993315
s2c4 19 brlen 126_1 115.0 0.8323791966545898
s2c4 19 brlen 126_3 59.0 0.2715777743606385
s2c4 19 brlen 167_6 48.0 0.2707068599117808
s2c4 19 brlen 168_5 49.0 0.701754963893865
s2c4 19 brlen 182_1 56.0 0.005000000000003248
s2c4 19 brlen 192_7 66.0 1.028295323203102
s2c4 19 brlen 216_1 34.0 0.6560365794478287
s2c4 19 brlen 216_10 48.0 0.5981181336698753
s2c4 19 brlen 216_11 49.0 1.0291662376519595
s2c4 19 brlen 216_13 49.0 1.0291662376519595
s2c4 19 brlen 216_2 34.0 0.6560365794478287
s2c4 19 brlen 216_4 90.0 0.6610365794478319
s2c4 19 brlen 216_5 90.0 1.033295323203104
s2c4 19 brlen 216_7 24.0 0.0050000000000019
s2c4 19 brlen 216_8 24.0 0.005000000000001899
s2c4 19 brlen 216_9 48.0 0.5981181336698753
s2c4 19 brlen 67_2 56.0 0.1885426785386792
s2c4 19 nMus 119_4 52.0 0.006
s2c4 19 nMus 11_1 10.0 3.669
s2c4 19 nMus 126_1 115.0 3.258
s2c4 19 nMus 126_3 59.0 1.281
s2c4 19 nMus 167_6 48.0 1.277
s2c4 19 nMus 168_5 49.0 1.932
s2c4 19 nMus 182_1 56.0 0.003
s2c4 19 nMus 192_7 66.0 2.849
s2c4 19 nMus 216_1 34.0 1.07
s2c4 19 nMus 216_10 48.0 1.192
s2c4 19 nMus 216_11 49.0 2.848
s2c4 19 nMus 216_13 49.0 2.848
s2c4 19 nMus 216_2 34.0 3.07
s2c4 19 nMus 216_4 90.0 0.073
s2c4 19 nMus 216_5 90.0 2.849
s2c4 19 nMus 216_7 24.0 0
s2c4 19 nMus 216_8 24.0 0
s2c4 19 nMus 216_9 48.0 1.192
s2c4 19 nMus 67_2 56.0 1.2
s2c5 17 brlen 126_5 105.0 0.6871329991940385
s2c5 17 brlen 146_2 72.0 0.6510188351986914
s2c5 17 brlen 155_1 81.0 0.005
s2c5 17 brlen 181_7 55.0 0.444932280993446
s2c5 17 brlen 183_9 57.0 0.45500341692493823
s2c5 17 brlen 202_1 47.0 1.8322331789352195
s2c5 17 brlen 216_1 14.0 0.005000000000000013
s2c5 17 brlen 216_10 35.0 0.8818561980671463
s2c5 17 brlen 216_11 35.0 0.8818561980671463
s2c5 17 brlen 216_12 33.0 0.8717850621356542
s2c5 17 brlen 216_13 33.0 0.8717850621356542
s2c5 17 brlen 216_2 14.0 0.005000000000000013
s2c5 17 brlen 216_4 61.0 1.8372331789352194
s2c5 17 brlen 216_5 70.0 1.1912143437365275
s2c5 17 brlen 216_7 70.0 1.1912143437365275
s2c5 17 brlen 21_1 20.0 0.1880810440303408
s2c5 17 brlen 74_1 53.0 0.17168829931941157
s2c5 17 nMus 126_5 105.0 4.943
s2c5 17 nMus 146_2 72.0 3.597
s2c5 17 nMus 155_1 81.0 0.022
s2c5 17 nMus 181_7 55.0 1.19
s2c5 17 nMus 183_9 57.0 1.975
s2c5 17 nMus 202_1 47.0 7.526
s2c5 17 nMus 216_1 14.0 0
s2c5 17 nMus 216_10 35.0 1.365
s2c5 17 nMus 216_11 35.0 1.365
s2c5 17 nMus 216_12 33.0 1.58
s2c5 17 nMus 216_13 33.0 1.58
s2c5 17 nMus 216_2 14.0 0
s2c5 17 nMus 216_4 61.0 3.526
s2c5 17 nMus 216_5 70.0 1.95
s2c5 17 nMus 216_7 70.0 3.95
s2c5 17 nMus 21_1 20.0 1.502
s2c5 17 nMus 74_1 53.0 0.951
s2c6 51 brlen 103_5 39.0 0.35710313551030487
s2c6 51 brlen 115_10 47.0 0.24048688325991624
s2c6 51 brlen 118_3 104.0 0.00500000000002492
s2c6 51 brlen 139_9 36.0 0.27613067748732095
s2c6 51 brlen 14_1 13.0 0.5568195398271966
s2c6 51 brlen 152_11 49.0 0.0050000000000364865
s2c6 51 brlen 160_15 96.0 0.2600495003180993
s2c6 51 brlen 166_5 48.0 0.6008448228175144
s2c6 51 brlen 167_22 52.0 0.3907119975559086
s2c6 51 brlen 170_21 55.0 0.7247711457608161
s2c6 51 brlen 170_7 52.0 0.8685915201974328
s2c6 51 brlen 184_16 45.0 0.005000000000043621
s2c6 51 brlen 184_17 45.0 0.005000000000043888
s2c6 51 brlen 188_25 120.0 0.7519862450438831
s2c6 51 brlen 198_26 38.0 0.24094358345366673
s2c6 51 brlen 201_23 49.0 0.2761306774873318
s2c6 51 brlen 202_26 42.0 0.3781843126795779
s2c6 51 brlen 208_35 41.0 0.5872339063012056
s2c6 51 brlen 209_34 42.0 0.587266306261527
s2c6 51 brlen 209_9 43.0 0.5274022835655462
s2c6 51 brlen 210_8 44.0 0.5274022835655461
s2c6 51 brlen 216_10 46.0 0.2646555861856544
s2c6 51 brlen 216_11 46.0 0.2646555861856544
s2c6 51 brlen 216_17 32.0 0.00500000000005329
s2c6 51 brlen 216_18 32.0 0.005000000000053289
s2c6 51 brlen 216_19 32.0 0.005000000000052888
s2c6 51 brlen 216_20 32.0 0.005000000000052888
s2c6 51 brlen 216_21 64.0 0.2811306774873762
s2c6 51 brlen 216_22 15.0 0.005000000000048736
s2c6 51 brlen 216_23 15.0 0.005000000000048736
s2c6 51 brlen 216_24 14.0 0.005000000000040385
s2c6 51 brlen 216_25 14.0 0.005000000000040385
s2c6 51 brlen 216_26 18.0 0.14224072922594716
s2c6 51 brlen 216_27 18.0 0.14224072922594716
s2c6 51 brlen 216_28 28.0 0.8240388527439745
s2c6 51 brlen 216_29 28.0 0.8240388527439745
s2c6 51 brlen 216_30 46.0 0.6107670687671249
s2c6 51 brlen 216_31 46.0 0.6107670687671249
s2c6 51 brlen 216_32 7.0 0.3575599107105054
s2c6 51 brlen 216_33 7.0 0.3575599107105054
s2c6 51 brlen 216_34 8.0 0.3575923106708269
s2c6 51 brlen 216_35 8.0 0.3575923106708269
s2c6 51 brlen 216_4 202.0 1.1382471063831097
s2c6 51 brlen 216_6 6.0 0.005000000000029287
s2c6 51 brlen 216_7 6.0 0.005000000000029287
s2c6 51 brlen 216_8 7.0 0.005000000000029178
s2c6 51 brlen 216_9 7.0 0.005000000000029178
s2c6 51 brlen 25_3 24.0 0.00500000000008079
s2c6 51 brlen 64_4 39.0 1.0468328332125205
s2c6 51 brlen 68_6 43.0 0.11404154842237633
s2c6 51 brlen virtual 0 0.09970270429431412
s2c6 51 nMus 103_5 39.0 1.054
s2c6 51 nMus 115_10 47.0 2.058
s2c6 51 nMus 118_3 104.0 0.009
s2c6 51 nMus 139_9 36.0 1.01
s2c6 51 nMus 14_1 13.0 3.861
s2c6 51 nMus 152_11 49.0 0.001
s2c6 51 nMus 160_15 96.0 0.952
s2c6 51 nMus 166_5 48.0 2.049
s2c6 51 nMus 167_22 52.0 2.319
s2c6 51 nMus 170_21 55.0 3.508
s2c6 51 nMus 170_7 52.0 2.215
s2c6 51 nMus 184_16 45.0 0
s2c6 51 nMus 184_17 45.0 0
s2c6 51 nMus 188_25 120.0 5.183
s2c6 51 nMus 198_26 38.0 1.077
s2c6 51 nMus 201_23 49.0 1.009
s2c6 51 nMus 202_26 42.0 1.112
s2c6 51 nMus 208_35 41.0 2.398
s2c6 51 nMus 209_34 42.0 1.452
s2c6 51 nMus 209_9 43.0 1.209
s2c6 51 nMus 210_8 44.0 1.209
s2c6 51 nMus 216_10 46.0 1.043
s2c6 51 nMus 216_11 46.0 0.043
s2c6 51 nMus 216_17 32.0 0
s2c6 51 nMus 216_18 32.0 0
s2c6 51 nMus 216_19 32.0 0
s2c6 51 nMus 216_20 32.0 0
s2c6 51 nMus 216_21 64.0 1.009
s2c6 51 nMus 216_22 15.0 0
s2c6 51 nMus 216_23 15.0 0
s2c6 51 nMus 216_24 14.0 0
s2c6 51 nMus 216_25 14.0 0
s2c6 51 nMus 216_26 18.0 0.035
s2c6 51 nMus 216_27 18.0 1.035
s2c6 51 nMus 216_28 28.0 2.728
s2c6 51 nMus 216_29 28.0 1.728
s2c6 51 nMus 216_30 46.0 0.344
s2c6 51 nMus 216_31 46.0 2.344
s2c6 51 nMus 216_32 7.0 1.082
s2c6 51 nMus 216_33 7.0 0.082
s2c6 51 nMus 216_34 8.0 1.136
s2c6 51 nMus 216_35 8.0 0.136
s2c6 51 nMus 216_4 202.0 5.267
s2c6 51 nMus 216_6 6.0 0
s2c6 51 nMus 216_7 6.0 0
s2c6 51 nMus 216_8 7.0 0
s2c6 51 nMus 216_9 7.0 0
s2c6 51 nMus 25_3 24.0 0.009
s2c6 51 nMus 64_4 39.0 3.054
s2c6 51 nMus 68_6 43.0 1.207
s2c6 51 nMus virtual 0 0.872
s2c8 21 brlen 109_1 47.0 0.005000000000000338
s2c8 21 brlen 150_4 88.0 0.6167146069605718
s2c8 21 brlen 158_2 49.0 0.057626279413111006
s2c8 21 brlen 165_1 56.0 0.509289671358254
s2c8 21 brlen 205_4 47.0 1.269868436907867
s2c8 21 brlen 205_9 55.0 0.49582798531220923
s2c8 21 brlen 207_12 57.0 0.28302395108515876
s2c8 21 brlen 212_2 47.0 0.19786150281268186
s2c8 21 brlen 214_4 56.0 1.26986843690786
s2c8 21 brlen 216_1 51.0 0.8232050449626979
s2c8 21 brlen 216_12 11.0 0.2249521240481375
s2c8 21 brlen 216_13 11.0 0.2249521240481375
s2c8 21 brlen 216_14 9.0 0.4377561582751879
s2c8 21 brlen 216_15 9.0 0.4377561582751879
s2c8 21 brlen 216_2 4.0 0.625343542150016
s2c8 21 brlen 216_3 4.0 0.625343542150016
s2c8 21 brlen 216_4 2.0 0.005000000000000187
s2c8 21 brlen 216_5 2.0 0.005000000000000187
s2c8 21 brlen 216_6 11.0 0.005000000000000138
s2c8 21 brlen 216_7 11.0 0.005000000000000138
s2c8 21 brlen 62_1 61.0 0.09960581555926896
s2c8 21 nMus 109_1 47.0 0.01
s2c8 21 nMus 150_4 88.0 4.809
s2c8 21 nMus 158_2 49.0 0.212
s2c8 21 nMus 165_1 56.0 4.611
s2c8 21 nMus 205_4 47.0 1.922
s2c8 21 nMus 205_9 55.0 2.263
s2c8 21 nMus 207_12 57.0 1.119
s2c8 21 nMus 212_2 47.0 1.019
s2c8 21 nMus 214_4 56.0 7.922
s2c8 21 nMus 216_1 51.0 3.522
s2c8 21 nMus 216_12 11.0 1.072
s2c8 21 nMus 216_13 11.0 0.072
s2c8 21 nMus 216_14 9.0 1.215
s2c8 21 nMus 216_15 9.0 1.215
s2c8 21 nMus 216_2 4.0 2.503
s2c8 21 nMus 216_3 4.0 1.503
s2c8 21 nMus 216_4 2.0 0
s2c8 21 nMus 216_5 2.0 0
s2c8 21 nMus 216_6 11.0 0
s2c8 21 nMus 216_7 11.0 0
s2c8 21 nMus 62_1 61.0 0.856
s2c9 25 brlen 124_4 41.0 0.7440222833654605
s2c9 25 brlen 125_6 42.0 0.7348583697598066
s2c9 25 brlen 164_4 40.0 0.43631823768148353
s2c9 25 brlen 164_5 40.0 0.2832513475223739
s2c9 25 brlen 165_8 40.0 0.6792614310653725
s2c9 25 brlen 165_9 40.0 0.6792614310653694
s2c9 25 brlen 201_15 36.0 0.005
s2c9 25 brlen 202_8 38.0 0.23877927977823285
s2c9 25 brlen 203_16 38.0 0.005
s2c9 25 brlen 205_15 40.0 0.005
s2c9 25 brlen 209_11 45.0 0.005
s2c9 25 brlen 216_10 14.0 0.005
s2c9 25 brlen 216_11 7.0 0.3918461699373372
s2c9 25 brlen 216_12 7.0 0.3918461699373372
s2c9 25 brlen 216_13 52.0 0.3968461699373252
s2c9 25 brlen 216_15 51.0 0.009999999999980485
s2c9 25 brlen 216_17 11.0 0.005
s2c9 25 brlen 216_18 11.0 0.005
s2c9 25 brlen 216_19 13.0 0.005
s2c9 25 brlen 216_20 13.0 0.005
s2c9 25 brlen 216_21 15.0 0.005
s2c9 25 brlen 216_22 15.0 0.005
s2c9 25 brlen 216_8 52.0 0.2437792797782156
s2c9 25 brlen 216_9 14.0 0.005
s2c9 25 brlen 83_3 82.0 0.25072731799514336
s2c9 25 nMus 124_4 41.0 3.906
s2c9 25 nMus 125_6 42.0 4.561
s2c9 25 nMus 164_4 40.0 1.118
s2c9 25 nMus 164_5 40.0 1.133
s2c9 25 nMus 165_8 40.0 0.511
s2c9 25 nMus 165_9 40.0 3.511
s2c9 25 nMus 201_15 36.0 0
s2c9 25 nMus 202_8 38.0 1.047
s2c9 25 nMus 203_16 38.0 0
s2c9 25 nMus 205_15 40.0 0
s2c9 25 nMus 209_11 45.0 0.003
s2c9 25 nMus 216_10 14.0 0
s2c9 25 nMus 216_11 7.0 1.03
s2c9 25 nMus 216_12 7.0 1.03
s2c9 25 nMus 216_13 52.0 1.032
s2c9 25 nMus 216_15 51.0 0
s2c9 25 nMus 216_17 11.0 0
s2c9 25 nMus 216_18 11.0 0
s2c9 25 nMus 216_19 13.0 0
s2c9 25 nMus 216_20 13.0 0
s2c9 25 nMus 216_21 15.0 0
s2c9 25 nMus 216_22 15.0 0
s2c9 25 nMus 216_8 52.0 0.047
s2c9 25 nMus 216_9 14.0 0
s2c9 25 nMus 83_3 82.0 1.929
s3c1 19 brlen 121_1 101.0 0.7394730948893559
s3c1 19 brlen 121_3 54.0 0.20601192363031218
s3c1 19 brlen 133_6 66.0 0.8781052783083733
s3c1 19 brlen 165_5 44.0 0.5267485622881514
s3c1 19 brlen 173_3 52.0 0.14152109047248168
s3c1 19 brlen 195_11 62.0 0.005
s3c1 19 brlen 20_1 19.0 0.19769980288875907
s3c1 19 brlen 214_7 93.0 0.5267520675795825
s3c1 19 brlen 216_13 51.0 0.15534479238990762
s3c1 19 brlen 216_14 51.0 0.15534479238990762
s3c1 19 brlen 216_16 83.0 0.00999999999999783
s3c1 19 brlen 216_18 21.0 0.005000000000000469
s3c1 19 brlen 216_19 21.0 0.00500000000000047
s3c1 19 brlen 216_4 95.0 0.2565285898984657
s3c1 19 brlen 216_5 43.0 0.11500749942598401
s3c1 19 brlen 216_7 43.0 0.11500749942598401
s3c1 19 brlen 216_8 2.0 0.15534128709847653
s3c1 19 brlen 216_9 2.0 0.15534128709847653
s3c1 19 brlen 67_2 47.0 0.10789640647945031
s3c1 19 nMus 121_1 101.0 4.28
s3c1 19 nMus 121_3 54.0 1.112
s3c1 19 nMus 133_6 66.0 5.532
s3c1 19 nMus 165_5 44.0 2.384
s3c1 19 nMus 173_3 52.0 1.021
s3c1 19 nMus 195_11 62.0 0
s3c1 19 nMus 20_1 19.0 1.659
s3c1 19 nMus 214_7 93.0 2.384
s3c1 19 nMus 216_13 51.0 1.036
s3c1 19 nMus 216_14 51.0 0.036
s3c1 19 nMus 216_16 83.0 0
s3c1 19 nMus 216_18 21.0 0
s3c1 19 nMus 216_19 21.0 0
s3c1 19 nMus 216_4 95.0 0.061
s3c1 19 nMus 216_5 43.0 0.04
s3c1 19 nMus 216_7 43.0 1.04
s3c1 19 nMus 216_8 2.0 0.036
s3c1 19 nMus 216_9 2.0 1.036
s3c1 19 nMus 67_2 47.0 0.809
s3c3 19 brlen 126_2 49.0 0.4676673897612098
s3c3 19 brlen 136_1 59.0 0.5381835601903879
s3c3 19 brlen 169_3 43.0 1.4472761791051143
s3c3 19 brlen 177_5 51.0 0.9980086907405895
s3c3 19 brlen 187_1 51.0 0.3649363080405765
s3c3 19 brlen 188_3 52.0 0.9271721802502612
s3c3 19 brlen 205_5 36.0 0.005000000000004641
s3c3 19 brlen 207_7 38.0 0.005000000000003074
s3c3 19 brlen 216_1 29.0 1.0218237006353692
s3c3 19 brlen 216_10 39.0 0.45926748836453446
s3c3 19 brlen 216_2 29.0 1.0218237006353692
