ID cellID type true_x true_y est_x est_y error
s21c1 68_2 brlen_coestimated 175.0 260.0 147.2108782488086 245.58098138913215 31.3072
s21c3 132_1 brlen_coestimated 151.0 276.0 139.56970389311638 279.7707674383374 12.0362
s21c3 134_4 brlen_coestimated 170.0 256.0 147.09656766037853 245.60541232714053 25.1518
s21c3 137_6 brlen_coestimated 192.0 237.0 170.96095933939907 219.03917604985554 27.6628
s21c3 180_1 brlen_coestimated 142.0 285.0 139.35706472348883 279.8893481125576 5.7536
s21c3 185_3 brlen_coestimated 152.0 289.0 139.75096975282264 279.79119032173344 15.3245
s21c3 192_7 brlen_coestimated 122.0 244.0 123.15149767066639 245.51496241136596 1.90291
s21c3 193_10 brlen_coestimated 215.0 228.0 171.5353086256834 219.1170237574817 44.3631
s21c3 193_9 brlen_coestimated 158.0 254.0 157.4730361364764 252.34000629096712 1.74163
s21c3 198_13 brlen_coestimated 141.0 209.0 170.5318644270118 218.80033382572248 31.1156
s21c3 23_1 brlen_coestimated 165.0 262.0 147.18015747628866 245.71897313111344 24.1375
s21c3 68_2 brlen_coestimated 175.0 260.0 147.2108782488086 245.58098138913215 31.3072
s21c4 132_1 brlen_coestimated 151.0 276.0 139.56970389311638 279.7707674383374 12.0362
s21c4 134_4 brlen_coestimated 170.0 256.0 147.09656766037853 245.60541232714053 25.1518
s21c4 137_6 brlen_coestimated 192.0 237.0 170.96095933939907 219.03917604985554 27.6628
s21c4 180_1 brlen_coestimated 142.0 285.0 139.35706472348883 279.8893481125576 5.7536
s21c4 185_3 brlen_coestimated 152.0 289.0 139.75096975282264 279.79119032173344 15.3245
s21c4 192_7 brlen_coestimated 122.0 244.0 123.15149767066639 245.51496241136596 1.90291
s21c4 193_10 brlen_coestimated 215.0 228.0 171.5353086256834 219.1170237574817 44.3631
s21c4 193_9 brlen_coestimated 158.0 254.0 157.4730361364764 252.34000629096712 1.74163
s21c4 198_13 brlen_coestimated 141.0 209.0 170.5318644270118 218.80033382572248 31.1156
s21c4 23_1 brlen_coestimated 165.0 262.0 147.18015747628866 245.71897313111344 24.1375
s21c4 68_2 brlen_coestimated 175.0 260.0 147.2108782488086 245.58098138913215 31.3072
s21c5 132_1 brlen_coestimated 151.0 276.0 139.56970389311638 279.7707674383374 12.0362
s21c5 134_4 brlen_coestimated 170.0 256.0 147.09656766037853 245.60541232714053 25.1518
s21c5 137_6 brlen_coestimated 192.0 237.0 170.96095933939907 219.03917604985554 27.6628
s21c5 180_1 brlen_coestimated 142.0 285.0 139.35706472348883 279.8893481125576 5.7536
s21c5 185_3 brlen_coestimated 152.0 289.0 139.75096975282264 279.79119032173344 15.3245
s21c5 192_7 brlen_coestimated 122.0 244.0 123.15149767066639 245.51496241136596 1.90291
s21c5 193_10 brlen_coestimated 215.0 228.0 171.5353086256834 219.1170237574817 44.3631
s21c5 193_9 brlen_coestimated 158.0 254.0 157.4730361364764 252.34000629096712 1.74163
s21c5 198_13 brlen_coestimated 141.0 209.0 170.5318644270118 218.80033382572248 31.1156
s21c5 23_1 brlen_coestimated 165.0 262.0 147.18015747628866 245.71897313111344 24.1375
s21c5 68_2 brlen_coestimated 175.0 260.0 147.2108782488086 245.58098138913215 31.3072
s2c1 132_1 brlen_coestimated 151.0 276.0 139.56970389311638 279.7707674383374 12.0362
s2c1 134_4 brlen_coestimated 170.0 256.0 147.09656766037853 245.60541232714053 25.1518
s2c1 137_6 brlen_coestimated 192.0 237.0 170.96095933939907 219.03917604985554 27.6628
s2c1 180_1 brlen_coestimated 142.0 285.0 139.35706472348883 279.8893481125576 5.7536
s2c1 185_3 brlen_coestimated 152.0 289.0 139.75096975282264 279.79119032173344 15.3245
s2c1 192_7 brlen_coestimated 122.0 244.0 123.15149767066639 245.51496241136596 1.90291
s2c1 193_10 brlen_coestimated 215.0 228.0 171.5353086256834 219.1170237574817 44.3631
s2c1 193_9 brlen_coestimated 158.0 254.0 157.4730361364764 252.34000629096712 1.74163
s2c1 198_13 brlen_coestimated 141.0 209.0 170.5318644270118 218.80033382572248 31.1156
s2c1 23_1 brlen_coestimated 165.0 262.0 147.18015747628866 245.71897313111344 24.1375
s2c1 68_2 brlen_coestimated 175.0 260.0 147.2108782488086 245.58098138913215 31.3072
s2c10 132_1 brlen_coestimated 151.0 276.0 139.56970389311638 279.7707674383374 12.0362
s2c10 134_4 brlen_coestimated 170.0 256.0 147.09656766037853 245.60541232714053 25.1518
s2c10 137_6 brlen_coestimated 192.0 237.0 170.96095933939907 219.03917604985554 27.6628
s2c10 180_1 brlen_coestimated 142.0 285.0 139.35706472348883 279.8893481125576 5.7536
s2c10 185_3 brlen_coestimated 152.0 289.0 139.75096975282264 279.79119032173344 15.3245
s2c10 192_7 brlen_coestimated 122.0 244.0 123.15149767066639 245.51496241136596 1.90291
s2c10 193_10 brlen_coestimated 215.0 228.0 171.5353086256834 219.1170237574817 44.3631
s2c10 193_9 brlen_coestimated 158.0 254.0 157.4730361364764 252.34000629096712 1.74163
s2c10 198_13 brlen_coestimated 141.0 209.0 170.5318644270118 218.80033382572248 31.1156
s2c10 23_1 brlen_coestimated 165.0 262.0 147.18015747628866 245.71897313111344 24.1375
s2c10 68_2 brlen_coestimated 175.0 260.0 147.2108782488086 245.58098138913215 31.3072
s2c11 132_1 brlen_coestimated 151.0 276.0 139.56970389311638 279.7707674383374 12.0362
s2c11 134_4 brlen_coestimated 170.0 256.0 147.09656766037853 245.60541232714053 25.1518
s2c11 137_6 brlen_coestimated 192.0 237.0 170.96095933939907 219.03917604985554 27.6628
s2c11 180_1 brlen_coestimated 142.0 285.0 139.35706472348883 279.8893481125576 5.7536
s2c11 185_3 brlen_coestimated 152.0 289.0 139.75096975282264 279.79119032173344 15.3245
s2c11 192_7 brlen_coestimated 122.0 244.0 123.15149767066639 245.51496241136596 1.90291
s2c11 193_10 brlen_coestimated 215.0 228.0 171.5353086256834 219.1170237574817 44.3631
s2c11 193_9 brlen_coestimated 158.0 254.0 157.4730361364764 252.34000629096712 1.74163
s2c11 198_13 brlen_coestimated 141.0 209.0 170.5318644270118 218.80033382572248 31.1156
s2c11 23_1 brlen_coestimated 165.0 262.0 147.18015747628866 245.71897313111344 24.1375
s2c11 68_2 brlen_coestimated 175.0 260.0 147.2108782488086 245.58098138913215 31.3072
s2c2 132_1 brlen_coestimated 151.0 276.0 139.56970389311638 279.7707674383374 12.0362
s2c2 134_4 brlen_coestimated 170.0 256.0 147.09656766037853 245.60541232714053 25.1518
s2c2 137_6 brlen_coestimated 192.0 237.0 170.96095933939907 219.03917604985554 27.6628
s2c2 180_1 brlen_coestimated 142.0 285.0 139.35706472348883 279.8893481125576 5.7536
s2c2 185_3 brlen_coestimated 152.0 289.0 139.75096975282264 279.79119032173344 15.3245
s2c2 192_7 brlen_coestimated 122.0 244.0 123.15149767066639 245.51496241136596 1.90291
s2c2 193_10 brlen_coestimated 215.0 228.0 171.5353086256834 219.1170237574817 44.3631
s2c2 193_9 brlen_coestimated 158.0 254.0 157.4730361364764 252.34000629096712 1.74163
s2c2 198_13 brlen_coestimated 141.0 209.0 170.5318644270118 218.80033382572248 31.1156
s2c2 23_1 brlen_coestimated 165.0 262.0 147.18015747628866 245.71897313111344 24.1375
s2c2 68_2 brlen_coestimated 175.0 260.0 147.2108782488086 245.58098138913215 31.3072
s2c4 132_1 brlen_coestimated 151.0 276.0 139.56970389311638 279.7707674383374 12.0362
s2c4 134_4 brlen_coestimated 170.0 256.0 147.09656766037853 245.60541232714053 25.1518
s2c4 137_6 brlen_coestimated 192.0 237.0 170.96095933939907 219.03917604985554 27.6628
s2c4 180_1 brlen_coestimated 142.0 285.0 139.35706472348883 279.8893481125576 5.7536
s2c4 185_3 brlen_coestimated 152.0 289.0 139.75096975282264 279.79119032173344 15.3245
s2c4 192_7 brlen_coestimated 122.0 244.0 123.15149767066639 245.51496241136596 1.90291
s2c4 193_10 brlen_coestimated 215.0 228.0 171.5353086256834 219.1170237574817 44.3631
s2c4 193_9 brlen_coestimated 158.0 254.0 157.4730361364764 252.34000629096712 1.74163
s2c4 198_13 brlen_coestimated 141.0 209.0 170.5318644270118 218.80033382572248 31.1156
s2c4 23_1 brlen_coestimated 165.0 262.0 147.18015747628866 245.71897313111344 24.1375
s2c4 68_2 brlen_coestimated 175.0 260.0 147.2108782488086 245.58098138913215 31.3072
s2c5 132_1 brlen_coestimated 151.0 276.0 139.56970389311638 279.7707674383374 12.0362
s2c5 134_4 brlen_coestimated 170.0 256.0 147.09656766037853 245.60541232714053 25.1518
s2c5 137_6 brlen_coestimated 192.0 237.0 170.96095933939907 219.03917604985554 27.6628
s2c5 180_1 brlen_coestimated 142.0 285.0 139.35706472348883 279.8893481125576 5.7536
s2c5 185_3 brlen_coestimated 152.0 289.0 139.75096975282264 279.79119032173344 15.3245
s2c5 192_7 brlen_coestimated 122.0 244.0 123.15149767066639 245.51496241136596 1.90291
s2c5 193_10 brlen_coestimated 215.0 228.0 171.5353086256834 219.1170237574817 44.3631
s2c5 193_9 brlen_coestimated 158.0 254.0 157.4730361364764 252.34000629096712 1.74163
s2c5 198_13 brlen_coestimated 141.0 209.0 170.5318644270118 218.80033382572248 31.1156
s2c5 23_1 brlen_coestimated 165.0 262.0 147.18015747628866 245.71897313111344 24.1375
s2c5 68_2 brlen_coestimated 175.0 260.0 147.2108782488086 245.58098138913215 31.3072
s2c6 132_1 brlen_coestimated 151.0 276.0 139.56970389311638 279.7707674383374 12.0362
s2c6 134_4 brlen_coestimated 170.0 256.0 147.09656766037853 245.60541232714053 25.1518
s2c6 137_6 brlen_coestimated 192.0 237.0 170.96095933939907 219.03917604985554 27.6628
s2c6 180_1 brlen_coestimated 142.0 285.0 139.35706472348883 279.8893481125576 5.7536
s2c6 185_3 brlen_coestimated 152.0 289.0 139.75096975282264 279.79119032173344 15.3245
s2c6 192_7 brlen_coestimated 122.0 244.0 123.15149767066639 245.51496241136596 1.90291
s2c6 193_10 brlen_coestimated 215.0 228.0 171.5353086256834 219.1170237574817 44.3631
s2c6 193_9 brlen_coestimated 158.0 254.0 157.4730361364764 252.34000629096712 1.74163
s2c6 198_13 brlen_coestimated 141.0 209.0 170.5318644270118 218.80033382572248 31.1156
s2c6 23_1 brlen_coestimated 165.0 262.0 147.18015747628866 245.71897313111344 24.1375
s2c6 68_2 brlen_coestimated 175.0 260.0 147.2108782488086 245.58098138913215 31.3072
s2c8 132_1 brlen_coestimated 151.0 276.0 139.56970389311638 279.7707674383374 12.0362
s2c8 134_4 brlen_coestimated 170.0 256.0 147.09656766037853 245.60541232714053 25.1518
s2c8 137_6 brlen_coestimated 192.0 237.0 170.96095933939907 219.03917604985554 27.6628
s2c8 180_1 brlen_coestimated 142.0 285.0 139.35706472348883 279.8893481125576 5.7536
s2c8 185_3 brlen_coestimated 152.0 289.0 139.75096975282264 279.79119032173344 15.3245
s2c8 192_7 brlen_coestimated 122.0 244.0 123.15149767066639 245.51496241136596 1.90291
s2c8 193_10 brlen_coestimated 215.0 228.0 171.5353086256834 219.1170237574817 44.3631
s2c8 193_9 brlen_coestimated 158.0 254.0 157.4730361364764 252.34000629096712 1.74163
s2c8 198_13 brlen_coestimated 141.0 209.0 170.5318644270118 218.80033382572248 31.1156
s2c8 23_1 brlen_coestimated 165.0 262.0 147.18015747628866 245.71897313111344 24.1375
s2c8 68_2 brlen_coestimated 175.0 260.0 147.2108782488086 245.58098138913215 31.3072
s2c9 132_1 brlen_coestimated 151.0 276.0 139.56970389311638 279.7707674383374 12.0362
s2c9 134_4 brlen_coestimated 170.0 256.0 147.09656766037853 245.60541232714053 25.1518
s2c9 137_6 brlen_coestimated 192.0 237.0 170.96095933939907 219.03917604985554 27.6628
s2c9 180_1 brlen_coestimated 142.0 285.0 139.35706472348883 279.8893481125576 5.7536
s2c9 185_3 brlen_coestimated 152.0 289.0 139.75096975282264 279.79119032173344 15.3245
s2c9 192_7 brlen_coestimated 122.0 244.0 123.15149767066639 245.51496241136596 1.90291
s2c9 193_10 brlen_coestimated 215.0 228.0 171.5353086256834 219.1170237574817 44.3631
s2c9 193_9 brlen_coestimated 158.0 254.0 157.4730361364764 252.34000629096712 1.74163
s2c9 198_13 brlen_coestimated 141.0 209.0 170.5318644270118 218.80033382572248 31.1156
s2c9 23_1 brlen_coestimated 165.0 262.0 147.18015747628866 245.71897313111344 24.1375
s2c9 68_2 brlen_coestimated 175.0 260.0 147.2108782488086 245.58098138913215 31.3072
s3c1 132_1 brlen_coestimated 151.0 276.0 139.56970389311638 279.7707674383374 12.0362
s3c1 134_4 brlen_coestimated 170.0 256.0 147.09656766037853 245.60541232714053 25.1518
s3c1 137_6 brlen_coestimated 192.0 237.0 170.96095933939907 219.03917604985554 27.6628
s3c1 180_1 brlen_coestimated 142.0 285.0 139.35706472348883 279.8893481125576 5.7536
s3c1 185_3 brlen_coestimated 152.0 289.0 139.75096975282264 279.79119032173344 15.3245
s3c1 192_7 brlen_coestimated 122.0 244.0 123.15149767066639 245.51496241136596 1.90291
s3c1 193_10 brlen_coestimated 215.0 228.0 171.5353086256834 219.1170237574817 44.3631
s3c1 193_9 brlen_coestimated 158.0 254.0 157.4730361364764 252.34000629096712 1.74163
s3c1 198_13 brlen_coestimated 141.0 209.0 170.5318644270118 218.80033382572248 31.1156
s3c1 23_1 brlen_coestimated 165.0 262.0 147.18015747628866 245.71897313111344 24.1375
s3c1 68_2 brlen_coestimated 175.0 260.0 147.2108782488086 245.58098138913215 31.3072
s3c3 132_1 brlen_coestimated 151.0 276.0 139.56970389311638 279.7707674383374 12.0362
s3c3 134_4 brlen_coestimated 170.0 256.0 147.09656766037853 245.60541232714053 25.1518
s3c3 137_6 brlen_coestimated 192.0 237.0 170.96095933939907 219.03917604985554 27.6628
s3c3 180_1 brlen_coestimated 142.0 285.0 139.35706472348883 279.8893481125576 5.7536
s3c3 185_3 brlen_coestimated 152.0 289.0 139.75096975282264 279.79119032173344 15.3245
s3c3 192_7 brlen_coestimated 122.0 244.0 123.15149767066639 245.51496241136596 1.90291
s3c3 193_10 brlen_coestimated 215.0 228.0 171.5353086256834 219.1170237574817 44.3631
s3c3 193_9 brlen_coestimated 158.0 254.0 157.4730361364764 252.34000629096712 1.74163
s3c3 198_13 brlen_coestimated 141.0 209.0 170.5318644270118 218.80033382572248 31.1156
s3c3 23_1 brlen_coestimated 165.0 262.0 147.18015747628866 245.71897313111344 24.1375
s3c3 68_2 brlen_coestimated 175.0 260.0 147.2108782488086 245.58098138913215 31.3072
s3c5 132_1 brlen_coestimated 151.0 276.0 139.56970389311638 279.7707674383374 12.0362
s3c5 134_4 brlen_coestimated 170.0 256.0 147.09656766037853 245.60541232714053 25.1518
s3c5 137_6 brlen_coestimated 192.0 237.0 170.96095933939907 219.03917604985554 27.6628
s3c5 180_1 brlen_coestimated 142.0 285.0 139.35706472348883 279.8893481125576 5.7536
s3c5 185_3 brlen_coestimated 152.0 289.0 139.75096975282264 279.79119032173344 15.3245
s3c5 192_7 brlen_coestimated 122.0 244.0 123.15149767066639 245.51496241136596 1.90291
s3c5 193_10 brlen_coestimated 215.0 228.0 171.5353086256834 219.1170237574817 44.3631
s3c5 193_9 brlen_coestimated 158.0 254.0 157.4730361364764 252.34000629096712 1.74163
s3c5 198_13 brlen_coestimated 141.0 209.0 170.5318644270118 218.80033382572248 31.1156
s3c5 23_1 brlen_coestimated 165.0 262.0 147.18015747628866 245.71897313111344 24.1375
s3c5 68_2 brlen_coestimated 175.0 260.0 147.2108782488086 245.58098138913215 31.3072
s4c1 132_1 brlen_coestimated 151.0 276.0 139.56970389311638 279.7707674383374 12.0362
s4c1 134_4 brlen_coestimated 170.0 256.0 147.09656766037853 245.60541232714053 25.1518
s4c1 137_6 brlen_coestimated 192.0 237.0 170.96095933939907 219.03917604985554 27.6628
s4c1 180_1 brlen_coestimated 142.0 285.0 139.35706472348883 279.8893481125576 5.7536
s4c1 185_3 brlen_coestimated 152.0 289.0 139.75096975282264 279.79119032173344 15.3245
s4c1 192_7 brlen_coestimated 122.0 244.0 123.15149767066639 245.51496241136596 1.90291
s4c1 193_10 brlen_coestimated 215.0 228.0 171.5353086256834 219.1170237574817 44.3631
s4c1 193_9 brlen_coestimated 158.0 254.0 157.4730361364764 252.34000629096712 1.74163
s4c1 198_13 brlen_coestimated 141.0 209.0 170.5318644270118 218.80033382572248 31.1156
s4c1 23_1 brlen_coestimated 165.0 262.0 147.18015747628866 245.71897313111344 24.1375
s4c1 68_2 brlen_coestimated 175.0 260.0 147.2108782488086 245.58098138913215 31.3072
s4c10 132_1 brlen_coestimated 151.0 276.0 139.56970389311638 279.7707674383374 12.0362
s4c10 134_4 brlen_coestimated 170.0 256.0 147.09656766037853 245.60541232714053 25.1518
s4c10 137_6 brlen_coestimated 192.0 237.0 170.96095933939907 219.03917604985554 27.6628
s4c10 180_1 brlen_coestimated 142.0 285.0 139.35706472348883 279.8893481125576 5.7536
s4c10 185_3 brlen_coestimated 152.0 289.0 139.75096975282264 279.79119032173344 15.3245
s4c10 192_7 brlen_coestimated 122.0 244.0 123.15149767066639 245.51496241136596 1.90291
s4c10 193_10 brlen_coestimated 215.0 228.0 171.5353086256834 219.1170237574817 44.3631
s4c10 193_9 brlen_coestimated 158.0 254.0 157.4730361364764 252.34000629096712 1.74163
s4c10 198_13 brlen_coestimated 141.0 209.0 170.5318644270118 218.80033382572248 31.1156
s4c10 23_1 brlen_coestimated 165.0 262.0 147.18015747628866 245.71897313111344 24.1375
s4c10 68_2 brlen_coestimated 175.0 260.0 147.2108782488086 245.58098138913215 31.3072
s4c3 132_1 brlen_coestimated 151.0 276.0 139.56970389311638 279.7707674383374 12.0362
s4c3 134_4 brlen_coestimated 170.0 256.0 147.09656766037853 245.60541232714053 25.1518
s4c3 137_6 brlen_coestimated 192.0 237.0 170.96095933939907 219.03917604985554 27.6628
s4c3 180_1 brlen_coestimated 142.0 285.0 139.35706472348883 279.8893481125576 5.7536
s4c3 185_3 brlen_coestimated 152.0 289.0 139.75096975282264 279.79119032173344 15.3245
s4c3 192_7 brlen_coestimated 122.0 244.0 123.15149767066639 245.51496241136596 1.90291
s4c3 193_10 brlen_coestimated 215.0 228.0 171.5353086256834 219.1170237574817 44.3631
s4c3 193_9 brlen_coestimated 158.0 254.0 157.4730361364764 252.34000629096712 1.74163
s4c3 198_13 brlen_coestimated 141.0 209.0 170.5318644270118 218.80033382572248 31.1156
s4c3 23_1 brlen_coestimated 165.0 262.0 147.18015747628866 245.71897313111344 24.1375
s4c3 68_2 brlen_coestimated 175.0 260.0 147.2108782488086 245.58098138913215 31.3072
s4c4 132_1 brlen_coestimated 151.0 276.0 139.56970389311638 279.7707674383374 12.0362
s4c4 134_4 brlen_coestimated 170.0 256.0 147.09656766037853 245.60541232714053 25.1518
s4c4 137_6 brlen_coestimated 192.0 237.0 170.96095933939907 219.03917604985554 27.6628
s4c4 180_1 brlen_coestimated 142.0 285.0 139.35706472348883 279.8893481125576 5.7536
s4c4 185_3 brlen_coestimated 152.0 289.0 139.75096975282264 279.79119032173344 15.3245
s4c4 192_7 brlen_coestimated 122.0 244.0 123.15149767066639 245.51496241136596 1.90291
s4c4 193_10 brlen_coestimated 215.0 228.0 171.5353086256834 219.1170237574817 44.3631
s4c4 193_9 brlen_coestimated 158.0 254.0 157.4730361364764 252.34000629096712 1.74163
s4c4 198_13 brlen_coestimated 141.0 209.0 170.5318644270118 218.80033382572248 31.1156
s4c4 23_1 brlen_coestimated 165.0 262.0 147.18015747628866 245.71897313111344 24.1375
s4c4 68_2 brlen_coestimated 175.0 260.0 147.2108782488086 245.58098138913215 31.3072
s4c5 132_1 brlen_coestimated 151.0 276.0 139.56970389311638 279.7707674383374 12.0362
s4c5 134_4 brlen_coestimated 170.0 256.0 147.09656766037853 245.60541232714053 25.1518
s4c5 137_6 brlen_coestimated 192.0 237.0 170.96095933939907 219.03917604985554 27.6628
s4c5 180_1 brlen_coestimated 142.0 285.0 139.35706472348883 279.8893481125576 5.7536
s4c5 185_3 brlen_coestimated 152.0 289.0 139.75096975282264 279.79119032173344 15.3245
s4c5 192_7 brlen_coestimated 122.0 244.0 123.15149767066639 245.51496241136596 1.90291
s4c5 193_10 brlen_coestimated 215.0 228.0 171.5353086256834 219.1170237574817 44.3631
s4c5 193_9 brlen_coestimated 158.0 254.0 157.4730361364764 252.34000629096712 1.74163
s4c5 198_13 brlen_coestimated 141.0 209.0 170.5318644270118 218.80033382572248 31.1156
s4c5 23_1 brlen_coestimated 165.0 262.0 147.18015747628866 245.71897313111344 24.1375
s4c5 68_2 brlen_coestimated 175.0 260.0 147.2108782488086 245.58098138913215 31.3072
s4c6 132_1 brlen_coestimated 151.0 276.0 139.56970389311638 279.7707674383374 12.0362
s4c6 134_4 brlen_coestimated 170.0 256.0 147.09656766037853 245.60541232714053 25.1518
s4c6 137_6 brlen_coestimated 192.0 237.0 170.96095933939907 219.03917604985554 27.6628
s4c6 180_1 brlen_coestimated 142.0 285.0 139.35706472348883 279.8893481125576 5.7536
s4c6 185_3 brlen_coestimated 152.0 289.0 139.75096975282264 279.79119032173344 15.3245
s4c6 192_7 brlen_coestimated 122.0 244.0 123.15149767066639 245.51496241136596 1.90291
s4c6 193_10 brlen_coestimated 215.0 228.0 171.5353086256834 219.1170237574817 44.3631
s4c6 193_9 brlen_coestimated 158.0 254.0 157.4730361364764 252.34000629096712 1.74163
s4c6 198_13 brlen_coestimated 141.0 209.0 170.5318644270118 218.80033382572248 31.1156
s4c6 23_1 brlen_coestimated 165.0 262.0 147.18015747628866 245.71897313111344 24.1375
s4c6 68_2 brlen_coestimated 175.0 260.0 147.2108782488086 245.58098138913215 31.3072
s4c7 132_1 brlen_coestimated 151.0 276.0 139.56970389311638 279.7707674383374 12.0362
s4c7 134_4 brlen_coestimated 170.0 256.0 147.09656766037853 245.60541232714053 25.1518
s4c7 137_6 brlen_coestimated 192.0 237.0 170.96095933939907 219.03917604985554 27.6628
s4c7 180_1 brlen_coestimated 142.0 285.0 139.35706472348883 279.8893481125576 5.7536
s4c7 185_3 brlen_coestimated 152.0 289.0 139.75096975282264 279.79119032173344 15.3245
s4c7 192_7 brlen_coestimated 122.0 244.0 123.15149767066639 245.51496241136596 1.90291
s4c7 193_10 brlen_coestimated 215.0 228.0 171.5353086256834 219.1170237574817 44.3631
s4c7 193_9 brlen_coestimated 158.0 254.0 157.4730361364764 252.34000629096712 1.74163
s4c7 198_13 brlen_coestimated 141.0 209.0 170.5318644270118 218.80033382572248 31.1156
s4c7 23_1 brlen_coestimated 165.0 262.0 147.18015747628866 245.71897313111344 24.1375
s4c7 68_2 brlen_coestimated 175.0 260.0 147.2108782488086 245.58098138913215 31.3072
s5c1 132_1 brlen_coestimated 151.0 276.0 139.56970389311638 279.7707674383374 12.0362
s5c1 134_4 brlen_coestimated 170.0 256.0 147.09656766037853 245.60541232714053 25.1518
s5c1 137_6 brlen_coestimated 192.0 237.0 170.96095933939907 219.03917604985554 27.6628
s5c1 180_1 brlen_coestimated 142.0 285.0 139.35706472348883 279.8893481125576 5.7536
s5c1 185_3 brlen_coestimated 152.0 289.0 139.75096975282264 279.79119032173344 15.3245
s5c1 192_7 brlen_coestimated 122.0 244.0 123.15149767066639 245.51496241136596 1.90291
s5c1 193_10 brlen_coestimated 215.0 228.0 171.5353086256834 219.1170237574817 44.3631
s5c1 193_9 brlen_coestimated 158.0 254.0 157.4730361364764 252.34000629096712 1.74163
s5c1 198_13 brlen_coestimated 141.0 209.0 170.5318644270118 218.80033382572248 31.1156
s5c1 23_1 brlen_coestimated 165.0 262.0 147.18015747628866 245.71897313111344 24.1375
s5c1 68_2 brlen_coestimated 175.0 260.0 147.2108782488086 245.58098138913215 31.3072
s5c10 132_1 brlen_coestimated 151.0 276.0 139.56970389311638 279.7707674383374 12.0362
s5c10 134_4 brlen_coestimated 170.0 256.0 147.09656766037853 245.60541232714053 25.1518
s5c10 137_6 brlen_coestimated 192.0 237.0 170.96095933939907 219.03917604985554 27.6628
s5c10 180_1 brlen_coestimated 142.0 285.0 139.35706472348883 279.8893481125576 5.7536
s5c10 185_3 brlen_coestimated 152.0 289.0 139.75096975282264 279.79119032173344 15.3245
s5c10 192_7 brlen_coestimated 122.0 244.0 123.15149767066639 245.51496241136596 1.90291
s5c10 193_10 brlen_coestimated 215.0 228.0 171.5353086256834 219.1170237574817 44.3631
s5c10 193_9 brlen_coestimated 158.0 254.0 157.4730361364764 252.34000629096712 1.74163
s5c10 198_13 brlen_coestimated 141.0 209.0 170.5318644270118 218.80033382572248 31.1156
s5c10 23_1 brlen_coestimated 165.0 262.0 147.18015747628866 245.71897313111344 24.1375
s5c10 68_2 brlen_coestimated 175.0 260.0 147.2108782488086 245.58098138913215 31.3072
s5c11 132_1 brlen_coestimated 151.0 276.0 139.56970389311638 279.7707674383374 12.0362
s5c11 134_4 brlen_coestimated 170.0 256.0 147.09656766037853 245.60541232714053 25.1518
s5c11 137_6 brlen_coestimated 192.0 237.0 170.96095933939907 219.03917604985554 27.6628
s5c11 180_1 brlen_coestimated 142.0 285.0 139.35706472348883 279.8893481125576 5.7536
s5c11 185_3 brlen_coestimated 152.0 289.0 139.75096975282264 279.79119032173344 15.3245
s5c11 192_7 brlen_coestimated 122.0 244.0 123.15149767066639 245.51496241136596 1.90291
s5c11 193_10 brlen_coestimated 215.0 228.0 171.5353086256834 219.1170237574817 44.3631
s5c11 193_9 brlen_coestimated 158.0 254.0 157.4730361364764 252.34000629096712 1.74163
s5c11 198_13 brlen_coestimated 141.0 209.0 170.5318644270118 218.80033382572248 31.1156
s5c11 23_1 brlen_coestimated 165.0 262.0 147.18015747628866 245.71897313111344 24.1375
s5c11 68_2 brlen_coestimated 175.0 260.0 147.2108782488086 245.58098138913215 31.3072
s5c12 132_1 brlen_coestimated 151.0 276.0 139.56970389311638 279.7707674383374 12.0362
s5c12 134_4 brlen_coestimated 170.0 256.0 147.09656766037853 245.60541232714053 25.1518
s5c12 137_6 brlen_coestimated 192.0 237.0 170.96095933939907 219.03917604985554 27.6628
s5c12 180_1 brlen_coestimated 142.0 285.0 139.35706472348883 279.8893481125576 5.7536
s5c12 185_3 brlen_coestimated 152.0 289.0 139.75096975282264 279.79119032173344 15.3245
s5c12 192_7 brlen_coestimated 122.0 244.0 123.15149767066639 245.51496241136596 1.90291
s5c12 193_10 brlen_coestimated 215.0 228.0 171.5353086256834 219.1170237574817 44.3631
s5c12 193_9 brlen_coestimated 158.0 254.0 157.4730361364764 252.34000629096712 1.74163
s5c12 198_13 brlen_coestimated 141.0 209.0 170.5318644270118 218.80033382572248 31.1156
s5c12 23_1 brlen_coestimated 165.0 262.0 147.18015747628866 245.71897313111344 24.1375
s5c12 68_2 brlen_coestimated 175.0 260.0 147.2108782488086 245.58098138913215 31.3072
s5c13 132_1 brlen_coestimated 151.0 276.0 139.56970389311638 279.7707674383374 12.0362
s5c13 134_4 brlen_coestimated 170.0 256.0 147.09656766037853 245.60541232714053 25.1518
s5c13 137_6 brlen_coestimated 192.0 237.0 170.96095933939907 219.03917604985554 27.6628
s5c13 180_1 brlen_coestimated 142.0 285.0 139.35706472348883 279.8893481125576 5.7536
s5c13 185_3 brlen_coestimated 152.0 289.0 139.75096975282264 279.79119032173344 15.3245
s5c13 192_7 brlen_coestimated 122.0 244.0 123.15149767066639 245.51496241136596 1.90291
s5c13 193_10 brlen_coestimated 215.0 228.0 171.5353086256834 219.1170237574817 44.3631
s5c13 193_9 brlen_coestimated 158.0 254.0 157.4730361364764 252.34000629096712 1.74163
s5c13 198_13 brlen_coestimated 141.0 209.0 170.5318644270118 218.80033382572248 31.1156
s5c13 23_1 brlen_coestimated 165.0 262.0 147.18015747628866 245.71897313111344 24.1375
