[&R] (((((216_12:3.068,216_13:3.068)202_10:8.395,(216_10:1.03,216_11:3.03)209_10:8.433)162_8:15.843,(216_14:2.07,216_15:4.07)202_11:26.235)108_4:35.749,(((216_4:2.032,216_5:2.032)199_4:5.084,(216_6:1.071,216_7:5.071)202_6:3.045)156_5:20.591,(216_8:9.684,216_9:10.684)162_7:14.022)111_4:39.348)50_2:70.946)I0;
199_4,2,2,0,0,1,1,0,1,2,2,1,1,2,1,2,1,0,0,2,2,1,0,2,1,2,0,0,1,0,1,1,1,2,0,1,2,1,0,0,2,0,2,0,1,1,0,0,0,0:0.01/2:0.99,0,0,0,0,0,2,0,2,2,0,2,2,1,1,1,1,2,2,1,1,0,0,2,2,1,0,2,0:0.01/2:0.99,0,2,0,0,1,2,2,2,0,2,0,1,2,0,1,2,1,1,1,0,1,2,2,1,2,0,0,0,1,0,1,1,2,2,2,0,2,0,1,2,0,0:0.01/2:0.99,1,2,1,2,2,1,1,1,1,2,1,1,0,0,2,2,0,2,2,2,2,1,0,2,0,2,0,0,0,1,0,2,2,0,1,2,1,0,0,1,2,0,0,0:0.01/2:0.99,1,1,0,1,1,0,2,2,2,2,0,0,1,1,0,2,2,2,1,1,1,2,0,0,2,2,1,1,0,1,1,0:0.01/2:0.99,1,1,0,2,2
216_5,2,2,0,1,1,1,0,1,2,2,1,1,2,1,2,1,0,0,2,2,1,0,2,1,2,0,0,1,0,1,1,1,2,0,1,2,1,0,1,2,0,2,0,1,1,0,0,0,2,0,0,0,0,0,2,0,2,2,0,2,2,1,1,1,1,2,2,1,1,0,0,2,2,1,0,2,2,0,2,0,0,1,2,2,2,0,2,0,1,2,0,1,2,1,1,1,0,1,2,2,1,2,0,0,0,1,0,1,1,2,2,2,0,2,0,1,2,0,2,1,2,1,2,2,1,1,1,1,2,1,1,0,0,2,2,0,2,2,2,2,1,0,2,0,2,0,0,0,1,0,2,2,0,1,2,1,0,0,1,2,0,0,2,1,1,0,1,1,0,2,2,2,2,0,0,1,1,0,2,2,2,1,1,1,2,0,0,2,2,1,1,0,1,1,2,1,1,0,2,2
216_4,2,2,0,0,1,1,0,1,2,2,1,1,2,1,2,1,0,0,2,2,1,0,2,1,2,0,0,1,0,1,1,1,2,0,1,2,1,0,0,2,0,2,0,1,1,0,0,0,2,0,0,0,0,0,2,0,2,2,0,2,2,1,1,1,1,2,2,1,1,0,0,2,2,1,0,2,2,0,2,0,0,1,2,2,2,0,2,0,1,2,0,1,2,1,1,1,0,1,2,2,1,2,0,0,0,1,0,1,1,2,2,2,0,2,0,1,2,0,2,1,2,1,2,2,1,1,1,1,2,1,1,0,0,2,2,0,2,2,2,2,1,0,2,0,2,0,0,0,1,1,2,2,0,1,2,1,1,0,1,2,0,0,2,1,1,0,1,1,0,2,2,2,2,0,0,1,1,0,2,2,2,1,1,1,2,0,0,2,2,1,1,0,1,1,2,1,1,0,2,2
108_4,2,2,0,0,1,1,0,1,0,2,0,1,0,1,2,0:0.06/2:0.94,0,0:0.06/2:0.94,0,2,1,0,2,1,0:0.06/1:0.94,0,0,1,0,1,0,1,0,0,0:0.06/2:0.94,0:0.06/1:0.94,0:0.06/2:0.94,0,0:0.06/1:0.94,2,0,0:0.06/1:0.94,0,1,1,0:0.06/2:0.94,0,0,0,0,0,0:0.06/2:0.94,0,0:0.06/1:0.94,2,0,0,2,0,2,2,0,1,1,0,0,2,0:0.06/1:0.94,0,0:0.06/1:0.94,0:0.06/1:0.94,2,2,0,0,2,0,0,2,0,0,1,0,2,2,0:0.06/1:0.94,2,0,1,2,0,1,0:0.06/2:0.94,0:0.06/2:0.94,1,0,0,1,2,2,1,0,0:0.06/2:0.94,0,0,1,0,1,0,2,0,2,0,2,0,1,2,0:0.06/1:0.94,0:0.06/2:0.94,0,2,1,2,2,1,0,0,1,0:0.06/1:0.94,1,1,0,0,0,0,0:0.06/2:0.94,2,2,2,0:0.06/1:0.94,0,0,0,0,2,0,0,0,1,0,0,0,0:0.06/2:0.94,0,0,1,0,0,1,0,0,0,0:0.06/1:0.94,1,0,0:0.06/2:0.94,1,0:0.06/2:0.94,0,2,0,2,0,0,0:0.06/1:0.94,0,0,0,0,2,2,0:0.06/2:0.94,1,0:0.06/2:0.94,2,0:0.06/2:0.94,0,2,2,0,0,0,0,1,0,1,0,0:0.06/1:0.94,2,0
202_11,2,2,0,2,1,1,0,1,1,2,0,1,0,1,2,2,1,2,0,2,1,1,2,1,1,0,1,1,2,1,0,1,2,1,2,1,2,0,1,2,0,1,2,1,1,2,2,0,0,0,0,2,0,1,2,0,1,2,0,2,2,0,1,1,0,0,2,1,0,1,1,2,2,0,2,2,0,0,2,0,2,1,0,2,2,1,2,0,1,2,0,1,2,2,1,0,2,1,2,2,1,0,2,1,1,1,0,1,0,2,0,2,0,2,0,1,2,1,2,0,2,1,2,2,1,0,2,1,1,1,1,0,0,0,2,2,2,2,2,1,1,0,1,0,2,0,0,0,1,0,0,0,2,0,2,1,1,1,1,0,0,0,1,1,0,2,1,2,0,2,0,2,0,0,1,0,0,2,0,2,2,2,1,2,2,2,0,2,2,0,0,0,0,1,0,1,0,1,2,0
216_15,2,2,0,2,1,1,0,1,1,2,0,1,0,1,2,2,1,2,0,2,1,1,2,1,1,0,1,1,2,1,0,1,2,1,2,1,2,0,1,2,0,1,2,1,1,2,2,0,0,0,0,2,0,1,2,0,1,2,0,2,2,0,1,1,0,0,2,1,0,1,1,2,2,0,2,2,0,0,2,0,2,1,2,2,2,1,2,0,1,2,0,1,2,2,1,1,2,1,2,2,1,0,2,1,1,1,0,1,0,2,0,2,0,2,0,1,2,1,2,0,2,1,2,2,1,0,2,1,1,1,1,1,0,0,2,2,2,2,2,1,1,0,1,0,2,0,0,0,1,0,0,0,2,0,2,1,1,1,1,0,0,1,1,1,0,2,1,2,0,2,0,2,0,0,1,0,0,2,0,2,2,2,1,2,2,2,0,2,2,0,0,0,0,1,0,1,0,1,2,0
216_14,2,2,0,2,1,1,2,1,1,2,0,1,0,1,2,2,1,2,0,2,1,1,2,1,1,0,1,1,2,1,0,1,2,1,2,1,2,0,1,2,0,1,2,1,1,2,2,0,0,0,0,2,0,1,2,0,1,2,0,2,2,0,1,1,0,0,2,1,0,1,1,2,2,0,2,2,0,0,2,0,2,1,0,2,2,1,2,0,1,2,0,1,2,2,1,0,2,1,2,2,1,0,2,1,1,1,0,1,0,2,0,2,0,2,0,1,2,1,2,0,2,1,2,2,1,0,2,1,1,1,1,0,0,0,2,2,2,2,2,1,1,0,1,0,2,0,0,0,1,0,0,0,2,0,2,1,1,1,1,0,0,0,1,1,0,2,1,2,0,2,0,2,0,0,1,0,0,2,0,2,2,2,1,2,2,2,0,2,2,0,0,0,2,1,0,1,0,1,2,0
162_8,2,2,0,0,1,1,0,1,0,2,0,1,0,1,2,2,0,2,0:0.03/1:0.97,2,1,0,2,1,1,0:0.03/2:0.97,0,1,0,1,0,1,0:0.03/1:0.97,0,2,1,2,0:0.03/2:0.97,1,2,0,1,0,1,1,2,0,0,0,0,0,2,0,1,2,0,0,2,0,2,2,0:0.03/2:0.97,1,1,0,0,2,1,0,1,1,2,2,0,0,2,0,0,2,0,0,1,0:0.03/1:0.97,2,2,1,2,0:0.03/1:0.97,1,2,0,1,2,2,1,0,0,1,2,2,1,0,2,0,0,1,0,1,0,2,0,2,0:0.03/1:0.97,2,0:0.03/2:0.97,1,2,1,2,0,2,1,2,2,1,0,0,1,1,1,1,0:0.03/2:0.97,0,0,0,2,2,2,2,1,0,0:0.03/2:0.97,0,0,2,0,0,0:0.03/2:0.97,1,0,0,0,2,0,0,1,0,0,1,0,0:0.03/1:0.97,0,1,1,0,2,1,2,0,2,0,2,0,0,1,0,0,0,0,2,2,2,1,2,2,2,0,2,2,0,0,0,0,1,0,1,0,1,2,0:0.03/2:0.97
209_10,2,2,0,0,1,1,0,1,0,2,1,1,0,1,2,2,0,2,1,2,1,0,2,1,1,2,0,1,1,1,0,1,1,0,2,1,2,2,1,2,0,1,0,1,1,2,0,0,0,0,0,2,2,1,2,0,0,2,2,2,2,2,1,1,0,0,2,1,2,1,1,2,2,0,0,2,0,0,2,0,0,1,1,2,2,1,2,1,1,2,0,1,2,2,1,0,0,1,2,2,1,0,2,1,0,1,0,1,0,2,0,2,1,2,2,1,2,1,2,0,2,1,2,2,1,0,0,1,1,1,1,2,0,0,0,2,2,2,2,1,0,2,0,0,2,0,0,2,1,0,0,0,2,0,0,1,0,0,1,0,1,0,1,1,0,2,1,2,1,2,0,2,2,0,1,0,0,0,0,2,2,2,1,2,2,2,0,2,2,0,0,0,0,1,0,1,0,1,2,2
216_11,2,2,0,0,1,1,0,1,0,2,1,1,0,1,2,2,0,2,1,2,1,0,2,1,1,2,0,1,1,1,0,1,1,0,2,1,2,2,1,2,0,1,0,1,1,2,0,0,0,0,0,2,2,1,2,0,0,2,2,2,2,2,1,1,0,0,2,1,2,1,1,2,2,0,0,2,0,0,2,0,0,1,1,2,2,1,2,1,1,2,0,1,2,2,1,0,0,1,2,2,1,0,2,1,0,1,1,1,0,2,0,2,1,2,2,1,2,1,2,0,2,1,2,2,1,0,0,1,1,1,1,2,0,0,0,2,2,2,2,1,2,2,0,0,2,0,0,2,1,0,0,0,2,0,0,1,0,0,1,0,1,0,1,1,0,2,1,2,1,2,0,2,2,0,1,0,0,0,0,2,2,2,1,2,2,2,0,2,2,0,0,2,0,1,0,1,0,1,2,2
216_10,2,2,0,0,1,1,0,1,0,2,1,1,0,1,2,2,0,2,1,2,1,0,2,1,1,2,0,1,1,1,0,1,1,0,2,1,2,2,1,2,0,1,0,1,1,2,0,0,0,0,0,2,2,1,2,0,0,2,2,2,2,2,1,1,0,0,2,1,2,1,1,2,2,0,0,2,0,0,2,0,1,1,1,2,2,1,2,1,1,2,0,1,2,2,1,0,0,1,2,2,1,0,2,1,0,1,0,1,0,2,0,2,1,2,2,1,2,1,2,0,2,1,2,2,1,0,0,1,1,1,1,2,0,0,0,2,2,2,2,1,0,2,0,0,2,0,0,2,1,0,0,0,2,0,0,1,0,0,1,0,1,0,1,1,0,2,1,2,1,2,0,2,2,0,1,0,0,0,0,2,2,2,1,2,2,2,0,2,2,0,0,0,0,1,0,1,0,1,2,2
202_10,2,2,0,0,1,1,0:0.01/2:0.99,1,0,2,0,1,0,1,2,2,0,2,1,2,1,0,2,1,1,2,0,1,0,1,0,1,1,0,2,1,2,2,1,2,0,1,0,1,1,2,0,0,0,0,0,2,0,1,2,0,0,2,0,2,2,2,1,1,0,0,2,1,0,1,1,2,2,0,0,2,0,0,2,0,0,1,1,2,2,1,2,1,1,2,0,1,2,2,1,0,0:0.01/2:0.99,1,2,2,1,0:0.01/2:0.99,2,0,0,1,0,1,0,2,0,2,1,2,2,1,2,1,2,0,2,1,2,2,1,0,0,1,1,1,1,2,0:0.01/1:0.99,0,0,2,2,2,2,1,0:0.01/2:0.99,2,0,0,2,0,0,2,1,0,0,0,2,0,0,1,0,0,1,0,1,0,1,1,0,2,1,2,0,2,0,2,0,0,1,0,0,0:0.01/2:0.99,0:0.01/2:0.99,2,2,2,1,2,2,2,0,2,2,0:0.01/1:0.99,0,0,0,1,0,1,0,1,2,2
216_13,2,2,0,0,1,1,2,1,0,2,0,1,0,1,2,2,0,2,1,2,1,0,2,1,1,2,0,1,0,1,0,1,1,1,2,1,2,2,1,2,0,1,0,1,1,2,1,0,0,0,0,2,0,1,2,0,0,2,0,2,2,2,1,1,0,0,2,1,0,1,1,2,2,0,0,2,0,0,2,0,0,1,1,2,2,1,2,1,1,2,0,1,2,2,1,0,2,1,2,2,1,2,2,0,0,1,0,1,0,2,0,2,1,2,2,1,2,1,2,0,2,1,2,2,1,0,0,1,1,1,1,2,1,0,0,2,2,2,2,1,2,2,0,0,2,0,0,2,1,0,0,2,2,0,0,1,0,0,1,0,1,0,1,1,0,2,1,2,0,2,0,2,0,0,1,0,0,2,2,2,2,2,1,2,2,2,0,2,2,1,0,0,0,1,0,1,0,1,2,2
216_12,2,2,0,0,1,1,2,1,0,2,0,1,0,1,2,2,0,2,1,2,1,0,2,1,1,2,0,1,0,1,0,1,1,0,2,1,2,2,1,2,0,1,0,1,1,2,0,0,0,0,0,2,1,1,2,0,0,2,2,2,2,2,1,1,0,0,2,1,0,1,1,2,2,0,0,2,0,0,2,0,0,1,1,2,2,1,2,1,1,2,1,1,2,2,1,0,2,1,2,2,1,2,2,0,0,1,0,1,0,2,0,2,1,2,2,1,2,1,2,0,2,1,2,2,1,0,0,1,1,1,1,2,1,0,0,2,2,2,2,1,2,2,0,0,2,0,0,2,1,0,0,0,2,0,0,1,0,0,1,0,1,0,1,1,0,2,1,2,0,2,0,2,0,0,1,0,0,2,2,2,2,2,1,2,2,2,0,2,2,1,0,0,0,1,0,1,0,1,2,2
