Angles,Brlens
131.3086140135487,0.168
32.37553999321202,0.321
135.0,0.276
131.24144431452802,0.249
141.60846433831685,0.042
128.65980825409008,0.048
72.57013718233218,0.405
51.709836807756915,0.24
112.83365417791754,0.084
165.96375653207352,0.108
40.60129464500447,0.255
35.336640794139775,0.339
81.17962044797895,0.09
135.0,0.27
144.63753811293097,0.192
56.364604002764416,0.192
90.13262888235215,0.918
145.30484646876602,0.3
145.15426658020027,0.276
144.78240703180728,0.261
172.50414236027012,0.036000000000000004
171.08507304285212,0.042
148.84069549165562,0.291
82.11509919959533,0.555
174.6106882400266,0.114
84.3907255535542,0.336
174.70991879462872,0.108
56.309932474020215,0.132
35.36246188706905,0.537
39.821178768128945,0.28800000000000003
28.855661219716527,0.291
93.17983011986423,0.048
117.34987578006988,0.078
130.07423146549226,0.405
173.69735463109637,0.336
142.1250163489018,0.054
90.0,0.066
68.19859051364818,0.315
108.43494882292202,0.294
174.9575489308291,0.024
41.47438480282554,0.309
155.05609473657543,0.012
150.25511870305778,0.066
60.48416971391565,0.264
154.76373635309645,0.291
68.28235621348973,0.267
154.0195793436272,0.24
175.2363583092738,0.036000000000000004
159.88036685918172,0.222
133.7811247648687,0.048
43.74554837731847,0.06
126.67434966957317,0.279
127.97160376105037,0.243
144.46232220802563,0.024
168.9964591482505,0.03
156.1612598168283,0.20700000000000002
140.93152692491978,0.066
152.04903097210982,0.07200000000000001
124.77783136636384,0.28500000000000003
171.0675903505482,0.261
135.47945139879653,0.246
179.6902961000412,0.096
174.17246492974658,0.261
167.0778635989121,0.078
173.299246226332,0.243
132.8512478654052,0.225
158.4985656759521,0.07200000000000001
112.21759426951832,0.114
163.0578355324202,0.23700000000000002
136.78991060824606,0.084
94.18491612511842,0.09
162.36902703849032,0.486
149.6973192795119,0.252
152.03776779562563,0.054
159.954750574579,0.066
113.56154534777104,0.312
169.2986492761009,0.258
170.8376529542783,0.273
153.23940084665114,0.018000000000000002
132.04922089099364,0.024
132.27368900609375,0.33
160.8458950605329,0.303
179.57559458063852,0.315
158.4773998920929,0.156
165.06858282186246,0.186
48.99091309842978,0.399
110.7460802756834,0.21
90.0,0.357
114.6235647861636,0.387
147.52880770915152,0.096
175.36453657309735,0.10200000000000001
90.0,0.405
154.71203173817693,0.042
154.32812915110995,0.132
145.49147701233161,0.252
143.5733877414411,0.36
155.4495476107926,0.462
74.47588900324574,0.168
128.38326210208916,0.336
120.29035336685652,0.246
3.2223659543015053,0.246
145.00797980144134,0.309
161.02959219151347,0.33
172.8749836510982,0.252
109.34432927212114,0.252
143.8017083232078,0.309
136.73570458892837,0.273
157.78240573048168,0.036000000000000004
135.0,0.066
125.04592750208644,0.291
148.3553409629074,0.036000000000000004
124.88017693386986,0.09
97.59464336859143,0.372
70.00371294474314,0.327
119.74488129694222,0.006
93.0664855011259,0.294
128.3087355674477,0.06
144.78240703180728,0.084
42.46083080871195,0.40800000000000003
116.09542415738832,0.342
139.7636416907262,0.012
89.04515874612783,0.327
160.40771810894847,0.012
171.17962044797895,0.054
106.6992442339936,0.297
164.22290846459052,0.444
156.5014343240479,0.138
146.44104386876742,0.222
178.50511351010076,0.432
109.69369981783028,0.07200000000000001
115.57729077743815,0.28800000000000003
154.0645474313323,0.10200000000000001
170.14867265719195,0.114
61.7826441452707,0.5700000000000001
44.86888860525278,0.261
150.25511870305778,0.018000000000000002
172.8749836510982,0.294
117.5014515627382,0.27
119.99108632334134,0.231
144.1623470457217,0.006
125.21759296819272,0.249
154.79887635452494,0.018000000000000002
48.85507359617516,0.489
141.27107744950115,0.054
85.07758181286401,0.432
178.8542371618249,0.369
115.07071758581144,0.14400000000000002
164.74488129694222,0.15
108.22884978553789,0.603
83.15722658736905,0.417
165.64474101184663,0.21
27.89727103094763,0.705
130.6012946450045,0.342
113.99431406638746,0.516
40.08973877841743,0.423
176.61548204769022,0.234
109.3845156793578,0.3
151.33604288971847,0.33
95.32887319640606,0.291
150.2551187030578,0.216
106.50436138175502,0.234
28.141601232261724,0.306
97.4314079711725,0.222
78.0019717779333,0.246
140.0424510691709,0.28200000000000003
178.65737597346225,0.294
150.03043052343327,0.321
164.7448812969422,0.09
113.23015843305063,0.318
161.565051177078,0.042
180.0,0.054
108.53781366664603,0.489
155.8177937739373,0.33
136.78991060824606,0.024
18.43494882292202,0.378
104.03624346792647,0.465
105.36161631184865,0.294
64.01367438852976,0.399
80.53767779197437,0.264
175.6012946450045,0.28200000000000003
147.1313210666325,0.273
153.22507511135444,0.267
139.1849161251184,0.33
99.46232220802563,0.10200000000000001
130.1354855622395,0.162
35.8376529542783,0.399
65.55604521958347,0.138
178.37502364247524,0.41400000000000003
163.92642583525364,0.21
163.90918365114783,0.306
169.38034472384487,0.162
149.03624346792648,0.198
114.15551164528938,0.28200000000000003
69.27444113443946,0.447
34.77099171264049,0.429
112.75097634278764,0.10200000000000001
110.06307266608823,0.363
75.52970589993411,0.168
162.94540525052244,0.17400000000000002
42.87890360333854,0.354
120.65736490980282,0.384
156.80140948635182,0.252
127.77568430595468,0.276
170.13419305691565,0.315
66.50143432404792,0.318
139.3987053549955,0.018000000000000002
115.10456866523435,0.03
152.75153257335526,0.324
69.79358143704393,0.042
167.47119229084848,0.054
105.25511870305779,0.516
175.2551007945435,0.138
113.62937773065681,0.28800000000000003
161.86191784440268,0.21
153.97545901005267,0.084
116.56505117707799,0.084
173.37493413410627,0.228
151.3895403340348,0.048
176.2119726466458,0.084
13.465208094811658,0.519
143.13010235415598,0.5700000000000001
155.92450174492117,0.273
71.81247126565182,0.28800000000000003
60.69779251786132,0.231
169.96074521284763,0.114
16.420350035051435,0.12
132.8252558853899,0.225
94.39870535499554,0.162
98.8607209378302,0.18
88.87037045517367,0.27
145.106067922201,0.24
87.61405596961119,0.10200000000000001
156.37062226934316,0.138
146.7064367291533,0.249
174.74801633561887,0.17400000000000002
113.19859051364818,0.192
119.74488129694222,0.294
74.71839226530517,0.429
135.71915611654507,0.228
97.1250163489018,0.258
66.0673836919085,0.186
170.01817071226682,0.198
69.62356478616361,0.291
54.34354387698784,0.399
141.00900595749454,0.225
180.0,0.018000000000000002
168.08630739474418,0.423
150.25511870305778,0.012
174.55966796899446,0.21
118.393019421383,0.28800000000000003
160.0462007796428,0.47100000000000003
151.3895403340348,0.138
172.44925582816614,0.309
157.09789211568872,0.17400000000000002
123.69006752597979,0.33
138.17983011986425,0.261
126.86989764584402,0.132
165.96375653207352,0.138
53.80679269443531,0.339
121.90015691773371,0.162
31.903363711233084,0.34500000000000003
81.13537661158922,0.33
66.80140948635182,0.267
159.91966436983242,0.126
150.47132816552016,0.132
169.8084981499723,0.3
50.19442890773481,0.138
102.03720232036576,0.15
95.73337475837187,0.543
135.0,0.07200000000000001
163.47420361007437,0.276
111.11550686550018,0.06
120.96375653207352,0.096
24.623564786163605,0.47700000000000004
93.39492354211828,0.47400000000000003
155.17065341185042,0.156
172.28166720599245,0.18
108.43494882292201,0.28200000000000003
170.2724214485984,0.273
107.55654743505283,0.3
103.13402230639632,0.132
116.565051177078,0.246
18.434948822922006,0.12
139.96974072811028,0.156
139.22960861177407,0.363
57.349197703404435,0.15
121.43251035346535,0.34500000000000003
121.1757004957386,0.06
62.79120310874657,0.138
30.963756532073518,0.444
152.87869659584135,0.441
113.28118888917163,0.258
114.9217705225852,0.36
56.09372301155785,0.435
131.24827092947402,0.126
110.08197748418075,0.41100000000000003
121.53479190518826,0.012
172.5830862808616,0.306
90.94695144677348,0.384
123.2379797528026,0.249
117.89727103094762,0.213
167.0053832080835,0.018000000000000002
155.3764352138364,0.024
67.52056560289691,0.231
122.68055474336342,0.03
156.80140948635182,0.036000000000000004
152.49904500763625,0.33
158.19859051364818,0.252
0.7848246029918898,0.162
174.05313694602648,0.162
33.69006752597978,0.34800000000000003
43.761365329103114,0.156
166.6863676878566,0.267
145.98865109649398,0.555
93.21220976010922,0.324
54.86580694308441,0.156
151.80997246539724,0.41400000000000003
168.8961665633639,0.219
138.17983011986425,0.03
97.1250163489018,0.06
147.31944525663658,0.486
154.6538240580533,0.036000000000000004
116.84050953321324,0.531
158.38522105721378,0.267
167.81136679806812,0.06
116.19420988624994,0.078
131.23766727642985,0.276
98.13010235415598,0.34500000000000003
89.11038547858564,0.198
168.04812486997523,0.20400000000000001
47.51577124514464,0.309
95.79279649503215,0.258
57.885169399703265,0.264
66.52538240186465,0.297
164.9013878792913,0.432
152.19592030704848,0.309
164.05460409907715,0.096
118.30075576600635,0.15
163.673146489435,0.426
63.94650468950905,0.048
147.5977280201523,0.258
175.6012946450045,0.066
134.48383577023515,0.066
26.84729411334886,0.249
51.07245640720771,0.303
10.191501850027699,0.273
95.13388390084481,0.126
32.005383208083494,0.132
116.565051177078,0.273
163.3007557660064,0.132
140.52754015165618,0.138
94.65706979872454,0.27
101.4410438687674,0.27
88.45184230102203,0.198
81.86989764584402,0.198
4.085616779974873,0.279
57.99461679191654,0.186
155.05609473657543,0.192
105.94539590092285,0.291
0.0,0.312
58.21116893863464,0.336
15.708637829015744,0.17400000000000002
162.1702657743228,0.186
95.92236302146642,0.297
129.7745920309352,0.234
47.602562202499804,0.252
155.4895217038477,0.363
172.0151337847434,0.381
112.75097634278764,0.15
106.7054063956727,0.309
16.32222859395778,0.186
45.14217285835696,0.216
176.5106750942036,0.28500000000000003
80.50575221234027,0.555
38.418055344821994,0.228
177.27368900609375,0.03
166.8659776936037,0.066
142.1250163489018,0.20700000000000002
135.0,0.108
174.04286888529177,0.114
9.688786560366808,0.297
75.5297058999341,0.231
138.71528910542878,0.21
52.334378801416705,0.15
132.27368900609372,0.15
63.86899945506144,0.20700000000000002
178.99491399474581,0.15
172.69424046668917,0.168
168.69006752597977,0.267
97.76516601842533,0.21
117.5407973643728,0.10200000000000001
163.44292862436333,0.114
167.17121712854458,0.216
161.565051177078,0.12
116.56505117707799,0.14400000000000002
119.32890854799055,0.258
91.46344246325462,0.384
130.6012946450045,0.42
113.35874601410552,0.192
115.29006780302257,0.339
30.379126011368356,0.21
149.57814783733215,0.264
29.678489925135207,0.642
162.25532837494305,0.09
147.0604892703845,0.297
121.86597769360367,0.192
102.35535986508353,0.234
144.6281561284867,0.28500000000000003
154.7917529671377,0.3
167.53004771905657,0.291
144.60520415501293,0.018000000000000002
128.17185031842288,0.048
42.734082864687615,0.294
96.77122825167324,0.06
109.98310652189997,0.267
95.6061659514666,0.264
157.61986494804043,0.10200000000000001
124.03212781733832,0.138
99.6887865603668,0.309
99.24611274556325,0.066
163.73979529168804,0.096
157.28558764683274,0.417
90.0,0.108
124.80849814997232,0.255
142.71833279400755,0.12
149.03624346792648,0.126
150.57640008058402,0.28200000000000003
161.565051177078,0.276
91.05558168505341,0.267
103.0188024297848,0.198
151.23536908805852,0.20400000000000001
112.09789211568872,0.306
122.00538320808349,0.168
162.89727103094762,0.18
169.31880255684308,0.48
104.2259638987518,0.078
167.0053832080835,0.297
148.24051991518718,0.156
23.00887008282287,0.17400000000000002
175.1354855622395,0.34500000000000003
174.47245984834382,0.28500000000000003
131.82016988013575,0.255
159.14554196042164,0.006
152.4027041313563,0.012
165.7499673021964,0.273
122.0053832080835,0.018000000000000002
156.16125981682825,0.28200000000000003
131.42366562500263,0.279
169.38034472384487,0.048
145.23480276342323,0.054
140.37670542805074,0.249
146.30993247402023,0.078
151.69924423399362,0.084
153.53339508259424,0.354
70.15062796567584,0.444
178.66778014613035,0.21
147.52880770915152,0.054
168.11134196037204,0.078
165.7354877019201,0.357
143.7073702715204,0.222
149.74356283647074,0.012
114.44395478041653,0.255
84.61068824002659,0.03
98.30273725711726,0.252
150.12400730831058,0.354
124.82448915695679,0.378
127.30394827798344,0.156
166.46196814468718,0.336
47.03632545479827,0.186
107.81888891452277,0.198
50.29008120537128,0.342
165.17352002964432,0.375
134.56921278299137,0.036000000000000004
71.56505117707799,0.234
139.3987053549955,0.354
139.3987053549955,0.096
16.515702588953125,0.23700000000000002
143.13010235415598,0.006
94.14039034956734,0.495
126.32250239496626,0.363
167.0053832080835,0.018000000000000002
161.565051177078,0.084
52.334378801416705,0.40800000000000003
104.82845589129545,0.279
163.44292862436336,0.024
109.34073548303267,0.03
59.2259638987518,0.366
32.83612862657913,0.513
82.70073658678754,0.438
133.2642954110716,0.20400000000000001
38.08877288097533,0.333
55.66978280449668,0.468
174.8055710922652,0.14400000000000002
133.2100893917539,0.291
23.962488974578175,0.28800000000000003
155.14841414028783,0.294
59.743562836470744,0.312
146.37190733304428,0.273
62.723236616886254,0.3
98.82037955202105,0.276
103.43818815835067,0.273
163.19130837379313,0.012
173.77905007884038,0.042
124.1342119590917,0.28500000000000003
129.80557109226518,0.28800000000000003
122.64171494068239,0.318
149.85861444792465,0.024
102.52880770915152,0.279
125.44112281173369,0.294
75.06858282186246,0.27
156.5014343240479,0.24
120.35009589418704,0.048
143.01709307365533,0.084
163.10830425532552,0.28200000000000003
177.59978553914334,0.297
173.29016319224309,0.054
122.046786871487,0.336
39.28940686250034,0.459
119.4812522700571,0.246
50.55493692013546,0.186
73.12373538328882,0.21
141.9557114109506,0.492
153.434948822922,0.06
106.69924423399361,0.381
103.83485315665877,0.15
58.84620841182654,0.447
99.86580694308437,0.34800000000000003
18.434948822922006,0.096
153.434948822922,0.12
94.34086006469124,0.28800000000000003
49.61064931866059,0.303
174.85961350173685,0.186
43.26429541107162,0.216
47.27116357449294,0.279
0.38452965958450785,0.228
66.2141156869941,0.246
146.30993247402023,0.462
49.39870535499553,0.303
93.55618109425512,0.186
146.5207992699138,0.216
87.8094261359618,0.405
129.86172839181302,0.35100000000000003
107.13299615034313,0.108
150.0684881594922,0.138
4.573921259900861,0.35100000000000003
174.68545433005525,0.138
110.52095901483685,0.14400000000000002
172.23483398157467,0.321
177.73949808885874,0.34800000000000003
107.48799737614856,0.339
155.29756977222868,0.114
121.82744657667313,0.28200000000000003
176.98721249581666,0.18
179.60395253244508,0.216
152.83891540077926,0.459
114.0920195289903,0.192
169.69515353123396,0.309
142.8040985919439,0.17400000000000002
129.5747736315797,0.20400000000000001
150.4612177404419,0.513
151.27043746786083,0.246
152.1235159240648,0.222
