sample,cellID,trueBrlen,method,estBrlen
s5c7/k10_r3,b'16_17',0.5760000000000001,problin,0.5263568164201453
s5c7/k10_r3,b'67_5',0.28200000000000003,spalin,0.49611622388425813
s5c7/k10_r3,b'67_5',0.28200000000000003,problin,0.3511033248415102
s5c7/k10_r3,b'07_9',0.24,spalin,0.07575449121854545
s5c7/k10_r3,b'07_9',0.24,problin,0.17025349202219278
s5c7/k10_r3,b'16_11',0.054,spalin,0.019907925511851284
s5c7/k10_r3,b'16_11',0.054,problin,0.004999999556442307
s5c7/k10_r3,b'16_10',0.054,spalin,0.019907925511851284
s5c7/k10_r3,b'16_10',0.054,problin,0.004999999556442307
s5c7/k10_r3,b'01_10',0.20400000000000001,spalin,0.005
s5c7/k10_r3,b'01_10',0.20400000000000001,problin,0.0050000015859229825
s5c7/k10_r3,b'16_13',0.09,spalin,0.09066241682564652
s5c7/k10_r3,b'16_13',0.09,problin,0.17025348999271211
s5c7/k10_r3,b'16_12',0.09,spalin,0.09066241682564652
s5c7/k10_r3,b'16_12',0.09,problin,0.17025348999271211
s5c7/k10_r3,b'8_2',0.10200000000000001,spalin,0.2103753637316923
s5c7/k10_r3,b'8_2',0.10200000000000001,problin,0.15854062076959669
s5c7/k10_r3,b'07_5',0.534,spalin,0.24909993744662767
s5c7/k10_r3,b'07_5',0.534,problin,0.13240870743327396
s5c7/k10_r3,b'54_9',0.28200000000000003,spalin,0.4782446966550102
s5c7/k10_r3,b'54_9',0.28200000000000003,problin,0.4336910258516497
s5c7/k10_r3,b'98_19',0.264,spalin,0.38711042362225223
s5c7/k10_r3,b'98_19',0.264,problin,0.5719775365497173
s5c7/k10_r3,b'16_23',0.108,spalin,0.051371739872331804
s5c7/k10_r3,b'16_23',0.108,problin,0.004999999741303393
s5c7/k10_r3,b'16_22',0.108,spalin,0.051371739872331804
s5c7/k10_r3,b'16_22',0.108,problin,0.004999999741303393
s5c7/k10_r3,b'94_16',0.24,spalin,0.005000000039610996
s5c7/k10_r3,b'94_16',0.24,problin,0.005000001327144406
s5c7/k10_r3,b'16_21',0.132,spalin,0.4334821634549731
s5c7/k10_r3,b'16_21',0.132,problin,0.5719775349638763
s5c7/k10_r3,b'16_20',0.132,spalin,0.4334821634549731
s5c7/k10_r3,b'16_20',0.132,problin,0.5719775349638763
s5c7/k10_r3,b'51_10',0.264,spalin,0.43165349710241174
s5c7/k10_r3,b'51_10',0.264,problin,0.38447842460303844
s5c7/k10_r3,b'97_20',0.276,spalin,0.3477613998092459
s5c7/k10_r3,b'97_20',0.276,problin,0.4416356550413619
s5c7/k10_r3,b'16_25',0.114,spalin,0.13731196323793665
s5c7/k10_r3,b'16_25',0.114,problin,0.18455448249827014
s5c7/k10_r3,b'16_24',0.114,spalin,0.13731196323793665
s5c7/k10_r3,b'16_24',0.114,problin,0.18455448249827014
s5c7/k10_r3,b'96_21',0.27,spalin,0.3459519895774923
s5c7/k10_r3,b'96_21',0.27,problin,0.45471737868585826
s5c7/k10_r3,b'16_27',0.12,spalin,0.13912137346969028
s5c7/k10_r3,b'16_27',0.12,problin,0.17147275885377372
s5c7/k10_r3,b'16_26',0.12,spalin,0.13912137346969028
s5c7/k10_r3,b'16_26',0.12,problin,0.17147275885377372
s5c7/k10_r3,b'4_7',0.276,spalin,0.20395333700265986
s5c7/k10_r3,b'4_7',0.276,problin,0.15869532056721425
s5c7/k10_r3,b'12_9',0.28800000000000003,spalin,0.09474458368310269
s5c7/k10_r3,b'12_9',0.28800000000000003,problin,0.05230470496704562
s5c7/k10_r3,b'62_16',0.3,spalin,0.636313919772441
s5c7/k10_r3,b'62_16',0.3,problin,0.7192627517833554
s5c7/k10_r3,b'04_35',0.252,spalin,0.14369990718633127
s5c7/k10_r3,b'04_35',0.252,problin,0.20781449224424822
s5c7/k10_r3,b'16_39',0.07200000000000001,spalin,0.08711504995168744
s5c7/k10_r3,b'16_39',0.07200000000000001,problin,0.0050000003178463474
s5c7/k10_r3,b'16_38',0.07200000000000001,spalin,0.08711504995168744
s5c7/k10_r3,b'16_38',0.07200000000000001,problin,0.0050000003178463474
s5c7/k10_r3,b'04_34',0.252,spalin,0.16672567111701797
s5c7/k10_r3,b'04_34',0.252,problin,0.2078144928644335
s5c7/k10_r3,b'16_37',0.07200000000000001,spalin,0.06408928602100075
s5c7/k10_r3,b'16_37',0.07200000000000001,problin,0.004999999697661062
s5c7/k10_r3,b'16_36',0.07200000000000001,spalin,0.06408928602100075
s5c7/k10_r3,b'16_36',0.07200000000000001,problin,0.004999999697661062
s5c7/k10_r3,b'62_15',0.3,spalin,0.7411598545371052
s5c7/k10_r3,b'62_15',0.3,problin,0.9220772438744413
s5c7/k10_r3,b'03_32',0.246,spalin,0.038953318354745525
s5c7/k10_r3,b'03_32',0.246,problin,0.005000000500039341
s5c7/k10_r3,b'16_35',0.078,spalin,0.08701570401860895
s5c7/k10_r3,b'16_35',0.078,problin,0.004999999970969373
s5c7/k10_r3,b'16_34',0.078,spalin,0.08701570401860895
s5c7/k10_r3,b'16_34',0.078,problin,0.004999999970969373
s5c7/k10_r3,b'02_30',0.24,spalin,0.0806318100764013
s5c7/k10_r3,b'02_30',0.24,problin,0.005000000500039341
s5c7/k10_r3,b'16_33',0.084,spalin,0.04533721229695318
s5c7/k10_r3,b'16_33',0.084,problin,0.004999999970969373
s5c7/k10_r3,b'16_32',0.084,spalin,0.04533721229695318
s5c7/k10_r3,b'16_32',0.084,problin,0.004999999970969373
s5c7/k10_r3,b'09_9',0.27,spalin,0.38407101650566633
s5c7/k10_r3,b'09_9',0.27,problin,0.38229702148602057
s5c7/k10_r3,b'55_18',0.276,spalin,0.005000000038990911
s5c7/k10_r3,b'55_18',0.276,problin,0.005000000931401636
s5c7/k10_r3,b'96_34',0.246,spalin,0.421474826260235
s5c7/k10_r3,b'96_34',0.246,problin,0.3201467986812903
s5c7/k10_r3,b'16_47',0.12,spalin,0.15132761778867032
s5c7/k10_r3,b'16_47',0.12,problin,0.27693812815141744
s5c7/k10_r3,b'16_46',0.12,spalin,0.15132761778867032
s5c7/k10_r3,b'16_46',0.12,problin,0.27693812815141744
s5c7/k10_r3,b'96_33',0.246,spalin,0.5268697421516724
s5c7/k10_r3,b'96_33',0.246,problin,0.5920849265733702
s5c7/k10_r3,b'16_45',0.12,spalin,0.04593270189723297
s5c7/k10_r3,b'16_45',0.12,problin,0.0050000002593375455
s5c7/k10_r3,b'16_44',0.12,spalin,0.04593270189723297
s5c7/k10_r3,b'16_44',0.12,problin,0.0050000002593375455
s5c7/k10_r3,b'55_17',0.276,spalin,0.4412455659044733
s5c7/k10_r3,b'55_17',0.276,problin,0.5920849252994252
s5c7/k10_r3,b'00_33',0.27,spalin,0.04382044968980516
s5c7/k10_r3,b'00_33',0.27,problin,0.005000000811421477
s5c7/k10_r3,b'16_41',0.096,spalin,0.0927364284936177
s5c7/k10_r3,b'16_41',0.096,problin,0.005000001653262651
s5c7/k10_r3,b'16_40',0.096,spalin,0.0927364284936177
s5c7/k10_r3,b'16_40',0.096,problin,0.005000001653262651
s5c7/k10_r3,b'94_29',0.234,spalin,0.09955878920923485
s5c7/k10_r3,b'94_29',0.234,problin,0.005000000811421477
s5c7/k10_r3,b'16_43',0.132,spalin,0.036998088974188006
s5c7/k10_r3,b'16_43',0.132,problin,0.005000001653262651
s5c7/k10_r3,b'16_42',0.132,spalin,0.036998088974188006
s5c7/k10_r3,b'16_42',0.132,problin,0.005000001653262651
s5c7/k10_r4,b'irtual',0.0,spalin,0.0050000000020586815
s5c7/k10_r4,b'irtual',0.0,problin,0.004999998666579076
s5c7/k10_r4,b'0_1',0.114,spalin,0.10552639288274514
s5c7/k10_r4,b'0_1',0.114,problin,0.005000004198774993
s5c7/k10_r4,b'94_3',1.044,spalin,1.192993629936127
s5c7/k10_r4,b'94_3',1.044,problin,1.184262422657998
s5c7/k10_r4,b'16_4',0.132,spalin,0.10653519294617392
s5c7/k10_r4,b'16_4',0.132,problin,0.15685105402952768
s5c7/k10_r4,b'16_3',0.132,spalin,0.10653519294617392
s5c7/k10_r4,b'16_3',0.132,problin,0.15685105402952768
s5c7/k10_r4,b'20_3',0.6,spalin,0.6852945471525591
s5c7/k10_r4,b'20_3',0.6,problin,0.6983869380626522
s5c7/k10_r4,b'16_17',0.5760000000000001,spalin,0.6142342757297418
s5c7/k10_r4,b'16_17',0.5760000000000001,problin,0.6427265386248737
s5c7/k10_r4,b'67_5',0.28200000000000003,spalin,0.2821904210843502
s5c7/k10_r4,b'67_5',0.28200000000000003,problin,0.1471453826563744
s5c7/k10_r4,b'07_9',0.24,spalin,0.15116138025836473
s5c7/k10_r4,b'07_9',0.24,problin,0.16235317984020123
s5c7/k10_r4,b'16_11',0.054,spalin,0.18088247438702681
s5c7/k10_r4,b'16_11',0.054,problin,0.3332279761282981
s5c7/k10_r4,b'16_10',0.054,spalin,0.18088247438702681
s5c7/k10_r4,b'16_10',0.054,problin,0.3332279761282981
s5c7/k10_r4,b'01_10',0.20400000000000001,spalin,0.22848176613131174
s5c7/k10_r4,b'01_10',0.20400000000000001,problin,0.3009328728330472
s5c7/k10_r4,b'16_13',0.09,spalin,0.10356208851407982
s5c7/k10_r4,b'16_13',0.09,problin,0.1946482831354521
s5c7/k10_r4,b'16_12',0.09,spalin,0.10356208851407982
s5c7/k10_r4,b'16_12',0.09,problin,0.1946482831354521
s5c7/k10_r4,b'8_2',0.10200000000000001,spalin,0.005
s5c7/k10_r4,b'8_2',0.10200000000000001,problin,0.005000000385822036
s5c7/k10_r4,b'07_5',0.534,spalin,0.6258168581013636
s5c7/k10_r4,b'07_5',0.534,problin,0.522690817863251
s5c7/k10_r4,b'54_9',0.28200000000000003,spalin,0.7106303444671423
s5c7/k10_r4,b'54_9',0.28200000000000003,problin,0.7036752506539475
s5c7/k10_r4,b'98_19',0.264,spalin,0.005000000000106574
s5c7/k10_r4,b'98_19',0.264,problin,0.10974741302420726
s5c7/k10_r4,b'16_23',0.108,spalin,0.05860801331750992
s5c7/k10_r4,b'16_23',0.108,problin,0.00500000003663159
s5c7/k10_r4,b'16_22',0.108,spalin,0.05860801331750992
s5c7/k10_r4,b'16_22',0.108,problin,0.00500000003663159
s5c7/k10_r4,b'94_16',0.24,spalin,0.005000000000400229
s5c7/k10_r4,b'94_16',0.24,problin,0.004999999292008736
s5c7/k10_r4,b'16_21',0.132,spalin,0.05860801331721627
s5c7/k10_r4,b'16_21',0.132,problin,0.10974741376883011
s5c7/k10_r4,b'16_20',0.132,spalin,0.05860801331721627
s5c7/k10_r4,b'16_20',0.132,problin,0.10974741376883011
s5c7/k10_r4,b'51_10',0.264,spalin,0.5618206746572828
s5c7/k10_r4,b'51_10',0.264,problin,0.5542680087870305
s5c7/k10_r4,b'97_20',0.276,spalin,0.005
s5c7/k10_r4,b'97_20',0.276,problin,0.005000002004073209
s5c7/k10_r4,b'16_25',0.114,spalin,0.20741768316671474
s5c7/k10_r4,b'16_25',0.114,problin,0.25915465292368267
s5c7/k10_r4,b'16_24',0.114,spalin,0.20741768316671474
s5c7/k10_r4,b'16_24',0.114,problin,0.25915465292368267
s5c7/k10_r4,b'96_21',0.27,spalin,0.12501039066331576
s5c7/k10_r4,b'96_21',0.27,problin,0.2591546551179573
s5c7/k10_r4,b'16_27',0.12,spalin,0.08740729246416036
s5c7/k10_r4,b'16_27',0.12,problin,0.004999999809798558
s5c7/k10_r4,b'16_26',0.12,spalin,0.08740729246416036
s5c7/k10_r4,b'16_26',0.12,problin,0.004999999809798558
s5c7/k10_r4,b'4_7',0.276,spalin,0.5956196051104133
s5c7/k10_r4,b'4_7',0.276,problin,0.4837467717087541
s5c7/k10_r4,b'12_9',0.28800000000000003,spalin,0.20168926353281927
s5c7/k10_r4,b'12_9',0.28800000000000003,problin,0.11511821589617054
s5c7/k10_r4,b'62_16',0.3,spalin,0.005
s5c7/k10_r4,b'62_16',0.3,problin,0.005000008377107045
s5c7/k10_r4,b'04_35',0.252,spalin,0.5156730556169679
s5c7/k10_r4,b'04_35',0.252,problin,0.732248484607929
s5c7/k10_r4,b'16_39',0.07200000000000001,spalin,0.08207329167108204
s5c7/k10_r4,b'16_39',0.07200000000000001,problin,0.00499999963660175
s5c7/k10_r4,b'16_38',0.07200000000000001,spalin,0.08207329167108204
s5c7/k10_r4,b'16_38',0.07200000000000001,problin,0.00499999963660175
s5c7/k10_r4,b'04_34',0.252,spalin,0.5216951305295536
s5c7/k10_r4,b'04_34',0.252,problin,0.7322484847173057
s5c7/k10_r4,b'16_37',0.07200000000000001,spalin,0.07605121675849635
s5c7/k10_r4,b'16_37',0.07200000000000001,problin,0.00499999952722506
s5c7/k10_r4,b'16_36',0.07200000000000001,spalin,0.07605121675849635
s5c7/k10_r4,b'16_36',0.07200000000000001,problin,0.00499999952722506
s5c7/k10_r4,b'62_15',0.3,spalin,0.3800931552375715
s5c7/k10_r4,b'62_15',0.3,problin,0.5298483140753236
s5c7/k10_r4,b'03_32',0.246,spalin,0.1451660022384468
s5c7/k10_r4,b'03_32',0.246,problin,0.20740017942958888
s5c7/k10_r4,b'16_35',0.078,spalin,0.07748718976687131
s5c7/k10_r4,b'16_35',0.078,problin,0.0049999991167253175
s5c7/k10_r4,b'16_34',0.078,spalin,0.07748718976687131
s5c7/k10_r4,b'16_34',0.078,problin,0.0049999991167253175
s5c7/k10_r4,b'02_30',0.24,spalin,0.17229368201235803
s5c7/k10_r4,b'02_30',0.24,problin,0.20740017786554718
s5c7/k10_r4,b'16_33',0.084,spalin,0.0503595099929601
s5c7/k10_r4,b'16_33',0.084,problin,0.005000000680767035
s5c7/k10_r4,b'16_32',0.084,spalin,0.0503595099929601
s5c7/k10_r4,b'16_32',0.084,problin,0.005000000680767035
s5c7/k10_r4,b'09_9',0.27,spalin,0.19807896099411815
s5c7/k10_r4,b'09_9',0.27,problin,0.1715282008680112
s5c7/k10_r4,b'55_18',0.276,spalin,0.12929540838125192
s5c7/k10_r4,b'55_18',0.276,problin,0.11716435021381041
s5c7/k10_r4,b'96_34',0.246,spalin,0.3225825337298389
s5c7/k10_r4,b'96_34',0.246,problin,0.267082239964792
s5c7/k10_r4,b'16_47',0.12,spalin,0.1544787076705
s5c7/k10_r4,b'16_47',0.12,problin,0.3015919186690438
s5c7/k10_r4,b'16_46',0.12,spalin,0.1544787076705
s5c7/k10_r4,b'16_46',0.12,problin,0.3015919186690438
s5c7/k10_r4,b'96_33',0.246,spalin,0.3399331358513244
s5c7/k10_r4,b'96_33',0.246,problin,0.26708212283636973
s5c7/k10_r4,b'16_45',0.12,spalin,0.13712810554901453
s5c7/k10_r4,b'16_45',0.12,problin,0.3015920357974661
s5c7/k10_r4,b'16_44',0.12,spalin,0.13712810554901453
s5c7/k10_r4,b'16_44',0.12,problin,0.3015920357974661
s5c7/k10_r4,b'55_17',0.276,spalin,0.17801857363219242
s5c7/k10_r4,b'55_17',0.276,problin,0.16881408203803952
s5c7/k10_r4,b'00_33',0.27,spalin,0.34447107402402694
s5c7/k10_r4,b'00_33',0.27,problin,0.5120244263897162
s5c7/k10_r4,b'16_41',0.096,spalin,0.0838670021253714
s5c7/k10_r4,b'16_41',0.096,problin,0.005000000419890426
s5c7/k10_r4,b'16_40',0.096,spalin,0.0838670021253714
s5c7/k10_r4,b'16_40',0.096,problin,0.005000000419890426
s5c7/k10_r4,b'94_29',0.234,spalin,0.3886646421876811
s5c7/k10_r4,b'94_29',0.234,problin,0.5120244251584051
s5c7/k10_r4,b'16_43',0.132,spalin,0.039673433961717276
s5c7/k10_r4,b'16_43',0.132,problin,0.00500000165120165
s5c7/k10_r4,b'16_42',0.132,spalin,0.039673433961717276
s5c7/k10_r4,b'16_42',0.132,problin,0.00500000165120165
s5c7/k10_r5,b'irtual',0.0,spalin,0.005000000000000265
s5c7/k10_r5,b'irtual',0.0,problin,0.004999999946969415
s5c7/k10_r5,b'0_1',0.114,spalin,0.6096618430452386
s5c7/k10_r5,b'0_1',0.114,problin,0.4950132476266614
s5c7/k10_r5,b'94_3',1.044,spalin,0.9077957589122113
s5c7/k10_r5,b'94_3',1.044,problin,0.904492825309029
s5c7/k10_r5,b'16_4',0.132,spalin,0.11908966876622763
s5c7/k10_r5,b'16_4',0.132,problin,0.21971844628542056
s5c7/k10_r5,b'16_3',0.132,spalin,0.11908966876622763
s5c7/k10_r5,b'16_3',0.132,problin,0.21971844628542056
s5c7/k10_r5,b'20_3',0.6,spalin,0.4542231808506245
s5c7/k10_r5,b'20_3',0.6,problin,0.6190598812050395
s5c7/k10_r5,b'16_17',0.5760000000000001,spalin,0.5726622468278143
s5c7/k10_r5,b'16_17',0.5760000000000001,problin,0.50515139038941
s5c7/k10_r5,b'67_5',0.28200000000000003,spalin,0.4642975372141798
s5c7/k10_r5,b'67_5',0.28200000000000003,problin,0.30441362333427424
s5c7/k10_r5,b'07_9',0.24,spalin,0.0844811512916291
s5c7/k10_r5,b'07_9',0.24,problin,0.1957377670571397
s5c7/k10_r5,b'16_11',0.054,spalin,0.023883558322005307
s5c7/k10_r5,b'16_11',0.054,problin,0.0049999999979961265
s5c7/k10_r5,b'16_10',0.054,spalin,0.023883558322005307
s5c7/k10_r5,b'16_10',0.054,problin,0.0049999999979961265
s5c7/k10_r5,b'01_10',0.20400000000000001,spalin,0.07320302172011545
s5c7/k10_r5,b'01_10',0.20400000000000001,problin,0.19573776709782187
s5c7/k10_r5,b'16_13',0.09,spalin,0.03516168789351898
s5c7/k10_r5,b'16_13',0.09,problin,0.004999999957313949
s5c7/k10_r5,b'16_12',0.09,spalin,0.03516168789351898
s5c7/k10_r5,b'16_12',0.09,problin,0.004999999957313949
s5c7/k10_r5,b'8_2',0.10200000000000001,spalin,0.17888682984483867
s5c7/k10_r5,b'8_2',0.10200000000000001,problin,0.14576105728106725
s5c7/k10_r5,b'07_5',0.534,spalin,1.004175305467596
s5c7/k10_r5,b'07_5',0.534,problin,0.989522561312681
s5c7/k10_r5,b'54_9',0.28200000000000003,spalin,0.39129609596956944
s5c7/k10_r5,b'54_9',0.28200000000000003,problin,0.3174954887498165
s5c7/k10_r5,b'98_19',0.264,spalin,0.005000000000012475
s5c7/k10_r5,b'98_19',0.264,problin,0.16144541184726816
s5c7/k10_r5,b'16_23',0.108,spalin,0.05718904622569095
s5c7/k10_r5,b'16_23',0.108,problin,0.0050000000622903665
s5c7/k10_r5,b'16_22',0.108,spalin,0.05718904622569095
s5c7/k10_r5,b'16_22',0.108,problin,0.0050000000622903665
s5c7/k10_r5,b'94_16',0.24,spalin,0.005000000000016379
s5c7/k10_r5,b'94_16',0.24,problin,0.004999999970543334
s5c7/k10_r5,b'16_21',0.132,spalin,0.057189048349160686
s5c7/k10_r5,b'16_21',0.132,problin,0.16144541193901518
s5c7/k10_r5,b'16_20',0.132,spalin,0.057189048349160686
s5c7/k10_r5,b'16_20',0.132,problin,0.16144541193901518
s5c7/k10_r5,b'51_10',0.264,spalin,0.00500000000000568
s5c7/k10_r5,b'51_10',0.264,problin,0.005000000026769311
s5c7/k10_r5,b'97_20',0.276,spalin,0.37168903731213704
s5c7/k10_r5,b'97_20',0.276,problin,0.47394090064473315
s5c7/k10_r5,b'16_25',0.114,spalin,0.07679610118736133
s5c7/k10_r5,b'16_25',0.114,problin,0.004999999987872514
s5c7/k10_r5,b'16_24',0.114,spalin,0.07679610118736133
s5c7/k10_r5,b'16_24',0.114,problin,0.004999999987872514
s5c7/k10_r5,b'96_21',0.27,spalin,0.3578600210408703
s5c7/k10_r5,b'96_21',0.27,problin,0.4739409006447331
s5c7/k10_r5,b'16_27',0.12,spalin,0.09062511745862813
s5c7/k10_r5,b'16_27',0.12,problin,0.00499999998787261
s5c7/k10_r5,b'16_26',0.12,spalin,0.09062511745862813
s5c7/k10_r5,b'16_26',0.12,problin,0.00499999998787261
s5c7/k10_r5,b'4_7',0.276,spalin,0.5788275906167774
s5c7/k10_r5,b'4_7',0.276,problin,0.5204921814867274
s5c7/k10_r5,b'12_9',0.28800000000000003,spalin,0.4195773001528346
s5c7/k10_r5,b'12_9',0.28800000000000003,problin,0.39777023363771896
s5c7/k10_r5,b'62_16',0.3,spalin,0.30962656794615095
s5c7/k10_r5,b'62_16',0.3,problin,0.5452010467630042
s5c7/k10_r5,b'04_35',0.252,spalin,0.05945050433201642
s5c7/k10_r5,b'04_35',0.252,problin,0.005000000079381022
s5c7/k10_r5,b'16_39',0.07200000000000001,spalin,0.0901784778310595
s5c7/k10_r5,b'16_39',0.07200000000000001,problin,0.005000000032986074
s5c7/k10_r5,b'16_38',0.07200000000000001,spalin,0.0901784778310595
s5c7/k10_r5,b'16_38',0.07200000000000001,problin,0.005000000032986074
s5c7/k10_r5,b'04_34',0.252,spalin,0.07134793789152907
s5c7/k10_r5,b'04_34',0.252,problin,0.005000000079381022
s5c7/k10_r5,b'16_37',0.07200000000000001,spalin,0.07828104427154682
s5c7/k10_r5,b'16_37',0.07200000000000001,problin,0.005000000032986074
s5c7/k10_r5,b'16_36',0.07200000000000001,spalin,0.07828104427154682
s5c7/k10_r5,b'16_36',0.07200000000000001,problin,0.005000000032986074
s5c7/k10_r5,b'62_15',0.3,spalin,0.3256015496012161
s5c7/k10_r5,b'62_15',0.3,problin,0.5452010467630053
s5c7/k10_r5,b'03_32',0.246,spalin,0.0409203144428334
s5c7/k10_r5,b'03_32',0.246,problin,0.005000000079380246
s5c7/k10_r5,b'16_35',0.078,spalin,0.09273368606517733
s5c7/k10_r5,b'16_35',0.078,problin,0.00500000003298575
s5c7/k10_r5,b'16_34',0.078,spalin,0.09273368606517733
s5c7/k10_r5,b'16_34',0.078,problin,0.00500000003298575
s5c7/k10_r5,b'02_30',0.24,spalin,0.0873731754714581
s5c7/k10_r5,b'02_30',0.24,problin,0.005000000079380246
s5c7/k10_r5,b'16_33',0.084,spalin,0.046280825036552634
s5c7/k10_r5,b'16_33',0.084,problin,0.00500000003298575
s5c7/k10_r5,b'16_32',0.084,spalin,0.046280825036552634
s5c7/k10_r5,b'16_32',0.084,problin,0.00500000003298575
s5c7/k10_r5,b'09_9',0.27,spalin,0.39514829663844203
s5c7/k10_r5,b'09_9',0.27,problin,0.3935159611052674
s5c7/k10_r5,b'55_18',0.276,spalin,0.24205556911599627
s5c7/k10_r5,b'55_18',0.276,problin,0.30078815799068703
s5c7/k10_r5,b'96_34',0.246,spalin,0.09009378905646419
s5c7/k10_r5,b'96_34',0.246,problin,0.005000000011157996
s5c7/k10_r5,b'16_47',0.12,spalin,0.15153519545115893
s5c7/k10_r5,b'16_47',0.12,problin,0.2536671613754935
s5c7/k10_r5,b'16_46',0.12,spalin,0.15153519545115893
s5c7/k10_r5,b'16_46',0.12,problin,0.2536671613754935
s5c7/k10_r5,b'96_33',0.246,spalin,0.10900443812244613
s5c7/k10_r5,b'96_33',0.246,problin,0.005000000011146565
s5c7/k10_r5,b'16_45',0.12,spalin,0.13262454638517698
s5c7/k10_r5,b'16_45',0.12,problin,0.25366716137550493
s5c7/k10_r5,b'16_44',0.12,spalin,0.13262454638517698
s5c7/k10_r5,b'16_44',0.12,problin,0.25366716137550493
s5c7/k10_r5,b'55_17',0.276,spalin,0.005000000000001892
s5c7/k10_r5,b'55_17',0.276,problin,0.005000000062005548
s5c7/k10_r5,b'00_33',0.27,spalin,0.3957742382521476
s5c7/k10_r5,b'00_33',0.27,problin,0.5494553193109738
s5c7/k10_r5,b'16_41',0.096,spalin,0.08291031640097873
s5c7/k10_r5,b'16_41',0.096,problin,0.005000000004359306
s5c7/k10_r5,b'16_40',0.096,spalin,0.08291031640097873
s5c7/k10_r5,b'16_40',0.096,problin,0.005000000004359306
s5c7/k10_r5,b'94_29',0.234,spalin,0.445745807549401
s5c7/k10_r5,b'94_29',0.234,problin,0.5494553193284114
s5c7/k10_r5,b'16_43',0.132,spalin,0.03293874710372537
s5c7/k10_r5,b'16_43',0.132,problin,0.004999999986921638
s5c7/k10_r5,b'16_42',0.132,spalin,0.03293874710372537
s5c7/k10_r5,b'16_42',0.132,problin,0.004999999986921638
s19c2/k10_r1,b'0_1',0.054,spalin,0.0841447886005759
s19c2/k10_r1,b'0_1',0.054,problin,0.07017977922688196
s19c2/k10_r1,b'16_2',1.236,spalin,1.4130927563414388
s19c2/k10_r1,b'16_2',1.236,problin,1.473816642935088
s19c2/k10_r1,b'7_2',0.342,spalin,0.3192546485599588
s19c2/k10_r1,b'7_2',0.342,problin,0.33459056368459783
s19c2/k10_r1,b'16_5',0.294,spalin,0.5370417802000458
s19c2/k10_r1,b'16_5',0.294,problin,0.6533474456522529
s19c2/k10_r1,b'04_13',0.528,spalin,0.38781456479844767
s19c2/k10_r1,b'04_13',0.528,problin,0.4808786332402938
s19c2/k10_r1,b'16_14',0.07200000000000001,spalin,0.16898176278298682
s19c2/k10_r1,b'16_14',0.07200000000000001,problin,0.00500000129868766
s19c2/k10_r1,b'16_13',0.07200000000000001,spalin,0.16898176278298682
s19c2/k10_r1,b'16_13',0.07200000000000001,problin,0.00500000129868766
s19c2/k10_r1,b'61_8',0.27,spalin,0.005
s19c2/k10_r1,b'61_8',0.27,problin,0.005000000245115901
s19c2/k10_r1,b'07_16',0.276,spalin,0.5129763061969658
s19c2/k10_r1,b'07_16',0.276,problin,0.47587863303309
s19c2/k10_r1,b'16_16',0.054,spalin,0.03882002141361137
s19c2/k10_r1,b'16_16',0.054,problin,0.005000001260775571
s19c2/k10_r1,b'16_15',0.054,spalin,0.03882002141361137
s19c2/k10_r1,b'16_15',0.054,problin,0.005000001260775571
s19c2/k10_r1,b'02_15',0.246,spalin,0.399656789419102
s19c2/k10_r1,b'02_15',0.246,problin,0.4758786330330922
s19c2/k10_r1,b'16_18',0.084,spalin,0.15213953819147522
s19c2/k10_r1,b'16_18',0.084,problin,0.0050000012607733695
s19c2/k10_r1,b'16_17',0.084,spalin,0.15213953819147522
s19c2/k10_r1,b'16_17',0.084,problin,0.0050000012607733695
s19c2/k10_r1,b'12_3',0.27,spalin,0.5892610435658805
s19c2/k10_r1,b'12_3',0.27,problin,0.6523595532650471
s19c2/k10_r1,b'60_6',0.28800000000000003,spalin,0.17010522432456956
s19c2/k10_r1,b'60_6',0.28800000000000003,problin,0.24438971277168212
s19c2/k10_r1,b'06_11',0.276,spalin,0.3033564392462921
s19c2/k10_r1,b'06_11',0.276,problin,0.23747681054978925
s19c2/k10_r1,b'16_11',0.06,spalin,0.031115400644737987
s19c2/k10_r1,b'16_11',0.06,problin,0.005000002663971508
s19c2/k10_r1,b'16_10',0.06,spalin,0.031115400644737987
s19c2/k10_r1,b'16_10',0.06,problin,0.005000002663971508
s19c2/k10_r1,b'98_9',0.228,spalin,0.24384246571798907
s19c2/k10_r1,b'98_9',0.228,problin,0.2374768137496455
s19c2/k10_r1,b'16_9',0.108,spalin,0.09062937417304104
s19c2/k10_r1,b'16_9',0.108,problin,0.004999999464115274
s19c2/k10_r1,b'16_8',0.108,spalin,0.09062937417304104
