experiment,cell_name,method,trueBrlen,estBrlen
s16c6_,b'178_10',spalin-divide-beta10,0.2,0.005880413489350881
s16c6_,b'216_18',spalin-divide-beta10,0.17674418604651163,0.24249879760217632
s16c6_,b'216_17',spalin-divide-beta10,0.17674418604651163,0.24249879760217632
s16c6_,b'128_5',spalin-divide-beta10,0.23255813953488372,0.2096036869175456
s16c6_,b'203_13',spalin-divide-beta10,0.3488372093023256,0.49785034438277675
s16c6_,b'216_21',spalin-divide-beta10,0.06046511627906977,0.00588041350954513
s16c6_,b'216_20',spalin-divide-beta10,0.06046511627906977,0.00588041350954513
s16c6_,b'175_9',spalin-divide-beta10,0.2186046511627907,0.355101689251034
s16c6_,b'216_24',spalin-divide-beta10,0.19069767441860463,0.14862906754735994
s16c6_,b'208_15',spalin-divide-beta10,0.15348837209302324,0.1427486545700365
s16c6_,b'216_23',spalin-divide-beta10,0.037209302325581395,0.005880413498889579
s16c6_,b'216_22',spalin-divide-beta10,0.037209302325581395,0.005880413498889579
s16c6_,b'76_1',spalin-divide-beta10,0.24186046511627907,0.005880413488096547
s16c6_,b'132_1',spalin-divide-beta10,0.26046511627906976,0.7191236045964544
s16c6_,b'177_3',spalin-divide-beta10,0.20930232558139533,0.22586397589900742
s16c6_,b'216_6',spalin-divide-beta10,0.1813953488372093,0.04325159113395971
s16c6_,b'216_7',spalin-divide-beta10,0.1813953488372093,0.04325159113395971
s16c6_,b'176_1',spalin-divide-beta10,0.20465116279069767,0.2382532093608027
s16c6_,b'216_1',spalin-divide-beta10,0.18604651162790697,0.03086235767216442
s16c6_,b'216_3',spalin-divide-beta10,0.18604651162790697,0.03086235767216442
s16c6_,b'127_2',spalin-divide-beta10,0.2372093023255814,0.6700740609255789
s16c6_,b'175_5',spalin-divide-beta10,0.22325581395348837,0.18399477875428102
s16c6_,b'213_10',spalin-divide-beta10,0.17674418604651163,0.12828991878442803
s16c6_,b'216_14',spalin-divide-beta10,0.013953488372093023,0.005880413615178477
s16c6_,b'216_13',spalin-divide-beta10,0.013953488372093023,0.005880413615178477
s16c6_,b'211_8',spalin-divide-beta10,0.16744186046511628,0.005880413495397671
s16c6_,b'216_12',spalin-divide-beta10,0.023255813953488372,0.1282899193690243
s16c6_,b'216_11',spalin-divide-beta10,0.023255813953488372,0.1282899193690243
s16c6_,b'174_3',spalin-divide-beta10,0.2186046511627907,0.17179118074465077
s16c6_,b'216_10',spalin-divide-beta10,0.19534883720930232,0.14637392995919174
s16c6_,b'213_6',spalin-divide-beta10,0.1813953488372093,0.14049351784428313
s16c6_,b'216_9',spalin-divide-beta10,0.013953488372093023,0.0058804135088439645
s16c6_,b'216_8',spalin-divide-beta10,0.013953488372093023,0.0058804135088439645
s16c1_,b'2_1',problin,0.004651162790697674,0.10196876034374218
s16c1_,b'49_1',problin,0.2186046511627907,0.2306859392763249
s16c1_,b'216_1',problin,0.7767441860465116,0.667345300301739
s16c1_,b'104_2',problin,0.2558139534883721,0.004882560478994491
s16c1_,b'163_7',problin,0.2744186046511628,0.004882560465619945
s16c1_,b'215_9',problin,0.24186046511627907,0.004882560483077192
s16c1_,b'216_11',problin,0.004651162790697674,0.6526976188740473
s16c1_,b'216_10',problin,0.004651162790697674,0.6526976188740473
s16c1_,b'213_10',problin,0.23255813953488372,0.12634781866846964
s16c1_,b'216_13',problin,0.013953488372093023,0.5312323606886549
s16c1_,b'216_12',problin,0.013953488372093023,0.5312323606886549
s16c1_,b'153_3',problin,0.22790697674418603,0.13129164683100303
s16c1_,b'206_5',problin,0.24651162790697673,0.3194781811835897
s16c1_,b'216_7',problin,0.046511627906976744,0.2116929118081517
s16c1_,b'216_6',problin,0.046511627906976744,0.2116929118081517
s16c1_,b'205_6',problin,0.24186046511627907,0.004882560663766597
s16c1_,b'216_9',problin,0.05116279069767442,0.5262885323279748
s16c1_,b'216_8',problin,0.05116279069767442,0.5262885323279748
s16c1_,b'44_2',problin,0.19534883720930232,0.004882560445833563
s16c1_,b'104_5',problin,0.27906976744186046,0.49042541869874634
s16c1_,b'216_21',problin,0.5209302325581395,0.40272326051167795
s16c1_,b'164_15',problin,0.27906976744186046,0.004882560529892433
s16c1_,b'209_22',problin,0.20930232558139533,0.39295813950225233
s16c1_,b'216_26',problin,0.03255813953488372,0.0048825604795331165
s16c1_,b'216_25',problin,0.03255813953488372,0.0048825604795331165
s16c1_,b'208_20',problin,0.20465116279069767,0.00488256052225148
s16c1_,b'216_24',problin,0.037209302325581395,0.392958139459534
s16c1_,b'216_23',problin,0.037209302325581395,0.392958139459534
s16c1_,b'93_3',problin,0.22790697674418603,0.004882560446818201
s16c1_,b'147_7',problin,0.25116279069767444,0.2457825399000189
s16c1_,b'202_12',problin,0.2558139534883721,0.49891157846440853
s16c1_,b'216_18',problin,0.06511627906976744,0.1435720003847128
s16c1_,b'216_17',problin,0.06511627906976744,0.1435720003847128
s16c1_,b'195_12',problin,0.22325581395348837,0.1036781487555615
s16c1_,b'216_20',problin,0.09767441860465116,0.5388054300935599
s16c1_,b'216_19',problin,0.09767441860465116,0.5388054300935599
s16c1_,b'146_5',problin,0.24651162790697673,0.004882560460176768
s16c1_,b'216_16',problin,0.32558139534883723,0.8833835582889635
s16c1_,b'199_9',problin,0.24651162790697673,0.38636193529176427
s16c1_,b'216_15',problin,0.07906976744186046,0.49702162299719915
s16c1_,b'216_14',problin,0.07906976744186046,0.49702162299719915
s16c1_,b'2_1',spalin,0.004651162790697674,0.10075684518224536
s16c1_,b'49_1',spalin,0.2186046511627907,0.018523244087752293
s16c1_,b'216_1',spalin,0.7767441860465116,0.880719910413478
s16c1_,b'104_2',spalin,0.2558139534883721,0.2691218230631718
s16c1_,b'163_7',spalin,0.2744186046511628,0.004802261373057667
s16c1_,b'215_9',spalin,0.24186046511627907,0.004802261310569901
s16c1_,b'216_11',spalin,0.004651162790697674,0.6019935646666787
s16c1_,b'216_10',spalin,0.004651162790697674,0.6019935646666787
s16c1_,b'213_10',spalin,0.23255813953488372,0.16192477429504548
s16c1_,b'216_13',spalin,0.013953488372093023,0.4448710516822031
s16c1_,b'216_12',spalin,0.013953488372093023,0.4448710516822031
s16c1_,b'153_3',spalin,0.22790697674418603,0.16591837354791214
s16c1_,b'206_5',spalin,0.24651162790697673,0.29880556656663815
s16c1_,b'216_7',spalin,0.046511627906976744,0.14687414723575584
s16c1_,b'216_6',spalin,0.046511627906976744,0.14687414723575584
s16c1_,b'205_6',spalin,0.24186046511627907,0.00480226133366288
s16c1_,b'216_9',spalin,0.05116279069767442,0.44087745246873117
s16c1_,b'216_8',spalin,0.05116279069767442,0.44087745246873117
s16c1_,b'44_2',spalin,0.19534883720930232,0.004802261295808658
s16c1_,b'104_5',spalin,0.27906976744186046,0.5005101305176846
s16c1_,b'216_21',spalin,0.5209302325581395,0.3939307627172578
s16c1_,b'164_15',spalin,0.27906976744186046,0.004802261295808658
s16c1_,b'209_22',spalin,0.20930232558139533,0.33817844316346
s16c1_,b'216_26',spalin,0.03255813953488372,0.05095005854499266
s16c1_,b'216_25',spalin,0.03255813953488372,0.05095005854499266
s16c1_,b'208_20',spalin,0.20465116279069767,0.004802261386853192
s16c1_,b'216_24',spalin,0.037209302325581395,0.3843262403215995
s16c1_,b'216_23',spalin,0.037209302325581395,0.3843262403215995
s16c1_,b'93_3',spalin,0.22790697674418603,0.004802261295808658
s16c1_,b'147_7',spalin,0.25116279069767444,0.32643440345396463
s16c1_,b'202_12',spalin,0.2558139534883721,0.5018650098055176
s16c1_,b'216_18',spalin,0.06511627906976744,0.06133921868245847
s16c1_,b'216_17',spalin,0.06511627906976744,0.06133921868245847
s16c1_,b'195_12',spalin,0.22325581395348837,0.11074454887089755
s16c1_,b'216_20',spalin,0.09767441860465116,0.45245967961707856
s16c1_,b'216_19',spalin,0.09767441860465116,0.45245967961707856
s16c1_,b'146_5',spalin,0.24651162790697673,0.004802261375975219
s16c1_,b'216_16',spalin,0.32558139534883723,0.8848363705659656
s16c1_,b'199_9',spalin,0.24651162790697673,0.4135453952951975
s16c1_,b'216_15',spalin,0.07906976744186046,0.4712909752707681
s16c1_,b'216_14',spalin,0.07906976744186046,0.4712909752707681
s16c1_,b'2_1',spalin-divide-beta3,0.004651162790697674,0.09887007174706415
s16c1_,b'49_1',spalin-divide-beta3,0.2186046511627907,0.004713863479496309
s16c1_,b'216_1',spalin-divide-beta3,0.7767441860465116,0.8964160647067594
s16c1_,b'104_2',spalin-divide-beta3,0.2558139534883721,0.3151625228041956
s16c1_,b'163_7',spalin-divide-beta3,0.2744186046511628,0.004713863479496309
s16c1_,b'215_9',spalin-divide-beta3,0.24186046511627907,0.004713863479496309
s16c1_,b'216_11',spalin-divide-beta3,0.004651162790697674,0.5718258149950132
s16c1_,b'216_10',spalin-divide-beta3,0.004651162790697674,0.5718258149950132
s16c1_,b'213_10',spalin-divide-beta3,0.23255813953488372,0.15619786612911665
s16c1_,b'216_13',spalin-divide-beta3,0.013953488372093023,0.4203418123186212
s16c1_,b'216_12',spalin-divide-beta3,0.013953488372093023,0.4203418123186212
s16c1_,b'153_3',spalin-divide-beta3,0.22790697674418603,0.1677007022909732
s16c1_,b'206_5',spalin-divide-beta3,0.24651162790697673,0.28834805393102203
s16c1_,b'216_7',spalin-divide-beta3,0.046511627906976744,0.1252047856805687
s16c1_,b'216_6',spalin-divide-beta3,0.046511627906976744,0.1252047856805687
s16c1_,b'205_6',spalin-divide-beta3,0.24186046511627907,0.004713863479496309
s16c1_,b'216_9',spalin-divide-beta3,0.05116279069767442,0.40883897615431025
s16c1_,b'216_8',spalin-divide-beta3,0.05116279069767442,0.40883897615431025
s16c1_,b'44_2',spalin-divide-beta3,0.19534883720930232,0.004713863479496309
s16c1_,b'104_5',spalin-divide-beta3,0.27906976744186046,0.5187499979468779
s16c1_,b'216_21',spalin-divide-beta3,0.5209302325581395,0.37766606676203307
s16c1_,b'164_15',spalin-divide-beta3,0.27906976744186046,0.004713863479496309
s16c1_,b'209_22',spalin-divide-beta3,0.20930232558139533,0.34324684746185136
s16c1_,b'216_26',spalin-divide-beta3,0.03255813953488372,0.029705355826073573
s16c1_,b'216_25',spalin-divide-beta3,0.03255813953488372,0.029705355826073573
s16c1_,b'208_20',spalin-divide-beta3,0.20465116279069767,0.004713863479496309
s16c1_,b'216_24',spalin-divide-beta3,0.037209302325581395,0.3682383398225995
s16c1_,b'216_23',spalin-divide-beta3,0.037209302325581395,0.3682383398225995
s16c1_,b'93_3',spalin-divide-beta3,0.22790697674418603,0.004713863479496309
s16c1_,b'147_7',spalin-divide-beta3,0.25116279069767444,0.34762815179284257
s16c1_,b'202_12',spalin-divide-beta3,0.2558139534883721,0.5175970122439995
s16c1_,b'216_18',spalin-divide-beta3,0.06511627906976744,0.0264770372347331
s16c1_,b'216_17',spalin-divide-beta3,0.06511627906976744,0.0264770372347331
s16c1_,b'195_12',spalin-divide-beta3,0.22325581395348837,0.11079087492118561
s16c1_,b'216_20',spalin-divide-beta3,0.09767441860465116,0.43328317455754695
s16c1_,b'216_19',spalin-divide-beta3,0.09767441860465116,0.43328317455754695
s16c1_,b'146_5',spalin-divide-beta3,0.24651162790697673,0.004713863479496309
s16c1_,b'216_16',spalin-divide-beta3,0.32558139534883723,0.886988337814447
s16c1_,b'199_9',spalin-divide-beta3,0.24651162790697673,0.41513389303019105
s16c1_,b'216_15',spalin-divide-beta3,0.07906976744186046,0.4718544447842559
s16c1_,b'216_14',spalin-divide-beta3,0.07906976744186046,0.4718544447842559
s16c1_,b'2_1',spalin-divide-beta5,0.004651162790697674,0.09716358607539376
s16c1_,b'49_1',spalin-divide-beta5,0.2186046511627907,0.00463501953759127
s16c1_,b'216_1',spalin-divide-beta5,0.7767441860465116,0.8982013942106045
s16c1_,b'104_2',spalin-divide-beta5,0.2558139534883721,0.34407947378530757
s16c1_,b'163_7',spalin-divide-beta5,0.2744186046511628,0.00463501953759127
s16c1_,b'215_9',spalin-divide-beta5,0.24186046511627907,0.00463501953759127
s16c1_,b'216_11',spalin-divide-beta5,0.004651162790697674,0.5448518815112126
s16c1_,b'216_10',spalin-divide-beta5,0.004651162790697674,0.5448518815112126
s16c1_,b'213_10',spalin-divide-beta5,0.23255813953488372,0.149911344960397
s16c1_,b'216_13',spalin-divide-beta5,0.013953488372093023,0.3995755560047223
s16c1_,b'216_12',spalin-divide-beta5,0.013953488372093023,0.3995755560047223
s16c1_,b'153_3',spalin-divide-beta5,0.22790697674418603,0.1671225781445419
s16c1_,b'206_5',spalin-divide-beta5,0.24651162790697673,0.27903178409997936
s16c1_,b'216_7',spalin-divide-beta5,0.046511627906976744,0.10796755818077569
s16c1_,b'216_6',spalin-divide-beta5,0.046511627906976744,0.10796755818077569
s16c1_,b'205_6',spalin-divide-beta5,0.24186046511627907,0.00463501953759127
s16c1_,b'216_9',spalin-divide-beta5,0.05116279069767442,0.38236432281499366
s16c1_,b'216_8',spalin-divide-beta5,0.05116279069767442,0.38236432281499366
s16c1_,b'44_2',spalin-divide-beta5,0.19534883720930232,0.00463501953759127
s16c1_,b'104_5',spalin-divide-beta5,0.27906976744186046,0.5356863024322162
s16c1_,b'216_21',spalin-divide-beta5,0.5209302325581395,0.3625150917492158
s16c1_,b'164_15',spalin-divide-beta5,0.27906976744186046,0.00463501953759127
s16c1_,b'209_22',spalin-divide-beta5,0.20930232558139533,0.3438016337843538
s16c1_,b'216_26',spalin-divide-beta5,0.03255813953488372,0.014078438445442881
s16c1_,b'216_25',spalin-divide-beta5,0.03255813953488372,0.014078438445442881
s16c1_,b'208_20',spalin-divide-beta5,0.20465116279069767,0.00463501953759127
s16c1_,b'216_24',spalin-divide-beta5,0.037209302325581395,0.3532450527428811
s16c1_,b'216_23',spalin-divide-beta5,0.037209302325581395,0.3532450527428811
s16c1_,b'93_3',spalin-divide-beta5,0.22790697674418603,0.00463501953759127
s16c1_,b'147_7',spalin-divide-beta5,0.25116279069767444,0.36034207420130887
s16c1_,b'202_12',spalin-divide-beta5,0.2558139534883721,0.5285892810960622
s16c1_,b'216_18',spalin-divide-beta5,0.06511627906976744,0.00463501953759127
s16c1_,b'216_17',spalin-divide-beta5,0.06511627906976744,0.00463501953759127
s16c1_,b'195_12',spalin-divide-beta5,0.22325581395348837,0.11145661494516035
s16c1_,b'216_20',spalin-divide-beta5,0.09767441860465116,0.4217676856195954
s16c1_,b'216_19',spalin-divide-beta5,0.09767441860465116,0.4217676856195954
s16c1_,b'146_5',spalin-divide-beta5,0.24651162790697673,0.00463501953759127
s16c1_,b'216_16',spalin-divide-beta5,0.32558139534883723,0.8889313553118323
s16c1_,b'199_9',spalin-divide-beta5,0.24651162790697673,0.4187514691154669
s16c1_,b'216_15',spalin-divide-beta5,0.07906976744186046,0.4701798861963653
s16c1_,b'216_14',spalin-divide-beta5,0.07906976744186046,0.4701798861963653
s16c1_,b'2_1',spalin-divide-beta7,0.004651162790697674,0.0947018634451233
s16c1_,b'49_1',spalin-divide-beta7,0.2186046511627907,0.0045223151905588775
s16c1_,b'216_1',spalin-divide-beta7,0.7767441860465116,0.9007758212242212
s16c1_,b'104_2',spalin-divide-beta7,0.2558139534883721,0.3774559055459602
s16c1_,b'163_7',spalin-divide-beta7,0.2744186046511628,0.004522315191343725
s16c1_,b'215_9',spalin-divide-beta7,0.24186046511627907,0.0045223151905588775
s16c1_,b'216_11',spalin-divide-beta7,0.004651162790697674,0.5142752853084168
s16c1_,b'216_10',spalin-divide-beta7,0.004651162790697674,0.5142752853084168
s16c1_,b'213_10',spalin-divide-beta7,0.23255813953488372,0.14080601983174276
s16c1_,b'216_13',spalin-divide-beta7,0.013953488372093023,0.3779915806597606
s16c1_,b'216_12',spalin-divide-beta7,0.013953488372093023,0.3779915806597606
s16c1_,b'153_3',spalin-divide-beta7,0.22790697674418603,0.16518388005090134
s16c1_,b'206_5',spalin-divide-beta7,0.24651162790697673,0.26769503423557395
s16c1_,b'216_7',spalin-divide-beta7,0.046511627906976744,0.09044100139178567
s16c1_,b'216_6',spalin-divide-beta7,0.046511627906976744,0.09044100139178567
s16c1_,b'205_6',spalin-divide-beta7,0.24186046511627907,0.0045223151905588775
s16c1_,b'216_9',spalin-divide-beta7,0.05116279069767442,0.35361372051267564
s16c1_,b'216_8',spalin-divide-beta7,0.05116279069767442,0.35361372051267564
s16c1_,b'44_2',spalin-divide-beta7,0.19534883720930232,0.0045223151905588775
s16c1_,b'104_5',spalin-divide-beta7,0.27906976744186046,0.5556502849359407
s16c1_,b'216_21',spalin-divide-beta7,0.5209302325581395,0.345125536357366
s16c1_,b'164_15',spalin-divide-beta7,0.27906976744186046,0.004522315264038634
s16c1_,b'209_22',spalin-divide-beta7,0.20930232558139533,0.3360809059737796
s16c1_,b'216_26',spalin-divide-beta7,0.03255813953488372,0.0045223151905588775
s16c1_,b'216_25',spalin-divide-beta7,0.03255813953488372,0.0045223151905588775
s16c1_,b'208_20',spalin-divide-beta7,0.20465116279069767,0.0045223151905588775
s16c1_,b'216_24',spalin-divide-beta7,0.037209302325581395,0.3360809059459462
s16c1_,b'216_23',spalin-divide-beta7,0.037209302325581395,0.3360809059459462
s16c1_,b'93_3',spalin-divide-beta7,0.22790697674418603,0.0045223151905588775
s16c1_,b'147_7',spalin-divide-beta7,0.25116279069767444,0.3612817106243502
s16c1_,b'202_12',spalin-divide-beta7,0.2558139534883721,0.5064338891327247
s16c1_,b'216_18',spalin-divide-beta7,0.06511627906976744,0.02853790635727299
s16c1_,b'216_17',spalin-divide-beta7,0.06511627906976744,0.02853790635727299
s16c1_,b'195_12',spalin-divide-beta7,0.22325581395348837,0.11437885692555343
s16c1_,b'216_20',spalin-divide-beta7,0.09767441860465116,0.42059293856444413
s16c1_,b'216_19',spalin-divide-beta7,0.09767441860465116,0.42059293856444413
s16c1_,b'146_5',spalin-divide-beta7,0.24651162790697673,0.004522315196191928
s16c1_,b'216_16',spalin-divide-beta7,0.32558139534883723,0.8917311909239093
s16c1_,b'199_9',spalin-divide-beta7,0.24651162790697673,0.42429748000538176
s16c1_,b'216_15',spalin-divide-beta7,0.07906976744186046,0.4674337109185275
s16c1_,b'216_14',spalin-divide-beta7,0.07906976744186046,0.4674337109185275
s16c1_,b'2_1',spalin-divide-beta10,0.004651162790697674,0.09359244118781171
s16c1_,b'49_1',spalin-divide-beta10,0.2186046511627907,0.004472619762601195
s16c1_,b'216_1',spalin-divide-beta10,0.7767441860465116,0.9019349389706904
s16c1_,b'104_2',spalin-divide-beta10,0.2558139534883721,0.41284679261212837
s16c1_,b'163_7',spalin-divide-beta10,0.2744186046511628,0.004472619762601195
s16c1_,b'215_9',spalin-divide-beta10,0.24186046511627907,0.004472619762601195
s16c1_,b'216_11',spalin-divide-beta10,0.004651162790697674,0.48014290689093103
s16c1_,b'216_10',spalin-divide-beta10,0.004651162790697674,0.48014290689093103
s16c1_,b'213_10',spalin-divide-beta10,0.23255813953488372,0.12599455812523702
s16c1_,b'216_13',spalin-divide-beta10,0.013953488372093023,0.358620968500271
s16c1_,b'216_12',spalin-divide-beta10,0.013953488372093023,0.358620968500271
s16c1_,b'153_3',spalin-divide-beta10,0.22790697674418603,0.15457434157141015
s16c1_,b'206_5',spalin-divide-beta10,0.24651162790697673,0.2530392641773131
s16c1_,b'216_7',spalin-divide-beta10,0.046511627906976744,0.08147454060983884
s16c1_,b'216_6',spalin-divide-beta10,0.046511627906976744,0.08147454060983884
s16c1_,b'205_6',spalin-divide-beta10,0.24186046511627907,0.004472619762601195
s16c1_,b'216_9',spalin-divide-beta10,0.05116279069767442,0.33004118505212815
s16c1_,b'216_8',spalin-divide-beta10,0.05116279069767442,0.33004118505212815
s16c1_,b'44_2',spalin-divide-beta10,0.19534883720930232,0.004472619762601195
s16c1_,b'104_5',spalin-divide-beta10,0.27906976744186046,0.5851047355471674
s16c1_,b'216_21',spalin-divide-beta10,0.5209302325581395,0.31683020339413914
s16c1_,b'164_15',spalin-divide-beta10,0.27906976744186046,0.004472619780279226
s16c1_,b'209_22',spalin-divide-beta10,0.20930232558139533,0.3078849639595393
s16c1_,b'216_26',spalin-divide-beta10,0.03255813953488372,0.004472619762601195
s16c1_,b'216_25',spalin-divide-beta10,0.03255813953488372,0.004472619762601195
s16c1_,b'208_20',spalin-divide-beta10,0.20465116279069767,0.004472619762601195
s16c1_,b'216_24',spalin-divide-beta10,0.037209302325581395,0.30788496390107206
s16c1_,b'216_23',spalin-divide-beta10,0.037209302325581395,0.30788496390107206
s16c1_,b'93_3',spalin-divide-beta10,0.22790697674418603,0.004472619762601195
s16c1_,b'147_7',spalin-divide-beta10,0.25116279069767444,0.3436167298529384
s16c1_,b'202_12',spalin-divide-beta10,0.2558139534883721,0.4683010014974732
s16c1_,b'216_18',spalin-divide-beta10,0.06511627906976744,0.08554458787462534
s16c1_,b'216_17',spalin-divide-beta10,0.06511627906976744,0.08554458787462534
s16c1_,b'195_12',spalin-divide-beta10,0.22325581395348837,0.12170626090562843
s16c1_,b'216_20',spalin-divide-beta10,0.09767441860465116,0.43213932846647024
s16c1_,b'216_19',spalin-divide-beta10,0.09767441860465116,0.43213932846647024
s16c1_,b'146_5',spalin-divide-beta10,0.24651162790697673,0.004472619762601195
s16c1_,b'216_16',spalin-divide-beta10,0.32558139534883723,0.8929896994888933
s16c1_,b'199_9',spalin-divide-beta10,0.24651162790697673,0.43664801568966527
s16c1_,b'216_15',spalin-divide-beta10,0.07906976744186046,0.4563416837992279
s16c1_,b'216_14',spalin-divide-beta10,0.07906976744186046,0.4563416837992279
s10c3_,b'virtual',problin,0.0,0.08717061428981886
s10c3_,b'91_5',problin,0.41860465116279066,0.0879020065352974
s10c3_,b'140_8',problin,0.22790697674418603,0.04881509716232381
s10c3_,b'216_23',problin,0.35348837209302325,0.7761122814786546
s10c3_,b'209_20',problin,0.3209302325581395,0.0023069899269279742
s10c3_,b'216_22',problin,0.03255813953488372,0.7738052915517267
s10c3_,b'216_21',problin,0.03255813953488372,0.7738052915517267
s10c3_,b'140_7',problin,0.22790697674418603,0.24226448753863558
s10c3_,b'186_12',problin,0.21395348837209302,0.5803559040535423
s10c3_,b'216_20',problin,0.13953488372093023,0.0023069870488006314
s10c3_,b'216_19',problin,0.13953488372093023,0.0023069870488006314
s10c3_,b'182_9',problin,0.19534883720930232,0.2778029766826294
s10c3_,b'216_18',problin,0.15813953488372093,0.3048599144197136
s10c3_,b'216_17',problin,0.15813953488372093,0.3048599144197136
s10c3_,b'34_1',problin,0.15348837209302324,0.1228889537080166
s10c3_,b'85_1',problin,0.2372093023255814,0.7830194658242394
s10c3_,b'157_3',problin,0.33488372093023255,0.002306989255607158
s10c3_,b'211_7',problin,0.25116279069767444,0.0023069893017911196
s10c3_,b'216_8',problin,0.023255813953488372,0.00230698762001522
s10c3_,b'216_7',problin,0.023255813953488372,0.00230698762001522
s10c3_,b'208_5',problin,0.2372093023255814,0.0023069893017911196
s10c3_,b'216_5',problin,0.037209302325581395,0.00230698762001522
s10c3_,b'216_6',problin,0.037209302325581395,0.00230698762001522
s10c3_,b'152_1',problin,0.3116279069767442,0.002306989255607158
s10c3_,b'197_1',problin,0.20930232558139533,0.00230698930179112
s10c3_,b'216_2',problin,0.08837209302325581,0.00230698762001522
s10c3_,b'216_1',problin,0.08837209302325581,0.00230698762001522
s10c3_,b'196_2',problin,0.20465116279069767,0.00230698930179112
s10c3_,b'216_4',problin,0.09302325581395349,0.00230698762001522
s10c3_,b'216_3',problin,0.09302325581395349,0.00230698762001522
s10c3_,b'77_2',problin,0.2,0.00230699157250494
s10c3_,b'216_12',problin,0.6465116279069767,0.7876334404296597
s10c3_,b'136_4',problin,0.2744186046511628,0.2289764657347902
s10c3_,b'187_9',problin,0.2372093023255814,0.5563499846962761
s10c3_,b'216_16',problin,0.13488372093023254,0.0023069899985933896
s10c3_,b'216_15',problin,0.13488372093023254,0.0023069899985933896
s10c3_,b'185_7',problin,0.22790697674418603,0.556349986800572
s10c3_,b'216_14',problin,0.14418604651162792,0.002306987894297544
s10c3_,b'216_13',problin,0.14418604651162792,0.002306987894297544
s10c3_,b'virtual',spalin,0.0,0.08308026131239386
s10c3_,b'91_5',spalin,0.41860465116279066,0.13373037522944628
s10c3_,b'140_8',spalin,0.22790697674418603,0.05736779750175356
s10c3_,b'216_23',spalin,0.35348837209302325,0.7258215537429475
s10c3_,b'209_20',spalin,0.3209302325581395,0.00234238268560791
s10c3_,b'216_22',spalin,0.03255813953488372,0.7234791832707983
s10c3_,b'216_21',spalin,0.03255813953488372,0.7234791832707983
s10c3_,b'140_7',spalin,0.22790697674418603,0.25180905648796553
s10c3_,b'186_12',spalin,0.21395348837209302,0.48371317036971284
s10c3_,b'216_20',spalin,0.13953488372093023,0.04766712438702272
s10c3_,b'216_19',spalin,0.13953488372093023,0.04766712438702272
s10c3_,b'182_9',spalin,0.19534883720930232,0.33758064074585953
s10c3_,b'216_18',spalin,0.15813953488372093,0.1937996540108761
s10c3_,b'216_17',spalin,0.15813953488372093,0.1937996540108761
s10c3_,b'34_1',spalin,0.15348837209302324,0.13361567248579445
s10c3_,b'85_1',spalin,0.2372093023255814,0.5495623118820595
s10c3_,b'157_3',spalin,0.33488372093023255,0.07130756049162128
s10c3_,b'211_7',spalin,0.25116279069767444,0.07414097580087865
s10c3_,b'216_8',spalin,0.023255813953488372,0.08829320581379364
s10c3_,b'216_7',spalin,0.023255813953488372,0.08829320581379364
s10c3_,b'208_5',spalin,0.2372093023255814,0.00234238268560791
s10c3_,b'216_5',spalin,0.037209302325581395,0.16009179892919975
s10c3_,b'216_6',spalin,0.037209302325581395,0.16009179892919975
s10c3_,b'152_1',spalin,0.3116279069767442,0.009819744854360423
s10c3_,b'197_1',spalin,0.20930232558139533,0.11825199234593789
s10c3_,b'216_2',spalin,0.08837209302325581,0.10567000490599526
s10c3_,b'216_1',spalin,0.08837209302325581,0.10567000490599526
s10c3_,b'196_2',spalin,0.20465116279069767,0.14210511314008742
s10c3_,b'216_4',spalin,0.09302325581395349,0.08181688411184573
s10c3_,b'216_3',spalin,0.09302325581395349,0.08181688411184573
s10c3_,b'77_2',spalin,0.2,0.00797687209814658
s10c3_,b'216_12',spalin,0.6465116279069767,0.7753271818902063
s10c3_,b'136_4',spalin,0.2744186046511628,0.2574472733298911
s10c3_,b'187_9',spalin,0.2372093023255814,0.3790083688858727
s10c3_,b'216_16',spalin,0.13488372093023254,0.13887153967444266
s10c3_,b'216_15',spalin,0.13488372093023254,0.13887153967444266
s10c3_,b'185_7',spalin,0.22790697674418603,0.4355967174861665
s10c3_,b'216_14',spalin,0.14418604651162792,0.08228319107414883
s10c3_,b'216_13',spalin,0.14418604651162792,0.08228319107414883
s10c3_,b'virtual',spalin-divide-beta3,0.0,0.08146183879601183
s10c3_,b'91_5',spalin-divide-beta3,0.41860465116279066,0.1412922020360171
s10c3_,b'140_8',spalin-divide-beta3,0.22790697674418603,0.05588661172070489
s10c3_,b'216_23',spalin-divide-beta3,0.35348837209302325,0.7213593469410963
s10c3_,b'209_20',spalin-divide-beta3,0.3209302325581395,0.002332255007461563
s10c3_,b'216_22',spalin-divide-beta3,0.03255813953488372,0.7190270923127068
s10c3_,b'216_21',spalin-divide-beta3,0.03255813953488372,0.7190270923127068
s10c3_,b'140_7',spalin-divide-beta3,0.22790697674418603,0.25560157930402605
s10c3_,b'186_12',spalin-divide-beta3,0.21395348837209302,0.4892063296708355
s10c3_,b'216_20',spalin-divide-beta3,0.13953488372093023,0.03243804968693964
s10c3_,b'216_19',spalin-divide-beta3,0.13953488372093023,0.03243804968693964
s10c3_,b'182_9',spalin-divide-beta3,0.19534883720930232,0.3444717846478507
s10c3_,b'216_18',spalin-divide-beta3,0.15813953488372093,0.17717259470992433
