sample,parentID,child1ID,child2ID,frameDiff,angle
s6c1,197_3,202_3,202_4,5,25.34617594194669
s11c2,55_1,65_1,65_2,10,118.11320887605596
s11c2,114_1,124_1,124_2,10,176.5053610727467
s11c2,177_1,187_1,187_2,10,100.30484646876602
s11c2,183_3,193_3,193_4,10,169.27961975375024
s2c4,11_1,21_1,21_2,10,156.80140948635182
s2c4,67_2,77_3,77_4,10,97.51842687944219
s2c4,75_1,85_1,85_2,10,169.69515353123398
s2c4,119_4,129_5,129_6,10,140.3009265165257
s2c4,126_1,136_1,136_2,10,157.5430610000579
s2c4,126_3,136_3,136_4,10,154.23067237566127
s2c4,167_6,177_7,177_8,10,157.52056560289688
s2c4,168_5,178_5,178_6,10,173.65980825409008
s2c4,178_2,188_3,188_4,10,170.53767779197437
s2c4,182_1,192_1,192_2,10,108.434948822922
s2c4,188_5,198_5,198_6,10,111.80140948635182
s2c4,192_7,202_7,202_8,10,173.6598082540901
s8c4,32_1,42_1,42_2,10,157.61986494804043
s8c4,73_2,83_3,83_4,10,116.565051177078
s8c4,75_1,85_1,85_2,10,173.99099404250546
s8c4,128_1,138_1,138_2,10,173.5545819637403
s8c4,129_5,139_6,139_7,10,67.83365417791754
s8c4,131_4,141_5,141_6,10,167.33493623495764
s8c4,140_3,150_3,150_4,10,169.99202019855866
s8c4,173_6,183_7,183_8,10,159.09201952899033
s8c4,176_8,186_11,186_12,10,148.86102756302114
s8c4,177_5,187_7,187_8,10,117.91976642810863
s8c4,183_2,193_3,193_4,10,160.70995378081128
s8c4,185_1,195_1,195_2,10,71.9958383940866
s8c4,189_6,199_7,199_8,10,142.76516601842533
s8c4,190_5,200_5,200_6,10,96.54629078329404
s8c4,200_15,210_15,210_16,10,144.26452398513297
s14c1,42_1,52_1,52_2,10,131.7845160082518
s14c1,92_2,102_3,102_4,10,178.99491399474581
s14c1,96_1,106_1,106_2,10,146.86773189756607
s14c1,154_1,164_1,164_2,10,98.80679269443532
s14c1,155_3,165_3,165_4,10,171.86989764584402
s14c1,156_5,166_5,166_6,10,164.74488129694222
s7c7,26_1,36_1,36_2,10,171.1581854398083
s7c7,87_1,97_1,97_2,10,157.18833614129173
s7c7,92_3,102_3,102_4,10,60.561510325328484
s7c7,141_1,151_1,151_2,10,83.31068460236594
s7c7,144_3,154_3,154_4,10,179.1574757392596
s7c7,150_5,160_5,160_6,10,98.91492695714787
s7c7,152_7,162_7,162_8,10,62.02052561151985
s7c7,200_1,210_1,210_2,10,168.78936687112332
s7c7,205_4,215_4,215_5,10,148.3924977537511
s20c2,16_1,26_1,26_2,10,176.63353933657018
s20c2,59_1,69_1,69_2,10,178.57973445360096
s20c2,73_3,83_3,83_4,10,164.29136217098426
s20c2,106_1,116_1,116_2,10,153.69898280418113
s20c2,106_2,116_3,116_4,10,167.17121712854458
s20c2,126_6,136_7,136_8,10,167.08218715606603
s20c2,130_5,140_5,140_6,10,156.80140948635182
s20c2,155_3,165_5,165_6,10,119.54349098567445
s20c2,155_4,165_7,165_8,10,153.434948822922
s20c2,159_2,169_3,169_4,10,167.75366714031958
s20c2,161_1,171_1,171_2,10,176.4677054161091
s20c2,175_12,185_15,185_16,10,146.30993247402023
s20c2,177_10,187_11,187_12,10,168.6900675259798
s20c2,179_12,189_13,189_14,10,160.55996517182382
s20c2,180_9,190_9,190_10,10,130.36453657309735
s20c2,201_8,211_11,211_12,10,140.3893117599734
s20c2,203_7,213_10,213_11,10,180.0
s10c4,57_1,67_1,67_2,10,110.77225468204584
s10c4,124_2,134_3,134_4,10,138.3664606634298
s10c4,126_1,136_1,136_2,10,139.21417852273404
s10c4,171_2,181_3,181_4,10,173.6598082540901
s10c4,173_4,183_5,183_6,10,159.64166199955832
s10c4,176_1,186_1,186_2,10,176.9335144988741
s10c4,176_6,186_7,186_8,10,166.4295656148385
s20c3,34_1,44_1,44_2,10,161.21137801783152
s20c3,78_1,88_1,88_2,10,173.418055344822
s20c3,78_2,88_3,88_4,10,167.70141015592012
s20c3,129_2,139_3,139_4,10,178.99491399474581
s20c3,131_1,141_1,141_2,10,154.76716867679164
s20c3,182_4,192_5,192_6,10,112.1663458220824
s20c3,184_3,194_4,194_5,10,136.2188752351313
s20c3,193_2,203_3,203_4,10,153.434948822922
s20c3,201_1,211_1,211_2,10,169.69515353123398
s13c3,41_1,51_1,51_2,10,106.69924423399361
s13c3,85_1,95_1,95_2,10,104.37000151517931
s13c3,105_3,115_3,115_4,10,148.6632293401285
s13c3,131_2,141_3,141_4,10,147.91781284393394
s13c3,137_1,147_1,147_2,10,169.89070150750484
s13c3,149_6,159_6,159_7,10,165.9117167829747
s13c3,175_5,185_8,185_9,10,137.6025622024998
s13c3,176_3,186_4,186_5,10,146.859779120948
s13c3,181_5,191_7,191_8,10,141.54629078329404
s13c3,184_1,194_1,194_2,10,90.0
s13c3,190_3,200_3,200_4,10,128.08877288097534
s7c2,35_1,45_1,45_2,10,37.1082975717643
s7c2,75_1,85_1,85_2,10,40.23635830927382
s7c2,80_3,90_3,90_4,10,174.80557109226518
s7c2,124_1,134_1,134_2,10,12.52880770915151
s7c2,125_3,135_3,135_4,10,143.32565033042684
s7c2,137_6,147_6,147_7,10,83.14023999447419
s7c2,150_5,160_5,160_6,10,174.86955295234006
s7c2,164_2,174_3,174_4,10,167.47119229084848
s7c2,168_1,178_1,178_2,10,58.57043438516149
s7c2,175_5,185_5,185_6,10,174.28940686250036
s7c2,179_7,189_7,189_8,10,101.3099324740202
s7c2,185_12,195_13,195_14,10,152.10272896905238
s7c2,193_11,203_11,203_12,10,115.68814343564733
s7c2,203_4,213_5,213_6,10,139.1704365248421
s14c2,58_1,68_1,68_2,10,160.6651914621736
s14c2,107_1,117_1,117_2,10,128.3407927338632
s14c2,115_3,125_3,125_4,10,143.4612881425714
s14c2,152_2,162_3,162_4,10,76.80938928779315
s14c2,156_1,166_1,166_2,10,140.71059313749964
s14c2,160_6,170_7,170_8,10,174.0625839005185
s14c2,166_5,176_5,176_6,10,164.35775354279127
s14c2,195_4,205_7,205_8,10,178.5750257274846
s14c2,197_3,207_5,207_6,10,130.42607874009914
s14c2,198_10,208_14,208_15,10,153.83843355798078
s14c2,201_1,211_1,211_2,10,158.83874018317172
s14c2,201_2,211_3,211_4,10,170.8376529542783
s14c2,205_10,215_11,215_12,10,160.5599651718238
s14c2,206_9,216_9,216_10,10,107.40270413135627
s2c7,29_1,39_1,39_2,10,99.78801711496895
s2c7,78_2,88_2,88_3,10,139.57392125990086
s2c7,88_1,98_1,98_2,10,164.16025077623706
s2c7,131_4,141_5,141_6,10,175.60129464500446
s2c7,139_2,149_3,149_4,10,165.96375653207352
s2c7,141_1,151_1,151_2,10,154.47030200946696
s2c7,185_5,195_5,195_6,10,149.2645122980799
s2c7,191_7,201_8,201_9,10,159.3045492659367
s5c2,45_1,55_1,55_2,10,127.43857157233303
s5c2,93_1,103_1,103_2,10,158.1091125340528
s5c2,93_2,103_3,103_4,10,171.86989764584402
s5c2,146_2,156_3,156_4,10,110.27110298812691
s5c2,150_1,160_1,160_2,10,168.9861671096486
s5c2,150_5,160_7,160_8,10,152.26182037161277
s5c2,154_5,164_5,164_6,10,120.96375653207355
s5c2,187_7,197_13,197_14,10,164.5778386812613
s5c2,188_4,198_7,198_8,10,163.30075576600638
s5c2,188_9,198_15,198_16,10,123.89616656336392
s5c2,189_3,199_5,199_6,10,178.6980473274211
s5c2,193_2,203_3,203_4,10,162.27676338311366
s5c2,193_7,203_9,203_10,10,130.6012946450045
s5c2,194_1,204_1,204_2,10,119.50072462349918
s5c2,195_11,205_11,205_12,10,139.9697407281103
s9c3,38_2,48_3,48_4,10,128.38874804327924
s9c3,40_1,50_1,50_2,10,178.7811247648687
s9c3,81_4,91_6,91_7,10,148.8311771298339
s9c3,83_3,93_4,93_5,10,173.37294056712756
s9c3,89_2,99_3,99_4,10,178.31531568210372
s9c3,97_1,107_1,107_2,10,78.99645914825051
s9c3,130_7,140_11,140_12,10,131.60507645788172
s9c3,132_5,142_8,142_9,10,147.0947570770121
s9c3,134_10,144_14,144_15,10,138.01278750418336
s9c3,135_3,145_4,145_5,10,111.21677896564665
s9c3,135_4,145_6,145_7,10,135.18785434166685
s9c3,136_9,146_10,146_11,10,154.28102752266113
s9c3,140_1,150_1,150_2,10,104.62087398863166
s9c3,146_3,156_3,156_4,10,139.57392125990086
s9c3,173_6,183_6,183_7,10,98.95663560791192
s9c3,173_14,183_19,183_20,10,155.29756977222868
s9c3,175_14,185_17,185_18,10,158.4985656759521
s9c3,178_10,188_16,188_17,10,176.22180229283845
s9c3,179_13,189_20,189_21,10,167.6609127216738
s9c3,181_12,191_18,191_19,10,139.9697407281103
s9c3,185_1,195_1,195_2,10,142.84762750468485
s9c3,185_5,195_8,195_9,10,127.81946450227983
s9c3,185_8,195_12,195_13,10,162.4145144930725
s9c3,185_21,195_28,195_29,10,150.2551187030578
s9c3,186_3,196_3,196_4,10,174.80557109226518
s9c3,187_5,197_5,197_6,10,153.6767017321901
s9c3,187_13,197_15,197_16,10,160.65926451696734
s9c3,188_29,198_31,198_32,10,106.88679112394405
s9c3,189_22,199_23,199_24,10,162.77497499572735
s9c3,195_7,205_7,205_8,10,143.13010235415598
s6c2,32_1,42_1,42_2,10,142.04203917372942
s6c2,75_1,85_1,85_2,10,137.64254529406472
s6c2,81_3,91_3,91_4,10,146.3099324740202
s6c2,116_1,126_1,126_2,10,137.12109639666144
s6c2,122_3,132_3,132_4,10,157.38013505195957
s6c2,132_5,142_5,142_6,10,147.52880770915152
s6c2,132_6,142_7,142_8,10,125.39479584498706
s6c2,173_1,183_1,183_2,10,166.2930389959202
s6c2,174_5,184_7,184_8,10,162.89727103094762
s6c2,179_3,189_3,189_4,10,111.50143432404789
s6c2,181_5,191_5,191_6,10,138.94518622903755
s7c6,54_2,64_3,64_4,10,71.56505117707798
s7c6,61_1,71_1,71_2,10,173.6598082540901
s7c6,148_2,158_3,158_4,10,86.60252314158029
s7c6,153_1,163_1,163_2,10,9.830759929322905
s7c6,159_5,169_5,169_6,10,57.724355685422374
s21c4,13_1,23_1,23_2,10,10.840305454330567
s21c4,59_1,69_1,69_2,10,172.68447469560374
s21c4,60_3,70_3,70_4,10,110.92450174492116
s21c4,105_4,115_7,115_8,10,159.44395478041653
s21c4,108_1,118_1,118_2,10,162.4075754378184
s21c4,108_2,118_3,118_4,10,163.07248693585296
s21c4,112_5,122_5,122_6,10,123.69006752597979
s21c4,149_8,159_12,159_13,10,123.6900675259798
s21c4,151_7,161_11,161_12,10,169.9506514118751
s21c4,153_2,163_3,163_4,10,146.30993247402023
s21c4,155_1,165_1,165_2,10,129.6369305799533
s21c4,158_5,168_5,168_6,10,163.6104596659652
s21c4,160_8,170_9,170_10,10,131.0353452771439
s21c4,161_10,171_11,171_12,10,111.03751102542182
