Angle,Source
172.93968806121237,Real
101.93815049450484,Real
112.54717766764047,Real
125.42577211490818,Real
168.6900675259798,Real
179.73100770630353,Real
156.59531044896767,Real
146.88865803962798,Real
88.89829388479362,Real
91.8476102659946,Real
155.1706534118504,Real
180.0,Real
131.63353933657018,Real
154.9831065219,Real
143.13010235415598,Real
177.27368900609375,Real
135.0,Real
178.26429541107163,Real
165.42578380196127,Real
138.81407483429035,Real
167.6609127216738,Real
131.8778695378843,Real
178.15238973400537,Real
113.74949449286677,Real
85.60129464500447,Real
89.21517539700811,Real
94.60448715698152,Real
156.1247191460725,Real
146.54669054592733,Real
178.25105395544577,Real
152.10272896905238,Real
166.62555953512884,Real
130.53915174148344,Real
176.3086140135487,Real
144.46232220802563,Real
137.25457496593503,Real
171.7872198107141,Real
160.9940158039632,Real
168.146995832256,Real
167.33493623495764,Real
176.14319901441016,Real
124.50852298766841,Real
170.53767779197437,Real
127.87498365109822,Real
157.70284212321283,Real
148.17255342332692,Real
164.69386102591014,Real
112.61986494804043,Real
159.64166199955832,Real
136.5823539226186,Real
126.0273733851036,Real
174.5309050298881,Real
162.34987578006988,Real
123.99645914825051,Real
124.45675360531365,Real
155.6954507340633,Real
153.434948822922,Real
140.1021652523582,Real
165.96375653207352,Real
142.16354746583235,Real
166.75948008481282,Real
177.51044707800085,Real
176.18592516570965,Real
136.54815769897795,Real
137.72631099390625,Real
165.3486414281778,Real
165.34324888423959,Real
158.0327565931871,Real
129.6959666740471,Real
156.5014343240479,Real
136.54815769897797,Real
167.43465162009272,Real
138.26428372401853,Real
80.75388725443673,Real
172.63525375501735,Real
169.73169420198977,Real
156.5953104489677,Real
108.86899945506143,Real
171.95710576649466,Real
155.3441012559184,Real
85.97173633351485,Real
154.0466242976358,Real
96.0795889578385,Real
147.0613094570445,Real
128.19868517601844,Real
173.51692630710275,Real
172.56859202882748,Real
147.09475707701208,Real
175.2363583092738,Real
148.98756397283154,Real
168.140220879052,Real
153.97040780848653,Real
171.6561084159669,Real
143.82037955202108,Real
146.30993247402023,Real
172.87498365109818,Real
120.96375653207352,Real
147.52880770915152,Real
110.94970147039484,Real
110.55604521958347,Real
143.51398792975033,Real
176.82016988013575,Real
179.30972280213493,Real
136.31188778250413,Real
139.3987053549955,Real
168.69006752597977,Real
118.49563861824498,Real
169.50852298766839,Real
169.47921568612566,Real
166.75948008481282,Real
82.25528945357706,Real
110.96106573454156,Real
83.48019824834302,Real
147.9946167919165,Real
126.02737338510362,Real
176.18592516570965,Real
169.59944797517892,Real
114.65589874408161,Real
144.46232220802563,Real
170.6045339804331,Real
135.7848246029919,Real
149.50477327719653,Real
171.89473326609746,Real
124.45675360531371,Real
149.03624346792648,Real
141.97276928602648,Real
111.16125981682826,Real
130.2720121811578,Real
152.4254360403056,Real
116.56505117707799,Real
173.6598082540901,Real
135.0,Real
145.61965527615513,Real
149.2500326978036,Real
157.38013505195957,Real
174.8055710922652,Real
118.92642583525364,Real
145.4914770123316,Real
127.35662192852041,Real
137.6025622024998,Real
161.565051177078,Real
177.27368900609375,Real
171.86989764584402,Real
180.0,Real
170.29960805605418,Real
165.2964481762384,Real
