experiment,cell_name,method,trueBrlen,estBrlen
s2c1_,b'216_32',spalin-divide-beta3,13.0,21.420417574782693
s2c1_,b'216_31',spalin-divide-beta3,13.0,21.420417574782693
s2c1_,b'52_3',spalin-divide-beta3,40.0,53.226390336012166
s2c1_,b'114_7',spalin-divide-beta3,62.0,14.468141488182615
s2c1_,b'216_26',spalin-divide-beta3,102.0,139.75737266626717
s2c1_,b'160_12',spalin-divide-beta3,46.0,102.9912796660614
s2c1_,b'216_27',spalin-divide-beta3,56.0,36.76609300020576
s2c1_,b'205_21',spalin-divide-beta3,45.0,18.582433304277878
s2c1_,b'216_30',spalin-divide-beta3,11.0,18.183659695927876
s2c1_,b'216_29',spalin-divide-beta3,11.0,18.183659695927876
s2c1_,b'104_5',spalin-divide-beta3,52.0,1.0000000047763118
s2c1_,b'156_9',spalin-divide-beta3,52.0,67.28328738254952
s2c1_,b'204_15',spalin-divide-beta3,48.0,74.28376375510187
s2c1_,b'216_22',spalin-divide-beta3,12.0,11.658463012022057
s2c1_,b'216_21',spalin-divide-beta3,12.0,11.658463012022057
s2c1_,b'202_13',spalin-divide-beta3,46.0,68.15591492265091
s2c1_,b'216_20',spalin-divide-beta3,14.0,17.78631184447303
s2c1_,b'216_19',spalin-divide-beta3,14.0,17.78631184447303
s2c1_,b'152_7',spalin-divide-beta3,48.0,100.57148658733864
s2c1_,b'216_18',spalin-divide-beta3,64.0,52.65402756233482
s2c1_,b'199_9',spalin-divide-beta3,47.0,24.1079965348236
s2c1_,b'216_16',spalin-divide-beta3,17.0,28.54603102751122
s2c1_,b'216_15',spalin-divide-beta3,17.0,28.54603102751122
s2c1_,b'virtual',spalin-divide-beta5,0.0,1.0000000314503807
s2c1_,b'69_1',spalin-divide-beta5,68.0,45.75208605516331
s2c1_,b'125_1',spalin-divide-beta5,56.0,55.251828292042106
s2c1_,b'213_5',spalin-divide-beta5,88.0,104.78267128310175
s2c1_,b'216_7',spalin-divide-beta5,3.0,8.223414299628034
s2c1_,b'216_6',spalin-divide-beta5,3.0,8.223414299628034
s2c1_,b'175_1',spalin-divide-beta5,50.0,51.65978816400179
s2c1_,b'216_3',spalin-divide-beta5,41.0,61.34629741872799
s2c1_,b'216_1',spalin-divide-beta5,41.0,61.34629741872799
s2c1_,b'123_2',spalin-divide-beta5,54.0,119.85932803952092
s2c1_,b'172_3',spalin-divide-beta5,49.0,43.71462188294019
s2c1_,b'216_10',spalin-divide-beta5,44.0,4.68396395231078
s2c1_,b'213_6',spalin-divide-beta5,41.0,1.00000000243183
s2c1_,b'216_9',spalin-divide-beta5,3.0,3.6839639557067043
s2c1_,b'216_8',spalin-divide-beta5,3.0,3.6839639557067043
s2c1_,b'168_4',spalin-divide-beta5,45.0,30.577147086526292
s2c1_,b'214_12',spalin-divide-beta5,46.0,3.8334862768615765
s2c1_,b'216_14',spalin-divide-beta5,2.0,13.987952471863109
s2c1_,b'216_13',spalin-divide-beta5,2.0,13.987952471863109
s2c1_,b'212_7',spalin-divide-beta5,44.0,16.821438752845776
s2c1_,b'216_12',spalin-divide-beta5,4.0,1.00000000295104
s2c1_,b'216_11',spalin-divide-beta5,4.0,1.00000000295104
s2c1_,b'12_2',spalin-divide-beta5,11.0,6.032266849720494
s2c1_,b'59_5',spalin-divide-beta5,47.0,1.000000009846969
s2c1_,b'120_11',spalin-divide-beta5,61.0,19.510738447104778
s2c1_,b'170_20',spalin-divide-beta5,50.0,71.80681878163007
s2c1_,b'211_34',spalin-divide-beta5,41.0,49.54999265243641
s2c1_,b'216_42',spalin-divide-beta5,5.0,66.11018321279266
s2c1_,b'216_41',spalin-divide-beta5,5.0,66.11018321279266
s2c1_,b'208_30',spalin-divide-beta5,38.0,112.27250838672981
s2c1_,b'216_40',spalin-divide-beta5,8.0,3.3876674784992646
s2c1_,b'216_39',spalin-divide-beta5,8.0,3.3876674784992646
s2c1_,b'164_19',spalin-divide-beta5,44.0,1.0000000434241458
s2c1_,b'211_37',spalin-divide-beta5,47.0,112.4075977018581
s2c1_,b'216_46',spalin-divide-beta5,5.0,74.05939691969421
s2c1_,b'216_45',spalin-divide-beta5,5.0,74.05939691969421
s2c1_,b'207_31',spalin-divide-beta5,43.0,174.06675553257023
s2c1_,b'216_44',spalin-divide-beta5,9.0,12.400239088982078
s2c1_,b'216_43',spalin-divide-beta5,9.0,12.400239088982078
s2c1_,b'116_9',spalin-divide-beta5,57.0,80.10210514269997
s2c1_,b'208_28',spalin-divide-beta5,92.0,116.40462819862432
s2c1_,b'216_36',spalin-divide-beta5,8.0,10.470999752639607
s2c1_,b'216_35',spalin-divide-beta5,8.0,10.470999752639607
s2c1_,b'203_21',spalin-divide-beta5,87.0,106.42697540979958
s2c1_,b'216_32',spalin-divide-beta5,13.0,20.448652541464355
s2c1_,b'216_31',spalin-divide-beta5,13.0,20.448652541464355
s2c1_,b'52_3',spalin-divide-beta5,40.0,52.47735808619595
s2c1_,b'114_7',spalin-divide-beta5,62.0,15.399310748599891
s2c1_,b'216_26',spalin-divide-beta5,102.0,140.10106424541885
s2c1_,b'160_12',spalin-divide-beta5,46.0,103.25308948366268
s2c1_,b'216_27',spalin-divide-beta5,56.0,36.8479747617562
s2c1_,b'205_21',spalin-divide-beta5,45.0,20.24346777874909
s2c1_,b'216_30',spalin-divide-beta5,11.0,16.604506983007113
s2c1_,b'216_29',spalin-divide-beta5,11.0,16.604506983007113
s2c1_,b'104_5',spalin-divide-beta5,52.0,1.000000008483287
s2c1_,b'156_9',spalin-divide-beta5,52.0,69.3137795672191
s2c1_,b'204_15',spalin-divide-beta5,48.0,75.51268833463556
s2c1_,b'216_22',spalin-divide-beta5,12.0,9.673907104015653
s2c1_,b'216_21',spalin-divide-beta5,12.0,9.673907104015653
s2c1_,b'202_13',spalin-divide-beta5,46.0,68.56453345831743
s2c1_,b'216_20',spalin-divide-beta5,14.0,16.622061980333783
s2c1_,b'216_19',spalin-divide-beta5,14.0,16.622061980333783
s2c1_,b'152_7',spalin-divide-beta5,48.0,102.10414052166928
s2c1_,b'216_18',spalin-divide-beta5,64.0,52.396234484201045
s2c1_,b'199_9',spalin-divide-beta5,47.0,25.58125025227268
s2c1_,b'216_16',spalin-divide-beta5,17.0,26.814984231928364
s2c1_,b'216_15',spalin-divide-beta5,17.0,26.814984231928364
s2c1_,b'virtual',spalin-divide-beta7,0.0,1.000000036270508
s2c1_,b'69_1',spalin-divide-beta7,68.0,45.44575904016148
s2c1_,b'125_1',spalin-divide-beta7,56.0,57.8556486491942
s2c1_,b'213_5',spalin-divide-beta7,88.0,105.65716556359627
s2c1_,b'216_7',spalin-divide-beta7,3.0,5.051426768955425
s2c1_,b'216_6',spalin-divide-beta7,3.0,5.051426768955425
s2c1_,b'175_1',spalin-divide-beta7,50.0,51.03985598939365
s2c1_,b'216_3',spalin-divide-beta7,41.0,59.66873634315804
s2c1_,b'216_1',spalin-divide-beta7,41.0,59.66873634315804
s2c1_,b'123_2',spalin-divide-beta7,54.0,122.74939366302411
s2c1_,b'172_3',spalin-divide-beta7,49.0,43.220042410923305
s2c1_,b'216_10',spalin-divide-beta7,44.0,2.594804907798469
s2c1_,b'213_6',spalin-divide-beta7,41.0,1.000000000078912
s2c1_,b'216_9',spalin-divide-beta7,3.0,1.5948049077219013
s2c1_,b'216_8',spalin-divide-beta7,3.0,1.5948049077219013
s2c1_,b'168_4',spalin-divide-beta7,45.0,34.80992108380567
s2c1_,b'214_12',spalin-divide-beta7,46.0,1.000000027116074
s2c1_,b'216_14',spalin-divide-beta7,2.0,10.004926207800558
s2c1_,b'216_13',spalin-divide-beta7,2.0,10.004926207800558
s2c1_,b'212_7',spalin-divide-beta7,44.0,10.004926234211455
s2c1_,b'216_12',spalin-divide-beta7,4.0,1.0000000007051617
s2c1_,b'216_11',spalin-divide-beta7,4.0,1.0000000007051617
s2c1_,b'12_2',spalin-divide-beta7,11.0,5.848294722801559
s2c1_,b'59_5',spalin-divide-beta7,47.0,1.0000000000000053
s2c1_,b'120_11',spalin-divide-beta7,61.0,23.01437512040944
s2c1_,b'170_20',spalin-divide-beta7,50.0,71.84546790787208
s2c1_,b'211_34',spalin-divide-beta7,41.0,49.00368591690395
s2c1_,b'216_42',spalin-divide-beta7,5.0,63.29817635871481
s2c1_,b'216_41',spalin-divide-beta7,5.0,63.29817635871481
s2c1_,b'208_30',spalin-divide-beta7,38.0,111.01985635828251
s2c1_,b'216_40',spalin-divide-beta7,8.0,1.2820059173362301
s2c1_,b'216_39',spalin-divide-beta7,8.0,1.2820059173362301
s2c1_,b'164_19',spalin-divide-beta7,44.0,1.0000000224462358
s2c1_,b'211_37',spalin-divide-beta7,47.0,110.25706772851933
s2c1_,b'216_46',spalin-divide-beta7,5.0,72.89026243252572
s2c1_,b'216_45',spalin-divide-beta7,5.0,72.89026243252572
s2c1_,b'207_31',spalin-divide-beta7,43.0,173.2124940920785
s2c1_,b'216_44',spalin-divide-beta7,9.0,9.934836068966543
s2c1_,b'216_43',spalin-divide-beta7,9.0,9.934836068966543
s2c1_,b'116_9',spalin-divide-beta7,57.0,81.15412715760998
s2c1_,b'208_28',spalin-divide-beta7,92.0,118.74752864419499
s2c1_,b'216_36',spalin-divide-beta7,8.0,7.260049502095301
s2c1_,b'216_35',spalin-divide-beta7,8.0,7.260049502095301
s2c1_,b'203_21',spalin-divide-beta7,87.0,108.34761409056128
s2c1_,b'216_32',spalin-divide-beta7,13.0,17.659964055728988
s2c1_,b'216_31',spalin-divide-beta7,13.0,17.659964055728988
s2c1_,b'52_3',spalin-divide-beta7,40.0,52.57510752282928
s2c1_,b'114_7',spalin-divide-beta7,62.0,16.168674844864093
s2c1_,b'216_26',spalin-divide-beta7,102.0,139.41792293141245
s2c1_,b'160_12',spalin-divide-beta7,46.0,104.85784856997033
s2c1_,b'216_27',spalin-divide-beta7,56.0,34.56007436144211
s2c1_,b'205_21',spalin-divide-beta7,45.0,21.065909537294587
s2c1_,b'216_30',spalin-divide-beta7,11.0,13.494164824147514
s2c1_,b'216_29',spalin-divide-beta7,11.0,13.494164824147514
s2c1_,b'104_5',spalin-divide-beta7,52.0,1.0000000009515424
s2c1_,b'156_9',spalin-divide-beta7,52.0,71.98148985496272
s2c1_,b'204_15',spalin-divide-beta7,48.0,75.98251923349
s2c1_,b'216_22',spalin-divide-beta7,12.0,6.6225886868724295
s2c1_,b'216_21',spalin-divide-beta7,12.0,6.6225886868724295
s2c1_,b'202_13',spalin-divide-beta7,46.0,68.58028833540708
s2c1_,b'216_20',spalin-divide-beta7,14.0,14.024819584955331
s2c1_,b'216_19',spalin-divide-beta7,14.0,14.024819584955331
s2c1_,b'152_7',spalin-divide-beta7,48.0,104.0954543816439
s2c1_,b'216_18',spalin-divide-beta7,64.0,50.49114339368122
s2c1_,b'199_9',spalin-divide-beta7,47.0,26.65734131105647
s2c1_,b'216_16',spalin-divide-beta7,17.0,23.833802082624743
s2c1_,b'216_15',spalin-divide-beta7,17.0,23.833802082624743
s2c1_,b'virtual',spalin-divide-beta10,0.0,1.0000000000004923
s2c1_,b'69_1',spalin-divide-beta10,68.0,40.89946456173511
s2c1_,b'125_1',spalin-divide-beta10,56.0,66.64335067759714
s2c1_,b'213_5',spalin-divide-beta10,88.0,105.19031068505348
s2c1_,b'216_7',spalin-divide-beta10,3.0,1.2768740756138266
s2c1_,b'216_6',spalin-divide-beta10,3.0,1.2768740756138266
s2c1_,b'175_1',spalin-divide-beta10,50.0,49.99989600895635
s2c1_,b'216_3',spalin-divide-beta10,41.0,56.46728875171095
s2c1_,b'216_1',spalin-divide-beta10,41.0,56.46728875171095
s2c1_,b'123_2',spalin-divide-beta10,54.0,126.1810586708436
s2c1_,b'172_3',spalin-divide-beta10,49.0,44.92947676742322
s2c1_,b'216_10',spalin-divide-beta10,44.0,1.9999999999976454
s2c1_,b'213_6',spalin-divide-beta10,41.0,1.0000000000022924
s2c1_,b'216_9',spalin-divide-beta10,3.0,1.0000000000024254
s2c1_,b'216_8',spalin-divide-beta10,3.0,1.0000000000024254
s2c1_,b'168_4',spalin-divide-beta10,45.0,28.228975582754167
s2c1_,b'214_12',spalin-divide-beta10,46.0,1.000000000000143
s2c1_,b'216_14',spalin-divide-beta10,2.0,17.70050118466692
s2c1_,b'216_13',spalin-divide-beta10,2.0,17.70050118466692
s2c1_,b'212_7',spalin-divide-beta10,44.0,11.818269861740088
s2c1_,b'216_12',spalin-divide-beta10,4.0,6.8822313229266125
s2c1_,b'216_11',spalin-divide-beta10,4.0,6.8822313229266125
s2c1_,b'12_2',spalin-divide-beta10,11.0,4.958471534901286
s2c1_,b'59_5',spalin-divide-beta10,47.0,1.00000000000011
s2c1_,b'120_11',spalin-divide-beta10,61.0,31.71862585120029
s2c1_,b'170_20',spalin-divide-beta10,50.0,69.98712064585703
s2c1_,b'211_34',spalin-divide-beta10,41.0,47.0973507507183
s2c1_,b'216_42',spalin-divide-beta10,5.0,59.24843121732281
s2c1_,b'216_41',spalin-divide-beta10,5.0,59.24843121732281
s2c1_,b'208_30',spalin-divide-beta10,38.0,105.34578196804411
s2c1_,b'216_40',spalin-divide-beta10,8.0,1.0000000000019167
s2c1_,b'216_39',spalin-divide-beta10,8.0,1.0000000000019167
s2c1_,b'164_19',spalin-divide-beta10,44.0,1.0000000000006568
s2c1_,b'211_37',spalin-divide-beta10,47.0,104.34615620343126
s2c1_,b'216_46',spalin-divide-beta10,5.0,70.98674641046729
s2c1_,b'216_45',spalin-divide-beta10,5.0,70.98674641046729
s2c1_,b'207_31',spalin-divide-beta10,43.0,169.3985134018601
s2c1_,b'216_44',spalin-divide-beta10,9.0,5.9343892120384485
s2c1_,b'216_43',spalin-divide-beta10,9.0,5.9343892120384485
s2c1_,b'116_9',spalin-divide-beta10,57.0,83.76001583458722
s2c1_,b'208_28',spalin-divide-beta10,92.0,121.68830706860793
s2c1_,b'216_36',spalin-divide-beta10,8.0,2.6032055619032906
s2c1_,b'216_35',spalin-divide-beta10,8.0,2.6032055619032906
s2c1_,b'203_21',spalin-divide-beta10,87.0,110.89093387731357
s2c1_,b'216_32',spalin-divide-beta10,13.0,13.40057875319765
s2c1_,b'216_31',spalin-divide-beta10,13.0,13.40057875319765
s2c1_,b'52_3',spalin-divide-beta10,40.0,51.33974503785422
s2c1_,b'114_7',spalin-divide-beta10,62.0,18.708582202954815
s2c1_,b'216_26',spalin-divide-beta10,102.0,139.00320122428926
s2c1_,b'160_12',spalin-divide-beta10,46.0,106.97430281925399
s2c1_,b'216_27',spalin-divide-beta10,56.0,32.02889840503524
s2c1_,b'205_21',spalin-divide-beta10,45.0,23.474309705107267
s2c1_,b'216_30',spalin-divide-beta10,11.0,8.554588699927974
s2c1_,b'216_29',spalin-divide-beta10,11.0,8.554588699927974
s2c1_,b'104_5',spalin-divide-beta10,52.0,1.0000000000000702
s2c1_,b'156_9',spalin-divide-beta10,52.0,78.27761765831734
s2c1_,b'204_15',spalin-divide-beta10,48.0,76.24086994075402
s2c1_,b'216_22',spalin-divide-beta10,12.0,2.193295828172921
s2c1_,b'216_21',spalin-divide-beta10,12.0,2.193295828172921
s2c1_,b'202_13',spalin-divide-beta10,46.0,68.53527884870515
s2c1_,b'216_20',spalin-divide-beta10,14.0,9.898886920221791
s2c1_,b'216_19',spalin-divide-beta10,14.0,9.898886920221791
s2c1_,b'152_7',spalin-divide-beta10,48.0,108.6806694617758
s2c1_,b'216_18',spalin-divide-beta10,64.0,48.0311139654685
s2c1_,b'199_9',spalin-divide-beta10,47.0,29.338261934188854
s2c1_,b'216_16',spalin-divide-beta10,17.0,18.692852031279642
s2c1_,b'216_15',spalin-divide-beta10,17.0,18.692852031279642
s2c1_,b'virtual',spalin_spatialonly,0.0,1.0
s2c1_,b'69_1',spalin_spatialonly,68.0,35.93994797568683
s2c1_,b'125_1',spalin_spatialonly,56.0,152.57249402868894
s2c1_,b'213_5',spalin_spatialonly,88.0,15.935589405755952
s2c1_,b'216_7',spalin_spatialonly,3.0,9.56196858986827
s2c1_,b'216_6',spalin_spatialonly,3.0,9.56196858986827
s2c1_,b'175_1',spalin_spatialonly,50.0,8.306024954191487
s2c1_,b'216_3',spalin_spatialonly,41.0,17.191533041432734
s2c1_,b'216_1',spalin_spatialonly,41.0,17.191533041432734
s2c1_,b'123_2',spalin_spatialonly,54.0,116.39841864188469
s2c1_,b'172_3',spalin_spatialonly,49.0,50.89269106090346
s2c1_,b'216_10',spalin_spatialonly,44.0,10.778942321525008
s2c1_,b'213_6',spalin_spatialonly,41.0,1.0
s2c1_,b'216_9',spalin_spatialonly,3.0,9.778942321525008
s2c1_,b'216_8',spalin_spatialonly,3.0,9.778942321525008
s2c1_,b'168_4',spalin_spatialonly,45.0,49.24884137813212
s2c1_,b'214_12',spalin_spatialonly,46.0,6.238408177951767
s2c1_,b'216_14',spalin_spatialonly,2.0,6.184383826344585
s2c1_,b'216_13',spalin_spatialonly,2.0,6.184383826344585
s2c1_,b'212_7',spalin_spatialonly,44.0,9.70176061927896
s2c1_,b'216_12',spalin_spatialonly,4.0,2.7210313850173895
s2c1_,b'216_11',spalin_spatialonly,4.0,2.7210313850173895
s2c1_,b'12_2',spalin_spatialonly,11.0,1.0000000000000033
s2c1_,b'59_5',spalin_spatialonly,47.0,1.000000000000001
s2c1_,b'120_11',spalin_spatialonly,61.0,150.3486594493109
s2c1_,b'170_20',spalin_spatialonly,50.0,30.447919438954685
s2c1_,b'211_34',spalin_spatialonly,41.0,16.34087004242609
s2c1_,b'216_42',spalin_spatialonly,5.0,14.8725510693083
s2c1_,b'216_41',spalin_spatialonly,5.0,14.8725510693083
s2c1_,b'208_30',spalin_spatialonly,38.0,22.027380375800394
s2c1_,b'216_40',spalin_spatialonly,8.0,9.186040735933993
s2c1_,b'216_39',spalin_spatialonly,8.0,9.186040735933993
s2c1_,b'164_19',spalin_spatialonly,44.0,36.39082689301681
s2c1_,b'211_37',spalin_spatialonly,47.0,18.978947976667367
s2c1_,b'216_46',spalin_spatialonly,5.0,6.291565681004898
s2c1_,b'216_45',spalin_spatialonly,5.0,6.291565681004898
s2c1_,b'207_31',spalin_spatialonly,43.0,1.0
s2c1_,b'216_44',spalin_spatialonly,9.0,24.270513657672268
s2c1_,b'216_43',spalin_spatialonly,9.0,24.270513657672268
s2c1_,b'116_9',spalin_spatialonly,57.0,192.42728633917187
s2c1_,b'208_28',spalin_spatialonly,92.0,1.0
s2c1_,b'216_36',spalin_spatialonly,8.0,18.582713660828087
s2c1_,b'216_35',spalin_spatialonly,8.0,18.582713660828087
s2c1_,b'203_21',spalin_spatialonly,87.0,1.0
s2c1_,b'216_32',spalin_spatialonly,13.0,18.582713660828087
s2c1_,b'216_31',spalin_spatialonly,13.0,18.582713660828087
s2c1_,b'52_3',spalin_spatialonly,40.0,1.4944011151311751
s2c1_,b'114_7',spalin_spatialonly,62.0,127.03570135750317
s2c1_,b'216_26',spalin_spatialonly,102.0,84.47989752736565
s2c1_,b'160_12',spalin_spatialonly,46.0,33.0600435711259
s2c1_,b'216_27',spalin_spatialonly,56.0,51.419853956239734
s2c1_,b'205_21',spalin_spatialonly,45.0,30.150199719613028
s2c1_,b'216_30',spalin_spatialonly,11.0,21.269654236626714
s2c1_,b'216_29',spalin_spatialonly,11.0,21.269654236626714
s2c1_,b'104_5',spalin_spatialonly,52.0,52.26902880403529
s2c1_,b'156_9',spalin_spatialonly,52.0,105.4969792163569
s2c1_,b'204_15',spalin_spatialonly,48.0,36.53162381988365
s2c1_,b'216_22',spalin_spatialonly,12.0,17.21796704459294
s2c1_,b'216_21',spalin_spatialonly,12.0,17.21796704459294
s2c1_,b'202_13',spalin_spatialonly,46.0,30.64591945947127
s2c1_,b'216_20',spalin_spatialonly,14.0,23.103671405005308
s2c1_,b'216_19',spalin_spatialonly,14.0,23.103671405005308
s2c1_,b'152_7',spalin_spatialonly,48.0,102.34953895873139
s2c1_,b'216_18',spalin_spatialonly,64.0,56.897031122102106
s2c1_,b'199_9',spalin_spatialonly,47.0,34.97738207411304
s2c1_,b'216_16',spalin_spatialonly,17.0,21.919649047989065
s2c1_,b'216_15',spalin_spatialonly,17.0,21.919649047989065
s2c1_,b'virtual',spalin-divide-beta5_spatialonly,0.0,1.000000000000136
s2c1_,b'69_1',spalin-divide-beta5_spatialonly,68.0,1.0
s2c1_,b'125_1',spalin-divide-beta5_spatialonly,56.0,196.80707115434538
s2c1_,b'213_5',spalin-divide-beta5_spatialonly,88.0,12.59331541863894
s2c1_,b'216_7',spalin-divide-beta5_spatialonly,3.0,3.6096134270155145
s2c1_,b'216_6',spalin-divide-beta5_spatialonly,3.0,3.6096134270155145
s2c1_,b'175_1',spalin-divide-beta5_spatialonly,50.0,5.049863014884358
s2c1_,b'216_3',spalin-divide-beta5_spatialonly,41.0,11.153065830770096
s2c1_,b'216_1',spalin-divide-beta5_spatialonly,41.0,11.153065830770096
s2c1_,b'123_2',spalin-divide-beta5_spatialonly,54.0,152.99596346818487
s2c1_,b'172_3',spalin-divide-beta5_spatialonly,49.0,55.536142860713575
s2c1_,b'216_10',spalin-divide-beta5_spatialonly,44.0,4.477893671101379
s2c1_,b'213_6',spalin-divide-beta5_spatialonly,41.0,1.0000000000000002
s2c1_,b'216_9',spalin-divide-beta5_spatialonly,3.0,3.477893671101379
s2c1_,b'216_8',spalin-divide-beta5_spatialonly,3.0,3.477893671101379
s2c1_,b'168_4',spalin-divide-beta5_spatialonly,45.0,55.52370161231323
s2c1_,b'214_12',spalin-divide-beta5_spatialonly,46.0,3.024527208196111
s2c1_,b'216_14',spalin-divide-beta5_spatialonly,2.0,1.4658077113056165
s2c1_,b'216_13',spalin-divide-beta5_spatialonly,2.0,1.4658077113056165
s2c1_,b'212_7',spalin-divide-beta5_spatialonly,44.0,3.490334919501727
s2c1_,b'216_12',spalin-divide-beta5_spatialonly,4.0,1.0
s2c1_,b'216_11',spalin-divide-beta5_spatialonly,4.0,1.0
s2c1_,b'12_2',spalin-divide-beta5_spatialonly,11.0,1.0
s2c1_,b'59_5',spalin-divide-beta5_spatialonly,47.0,1.0
s2c1_,b'120_11',spalin-divide-beta5_spatialonly,61.0,155.35584443093745
s2c1_,b'170_20',spalin-divide-beta5_spatialonly,50.0,35.52827051497779
s2c1_,b'211_34',spalin-divide-beta5_spatialonly,41.0,12.960942787090358
s2c1_,b'216_42',spalin-divide-beta5_spatialonly,5.0,8.16494226699425
s2c1_,b'216_41',spalin-divide-beta5_spatialonly,5.0,8.16494226699425
s2c1_,b'208_30',spalin-divide-beta5_spatialonly,38.0,17.82636095039447
s2c1_,b'216_40',spalin-divide-beta5_spatialonly,8.0,3.299524103690141
s2c1_,b'216_39',spalin-divide-beta5_spatialonly,8.0,3.299524103690141
s2c1_,b'164_19',spalin-divide-beta5_spatialonly,44.0,39.13708536186866
s2c1_,b'211_37',spalin-divide-beta5_spatialonly,47.0,15.892614999468067
s2c1_,b'216_46',spalin-divide-beta5_spatialonly,5.0,1.6244552077256742
s2c1_,b'216_45',spalin-divide-beta5_spatialonly,5.0,1.6244552077256742
s2c1_,b'207_31',spalin-divide-beta5_spatialonly,43.0,1.0
s2c1_,b'216_44',spalin-divide-beta5_spatialonly,9.0,16.517070207193743
s2c1_,b'216_43',spalin-divide-beta5_spatialonly,9.0,16.517070207193743
s2c1_,b'116_9',spalin-divide-beta5_spatialonly,57.0,198.98254534796249
s2c1_,b'208_28',spalin-divide-beta5_spatialonly,92.0,1.0000000000000024
s2c1_,b'216_36',spalin-divide-beta5_spatialonly,8.0,12.027454652037374
s2c1_,b'216_35',spalin-divide-beta5_spatialonly,8.0,12.027454652037374
s2c1_,b'203_21',spalin-divide-beta5_spatialonly,87.0,1.0
s2c1_,b'216_32',spalin-divide-beta5_spatialonly,13.0,12.027454652037378
s2c1_,b'216_31',spalin-divide-beta5_spatialonly,13.0,12.027454652037378
s2c1_,b'52_3',spalin-divide-beta5_spatialonly,40.0,1.0
s2c1_,b'114_7',spalin-divide-beta5_spatialonly,62.0,131.20788693944473
s2c1_,b'216_26',spalin-divide-beta5_spatialonly,102.0,80.80211306055511
s2c1_,b'160_12',spalin-divide-beta5_spatialonly,46.0,33.25756190138727
s2c1_,b'216_27',spalin-divide-beta5_spatialonly,56.0,47.54455115916786
s2c1_,b'205_21',spalin-divide-beta5_spatialonly,45.0,31.48226201741032
s2c1_,b'216_30',spalin-divide-beta5_spatialonly,11.0,16.062289141757535
s2c1_,b'216_29',spalin-divide-beta5_spatialonly,11.0,16.062289141757535
s2c1_,b'104_5',spalin-divide-beta5_spatialonly,52.0,47.06292271463369
s2c1_,b'156_9',spalin-divide-beta5_spatialonly,52.0,115.27724144069018
s2c1_,b'204_15',spalin-divide-beta5_spatialonly,48.0,39.60028081141437
s2c1_,b'216_22',spalin-divide-beta5_spatialonly,12.0,10.069555033261604
s2c1_,b'216_21',spalin-divide-beta5_spatialonly,12.0,10.069555033261604
s2c1_,b'202_13',spalin-divide-beta5_spatialonly,46.0,31.458587559781577
s2c1_,b'216_20',spalin-divide-beta5_spatialonly,14.0,18.211248284894403
s2c1_,b'216_19',spalin-divide-beta5_spatialonly,14.0,18.211248284894403
s2c1_,b'152_7',spalin-divide-beta5_spatialonly,48.0,110.26922311726065
s2c1_,b'216_18',spalin-divide-beta5_spatialonly,64.0,54.67785416810551
s2c1_,b'199_9',spalin-divide-beta5_spatialonly,47.0,37.415767503134475
s2c1_,b'216_16',spalin-divide-beta5_spatialonly,17.0,17.262086664971033
s2c1_,b'216_15',spalin-divide-beta5_spatialonly,17.0,17.262086664971033
s2c6_,b'virtual',problin,0.0,10.69825056127756
s2c6_,b'25_3',problin,24.0,1.0
s2c6_,b'68_6',problin,43.0,9.003139167392847
s2c6_,b'188_25',problin,120.0,83.2492742717858
s2c6_,b'216_28',problin,28.0,111.05933599954571
s2c6_,b'216_29',problin,28.0,111.05933599954571
s2c6_,b'115_10',problin,47.0,27.810820520606942
s2c6_,b'170_21',problin,55.0,86.66351104195087
s2c6_,b'216_31',problin,46.0,79.8342787087737
s2c6_,b'216_30',problin,46.0,79.8342787087737
s2c6_,b'167_22',problin,52.0,46.4438967200483
s2c6_,b'209_34',problin,42.0,76.07925652982433
s2c6_,b'216_33',problin,7.0,43.97463650085194
s2c6_,b'216_32',problin,7.0,43.97463650085194
s2c6_,b'208_35',problin,41.0,73.64657832399578
s2c6_,b'216_35',problin,8.0,46.40731470668049
s2c6_,b'216_34',problin,8.0,46.40731470668049
s2c6_,b'64_4',problin,39.0,125.47861593408336
s2c6_,b'160_15',problin,96.0,30.356158594764555
s2c6_,b'202_26',problin,42.0,46.47697490987614
s2c6_,b'216_25',problin,14.0,1.0000000000002887
s2c6_,b'216_24',problin,14.0,1.0000000000002887
s2c6_,b'198_26',problin,38.0,29.925397964159735
s2c6_,b'216_27',problin,18.0,17.55157694571669
s2c6_,b'216_26',problin,18.0,17.55157694571669
s2c6_,b'103_5',problin,39.0,42.82332858492195
s2c6_,b'152_11',problin,49.0,1.0
s2c6_,b'216_21',problin,64.0,34.00980491972224
s2c6_,b'201_23',problin,49.0,33.00980491972336
s2c6_,b'216_23',problin,15.0,1.0
s2c6_,b'216_22',problin,15.0,1.0
s2c6_,b'139_9',problin,36.0,33.00980491972345
s2c6_,b'184_17',problin,45.0,1.0
s2c6_,b'216_20',problin,32.0,1.0
s2c6_,b'216_19',problin,32.0,1.0
s2c6_,b'184_16',problin,45.0,1.0
s2c6_,b'216_18',problin,32.0,1.0000000000002005
s2c6_,b'216_17',problin,32.0,1.0000000000002005
s2c6_,b'14_1',problin,13.0,63.722532232015794
s2c6_,b'216_4',problin,202.0,140.58921720670756
s2c6_,b'118_3',problin,104.0,1.000000000001371
s2c6_,b'170_7',problin,52.0,107.23118821868707
