experiment,cell_name,method,trueBrlen,estBrlen,character
s15c2,b'47_1',spalin-divide-beta10,42.0,50.593632677025155,k10_r1_
s15c2,b'108_1',spalin-divide-beta10,61.0,87.17231287666775,k10_r1_
s15c2,b'174_1',spalin-divide-beta10,66.0,47.77278365781362,k10_r1_
s15c2,b'216_2',spalin-divide-beta10,42.0,16.81711045738293,k10_r1_
s15c2,b'216_1',spalin-divide-beta10,42.0,16.81711045738293,k10_r1_
s15c2,b'170_2',spalin-divide-beta10,62.0,53.91125086439065,k10_r1_
s15c2,b'216_4',spalin-divide-beta10,46.0,10.67864325080589,k10_r1_
s15c2,b'216_3',spalin-divide-beta10,46.0,10.67864325080589,k10_r1_
s15c2,b'104_2',spalin-divide-beta10,57.0,1.0000000791145833,k10_r1_
s15c2,b'159_3',spalin-divide-beta10,55.0,146.7917280942323,k10_r1_
s15c2,b'213_7',spalin-divide-beta10,54.0,2.856334244794966,k10_r1_
s15c2,b'216_8',spalin-divide-beta10,3.0,1.1141445737224613,k10_r1_
s15c2,b'216_7',spalin-divide-beta10,3.0,1.1141445737224613,k10_r1_
s15c2,b'211_5',spalin-divide-beta10,52.0,1.0000000039489159,k10_r1_
s15c2,b'216_6',spalin-divide-beta10,5.0,2.9704788145685113,k10_r1_
s15c2,b'216_5',spalin-divide-beta10,5.0,2.9704788145685113,k10_r1_
s15c2,b'154_4',spalin-divide-beta10,50.0,44.84718920059142,k10_r1_
s15c2,b'209_9',spalin-divide-beta10,55.0,102.52613215586106,k10_r1_
s15c2,b'216_12',spalin-divide-beta10,7.0,3.3888855562972187,k10_r1_
s15c2,b'216_11',spalin-divide-beta10,7.0,3.3888855562972187,k10_r1_
s15c2,b'207_7',spalin-divide-beta10,53.0,102.27564973259805,k10_r1_
s15c2,b'216_10',spalin-divide-beta10,9.0,3.6393679795602285,k10_r1_
s15c2,b'216_9',spalin-divide-beta10,9.0,3.6393679795602285,k10_r1_
s15c2,b'5_1',problin,4.0,1.0,k10_r2_
s15c2,b'57_3',problin,52.0,35.67502959071367,k10_r2_
s15c2,b'136_5',problin,79.0,110.85213454267137,k10_r2_
s15c2,b'216_13',problin,80.0,67.48283589574567,k10_r2_
s15c2,b'199_10',problin,63.0,42.6366747172529,k10_r2_
s15c2,b'216_15',problin,17.0,24.84616117849277,k10_r2_
s15c2,b'216_14',problin,17.0,24.84616117849277,k10_r2_
s15c2,b'127_6',problin,70.0,103.83137768137875,k10_r2_
s15c2,b'188_13',problin,61.0,73.50359275671191,k10_r2_
s15c2,b'216_19',problin,28.0,1.0000000003263967,k10_r2_
s15c2,b'216_18',problin,28.0,1.0000000003263967,k10_r2_
s15c2,b'187_11',problin,60.0,40.85249133819505,k10_r2_
s15c2,b'216_17',problin,29.0,33.65110141884325,k10_r2_
s15c2,b'216_16',problin,29.0,33.65110141884325,k10_r2_
s15c2,b'47_1',problin,42.0,14.404384530170766,k10_r2_
s15c2,b'108_1',problin,61.0,114.42039174630325,k10_r2_
s15c2,b'174_1',problin,66.0,56.353692186813284,k10_r2_
s15c2,b'216_2',problin,42.0,28.831531565843388,k10_r2_
s15c2,b'216_1',problin,42.0,28.831531565843388,k10_r2_
s15c2,b'170_2',problin,62.0,32.61796449469843,k10_r2_
s15c2,b'216_4',problin,46.0,52.567259257958256,k10_r2_
s15c2,b'216_3',problin,46.0,52.567259257958256,k10_r2_
s15c2,b'104_2',problin,57.0,122.7567892179425,k10_r2_
s15c2,b'159_3',problin,55.0,43.96147210772964,k10_r2_
s15c2,b'213_7',problin,54.0,31.887354172895662,k10_r2_
s15c2,b'216_8',problin,3.0,1.0000000003921306,k10_r2_
s15c2,b'216_7',problin,3.0,1.0000000003921306,k10_r2_
s15c2,b'211_5',problin,52.0,31.88735415796585,k10_r2_
s15c2,b'216_6',problin,5.0,1.000000015321944,k10_r2_
s15c2,b'216_5',problin,5.0,1.000000015321944,k10_r2_
s15c2,b'154_4',problin,50.0,1.0000000003759995,k10_r2_
s15c2,b'209_9',problin,55.0,74.84882627624037,k10_r2_
s15c2,b'216_12',problin,7.0,1.000000004401058,k10_r2_
s15c2,b'216_11',problin,7.0,1.000000004401058,k10_r2_
s15c2,b'207_7',problin,53.0,74.84882627720802,k10_r2_
s15c2,b'216_10',problin,9.0,1.0000000034334144,k10_r2_
s15c2,b'216_9',problin,9.0,1.0000000034334144,k10_r2_
s15c2,b'5_1',spalin-spatialonly,4.0,109.97126899137838,k10_r2_
s15c2,b'57_3',spalin-spatialonly,52.0,10.392908170673138,k10_r2_
s15c2,b'136_5',spalin-spatialonly,79.0,71.8169771936003,k10_r2_
s15c2,b'216_13',spalin-spatialonly,80.0,22.828845644348164,k10_r2_
s15c2,b'199_10',spalin-spatialonly,63.0,1.689306053750411,k10_r2_
s15c2,b'216_15',spalin-spatialonly,17.0,21.13953959059775,k10_r2_
s15c2,b'216_14',spalin-spatialonly,17.0,21.13953959059775,k10_r2_
s15c2,b'127_6',spalin-spatialonly,70.0,66.49723129865077,k10_r2_
s15c2,b'188_13',spalin-spatialonly,61.0,14.794151309337131,k10_r2_
s15c2,b'216_19',spalin-spatialonly,28.0,13.354440229960547,k10_r2_
s15c2,b'216_18',spalin-spatialonly,28.0,13.354440229960547,k10_r2_
s15c2,b'187_11',spalin-spatialonly,60.0,5.426316422861444,k10_r2_
s15c2,b'216_17',spalin-spatialonly,29.0,22.722275116436236,k10_r2_
s15c2,b'216_16',spalin-spatialonly,29.0,22.722275116436236,k10_r2_
s15c2,b'47_1',spalin-spatialonly,42.0,41.53644398441655,k10_r2_
s15c2,b'108_1',spalin-spatialonly,61.0,9.827333396531177,k10_r2_
s15c2,b'174_1',spalin-spatialonly,66.0,27.562283441180806,k10_r2_
s15c2,b'216_2',spalin-spatialonly,42.0,26.112670186493055,k10_r2_
s15c2,b'216_1',spalin-spatialonly,42.0,26.112670186493055,k10_r2_
s15c2,b'170_2',spalin-spatialonly,62.0,35.226837880062796,k10_r2_
s15c2,b'216_4',spalin-spatialonly,46.0,18.448115747611062,k10_r2_
s15c2,b'216_3',spalin-spatialonly,46.0,18.448115747611062,k10_r2_
s15c2,b'104_2',spalin-spatialonly,57.0,9.67422135164058,k10_r2_
s15c2,b'159_3',spalin-spatialonly,55.0,37.781012301974506,k10_r2_
s15c2,b'213_7',spalin-spatialonly,54.0,8.504111825986818,k10_r2_
s15c2,b'216_8',spalin-spatialonly,3.0,7.542941544603135,k10_r2_
s15c2,b'216_7',spalin-spatialonly,3.0,7.542941544603135,k10_r2_
s15c2,b'211_5',spalin-spatialonly,52.0,1.0,k10_r2_
s15c2,b'216_6',spalin-spatialonly,5.0,15.047053370589953,k10_r2_
s15c2,b'216_5',spalin-spatialonly,5.0,15.047053370589953,k10_r2_
s15c2,b'154_4',spalin-spatialonly,50.0,1.0,k10_r2_
s15c2,b'209_9',spalin-spatialonly,55.0,45.86981037202604,k10_r2_
s15c2,b'216_12',spalin-spatialonly,7.0,6.958255300538413,k10_r2_
s15c2,b'216_11',spalin-spatialonly,7.0,6.958255300538413,k10_r2_
s15c2,b'207_7',spalin-spatialonly,53.0,36.49315275045085,k10_r2_
s15c2,b'216_10',spalin-spatialonly,9.0,16.33491292211361,k10_r2_
s15c2,b'216_9',spalin-spatialonly,9.0,16.33491292211361,k10_r2_
s15c2,b'5_1',spalin-divide-beta5-spatialonly,4.0,103.7506651055738,k10_r2_
s15c2,b'57_3',spalin-divide-beta5-spatialonly,52.0,1.0,k10_r2_
s15c2,b'136_5',spalin-divide-beta5-spatialonly,79.0,94.40874997555042,k10_r2_
s15c2,b'216_13',spalin-divide-beta5-spatialonly,80.0,15.850584918875734,k10_r2_
s15c2,b'199_10',spalin-divide-beta5-spatialonly,63.0,1.6677533732776861,k10_r2_
s15c2,b'216_15',spalin-divide-beta5-spatialonly,17.0,14.182831545598049,k10_r2_
s15c2,b'216_14',spalin-divide-beta5-spatialonly,17.0,14.182831545598049,k10_r2_
s15c2,b'127_6',spalin-divide-beta5-spatialonly,70.0,89.77244266397433,k10_r2_
s15c2,b'188_13',spalin-divide-beta5-spatialonly,61.0,14.087796327427162,k10_r2_
s15c2,b'216_19',spalin-divide-beta5-spatialonly,28.0,6.399095903024664,k10_r2_
s15c2,b'216_18',spalin-divide-beta5-spatialonly,28.0,6.399095903024664,k10_r2_
s15c2,b'187_11',spalin-divide-beta5-spatialonly,60.0,1.0,k10_r2_
s15c2,b'216_17',spalin-divide-beta5-spatialonly,29.0,19.486892230451826,k10_r2_
s15c2,b'216_16',spalin-divide-beta5-spatialonly,29.0,19.486892230451826,k10_r2_
s15c2,b'47_1',spalin-divide-beta5-spatialonly,42.0,51.336551391517155,k10_r2_
s15c2,b'108_1',spalin-divide-beta5-spatialonly,61.0,7.626645137358834,k10_r2_
s15c2,b'174_1',spalin-divide-beta5-spatialonly,66.0,31.819492247468045,k10_r2_
s15c2,b'216_2',spalin-divide-beta5-spatialonly,42.0,20.476646118082126,k10_r2_
s15c2,b'216_1',spalin-divide-beta5-spatialonly,42.0,20.476646118082126,k10_r2_
s15c2,b'170_2',spalin-divide-beta5-spatialonly,62.0,38.70023633581634,k10_r2_
s15c2,b'216_4',spalin-divide-beta5-spatialonly,46.0,13.595902029733825,k10_r2_
s15c2,b'216_3',spalin-divide-beta5-spatialonly,46.0,13.595902029733825,k10_r2_
s15c2,b'104_2',spalin-divide-beta5-spatialonly,57.0,10.807664198624764,k10_r2_
s15c2,b'159_3',spalin-divide-beta5-spatialonly,55.0,40.777162503907505,k10_r2_
s15c2,b'213_7',spalin-divide-beta5-spatialonly,54.0,5.657581571994492,k10_r2_
s15c2,b'216_8',spalin-divide-beta5-spatialonly,3.0,2.6803752283822293,k10_r2_
s15c2,b'216_7',spalin-divide-beta5-spatialonly,3.0,2.6803752283822293,k10_r2_
s15c2,b'211_5',spalin-divide-beta5-spatialonly,52.0,1.0000000000000002,k10_r2_
s15c2,b'216_6',spalin-divide-beta5-spatialonly,5.0,7.337956800376723,k10_r2_
s15c2,b'216_5',spalin-divide-beta5-spatialonly,5.0,7.337956800376723,k10_r2_
s15c2,b'154_4',spalin-divide-beta5-spatialonly,50.0,1.0,k10_r2_
s15c2,b'209_9',spalin-divide-beta5-spatialonly,55.0,46.3756888111398,k10_r2_
s15c2,b'216_12',spalin-divide-beta5-spatialonly,7.0,1.7394304931444284,k10_r2_
s15c2,b'216_11',spalin-divide-beta5-spatialonly,7.0,1.7394304931444284,k10_r2_
s15c2,b'207_7',spalin-divide-beta5-spatialonly,53.0,38.22654996288548,k10_r2_
s15c2,b'216_10',spalin-divide-beta5-spatialonly,9.0,9.888569341398753,k10_r2_
s15c2,b'216_9',spalin-divide-beta5-spatialonly,9.0,9.888569341398753,k10_r2_
s15c2,b'5_1',spalin,4.0,1.0,k10_r2_
s15c2,b'57_3',spalin,52.0,36.00870754487483,k10_r2_
s15c2,b'136_5',spalin,79.0,117.20427867504476,k10_r2_
s15c2,b'216_13',spalin,80.0,60.79701378207669,k10_r2_
s15c2,b'199_10',spalin,63.0,33.43943365874573,k10_r2_
s15c2,b'216_15',spalin,17.0,27.357580123330955,k10_r2_
s15c2,b'216_14',spalin,17.0,27.357580123330955,k10_r2_
s15c2,b'127_6',spalin,70.0,108.11363134993091,k10_r2_
s15c2,b'188_13',spalin,61.0,55.38077863685799,k10_r2_
s15c2,b'216_19',spalin,28.0,14.506882470332544,k10_r2_
s15c2,b'216_18',spalin,28.0,14.506882470332544,k10_r2_
s15c2,b'187_11',spalin,60.0,33.241306674112685,k10_r2_
s15c2,b'216_17',spalin,29.0,36.64635443307784,k10_r2_
s15c2,b'216_16',spalin,29.0,36.64635443307784,k10_r2_
s15c2,b'47_1',spalin,42.0,17.226978479693237,k10_r2_
s15c2,b'108_1',spalin,61.0,109.74006227308035,k10_r2_
s15c2,b'174_1',spalin,66.0,53.58386122663943,k10_r2_
s15c2,b'216_2',spalin,42.0,33.459098022583255,k10_r2_
s15c2,b'216_1',spalin,42.0,33.459098022583255,k10_r2_
s15c2,b'170_2',spalin,62.0,39.98527284863095,k10_r2_
s15c2,b'216_4',spalin,46.0,47.057686400591734,k10_r2_
s15c2,b'216_3',spalin,46.0,47.057686400591734,k10_r2_
s15c2,b'104_2',spalin,57.0,114.0167733901616,k10_r2_
s15c2,b'159_3',spalin,55.0,51.581057729517205,k10_r2_
s15c2,b'213_7',spalin,54.0,22.211180830824343,k10_r2_
s15c2,b'216_8',spalin,3.0,8.974009571799876,k10_r2_
s15c2,b'216_7',spalin,3.0,8.974009571799876,k10_r2_
s15c2,b'211_5',spalin,52.0,11.710612052148429,k10_r2_
s15c2,b'216_6',spalin,5.0,19.47457835047579,k10_r2_
s15c2,b'216_5',spalin,5.0,19.47457835047579,k10_r2_
s15c2,b'154_4',spalin,50.0,1.0000000000839628,k10_r2_
s15c2,b'209_9',spalin,55.0,73.03061162301861,k10_r2_
s15c2,b'216_12',spalin,7.0,8.735636509038855,k10_r2_
s15c2,b'216_11',spalin,7.0,8.735636509038855,k10_r2_
s15c2,b'207_7',spalin,53.0,65.05801305418778,k10_r2_
s15c2,b'216_10',spalin,9.0,16.70823507786968,k10_r2_
s15c2,b'216_9',spalin,9.0,16.70823507786968,k10_r2_
s15c2,b'5_1',spalin-divide-beta1,4.0,1.0,k10_r2_
s15c2,b'57_3',spalin-divide-beta1,52.0,35.77945785003446,k10_r2_
s15c2,b'136_5',spalin-divide-beta1,79.0,118.02177848098823,k10_r2_
s15c2,b'216_13',spalin-divide-beta1,80.0,60.208763714037666,k10_r2_
s15c2,b'199_10',spalin-divide-beta1,63.0,33.241782218398804,k10_r2_
s15c2,b'216_15',spalin-divide-beta1,17.0,26.966981495638862,k10_r2_
s15c2,b'216_14',spalin-divide-beta1,17.0,26.966981495638862,k10_r2_
s15c2,b'127_6',spalin-divide-beta1,70.0,108.77273997608377,k10_r2_
s15c2,b'188_13',spalin-divide-beta1,61.0,55.69364349101513,k10_r2_
s15c2,b'216_19',spalin-divide-beta1,28.0,13.764158727927,k10_r2_
s15c2,b'216_18',spalin-divide-beta1,28.0,13.764158727927,k10_r2_
s15c2,b'187_11',spalin-divide-beta1,60.0,32.91050269049492,k10_r2_
s15c2,b'216_17',spalin-divide-beta1,29.0,36.54729952844721,k10_r2_
s15c2,b'216_16',spalin-divide-beta1,29.0,36.54729952844721,k10_r2_
s15c2,b'47_1',spalin-divide-beta1,42.0,17.271209320631076,k10_r2_
s15c2,b'108_1',spalin-divide-beta1,61.0,109.41103531370872,k10_r2_
s15c2,b'174_1',spalin-divide-beta1,66.0,54.01282160981826,k10_r2_
s15c2,b'216_2',spalin-divide-beta1,42.0,33.314933800902324,k10_r2_
s15c2,b'216_1',spalin-divide-beta1,42.0,33.314933800902324,k10_r2_
s15c2,b'170_2',spalin-divide-beta1,62.0,40.54055811804678,k10_r2_
s15c2,b'216_4',spalin-divide-beta1,46.0,46.787197292673795,k10_r2_
s15c2,b'216_3',spalin-divide-beta1,46.0,46.787197292673795,k10_r2_
s15c2,b'104_2',spalin-divide-beta1,57.0,114.3751831462345,k10_r2_
s15c2,b'159_3',spalin-divide-beta1,55.0,52.65418088321691,k10_r2_
s15c2,b'213_7',spalin-divide-beta1,54.0,21.50759231059263,k10_r2_
s15c2,b'216_8',spalin-divide-beta1,3.0,8.201834384385258,k10_r2_
s15c2,b'216_7',spalin-divide-beta1,3.0,8.201834384385258,k10_r2_
s15c2,b'211_5',spalin-divide-beta1,52.0,10.887180749176391,k10_r2_
s15c2,b'216_6',spalin-divide-beta1,5.0,18.822245945801495,k10_r2_
s15c2,b'216_5',spalin-divide-beta1,5.0,18.822245945801495,k10_r2_
s15c2,b'154_4',spalin-divide-beta1,50.0,1.0000000150652293,k10_r2_
s15c2,b'209_9',spalin-divide-beta1,55.0,73.56196804359195,k10_r2_
s15c2,b'216_12',spalin-divide-beta1,7.0,7.8016395195375985,k10_r2_
s15c2,b'216_11',spalin-divide-beta1,7.0,7.8016395195375985,k10_r2_
s15c2,b'207_7',spalin-divide-beta1,53.0,65.18819968265723,k10_r2_
s15c2,b'216_10',spalin-divide-beta1,9.0,16.175407880472324,k10_r2_
s15c2,b'216_9',spalin-divide-beta1,9.0,16.175407880472324,k10_r2_
s15c2,b'5_1',spalin-divide-beta3,4.0,1.000000004084351,k10_r2_
s15c2,b'57_3',spalin-divide-beta3,52.0,35.125934626163414,k10_r2_
s15c2,b'136_5',spalin-divide-beta3,79.0,120.11004052298202,k10_r2_
s15c2,b'216_13',spalin-divide-beta3,80.0,58.77402484656314,k10_r2_
s15c2,b'199_10',spalin-divide-beta3,63.0,32.7932823503896,k10_r2_
s15c2,b'216_15',spalin-divide-beta3,17.0,25.98074249617353,k10_r2_
s15c2,b'216_14',spalin-divide-beta3,17.0,25.98074249617353,k10_r2_
s15c2,b'127_6',spalin-divide-beta3,70.0,110.56471597502362,k10_r2_
s15c2,b'188_13',spalin-divide-beta3,61.0,56.376404640661185,k10_r2_
s15c2,b'216_19',spalin-divide-beta3,28.0,11.942944753860315,k10_r2_
s15c2,b'216_18',spalin-divide-beta3,28.0,11.942944753860315,k10_r2_
s15c2,b'187_11',spalin-divide-beta3,60.0,32.043239249382445,k10_r2_
s15c2,b'216_17',spalin-divide-beta3,29.0,36.27611014513907,k10_r2_
s15c2,b'216_16',spalin-divide-beta3,29.0,36.27611014513907,k10_r2_
s15c2,b'47_1',spalin-divide-beta3,42.0,17.43900136140167,k10_r2_
s15c2,b'108_1',spalin-divide-beta3,61.0,108.60126124441656,k10_r2_
s15c2,b'174_1',spalin-divide-beta3,66.0,55.044577224532524,k10_r2_
s15c2,b'216_2',spalin-divide-beta3,42.0,32.92516016535779,k10_r2_
s15c2,b'216_1',spalin-divide-beta3,42.0,32.92516016535779,k10_r2_
s15c2,b'170_2',spalin-divide-beta3,62.0,41.87370430335283,k10_r2_
s15c2,b'216_4',spalin-divide-beta3,46.0,46.09603308653748,k10_r2_
s15c2,b'216_3',spalin-divide-beta3,46.0,46.09603308653748,k10_r2_
s15c2,b'104_2',spalin-divide-beta3,57.0,115.08223657194185,k10_r2_
s15c2,b'159_3',spalin-divide-beta3,55.0,55.47512776394932,k10_r2_
s15c2,b'213_7',spalin-divide-beta3,54.0,19.64257130393983,k10_r2_
s15c2,b'216_8',spalin-divide-beta3,3.0,6.371062994475883,k10_r2_
s15c2,b'216_7',spalin-divide-beta3,3.0,6.371062994475883,k10_r2_
s15c2,b'211_5',spalin-divide-beta3,52.0,8.813683140561052,k10_r2_
s15c2,b'216_6',spalin-divide-beta3,5.0,17.199951157854663,k10_r2_
s15c2,b'216_5',spalin-divide-beta3,5.0,17.199951157854663,k10_r2_
s15c2,b'154_4',spalin-divide-beta3,50.0,1.0000000009710528,k10_r2_
s15c2,b'209_9',spalin-divide-beta3,55.0,74.8680230726632,k10_r2_
s15c2,b'216_12',spalin-divide-beta3,7.0,5.62073898873078,k10_r2_
s15c2,b'216_11',spalin-divide-beta3,7.0,5.62073898873078,k10_r2_
s15c2,b'207_7',spalin-divide-beta3,53.0,65.63088971097228,k10_r2_
s15c2,b'216_10',spalin-divide-beta3,9.0,14.857872350421705,k10_r2_
s15c2,b'216_9',spalin-divide-beta3,9.0,14.857872350421705,k10_r2_
s15c2,b'5_1',spalin-divide-beta5,4.0,1.0,k10_r2_
s15c2,b'57_3',spalin-divide-beta5,52.0,34.19590129325355,k10_r2_
s15c2,b'136_5',spalin-divide-beta5,79.0,123.07677327547084,k10_r2_
s15c2,b'216_13',spalin-divide-beta5,80.0,56.73732543447285,k10_r2_
s15c2,b'199_10',spalin-divide-beta5,63.0,32.17105803068965,k10_r2_
s15c2,b'216_15',spalin-divide-beta5,17.0,24.5662674037832,k10_r2_
s15c2,b'216_14',spalin-divide-beta5,17.0,24.5662674037832,k10_r2_
s15c2,b'127_6',spalin-divide-beta5,70.0,113.08579250660122,k10_r2_
s15c2,b'188_13',spalin-divide-beta5,61.0,57.21979371619309,k10_r2_
s15c2,b'216_19',spalin-divide-beta5,28.0,9.508512487149389,k10_r2_
s15c2,b'216_18',spalin-divide-beta5,28.0,9.508512487149389,k10_r2_
s15c2,b'187_11',spalin-divide-beta5,60.0,30.89601950642058,k10_r2_
s15c2,b'216_17',spalin-divide-beta5,29.0,35.8322866969219,k10_r2_
s15c2,b'216_16',spalin-divide-beta5,29.0,35.8322866969219,k10_r2_
s15c2,b'47_1',spalin-divide-beta5,42.0,17.679982483474685,k10_r2_
s15c2,b'108_1',spalin-divide-beta5,61.0,107.55227048286362,k10_r2_
s15c2,b'174_1',spalin-divide-beta5,66.0,56.46013321073617,k10_r2_
s15c2,b'216_2',spalin-divide-beta5,42.0,32.317613826122816,k10_r2_
s15c2,b'216_1',spalin-divide-beta5,42.0,32.317613826122816,k10_r2_
s15c2,b'170_2',spalin-divide-beta5,62.0,43.707364399102524,k10_r2_
s15c2,b'216_4',spalin-divide-beta5,46.0,45.07038263775646,k10_r2_
s15c2,b'216_3',spalin-divide-beta5,46.0,45.07038263775646,k10_r2_
s15c2,b'104_2',spalin-divide-beta5,57.0,115.93643575799634,k10_r2_
s15c2,b'159_3',spalin-divide-beta5,55.0,59.61131269840123,k10_r2_
s15c2,b'213_7',spalin-divide-beta5,54.0,16.690921206872687,k10_r2_
s15c2,b'216_8',spalin-divide-beta5,3.0,4.091347856452337,k10_r2_
s15c2,b'216_7',spalin-divide-beta5,3.0,4.091347856452337,k10_r2_
s15c2,b'211_5',spalin-divide-beta5,52.0,5.7611250851332105,k10_r2_
s15c2,b'216_6',spalin-divide-beta5,5.0,15.021143978191814,k10_r2_
s15c2,b'216_5',spalin-divide-beta5,5.0,15.021143978191814,k10_r2_
s15c2,b'154_4',spalin-divide-beta5,50.0,1.0,k10_r2_
s15c2,b'209_9',spalin-divide-beta5,55.0,76.36102969191597,k10_r2_
s15c2,b'216_12',spalin-divide-beta5,7.0,3.0325520739018432,k10_r2_
s15c2,b'216_11',spalin-divide-beta5,7.0,3.0325520739018432,k10_r2_
s15c2,b'207_7',spalin-divide-beta5,53.0,66.3309242585993,k10_r2_
s15c2,b'216_10',spalin-divide-beta5,9.0,13.062657507218525,k10_r2_
s15c2,b'216_9',spalin-divide-beta5,9.0,13.062657507218525,k10_r2_
s15c2,b'5_1',spalin-divide-beta7,4.0,1.0000000134975306,k10_r2_
s15c2,b'57_3',spalin-divide-beta7,52.0,32.26441799526795,k10_r2_
s15c2,b'136_5',spalin-divide-beta7,79.0,127.4592721426502,k10_r2_
s15c2,b'216_13',spalin-divide-beta7,80.0,54.286309848594804,k10_r2_
s15c2,b'199_10',spalin-divide-beta7,63.0,31.31596644642682,k10_r2_
s15c2,b'216_15',spalin-divide-beta7,17.0,22.97034340216798,k10_r2_
s15c2,b'216_14',spalin-divide-beta7,17.0,22.97034340216798,k10_r2_
s15c2,b'127_6',spalin-divide-beta7,70.0,116.82393538452014,k10_r2_
s15c2,b'188_13',spalin-divide-beta7,61.0,58.44142656989026,k10_r2_
s15c2,b'216_19',spalin-divide-beta7,28.0,6.480220036834596,k10_r2_
s15c2,b'216_18',spalin-divide-beta7,28.0,6.480220036834596,k10_r2_
s15c2,b'187_11',spalin-divide-beta7,60.0,29.136787767491438,k10_r2_
s15c2,b'216_17',spalin-divide-beta7,29.0,35.784858839233415,k10_r2_
s15c2,b'216_16',spalin-divide-beta7,29.0,35.784858839233415,k10_r2_
s15c2,b'47_1',spalin-divide-beta7,42.0,17.861400643917865,k10_r2_
s15c2,b'108_1',spalin-divide-beta7,61.0,105.27376715756054,k10_r2_
s15c2,b'174_1',spalin-divide-beta7,66.0,58.764858529680595,k10_r2_
s15c2,b'216_2',spalin-divide-beta7,42.0,32.109973655353954,k10_r2_
s15c2,b'216_1',spalin-divide-beta7,42.0,32.109973655353954,k10_r2_
s15c2,b'170_2',spalin-divide-beta7,62.0,46.874338017161826,k10_r2_
s15c2,b'216_4',spalin-divide-beta7,46.0,44.000494167872716,k10_r2_
s15c2,b'216_3',spalin-divide-beta7,46.0,44.000494167872716,k10_r2_
s15c2,b'104_2',spalin-divide-beta7,57.0,115.66468373395998,k10_r2_
s15c2,b'159_3',spalin-divide-beta7,55.0,67.00874001675461,k10_r2_
s15c2,b'213_7',spalin-divide-beta7,54.0,11.931985934282764,k10_r2_
s15c2,b'216_8',spalin-divide-beta7,3.0,1.5431896575977535,k10_r2_
s15c2,b'216_7',spalin-divide-beta7,3.0,1.5431896575977535,k10_r2_
s15c2,b'211_5',spalin-divide-beta7,52.0,1.0,k10_r2_
s15c2,b'216_6',spalin-divide-beta7,5.0,12.475175592297644,k10_r2_
s15c2,b'216_5',spalin-divide-beta7,5.0,12.475175592297644,k10_r2_
s15c2,b'154_4',spalin-divide-beta7,50.0,1.0000000000049458,k10_r2_
s15c2,b'209_9',spalin-divide-beta7,55.0,78.48391560862989,k10_r2_
s15c2,b'216_12',spalin-divide-beta7,7.0,1.0000000000002955,k10_r2_
s15c2,b'216_11',spalin-divide-beta7,7.0,1.0000000000002955,k10_r2_
s15c2,b'207_7',spalin-divide-beta7,53.0,68.58605122510474,k10_r2_
s15c2,b'216_10',spalin-divide-beta7,9.0,10.897864383525443,k10_r2_
s15c2,b'216_9',spalin-divide-beta7,9.0,10.897864383525443,k10_r2_
s15c2,b'5_1',spalin-divide-beta10,4.0,1.0000000012849704,k10_r2_
s15c2,b'57_3',spalin-divide-beta10,52.0,28.893309252075625,k10_r2_
s15c2,b'136_5',spalin-divide-beta10,79.0,139.62776097783453,k10_r2_
s15c2,b'216_13',spalin-divide-beta10,80.0,45.48892976880917,k10_r2_
s15c2,b'199_10',spalin-divide-beta10,63.0,29.05321006903222,k10_r2_
s15c2,b'216_15',spalin-divide-beta10,17.0,16.43571969977695,k10_r2_
s15c2,b'216_14',spalin-divide-beta10,17.0,16.43571969977695,k10_r2_
s15c2,b'127_6',spalin-divide-beta10,70.0,126.57049903405594,k10_r2_
s15c2,b'188_13',spalin-divide-beta10,61.0,57.54619171258709,k10_r2_
s15c2,b'216_19',spalin-divide-beta10,28.0,1.0000000000006886,k10_r2_
s15c2,b'216_18',spalin-divide-beta10,28.0,1.0000000000006886,k10_r2_
s15c2,b'187_11',spalin-divide-beta10,60.0,25.871381020746842,k10_r2_
s15c2,b'216_17',spalin-divide-beta10,29.0,32.67481069184093,k10_r2_
s15c2,b'216_16',spalin-divide-beta10,29.0,32.67481069184093,k10_r2_
s15c2,b'47_1',spalin-divide-beta10,42.0,18.012696333151084,k10_r2_
s15c2,b'108_1',spalin-divide-beta10,61.0,104.08970084342586,k10_r2_
s15c2,b'174_1',spalin-divide-beta10,66.0,63.83039872756497,k10_r2_
s15c2,b'216_2',spalin-divide-beta10,42.0,28.07720409457745,k10_r2_
s15c2,b'216_1',spalin-divide-beta10,42.0,28.07720409457745,k10_r2_
s15c2,b'170_2',spalin-divide-beta10,62.0,53.059149128002524,k10_r2_
s15c2,b'216_4',spalin-divide-beta10,46.0,38.8484536941399,k10_r2_
s15c2,b'216_3',spalin-divide-beta10,46.0,38.8484536941399,k10_r2_
s15c2,b'104_2',spalin-divide-beta10,57.0,114.99937772305832,k10_r2_
s15c2,b'159_3',spalin-divide-beta10,55.0,76.28824690462012,k10_r2_
s15c2,b'213_7',spalin-divide-beta10,54.0,3.342649246836952,k10_r2_
s15c2,b'216_8',spalin-divide-beta10,3.0,1.3670297910528961,k10_r2_
s15c2,b'216_7',spalin-divide-beta10,3.0,1.3670297910528961,k10_r2_
s15c2,b'211_5',spalin-divide-beta10,52.0,1.0,k10_r2_
s15c2,b'216_6',spalin-divide-beta10,5.0,3.7096790379290456,k10_r2_
s15c2,b'216_5',spalin-divide-beta10,5.0,3.7096790379290456,k10_r2_
s15c2,b'154_4',spalin-divide-beta10,50.0,1.000000000135622,k10_r2_
