experiment,character,cell_name,method,trueBrlen,estBrlen
s19c2,k10_,b'198_9',sigma05_spalin_spatialonly,38.0,130.59005068194216
s19c2,k10_,b'216_9',sigma05_spalin_spatialonly,18.0,5.643424272362016
s19c2,k10_,b'216_8',sigma05_spalin_spatialonly,18.0,5.643424272362016
s19c2,k10_,b'155_5',sigma05_spalin_spatialonly,43.0,105.09422673846335
s19c2,k10_,b'196_5',sigma05_spalin_spatialonly,41.0,1.0000000000000007
s19c2,k10_,b'216_5',sigma05_spalin_spatialonly,20.0,31.13924821584085
s19c2,k10_,b'216_4',sigma05_spalin_spatialonly,20.0,31.13924821584085
s19c2,k10_,b'194_5',sigma05_spalin_spatialonly,39.0,31.13924821584085
s19c2,k10_,b'216_7',sigma05_spalin_spatialonly,22.0,1.0
s19c2,k10_,b'216_6',sigma05_spalin_spatialonly,22.0,1.0
s19c2,k10_,b'10_1',sigma15_spalin_spatialonly,9.0,1.0
s19c2,k10_,b'216_2',sigma15_spalin_spatialonly,206.0,214.00999999999996
s19c2,k10_,b'67_2',sigma15_spalin_spatialonly,57.0,119.89331754119732
s19c2,k10_,b'116_5',sigma15_spalin_spatialonly,49.0,62.08105986413076
s19c2,k10_,b'204_13',sigma15_spalin_spatialonly,88.0,26.71865427885338
s19c2,k10_,b'216_14',sigma15_spalin_spatialonly,12.0,5.316968315818525
s19c2,k10_,b'216_13',sigma15_spalin_spatialonly,12.0,5.316968315818525
s19c2,k10_,b'161_8',sigma15_spalin_spatialonly,45.0,13.32231242694646
s19c2,k10_,b'207_16',sigma15_spalin_spatialonly,46.0,9.481300037799054
s19c2,k10_,b'216_16',sigma15_spalin_spatialonly,9.0,9.232010129926392
s19c2,k10_,b'216_15',sigma15_spalin_spatialonly,9.0,9.232010129926392
s19c2,k10_,b'202_15',sigma15_spalin_spatialonly,41.0,1.0000000000000002
s19c2,k10_,b'216_18',sigma15_spalin_spatialonly,14.0,17.713310167725446
s19c2,k10_,b'216_17',sigma15_spalin_spatialonly,14.0,17.713310167725446
s19c2,k10_,b'112_3',sigma15_spalin_spatialonly,45.0,1.0
s19c2,k10_,b'160_6',sigma15_spalin_spatialonly,48.0,1.0000000000000002
s19c2,k10_,b'206_11',sigma15_spalin_spatialonly,46.0,78.15477951486977
s19c2,k10_,b'216_11',sigma15_spalin_spatialonly,10.0,13.961902943932888
s19c2,k10_,b'216_10',sigma15_spalin_spatialonly,10.0,13.961902943932888
s19c2,k10_,b'198_9',sigma15_spalin_spatialonly,38.0,68.56050974035455
s19c2,k10_,b'216_9',sigma15_spalin_spatialonly,18.0,23.556172718448114
s19c2,k10_,b'216_8',sigma15_spalin_spatialonly,18.0,23.556172718448114
s19c2,k10_,b'155_5',sigma15_spalin_spatialonly,43.0,1.0000000000000002
s19c2,k10_,b'196_5',sigma15_spalin_spatialonly,41.0,82.23552170806227
s19c2,k10_,b'216_5',sigma15_spalin_spatialonly,20.0,9.88116075074041
s19c2,k10_,b'216_4',sigma15_spalin_spatialonly,20.0,9.88116075074041
s19c2,k10_,b'194_5',sigma15_spalin_spatialonly,39.0,73.77101013201239
s19c2,k10_,b'216_7',sigma15_spalin_spatialonly,22.0,18.34567232679028
s19c2,k10_,b'216_6',sigma15_spalin_spatialonly,22.0,18.34567232679028
s19c2,k10_,b'10_1',sigma3_spalin_spatialonly,9.0,37.74882633376332
s19c2,k10_,b'216_2',sigma3_spalin_spatialonly,206.0,177.24513831798012
s19c2,k10_,b'67_2',sigma3_spalin_spatialonly,57.0,1.0000000000000016
s19c2,k10_,b'116_5',sigma3_spalin_spatialonly,49.0,1.000000000000002
s19c2,k10_,b'204_13',sigma3_spalin_spatialonly,88.0,173.25396998889522
s19c2,k10_,b'216_14',sigma3_spalin_spatialonly,12.0,1.9911683290849616
s19c2,k10_,b'216_13',sigma3_spalin_spatialonly,12.0,1.9911683290849616
s19c2,k10_,b'161_8',sigma3_spalin_spatialonly,45.0,49.05390263329361
s19c2,k10_,b'207_16',sigma3_spalin_spatialonly,46.0,123.98090355866312
s19c2,k10_,b'216_16',sigma3_spalin_spatialonly,9.0,2.210332126023412
s19c2,k10_,b'216_15',sigma3_spalin_spatialonly,9.0,2.2103321260234123
s19c2,k10_,b'202_15',sigma3_spalin_spatialonly,41.0,100.35151016244812
s19c2,k10_,b'216_18',sigma3_spalin_spatialonly,14.0,25.83972552223841
s19c2,k10_,b'216_17',sigma3_spalin_spatialonly,14.0,25.83972552223841
s19c2,k10_,b'112_3',sigma3_spalin_spatialonly,45.0,1.0000000000000002
s19c2,k10_,b'160_6',sigma3_spalin_spatialonly,48.0,95.05301113269172
s19c2,k10_,b'206_11',sigma3_spalin_spatialonly,46.0,78.88709832632684
s19c2,k10_,b'216_11',sigma3_spalin_spatialonly,10.0,1.305028858961575
s19c2,k10_,b'216_10',sigma3_spalin_spatialonly,10.0,1.305028858961575
s19c2,k10_,b'198_9',sigma3_spalin_spatialonly,38.0,30.364571710863082
s19c2,k10_,b'216_9',sigma3_spalin_spatialonly,18.0,49.82755547442533
s19c2,k10_,b'216_8',sigma3_spalin_spatialonly,18.0,49.82755547442533
s19c2,k10_,b'155_5',sigma3_spalin_spatialonly,43.0,71.47594441024965
s19c2,k10_,b'196_5',sigma3_spalin_spatialonly,41.0,96.9600361092432
s19c2,k10_,b'216_5',sigma3_spalin_spatialonly,20.0,6.80915779848727
s19c2,k10_,b'216_4',sigma3_spalin_spatialonly,20.0,6.80915779848727
s19c2,k10_,b'194_5',sigma3_spalin_spatialonly,39.0,73.15531593397452
s19c2,k10_,b'216_7',sigma3_spalin_spatialonly,22.0,30.613877973755965
s19c2,k10_,b'216_6',sigma3_spalin_spatialonly,22.0,30.613877973755965
s19c2,k50_,b'10_1',problin,9.0,22.7426758303742
s19c2,k50_,b'216_2',problin,206.0,192.26715873239922
s19c2,k50_,b'67_2',problin,57.0,49.12951484752506
s19c2,k50_,b'116_5',problin,49.0,49.154902341010086
s19c2,k50_,b'204_13',problin,88.0,70.50459909465563
s19c2,k50_,b'216_14',problin,12.0,23.478142449208473
s19c2,k50_,b'216_13',problin,12.0,23.478142449208473
s19c2,k50_,b'161_8',problin,45.0,56.07244081915139
s19c2,k50_,b'207_16',problin,46.0,25.605321869975416
s19c2,k50_,b'216_16',problin,9.0,12.304978854737303
s19c2,k50_,b'216_15',problin,9.0,12.304978854737303
s19c2,k50_,b'202_15',problin,41.0,32.1283519946264
s19c2,k50_,b'216_18',problin,14.0,5.781948730086322
s19c2,k50_,b'216_17',problin,14.0,5.781948730086322
s19c2,k50_,b'112_3',problin,45.0,22.177456875484257
s19c2,k50_,b'160_6',problin,48.0,72.47099696379145
s19c2,k50_,b'206_11',problin,46.0,41.95378469551345
s19c2,k50_,b'216_11',problin,10.0,6.535405350085025
s19c2,k50_,b'216_10',problin,10.0,6.535405350085025
s19c2,k50_,b'198_9',problin,38.0,37.00475582855076
s19c2,k50_,b'216_9',problin,18.0,11.484434217047703
s19c2,k50_,b'216_8',problin,18.0,11.484434217047703
s19c2,k50_,b'155_5',problin,43.0,77.11959212249876
s19c2,k50_,b'196_5',problin,41.0,28.62046821711847
s19c2,k50_,b'216_5',problin,20.0,15.220126669772695
s19c2,k50_,b'216_4',problin,20.0,15.220126669772695
s19c2,k50_,b'194_5',problin,39.0,21.646458822452868
s19c2,k50_,b'216_7',problin,22.0,22.1941360644383
s19c2,k50_,b'216_6',problin,22.0,22.1941360644383
s19c2,k50_,b'10_1',sigma05_spalin,9.0,22.81799672277402
s19c2,k50_,b'216_2',sigma05_spalin,206.0,192.17200327698396
s19c2,k50_,b'67_2',sigma05_spalin,57.0,48.502337895953694
s19c2,k50_,b'116_5',sigma05_spalin,49.0,48.93413081897005
s19c2,k50_,b'204_13',sigma05_spalin,88.0,73.47214721628093
s19c2,k50_,b'216_14',sigma05_spalin,12.0,21.26338734577933
s19c2,k50_,b'216_13',sigma05_spalin,12.0,21.26338734577933
s19c2,k50_,b'161_8',sigma05_spalin,45.0,51.80923770624184
s19c2,k50_,b'207_16',sigma05_spalin,46.0,29.392638329165074
s19c2,k50_,b'216_16',sigma05_spalin,9.0,13.533658526653337
s19c2,k50_,b'216_15',sigma05_spalin,9.0,13.533658526653337
s19c2,k50_,b'202_15',sigma05_spalin,41.0,35.8665088280588
s19c2,k50_,b'216_18',sigma05_spalin,14.0,7.059788027759611
s19c2,k50_,b'216_17',sigma05_spalin,14.0,7.059788027759611
s19c2,k50_,b'112_3',sigma05_spalin,45.0,23.310362876196304
s19c2,k50_,b'160_6',sigma05_spalin,48.0,66.70605255239967
s19c2,k50_,b'206_11',sigma05_spalin,46.0,49.4111988227117
s19c2,k50_,b'216_11',sigma05_spalin,10.0,4.242051129722611
s19c2,k50_,b'216_10',sigma05_spalin,10.0,4.242051129722611
s19c2,k50_,b'198_9',sigma05_spalin,38.0,45.014595007136855
s19c2,k50_,b'216_9',sigma05_spalin,18.0,8.63865494529745
s19c2,k50_,b'216_8',sigma05_spalin,18.0,8.63865494529745
s19c2,k50_,b'155_5',sigma05_spalin,43.0,78.78695916343409
s19c2,k50_,b'196_5',sigma05_spalin,41.0,25.231712903008223
s19c2,k50_,b'216_5',sigma05_spalin,20.0,16.340630438391653
s19c2,k50_,b'216_4',sigma05_spalin,20.0,16.340630438391653
s19c2,k50_,b'194_5',sigma05_spalin,39.0,25.57195381085912
s19c2,k50_,b'216_7',sigma05_spalin,22.0,16.000389530540755
s19c2,k50_,b'216_6',sigma05_spalin,22.0,16.000389530540755
s19c2,k50_,b'10_1',sigma15_spalin,9.0,22.735954862648676
s19c2,k50_,b'216_2',sigma15_spalin,206.0,192.25404513738107
s19c2,k50_,b'67_2',sigma15_spalin,57.0,50.31305407947866
s19c2,k50_,b'116_5',sigma15_spalin,49.0,52.023515771848636
s19c2,k50_,b'204_13',sigma15_spalin,88.0,70.99997437215498
s19c2,k50_,b'216_14',sigma15_spalin,12.0,18.917500913898778
s19c2,k50_,b'216_13',sigma15_spalin,12.0,18.917500913898778
s19c2,k50_,b'161_8',sigma15_spalin,45.0,54.298714141318705
s19c2,k50_,b'207_16',sigma15_spalin,46.0,24.94296065739752
s19c2,k50_,b'216_16',sigma15_spalin,9.0,10.675800487337524
s19c2,k50_,b'216_15',sigma15_spalin,9.0,10.675800487337524
s19c2,k50_,b'202_15',sigma15_spalin,41.0,25.31745990754695
s19c2,k50_,b'216_18',sigma15_spalin,14.0,10.301301237188099
s19c2,k50_,b'216_17',sigma15_spalin,14.0,10.301301237188099
s19c2,k50_,b'112_3',sigma15_spalin,45.0,20.697535525019564
s19c2,k50_,b'160_6',sigma15_spalin,48.0,63.58172213897085
s19c2,k50_,b'206_11',sigma15_spalin,46.0,48.921319225543954
s19c2,k50_,b'216_11',sigma15_spalin,10.0,8.740414168368028
s19c2,k50_,b'216_10',sigma15_spalin,10.0,8.740414168368028
s19c2,k50_,b'198_9',sigma15_spalin,38.0,43.186084687003
s19c2,k50_,b'216_9',sigma15_spalin,18.0,14.475648706908967
s19c2,k50_,b'216_8',sigma15_spalin,18.0,14.475648706908967
s19c2,k50_,b'155_5',sigma15_spalin,43.0,71.21545461182374
s19c2,k50_,b'196_5',sigma15_spalin,41.0,35.95654537002972
s19c2,k50_,b'216_5',sigma15_spalin,20.0,14.071455551029358
s19c2,k50_,b'216_4',sigma15_spalin,20.0,14.071455551029358
s19c2,k50_,b'194_5',sigma15_spalin,39.0,29.671322308875737
s19c2,k50_,b'216_7',sigma15_spalin,22.0,20.35667861218334
s19c2,k50_,b'216_6',sigma15_spalin,22.0,20.35667861218334
s19c2,k50_,b'10_1',sigma3_spalin,9.0,23.258668873839284
s19c2,k50_,b'216_2',sigma3_spalin,206.0,191.73133152982174
s19c2,k50_,b'67_2',sigma3_spalin,57.0,48.07307982147717
s19c2,k50_,b'116_5',sigma3_spalin,49.0,45.94583588848853
s19c2,k50_,b'204_13',sigma3_spalin,88.0,79.45093999826133
s19c2,k50_,b'216_14',sigma3_spalin,12.0,18.261475821594697
s19c2,k50_,b'216_13',sigma3_spalin,12.0,18.261475821594697
s19c2,k50_,b'161_8',sigma3_spalin,45.0,54.25201849016006
s19c2,k50_,b'207_16',sigma3_spalin,46.0,35.347575546973886
s19c2,k50_,b'216_16',sigma3_spalin,9.0,8.112821782722094
s19c2,k50_,b'216_15',sigma3_spalin,9.0,8.112821782722094
s19c2,k50_,b'202_15',sigma3_spalin,41.0,33.345793890892566
s19c2,k50_,b'216_18',sigma3_spalin,14.0,10.114603438803412
s19c2,k50_,b'216_17',sigma3_spalin,14.0,10.114603438803412
s19c2,k50_,b'112_3',sigma3_spalin,45.0,22.143538836823815
s19c2,k50_,b'160_6',sigma3_spalin,48.0,71.3267177458181
s19c2,k50_,b'206_11',sigma3_spalin,46.0,47.6962460385966
s19c2,k50_,b'216_11',sigma3_spalin,10.0,2.491749087106074
s19c2,k50_,b'216_10',sigma3_spalin,10.0,2.491749087106074
s19c2,k50_,b'198_9',sigma3_spalin,38.0,33.86878268844236
s19c2,k50_,b'216_9',sigma3_spalin,18.0,16.31921243726032
s19c2,k50_,b'216_8',sigma3_spalin,18.0,16.31921243726032
s19c2,k50_,b'155_5',sigma3_spalin,43.0,76.21049991095435
s19c2,k50_,b'196_5',sigma3_spalin,41.0,32.795570768809384
s19c2,k50_,b'216_5',sigma3_spalin,20.0,12.508642191757028
s19c2,k50_,b'216_4',sigma3_spalin,20.0,12.508642191757028
s19c2,k50_,b'194_5',sigma3_spalin,39.0,23.51227422755737
s19c2,k50_,b'216_7',sigma3_spalin,22.0,21.791938733009044
s19c2,k50_,b'216_6',sigma3_spalin,22.0,21.791938733009044
s19c2,k200_,b'10_1',problin,9.0,1.0
s19c2,k200_,b'216_2',problin,206.0,213.98999995934
s19c2,k200_,b'67_2',problin,57.0,70.69241692871212
s19c2,k200_,b'116_5',problin,49.0,43.13746989238807
s19c2,k200_,b'204_13',problin,88.0,90.94826587607143
s19c2,k200_,b'216_14',problin,12.0,9.211847262168384
s19c2,k200_,b'216_13',problin,12.0,9.211847262168384
s19c2,k200_,b'161_8',problin,45.0,55.876331651504486
s19c2,k200_,b'207_16',problin,46.0,36.74933652927199
s19c2,k200_,b'216_16',problin,9.0,7.534444957463336
s19c2,k200_,b'216_15',problin,9.0,7.534444957463336
s19c2,k200_,b'202_15',problin,41.0,32.031291991950276
s19c2,k200_,b'216_18',problin,14.0,12.252489494785053
s19c2,k200_,b'216_17',problin,14.0,12.252489494785053
s19c2,k200_,b'112_3',problin,45.0,37.902362892849176
s19c2,k200_,b'160_6',problin,48.0,42.79536028911865
s19c2,k200_,b'206_11',problin,46.0,45.930727198041126
s19c2,k200_,b'216_11',problin,10.0,16.669132650618877
s19c2,k200_,b'216_10',problin,10.0,16.669132650618877
s19c2,k200_,b'198_9',problin,38.0,42.37518942697781
s19c2,k200_,b'216_9',problin,18.0,20.224670421682188
s19c2,k200_,b'216_8',problin,18.0,20.224670421682188
s19c2,k200_,b'155_5',problin,43.0,43.75122416546482
s19c2,k200_,b'196_5',problin,41.0,41.1928320785368
s19c2,k200_,b'216_5',problin,20.0,20.45116389377705
s19c2,k200_,b'216_4',problin,20.0,20.45116389377705
s19c2,k200_,b'194_5',problin,39.0,31.719321257213743
s19c2,k200_,b'216_7',problin,22.0,29.92467471510011
s19c2,k200_,b'216_6',problin,22.0,29.92467471510011
s19c2,k200_,b'10_1',sigma05_spalin,9.0,1.0
s19c2,k200_,b'216_2',sigma05_spalin,206.0,213.99665054647733
s19c2,k200_,b'67_2',sigma05_spalin,57.0,70.21815738871723
s19c2,k200_,b'116_5',sigma05_spalin,49.0,43.347132510119565
s19c2,k200_,b'204_13',sigma05_spalin,88.0,90.97870095178239
s19c2,k200_,b'216_14',sigma05_spalin,12.0,9.452659695858166
s19c2,k200_,b'216_13',sigma05_spalin,12.0,9.452659695858166
s19c2,k200_,b'161_8',sigma05_spalin,45.0,53.99562144644121
s19c2,k200_,b'207_16',sigma05_spalin,46.0,37.368769022976885
s19c2,k200_,b'216_16',sigma05_spalin,9.0,9.066970178222444
s19c2,k200_,b'216_15',sigma05_spalin,9.0,9.066970178222444
s19c2,k200_,b'202_15',sigma05_spalin,41.0,34.28754824717404
s19c2,k200_,b'216_18',sigma05_spalin,14.0,12.148190954025297
s19c2,k200_,b'216_17',sigma05_spalin,14.0,12.148190954025297
s19c2,k200_,b'112_3',sigma05_spalin,45.0,39.1749290733093
s19c2,k200_,b'160_6',sigma05_spalin,48.0,41.529173139011114
s19c2,k200_,b'206_11',sigma05_spalin,46.0,47.689772920559335
s19c2,k200_,b'216_11',sigma05_spalin,10.0,15.384618024880332
s19c2,k200_,b'216_10',sigma05_spalin,10.0,15.384618024880332
s19c2,k200_,b'198_9',sigma05_spalin,38.0,44.25948840698476
s19c2,k200_,b'216_9',sigma05_spalin,18.0,18.81490253845491
s19c2,k200_,b'216_8',sigma05_spalin,18.0,18.81490253845491
s19c2,k200_,b'155_5',sigma05_spalin,43.0,44.15115971339531
s19c2,k200_,b'196_5',sigma05_spalin,41.0,39.91907829660327
s19c2,k200_,b'216_5',sigma05_spalin,20.0,20.53332607445222
s19c2,k200_,b'216_4',sigma05_spalin,20.0,20.53332607445222
s19c2,k200_,b'194_5',sigma05_spalin,39.0,31.784519009788628
s19c2,k200_,b'216_7',sigma05_spalin,22.0,28.667885361266848
s19c2,k200_,b'216_6',sigma05_spalin,22.0,28.667885361266848
s19c2,k200_,b'10_1',sigma15_spalin,9.0,1.0
s19c2,k200_,b'216_2',sigma15_spalin,206.0,213.9900001886901
s19c2,k200_,b'67_2',sigma15_spalin,57.0,71.1544359724706
s19c2,k200_,b'116_5',sigma15_spalin,49.0,43.666097237549785
s19c2,k200_,b'204_13',sigma15_spalin,88.0,90.52226019010618
s19c2,k200_,b'216_14',sigma15_spalin,12.0,8.647206788563508
s19c2,k200_,b'216_13',sigma15_spalin,12.0,8.647206788563508
s19c2,k200_,b'161_8',sigma15_spalin,45.0,55.11787069210358
s19c2,k200_,b'207_16',sigma15_spalin,46.0,36.334582675518995
s19c2,k200_,b'216_16',sigma15_spalin,9.0,7.7170136110471255
s19c2,k200_,b'216_15',sigma15_spalin,9.0,7.7170136110471255
s19c2,k200_,b'202_15',sigma15_spalin,41.0,30.754415928663402
s19c2,k200_,b'216_18',sigma15_spalin,14.0,13.297180357902723
s19c2,k200_,b'216_17',sigma15_spalin,14.0,13.297180357902723
s19c2,k200_,b'112_3',sigma15_spalin,45.0,37.31827560590398
s19c2,k200_,b'160_6',sigma15_spalin,48.0,40.959076141814165
s19c2,k200_,b'206_11',sigma15_spalin,46.0,48.120796413874665
s19c2,k200_,b'216_11',sigma15_spalin,10.0,16.437416054626684
s19c2,k200_,b'216_10',sigma15_spalin,10.0,16.437416054626684
s19c2,k200_,b'198_9',sigma15_spalin,38.0,44.09469565464178
s19c2,k200_,b'216_9',sigma15_spalin,18.0,20.46351681385957
s19c2,k200_,b'216_8',sigma15_spalin,18.0,20.46351681385957
s19c2,k200_,b'155_5',sigma15_spalin,43.0,42.7218074767497
s19c2,k200_,b'196_5',sigma15_spalin,41.0,43.12972871345226
s19c2,k200_,b'216_5',sigma15_spalin,20.0,19.665752420113556
s19c2,k200_,b'216_4',sigma15_spalin,20.0,19.665752420113556
s19c2,k200_,b'194_5',sigma15_spalin,39.0,33.12513181804705
s19c2,k200_,b'216_7',sigma15_spalin,22.0,29.67034931551876
s19c2,k200_,b'216_6',sigma15_spalin,22.0,29.67034931551876
s19c2,k200_,b'10_1',sigma3_spalin,9.0,1.0
s19c2,k200_,b'216_2',sigma3_spalin,206.0,214.00992013439097
s19c2,k200_,b'67_2',sigma3_spalin,57.0,70.45117020860283
s19c2,k200_,b'116_5',sigma3_spalin,49.0,42.32215092823502
s19c2,k200_,b'204_13',sigma3_spalin,88.0,93.33341915965059
s19c2,k200_,b'216_14',sigma3_spalin,12.0,7.90317983790252
s19c2,k200_,b'216_13',sigma3_spalin,12.0,7.90317983790252
s19c2,k200_,b'161_8',sigma3_spalin,45.0,55.249180273954465
s19c2,k200_,b'207_16',sigma3_spalin,46.0,39.30639754696823
s19c2,k200_,b'216_16',sigma3_spalin,9.0,6.681021176630422
s19c2,k200_,b'216_15',sigma3_spalin,9.0,6.681021176630422
s19c2,k200_,b'202_15',sigma3_spalin,41.0,32.84949589495088
s19c2,k200_,b'216_18',sigma3_spalin,14.0,13.137922828647774
s19c2,k200_,b'216_17',sigma3_spalin,14.0,13.137922828647774
s19c2,k200_,b'112_3',sigma3_spalin,45.0,37.942414990254
s19c2,k200_,b'160_6',sigma3_spalin,48.0,43.15576979074953
s19c2,k200_,b'206_11',sigma3_spalin,46.0,47.116597769392726
s19c2,k200_,b'216_11',sigma3_spalin,10.0,15.343967375391866
s19c2,k200_,b'216_10',sigma3_spalin,10.0,15.343967375391866
s19c2,k200_,b'198_9',sigma3_spalin,38.0,41.300137631250195
s19c2,k200_,b'216_9',sigma3_spalin,18.0,21.160427513534394
s19c2,k200_,b'216_8',sigma3_spalin,18.0,21.160427513534394
s19c2,k200_,b'155_5',sigma3_spalin,43.0,43.91799349448495
s19c2,k200_,b'196_5',sigma3_spalin,41.0,42.34388644790319
s19c2,k200_,b'216_5',sigma3_spalin,20.0,19.354454993145993
s19c2,k200_,b'216_4',sigma3_spalin,20.0,19.354454993145993
s19c2,k200_,b'194_5',sigma3_spalin,39.0,31.994358080842392
s19c2,k200_,b'216_7',sigma3_spalin,22.0,29.703983360206788
s19c2,k200_,b'216_6',sigma3_spalin,22.0,29.703983360206788
s7c3,k10_,b'virtual',problin,0.0,1.0
s7c3,k10_,b'175_17',problin,174.0,125.80174451699493
s7c3,k10_,b'216_34',problin,41.0,88.20825548300506
s7c3,k10_,b'216_33',problin,41.0,88.20825548300506
s7c3,k10_,b'38_1',problin,37.0,66.00522494139055
s7c3,k10_,b'80_3',problin,42.0,40.36599050956011
s7c3,k10_,b'132_7',problin,52.0,41.26975697054888
s7c3,k10_,b'200_21',problin,68.0,65.36902757850066
s7c3,k10_,b'216_32',problin,16.0,1.0
s7c3,k10_,b'216_31',problin,16.0,1.0
s7c3,k10_,b'174_13',problin,42.0,13.617728996629278
s7c3,k10_,b'216_28',problin,42.0,52.75129858187119
s7c3,k10_,b'216_26',problin,42.0,52.75129858187119
s7c3,k10_,b'125_5',problin,45.0,28.26944309445839
s7c3,k10_,b'164_9',problin,39.0,18.374037767680075
s7c3,k10_,b'216_23',problin,52.0,60.99530368691089
s7c3,k10_,b'201_17',problin,37.0,59.995303686911086
s7c3,k10_,b'216_22',problin,15.0,1.0
s7c3,k10_,b'216_21',problin,15.0,1.0
s7c3,k10_,b'161_5',problin,36.0,1.0
s7c3,k10_,b'216_19',problin,55.0,78.3693414545911
s7c3,k10_,b'216_17',problin,55.0,78.3693414545911
s7c3,k10_,b'77_1',problin,39.0,58.05123662858424
s7c3,k10_,b'122_1',problin,45.0,21.299246525969103
s7c3,k10_,b'166_3',problin,44.0,11.1099688551651
s7c3,k10_,b'211_7',problin,45.0,56.54432304887922
s7c3,k10_,b'216_8',problin,5.0,1.0000000000117781
s7c3,k10_,b'216_7',problin,5.0,1.0000000000117781
s7c3,k10_,b'207_5',problin,41.0,56.544323048889616
s7c3,k10_,b'216_6',problin,9.0,1.0000000000013907
s7c3,k10_,b'216_5',problin,9.0,1.0000000000013907
s7c3,k10_,b'163_1',problin,41.0,66.65429190405561
s7c3,k10_,b'197_3',problin,34.0,1.000000000000471
s7c3,k10_,b'216_4',problin,19.0,1.0000000000000304
s7c3,k10_,b'216_3',problin,19.0,1.0000000000000304
s7c3,k10_,b'195_1',problin,32.0,1.000000000000471
s7c3,k10_,b'216_2',problin,21.0,1.0000000000000304
s7c3,k10_,b'216_1',problin,21.0,1.0000000000000304
s7c3,k10_,b'120_2',problin,43.0,1.0000000000049318
s7c3,k10_,b'166_4',problin,46.0,54.3412642527474
s7c3,k10_,b'202_7',problin,36.0,1.0000000000001867
s7c3,k10_,b'216_10',problin,14.0,33.612274177272695
s7c3,k10_,b'216_9',problin,14.0,33.612274177272695
s7c3,k10_,b'200_8',problin,34.0,1.0
s7c3,k10_,b'216_12',problin,16.0,33.61227417727716
s7c3,k10_,b'216_11',problin,16.0,33.61227417727716
s7c3,k10_,b'163_4',problin,43.0,62.553358115782146
s7c3,k10_,b'203_13',problin,40.0,1.0000000000035223
s7c3,k10_,b'216_16',problin,13.0,25.400180314234603
s7c3,k10_,b'216_15',problin,13.0,25.400180314234603
s7c3,k10_,b'200_9',problin,37.0,1.0000000000135358
s7c3,k10_,b'216_14',problin,16.0,25.40018031422459
s7c3,k10_,b'216_13',problin,16.0,25.40018031422459
s7c3,k10_,b'virtual',sigma05_spalin,0.0,1.0000000173402728
s7c3,k10_,b'175_17',sigma05_spalin,174.0,152.17577105136706
s7c3,k10_,b'216_34',sigma05_spalin,41.0,61.83422893395226
s7c3,k10_,b'216_33',sigma05_spalin,41.0,61.83422893395226
s7c3,k10_,b'38_1',sigma05_spalin,37.0,79.37888928132786
s7c3,k10_,b'80_3',sigma05_spalin,42.0,37.30163777456976
s7c3,k10_,b'132_7',sigma05_spalin,52.0,49.557242023988195
s7c3,k10_,b'200_21',sigma05_spalin,68.0,46.7722309054813
s7c3,k10_,b'216_32',sigma05_spalin,16.0,1.0000000000603253
s7c3,k10_,b'216_31',sigma05_spalin,16.0,1.0000000000603253
s7c3,k10_,b'174_13',sigma05_spalin,42.0,24.06623968095978
s7c3,k10_,b'216_28',sigma05_spalin,42.0,23.70599122447372
s7c3,k10_,b'216_26',sigma05_spalin,42.0,23.70599122447372
s7c3,k10_,b'125_5',sigma05_spalin,45.0,19.51642257077623
s7c3,k10_,b'164_9',sigma05_spalin,39.0,8.023987552237923
s7c3,k10_,b'216_23',sigma05_spalin,52.0,69.78906280640754
s7c3,k10_,b'201_17',sigma05_spalin,37.0,41.44234333737389
s7c3,k10_,b'216_22',sigma05_spalin,15.0,28.346719469033655
s7c3,k10_,b'216_21',sigma05_spalin,15.0,28.346719469033655
s7c3,k10_,b'161_5',sigma05_spalin,36.0,1.0000000410584127
s7c3,k10_,b'216_19',sigma05_spalin,55.0,76.81305034049329
s7c3,k10_,b'216_17',sigma05_spalin,55.0,76.81305034049329
s7c3,k10_,b'77_1',sigma05_spalin,39.0,35.03737514397298
s7c3,k10_,b'122_1',sigma05_spalin,45.0,30.943592411734258
s7c3,k10_,b'166_3',sigma05_spalin,44.0,7.496716128565294
s7c3,k10_,b'211_7',sigma05_spalin,45.0,58.5002846800623
s7c3,k10_,b'216_8',sigma05_spalin,5.0,2.65314233965662
s7c3,k10_,b'216_7',sigma05_spalin,5.0,2.65314233965662
s7c3,k10_,b'207_5',sigma05_spalin,41.0,60.15342701973155
s7c3,k10_,b'216_6',sigma05_spalin,9.0,1.0000000000125675
s7c3,k10_,b'216_5',sigma05_spalin,9.0,1.0000000000125675
s7c3,k10_,b'163_1',sigma05_spalin,41.0,1.0000000624117207
s7c3,k10_,b'197_3',sigma05_spalin,34.0,56.54525145633808
s7c3,k10_,b'216_4',sigma05_spalin,19.0,11.104891664352177
s7c3,k10_,b'216_3',sigma05_spalin,19.0,11.104891664352177
s7c3,k10_,b'195_1',sigma05_spalin,32.0,61.1293538191534
s7c3,k10_,b'216_2',sigma05_spalin,21.0,6.5207893015368565
s7c3,k10_,b'216_1',sigma05_spalin,21.0,6.5207893015368565
s7c3,k10_,b'120_2',sigma05_spalin,43.0,20.554158991100056
s7c3,k10_,b'166_4',sigma05_spalin,46.0,37.14212743844775
s7c3,k10_,b'202_7',sigma05_spalin,36.0,32.04045679295034
s7c3,k10_,b'216_10',sigma05_spalin,14.0,9.856992337520333
s7c3,k10_,b'216_9',sigma05_spalin,14.0,9.856992337520333
