method error
random_no_tree 82.18245393132946
random_no_tree 36.47934391361402
random_no_tree 101.65670511096937
random_no_tree 41.713031192458494
random_no_tree 14.615973006290844
random_no_tree 29.493672248138772
random_no_tree 32.85820545486948
random_no_tree 96.59234723951728
random_no_tree 82.692173434794
random_no_tree 15.054749886325842
random_no_tree 75.56341745275257
random_no_tree 90.04852400787773
random_no_tree 78.23885568753796
random_no_tree 90.55118241645613
random_no_tree 21.3025220234026
random_no_tree 97.29087772286539
random_no_tree 61.48789114246935
random_no_tree 77.68564834463051
random_no_tree 114.28389732991181
random_no_tree 16.547758043443135
random_no_tree 50.19691325920785
random_no_tree 16.85435189252871
random_no_tree 30.309435830703173
random_no_tree 41.29125946372938
random_no_tree 114.35058086447125
random_no_tree 29.796159462564496
random_no_tree 27.012310402719084
random_no_tree 82.59673553089158
random_no_tree 32.470609115014724
random_no_tree 40.78870685783142
random_no_tree 37.25681481093045
random_no_tree 98.57153764996193
random_no_tree 132.62843090496528
random_no_tree 108.66650452808175
random_no_tree 92.67459116912215
random_no_tree 71.82758826906611
random_no_tree 57.13251309909385
random_no_tree 14.865964641010942
random_no_tree 101.88844883783798
random_no_tree 46.45834711055168
random_no_tree 60.68017054608815
random_no_tree 84.18550894649529
random_no_tree 66.0122448903649
random_no_tree 47.23587625052386
random_no_tree 47.31282578863465
random_no_tree 65.31314221356955
random_no_tree 49.1744980137402
random_no_tree 41.49197589632029
random_no_tree 20.735362249920914
random_no_tree 37.83115210070647
random_no_tree 95.55272883263969
random_no_tree 72.08667409318632
random_no_tree 36.76493437168158
random_no_tree 85.59378699423426
random_no_tree 56.06149582506224
random_no_tree 104.02093780070727
random_no_tree 27.44216977633545
random_no_tree 72.62820643035329
random_no_tree 30.25621294657258
random_no_tree 72.51195590102203
random_no_tree 123.76345883904408
random_no_tree 50.66504085865123
random_no_tree 103.49811335639717
random_no_tree 49.46845632728373
random_no_tree 22.24178407707762
random_no_tree 52.78004121286029
random_no_tree 51.62617676742986
random_no_tree 69.2407483935668
random_no_tree 70.93881668447717
random_no_tree 80.21895517686214
random_no_tree 36.12343695752472
random_no_tree 50.39664483162558
random_no_tree 63.74155147210374
random_no_tree 31.310227162306347
random_no_tree 55.344989347736664
random_no_tree 68.69500855691888
random_no_tree 54.72857339964721
random_no_tree 55.15448217757054
random_no_tree 46.301991840051166
random_no_tree 64.83102914826678
random_no_tree 47.84466907247584
random_no_tree 76.44424341020098
random_no_tree 47.843604520520174
random_no_tree 47.83345637172536
random_no_tree 47.37003744537619
random_no_tree 88.47895804758691
random_no_tree 27.426056060465545
random_no_tree 45.79950845486298
random_no_tree 29.062001362639997
random_no_tree 63.51382616831619
random_no_tree 86.90676703467003
random_no_tree 65.54455617837195
random_no_tree 47.36699313242307
random_no_tree 76.1589151139852
random_no_tree 26.781365073932985
random_no_tree 28.060422464971037
random_no_tree 32.845289086480676
random_no_tree 33.16558254999301
random_no_tree 21.480247630167575
random_no_tree 28.225204878751338
random_no_tree 68.64915354692438
random_no_tree 7.813122643054473
random_no_tree 44.757310877698
random_no_tree 50.64712309371513
random_no_tree 52.00462560638886
random_no_tree 50.09513633452547
random_no_tree 110.04636401754111
random_no_tree 51.457743617015325
random_no_tree 15.993133884086848
random_no_tree 78.071883013759
random_no_tree 11.67358783358595
random_no_tree 37.088128365090924
random_no_tree 14.719668877023963
random_no_tree 82.24878353312205
random_no_tree 7.161296042479307
random_no_tree 23.716819828319192
random_no_tree 45.447027557822366
random_no_tree 62.618806922164254
random_no_tree 86.5835609269247
random_no_tree 39.38116535822666
random_no_tree 54.34543094334615
random_no_tree 38.740801001309165
random_no_tree 18.20822129950148
random_no_tree 54.8693762858843
random_no_tree 80.0095232805911
random_no_tree 76.21739969075351
random_no_tree 38.75198732963995
random_no_tree 38.484186030641176
random_no_tree 51.90785533709597
random_no_tree 38.81795674701091
random_no_tree 27.426990293338907
random_no_tree 28.663433394721235
random_no_tree 56.94002627409439
random_no_tree 57.11056117226017
random_no_tree 61.900805181972444
random_no_tree 1.9297632907115825
random_no_tree 23.56606751741961
random_no_tree 29.069804071376474
random_no_tree 106.96965262343245
random_no_tree 121.17084944134794
random_no_tree 85.50819173582694
random_no_tree 53.31497661580914
random_no_tree 60.4426229650392
random_no_tree 61.78744562818324
random_no_tree 52.96338704157665
random_no_tree 73.41977325034958
random_no_tree 65.627993352359
random_no_tree 24.245491150471928
random_no_tree 56.46487203446867
random_no_tree 56.63363157675188
random_no_tree 7.481302658249847
random_no_tree 60.896803528539095
random_no_tree 43.82536352603378
random_no_tree 58.95691236354127
random_no_tree 133.88807429999412
random_no_tree 14.256016340670042
random_no_tree 159.48398913593795
random_no_tree 108.28490275814708
random_no_tree 38.39331204619642
random_no_tree 159.593346054783
random_no_tree 99.494594430391
random_no_tree 52.297565994607375
random_no_tree 41.90334998531886
random_no_tree 62.164155454697465
random_no_tree 49.2283810200714
random_no_tree 50.3570039759388
random_no_tree 42.24726387658271
random_no_tree 36.31019558891859
random_no_tree 21.212725550045917
random_no_tree 40.9384866815903
random_no_tree 20.45084387858327
random_no_tree 100.50017451174429
random_no_tree 137.4557815069683
random_no_tree 110.97565918592902
random_no_tree 67.98244407781776
random_no_tree 46.16386129492108
random_no_tree 36.281419417813815
random_no_tree 4.057069068050227
random_no_tree 102.23990238500639
random_no_tree 87.61810112024637
random_no_tree 39.969059765023744
random_no_tree 41.6117875435257
random_no_tree 92.264460273179
random_no_tree 66.26921874548442
random_no_tree 41.834027858120926
random_no_tree 161.04257656219156
random_no_tree 99.36868757159378
random_no_tree 53.0215401385653
random_no_tree 54.289409142646086
random_no_tree 20.16661636500196
random_no_tree 64.5049520067538
random_no_tree 32.33896017695139
random_no_tree 38.98279455287981
random_no_tree 59.62599122535107
random_no_tree 128.70440526640215
random_no_tree 82.19319371786186
random_no_tree 79.80970602073286
random_no_tree 124.91278088336367
random_no_tree 46.93577767142902
random_no_tree 38.56918603039895
random_no_tree 98.61591349198324
random_no_tree 96.04937900031045
random_no_tree 81.90246480029778
random_no_tree 46.326027406175015
random_no_tree 67.28933350557251
random_no_tree 19.512792635348273
random_no_tree 42.65717048467316
random_no_tree 56.31167988835954
random_no_tree 15.969606638737476
random_no_tree 50.161941813050255
random_no_tree 6.494164378517021
random_no_tree 48.965721007956994
random_no_tree 146.2135617719071
random_no_tree 84.0802879373833
random_no_tree 85.67215521896809
random_no_tree 68.32482176407889
random_no_tree 64.2151803752795
random_no_tree 14.48951944437058
random_no_tree 3.255877081833438
random_no_tree 56.65405437360623
random_no_tree 46.21723966380601
random_no_tree 63.251323809272165
random_no_tree 76.63762548036873
random_no_tree 60.7335346831086
random_no_tree 137.5708404396395
random_no_tree 16.201059761600497
random_no_tree 36.58869495082747
random_no_tree 53.96873558790823
random_no_tree 87.84232543939682
random_no_tree 30.471454575166785
random_no_tree 90.79273165456878
random_no_tree 25.499407369591726
random_no_tree 57.33052324521275
random_no_tree 30.928598644182088
random_no_tree 98.51938442121643
random_no_tree 42.72297264313532
random_no_tree 65.90527146546522
random_no_tree 18.544132116455014
random_no_tree 78.62916249494188
random_no_tree 69.36667649771941
random_no_tree 53.924774801482414
random_no_tree 115.66886474227387
random_no_tree 77.69476319229426
random_no_tree 118.18657920043529
random_no_tree 87.74517720062596
random_no_tree 49.626496771634265
random_no_tree 63.42303461834237
random_no_tree 52.098636376006525
random_no_tree 125.53182988047647
random_no_tree 121.54534135971657
random_no_tree 59.278843168026555
random_no_tree 80.44669838205294
random_no_tree 100.2177681270007
random_no_tree 21.726883178887313
random_no_tree 22.827911044639276
random_no_tree 122.44634633229981
random_no_tree 84.96662934038491
random_no_tree 129.2641853239863
random_no_tree 61.68235740341746
random_no_tree 127.22047022083034
random_no_tree 88.50581975137592
random_no_tree 68.36986705811798
random_no_tree 99.35106834812922
random_no_tree 33.96541038890642
random_no_tree 51.81406346097329
random_no_tree 91.04100993084397
random_no_tree 68.31880650569896
random_no_tree 32.96065927476916
random_no_tree 83.50788582971836
random_no_tree 46.74806821646222
random_no_tree 66.18403646785315
random_no_tree 154.260870559873
random_no_tree 102.00941001391153
random_no_tree 37.03135881964451
random_no_tree 34.115511793309025
random_no_tree 57.95082562987609
random_no_tree 165.14058393904807
random_no_tree 91.810056857735
random_no_tree 68.79316093595338
random_no_tree 10.50998577963633
random_no_tree 33.448786638774585
random_no_tree 55.68643219118638
random_no_tree 42.22663980869539
random_no_tree 35.16653312931769
random_no_tree 75.30270568111126
random_no_tree 37.34882537131473
random_no_tree 9.90057815901338
random_no_tree 48.162169976412144
random_no_tree 2.592836510222252
random_no_tree 37.83332882660757
random_no_tree 31.222419122036882
random_no_tree 55.72791513416146
random_no_tree 49.8326944445417
random_no_tree 28.719720937756566
random_no_tree 14.289209947543945
random_no_tree 53.407836324855424
random_no_tree 36.75369893974932
random_no_tree 38.65468116862324
random_no_tree 23.88323435473801
random_no_tree 26.482391496825706
random_no_tree 34.79184957982303
random_no_tree 42.86490899316151
random_no_tree 12.093859562998436
random_no_tree 64.38985643461781
random_no_tree 7.855811393343199
random_no_tree 70.1886132014287
random_no_tree 30.907140388162325
random_no_tree 13.817901333410491
random_no_tree 84.4550499248806
random_no_tree 59.579244417412
random_no_tree 30.21201046903181
random_no_tree 12.822571808150322
random_no_tree 23.905514737652474
random_no_tree 15.404032556143282
random_no_tree 13.22994744965153
random_no_tree 33.736693593792694
random_no_tree 29.826717196777214
random_no_tree 69.16965250027701
random_no_tree 4.709219869617742
random_no_tree 6.276546621064313
random_no_tree 24.727442635012224
random_no_tree 53.22524356859061
random_no_tree 45.500912732671495
random_no_tree 51.98572358050352
random_no_tree 38.92419535820623
random_no_tree 21.04054672311804
random_no_tree 37.63209459714351
random_no_tree 3.8847735121556086
random_no_tree 25.989632151319434
random_no_tree 32.91594434305898
random_no_tree 65.97312357653632
random_no_tree 34.407136186652245
random_no_tree 26.276449371666747
random_no_tree 36.49886060550682
random_no_tree 45.526166913274174
random_no_tree 38.19933152249951
random_no_tree 72.65677099235434
random_no_tree 26.954347878926765
random_no_tree 14.833926474635764
random_no_tree 54.85666371470388
random_no_tree 25.80312024330308
random_no_tree 22.500750171397886
random_no_tree 28.176691094082376
random_no_tree 12.008512279185178
random_no_tree 17.70236411547155
random_no_tree 48.84334512167628
random_no_tree 48.49854396386765
random_no_tree 68.63121525823499
random_no_tree 31.14064252872082
random_no_tree 80.04763705353982
random_no_tree 11.697103704549049
random_no_tree 26.65148435642093
random_no_tree 54.78238472570684
random_no_tree 53.2898853457495
random_no_tree 44.1637552916253
random_no_tree 74.76008095228448
random_no_tree 83.76829893856113
random_no_tree 77.26895722472554
random_no_tree 108.57292177760772
random_no_tree 51.23760265604599
random_no_tree 41.90748024770245
random_no_tree 52.99798833387204
random_no_tree 26.319716830739623
random_no_tree 81.81034273264946
random_no_tree 18.938135782061483
random_no_tree 68.88802378373042
random_no_tree 127.05897379747033
random_no_tree 134.06727968477662
random_no_tree 52.41596073176519
random_no_tree 36.16384542893735
random_no_tree 61.287010325315364
random_no_tree 89.27347636560515
random_no_tree 107.09676165578271
random_no_tree 51.936661448974164
random_no_tree 90.28386993298646
random_no_tree 79.75059526232965
random_no_tree 47.01030011205901
random_no_tree 79.66796806979917
random_no_tree 31.340212784357796
random_no_tree 21.331548312255098
random_no_tree 55.08385549998286
random_no_tree 27.5347206358228
random_no_tree 81.39233020274403
random_no_tree 84.25350092235533
random_no_tree 35.56910502744486
random_no_tree 39.012684377618655
random_no_tree 47.68935018863497
random_no_tree 47.88804280296661
random_no_tree 80.31529656923892
random_no_tree 67.41651992979466
random_no_tree 50.852356283452146
random_no_tree 73.7395241015114
random_no_tree 50.59250593635272
random_no_tree 28.029214851191284
random_no_tree 78.3786443566873
random_no_tree 37.571067243069656
random_no_tree 192.42782904381679
random_no_tree 63.51687105989973
random_no_tree 25.994040268339248
random_no_tree 76.65337737009233
random_no_tree 52.24384475992231
random_no_tree 86.33143192987515
random_no_tree 29.246516443975118
random_no_tree 38.17868098643643
random_no_tree 57.92115121322664
random_no_tree 53.618141018644174
random_no_tree 23.911931152212823
random_no_tree 75.83356749443446
random_no_tree 76.98237120546169
random_no_tree 61.47761332181669
random_no_tree 78.59320983994265
random_no_tree 123.5801609278977
random_no_tree 73.52773191621742
random_no_tree 48.24593246392972
random_no_tree 34.87562590885064
random_no_tree 26.821741915928378
random_no_tree 91.01798225278328
random_no_tree 63.04273863241933
random_no_tree 141.85355830713215
random_no_tree 84.6737092963471
random_no_tree 64.2586647447067
random_no_tree 31.229258191851734
random_no_tree 81.36592389940232
random_no_tree 43.51790664541843
random_no_tree 30.56958311806664
random_no_tree 42.990697650786004
random_no_tree 47.130603337150504
random_no_tree 44.44870924225043
random_no_tree 24.556444064527977
random_no_tree 70.10772567008354
random_no_tree 130.21320007471155
random_no_tree 52.36676303450725
random_no_tree 50.93486110063075
random_no_tree 13.179794660592961
random_no_tree 56.46579080394875
random_no_tree 33.56958400869707
random_no_tree 19.341579492534297
random_no_tree 79.22709725621384
random_no_tree 58.875247902187866
random_no_tree 55.816826588409825
random_no_tree 131.3375426906252
random_no_tree 59.985052548772735
random_no_tree 77.53638294028755
random_no_tree 53.61096049323761
random_no_tree 43.8278270135481
random_no_tree 48.09287128329765
random_no_tree 102.0541227410071
random_no_tree 78.24440336285242
random_no_tree 64.6460648018842
random_no_tree 30.292654861090835
random_no_tree 39.99370293766908
random_no_tree 81.90885858709701
random_no_tree 34.30718412752229
random_no_tree 32.37168107861243
random_no_tree 54.14651468934098
random_no_tree 73.33729105569624
random_no_tree 33.538709302747144
random_no_tree 67.28410987737759
random_no_tree 136.63425320652638
random_no_tree 17.488012003706242
random_no_tree 43.72993084695198
random_no_tree 106.63771499451656
random_no_tree 40.26651098478134
random_no_tree 24.215847409968113
random_no_tree 58.851044763618404
random_no_tree 18.32517219972479
random_no_tree 62.86471270735607
random_no_tree 44.49786760337579
random_no_tree 76.114865581285
random_no_tree 37.75568873075873
random_no_tree 53.11075163046818
random_no_tree 43.716915561612815
random_no_tree 78.26902427848101
random_no_tree 56.53932504718325
random_no_tree 47.53392357502146
random_no_tree 104.97783853845681
random_no_tree 21.607282422987197
random_no_tree 23.536071409911514
random_no_tree 4.213398537847642
random_no_tree 41.3261971937029
random_no_tree 73.33866441633863
random_no_tree 53.02896660578709
random_no_tree 103.497224412941
random_no_tree 23.528296985901793
random_no_tree 40.26965151713551
random_no_tree 10.88467344091874
random_no_tree 40.97326665627301
random_no_tree 59.635654397594955
random_no_tree 44.596413369107744
random_no_tree 84.62706300841089
random_no_tree 115.59554544809556
random_no_tree 20.15659288572487
random_no_tree 50.524915006096585
random_no_tree 54.59865435266051
random_no_tree 58.9166039522803
random_no_tree 46.561582709957406
random_no_tree 56.720737023046155
random_no_tree 41.06907988429999
random_no_tree 26.107671884652568
random_no_tree 83.73620467875419
random_no_tree 23.229369923046164
random_no_tree 42.75755781247175
random_no_tree 74.57548729064106
random_no_tree 34.438453686584424
random_no_tree 27.81195204610277
random_no_tree 79.96206791765874
random_no_tree 33.117554384428146
random_no_tree 44.19371382673285
random_no_tree 23.16576859086627
random_no_tree 139.3475922525694
random_no_tree 10.736719911935133
random_no_tree 55.69395234735687
random_no_tree 69.20326308637728
random_no_tree 22.24890104753675
random_no_tree 40.09303857198709
random_no_tree 47.57338202062135
random_no_tree 39.207550934138496
random_no_tree 30.000838989255698
random_no_tree 41.83384122489975
random_no_tree 90.62158497404671
random_no_tree 46.51984992486006
random_no_tree 27.579097431141317
random_no_tree 77.56532567498525
random_no_tree 52.38348535968544
random_no_tree 31.999166372266938
random_no_tree 88.26749695430223
random_no_tree 37.10122115083238
random_no_tree 68.47083826762609
random_no_tree 50.21505443779911
random_no_tree 109.0122505399541
random_no_tree 5.768315265266012
random_no_tree 12.88194898737896
random_no_tree 82.14643906314718
random_no_tree 38.97598581360387
random_no_tree 44.75623630281039
random_no_tree 73.70274971587368
random_no_tree 44.45723503171567
random_no_tree 35.787753608190314
random_no_tree 115.3189552352924
random_no_tree 66.66983401044742
random_no_tree 59.7852296614035
random_no_tree 62.6851700592309
random_no_tree 35.71611166622462
random_no_tree 102.1484179287461
random_no_tree 53.29745638210815
random_no_tree 58.77541073233269
random_no_tree 10.635055504720546
random_no_tree 69.77231551861713
random_no_tree 62.26723246130618
random_no_tree 62.54696233733018
random_no_tree 82.33662535817803
random_no_tree 64.92827106632191
random_no_tree 23.716927331278153
random_no_tree 71.68197390173306
random_no_tree 90.83924272096318
random_no_tree 47.59112318825337
random_no_tree 69.38912880342039
random_no_tree 95.36807241783627
random_no_tree 51.46717251452018
random_no_tree 32.536705772090286
random_no_tree 52.61304392868223
random_no_tree 24.241003794475457
random_no_tree 34.92864807472313
random_no_tree 22.792689385454178
random_no_tree 23.477789617229483
random_no_tree 17.783321190180573
random_no_tree 103.50088927366681
random_no_tree 22.671199740752787
random_no_tree 15.584754836163766
random_no_tree 30.960683808543433
random_no_tree 67.41828908286888
random_no_tree 51.03133002006733
random_no_tree 18.29442546817245
random_no_tree 107.9867140103373
random_no_tree 72.35379767795335
random_no_tree 40.75657317513355
random_no_tree 40.275038354705494
random_no_tree 57.68276176010627
random_no_tree 101.36988603936265
random_no_tree 60.83178943982438
random_no_tree 34.20343453711371
random_no_tree 53.66457611232092
random_no_tree 67.88510954310195
random_no_tree 16.901976920128917
random_no_tree 19.29551504660912
random_no_tree 40.177343368434194
random_no_tree 50.77354769785211
random_no_tree 42.36084473458273
random_no_tree 46.27539858316378
random_no_tree 45.94845197461009
random_no_tree 11.304628431010451
random_no_tree 12.62986706202791
random_no_tree 30.839095279299954
random_no_tree 24.85653923759816
random_no_tree 55.45747260892356
random_no_tree 26.203755094834403
random_no_tree 69.24492849586639
random_no_tree 24.04995635963157
random_no_tree 54.94541101197415
random_no_tree 64.141811997545
random_no_tree 86.78987035311114
random_no_tree 16.972453039903744
random_no_tree 73.72318458685531
random_no_tree 16.181669963365533
random_no_tree 36.36625304974545
random_no_tree 18.210328217257896
random_no_tree 31.973934049124942
random_no_tree 39.06782220724768
random_no_tree 90.36574376536007
random_no_tree 19.70842732951881
random_no_tree 26.15699059360671
random_no_tree 100.2504628424208
random_no_tree 68.96453894013761
random_no_tree 34.352446383820066
random_no_tree 23.01797742407209
random_no_tree 42.69481699781991
random_no_tree 90.81766297596936
random_no_tree 33.25958281467318
random_no_tree 17.736765382218966
random_no_tree 110.43525606916245
random_no_tree 47.549958720935976
random_no_tree 42.48760213426136
random_no_tree 43.69861989604214
random_no_tree 20.557294357989946
random_no_tree 65.960549382939
random_no_tree 58.23126667101431
random_no_tree 48.40381182243301
random_no_tree 24.206022260199603
random_no_tree 36.80933608632105
random_no_tree 71.39498711327046
random_no_tree 38.89116043480933
random_no_tree 40.73105975926889
random_no_tree 5.543400394617288
random_no_tree 137.03230132056413
random_no_tree 44.42652475953123
random_no_tree 74.17607850099337
random_no_tree 92.24279429607623
random_no_tree 45.15235678828444
random_no_tree 97.44276727744828
random_no_tree 100.78547700543932
random_no_tree 28.23265075360381
random_no_tree 34.51657186675318
random_no_tree 63.63531351757615
random_no_tree 133.55489783345323
random_no_tree 54.034058437355405
random_no_tree 26.07407476566184
random_no_tree 30.419351164380625
random_no_tree 53.668155955001296
random_no_tree 49.76887723716245
random_no_tree 84.52715266404755
random_no_tree 48.706454509237886
random_no_tree 96.02564286368155
random_no_tree 168.70659395392232
random_no_tree 63.42264706007465
random_no_tree 61.9398867916278
random_no_tree 60.32949807224875
random_no_tree 71.5026200365317
random_no_tree 5.571697620559753
random_no_tree 65.4072747321136
random_no_tree 57.4973118965004
random_no_tree 58.519004898245
random_no_tree 49.46104126352996
random_no_tree 3.646334746664138
random_no_tree 110.5025928158499
random_no_tree 137.56078188426213
random_no_tree 12.68982785008796
random_no_tree 66.37102555747701
random_no_tree 36.540534710568075
random_no_tree 31.266495917247973
random_no_tree 26.614962616804966
random_no_tree 111.10925854062842
random_no_tree 102.23193877604933
random_no_tree 45.34043663180979
random_no_tree 80.30382988388574
random_no_tree 13.845974094644816
random_no_tree 48.31186805793427
random_no_tree 17.782135518670287
random_no_tree 42.80165053438989
random_no_tree 29.771400471586325
random_no_tree 48.96952688385478
random_no_tree 85.41017209766808
random_no_tree 58.22239093376862
random_no_tree 66.29879583690594
random_no_tree 55.7567691010314
random_no_tree 24.55139308203849
random_no_tree 102.30450052783898
random_no_tree 89.30265431170298
random_no_tree 54.9362716643226
random_no_tree 33.234316441169256
random_no_tree 89.58508388376696
random_no_tree 91.25270147936152
random_no_tree 103.53469864251541
random_no_tree 81.267851710528
random_no_tree 150.04899834475756
random_no_tree 105.53178875055185
random_no_tree 112.72479092993355
random_no_tree 31.319341293819075
random_no_tree 30.890741725147905
random_no_tree 58.83439924563204
random_no_tree 26.30906809933374
random_no_tree 87.07125295346931
random_no_tree 42.14407677178777
random_no_tree 16.513392048433122
random_no_tree 18.635609183905377
random_no_tree 63.27897043240172
random_no_tree 60.169718473031494
random_no_tree 31.708505451975523
random_no_tree 45.51819931270222
random_no_tree 67.18733084363144
random_no_tree 55.78299444977413
random_no_tree 101.47646552493413
random_no_tree 91.83900209532771
random_no_tree 89.27091505202836
random_no_tree 58.93045412947621
random_no_tree 59.90318844422066
random_no_tree 98.51443164558329
random_no_tree 90.42175053730736
random_no_tree 75.07336579148482
random_no_tree 48.12730220269689
random_no_tree 25.255452890617573
random_no_tree 90.17247978571592
random_no_tree 97.93240104051262
random_no_tree 51.50913952813889
random_no_tree 55.68140320993366
random_no_tree 55.85704850238723
random_no_tree 19.19311132655216
random_no_tree 19.684440201985208
random_no_tree 42.60558447286476
random_no_tree 65.16644175179307
random_no_tree 43.72603917597954
random_no_tree 20.423294868816953
random_no_tree 68.99976740497394
random_no_tree 52.70668023012152
random_no_tree 50.20469351142131
random_no_tree 50.72911069563953
random_no_tree 6.233958218164786
random_no_tree 49.802309548971614
random_no_tree 80.32401924524775
random_no_tree 18.812841654895724
random_no_tree 51.58939168157646
random_no_tree 72.18954346189813
random_no_tree 21.08940801734593
random_no_tree 10.483771242727505
random_no_tree 74.66414102968658
random_no_tree 24.01621202039969
random_no_tree 68.34332264105498
random_no_tree 85.31350570698709
random_no_tree 77.85030560789238
random_no_tree 9.523240221864418
random_no_tree 37.465980995770806
random_no_tree 62.05947317801467
random_no_tree 45.68067455148018
random_no_tree 7.149354051005095
random_no_tree 23.959912612018563
random_no_tree 47.813086956645975
random_no_tree 105.80910458627817
random_no_tree 71.10872911023172
random_no_tree 43.68581506196871
random_no_tree 44.2236724611222
random_no_tree 57.82257077099331
random_no_tree 77.16781214515889
random_no_tree 86.99517279901072
random_no_tree 51.99518304236783
random_no_tree 75.39907630513852
random_no_tree 58.89042260213254
random_no_tree 25.563589574423723
random_no_tree 57.82052306404393
random_no_tree 79.36300977163387
random_no_tree 44.241446631385806
random_no_tree 78.93786568756038
random_no_tree 20.963742784000274
random_no_tree 34.96079129126349
random_no_tree 66.90511826438629
random_no_tree 56.42728341256406
random_no_tree 29.26787302303326
random_no_tree 2.0784206029165833
random_no_tree 71.9789794555137
random_no_tree 36.15329083382771
random_no_tree 10.820694019987418
random_no_tree 95.40790360370207
random_no_tree 30.596486452764143
random_no_tree 30.30527673513213
random_no_tree 67.82708774864858
random_no_tree 50.03898884944267
random_no_tree 30.327948901221976
random_no_tree 20.75610946538354
random_no_tree 61.878126597292564
random_no_tree 68.9434659812941
random_no_tree 30.31738768268889
random_no_tree 62.977204180045256
random_no_tree 87.35461970544989
random_no_tree 5.48887075391862
random_no_tree 56.574010077611646
random_no_tree 35.55364049325214
random_no_tree 56.668563381147386
random_no_tree 67.77644091324453
random_no_tree 66.30593239255089
random_no_tree 64.51757612982487
random_no_tree 69.19072805958572
random_no_tree 11.77287753113462
random_no_tree 44.613178302209676
random_no_tree 101.45075220644034
random_no_tree 14.49630045457241
random_no_tree 38.56983397078368
random_no_tree 66.78501770477199
random_no_tree 42.53977212138112
random_no_tree 102.29639544671369
random_no_tree 22.147935837269195
random_no_tree 31.2613996439708
random_no_tree 60.9309672643567
random_no_tree 51.584390598049964
random_no_tree 38.188659802317055
random_no_tree 60.794959433977326
random_no_tree 12.57767349702974
random_no_tree 73.69670488762772
random_no_tree 56.39329107391161
random_no_tree 19.56458726277129
random_no_tree 48.14691686234173
random_no_tree 124.97521289970237
random_no_tree 62.97394297550513
random_no_tree 50.356603798980444
random_no_tree 47.74160945619755
random_no_tree 48.772640991482824
random_no_tree 57.71406391923661
random_no_tree 27.26517480641996
random_no_tree 44.51557695842914
random_no_tree 65.02099173239029
random_no_tree 74.26632685441406
random_no_tree 47.54959699112425
random_no_tree 45.91662506791632
random_no_tree 16.24672926028279
random_no_tree 30.65128525141047
random_no_tree 25.5520369818459
random_no_tree 48.10019498604281
random_no_tree 8.059118835251898
random_no_tree 49.44326938459539
random_no_tree 45.35047230029987
random_no_tree 45.752926906459706
random_no_tree 35.39458005835792
random_no_tree 38.88476353287822
random_no_tree 24.454793559452586
random_no_tree 9.942619288168123
random_no_tree 43.9939808143008
random_no_tree 27.325781579124143
random_no_tree 31.80018511657584
random_no_tree 47.221052860579306
random_no_tree 35.34487929213255
random_no_tree 34.91277689009578
random_no_tree 7.872045607102356
random_no_tree 33.393931172365654
random_no_tree 17.588922413368845
random_no_tree 12.27335847242951
random_no_tree 47.234554342713935
random_no_tree 26.356400467274906
random_no_tree 41.75019458202241
random_no_tree 20.462067215151805
random_no_tree 26.85185548282643
random_no_tree 16.642815476419358
random_no_tree 23.587875574381982
random_no_tree 22.4965605186793
random_no_tree 30.90068779485516
random_no_tree 20.961739545462308
random_no_tree 43.35276641805369
random_no_tree 41.675337102732314
random_no_tree 20.47162407727155
random_no_tree 58.07028922357519
random_no_tree 23.612299986876348
random_no_tree 23.67634099080592
random_no_tree 35.201122082409434
random_no_tree 22.34579666139826
random_no_tree 17.31948282096494
random_no_tree 35.23001835239743
random_no_tree 27.863409480386892
random_no_tree 28.058334109059707
random_no_tree 25.551806633927885
random_no_tree 4.079692713778879
random_no_tree 17.24431517021158
random_no_tree 2.8409749593877414
random_no_tree 24.22972069940893
random_no_tree 95.25526584783107
random_no_tree 29.613465463947144
random_no_tree 28.455142671795876
random_no_tree 32.059682269524025
random_no_tree 22.529436085417004
random_no_tree 38.07462801808455
random_no_tree 50.065196077758564
random_no_tree 20.8305907087881
random_no_tree 58.43070714004847
random_no_tree 31.918644489710786
random_no_tree 42.11200957627926
random_no_tree 31.337712460081836
random_no_tree 44.34474712771313
random_no_tree 33.25446455435071
random_no_tree 39.448763985282284
random_no_tree 66.01252577587655
random_no_tree 51.26387835644297
random_no_tree 42.974697998083165
random_no_tree 45.64680785398236
random_no_tree 115.44352829874218
random_no_tree 71.61627220896294
random_no_tree 76.02823920038169
random_no_tree 59.27476699242186
random_no_tree 30.661402729689236
random_no_tree 10.093822746967826
random_no_tree 32.20293726049964
random_no_tree 35.00943959485933
random_no_tree 80.56222614529851
random_no_tree 49.090064128351095
random_no_tree 20.057541210800338
random_no_tree 70.42153513182946
random_no_tree 35.013320750254096
random_no_tree 54.16904846760923
random_no_tree 102.16757093081706
random_no_tree 20.68558305929828
random_no_tree 17.38865310501861
random_no_tree 56.77290201999364
random_no_tree 19.640195844496716
random_no_tree 115.12857428757344
random_no_tree 75.91329301650165
random_no_tree 9.153109391004314
random_no_tree 8.684469896705538
random_no_tree 52.98824687900833
random_no_tree 67.41563907070558
random_no_tree 41.93681184776957
random_no_tree 54.281476377240615
random_no_tree 24.612778833638362
random_no_tree 98.41557122500265
random_no_tree 68.4601037843144
random_no_tree 61.23566347453875
random_no_tree 10.805231508688427
random_no_tree 36.94186725862837
random_no_tree 20.700864191739672
random_no_tree 77.6573853826789
