sample,cellID,true_x,true_y,method,est_x,est_y,error
s16c6/k10_r5,181_9,399.0,77.0,spalin,394.3107539242528,74.60866180551514,5.263793985265041
s16c6/k10_r5,181_9,399.0,77.0,problin,396.3765474051992,80.29072010752576,4.208484566116586
s16c6/k10_r5,135_5,392.0,80.0,spalin,391.1150164217868,66.00881977934927,14.01914119696479
s16c6/k10_r5,135_5,392.0,80.0,problin,387.4418480588142,65.14439676375628,15.539166535938504
s16c6/k10_r5,78_3,376.0,91.0,spalin,362.51017186402174,70.17822493251327,24.809711407012426
s16c6/k10_r5,78_3,376.0,91.0,problin,360.3993230505131,68.83243934005436,27.10686014452101
s16c6/k10_r5,24_1,380.0,117.0,spalin,384.9169951348013,91.59623755266558,25.87523889041912
s16c6/k10_r5,24_1,380.0,117.0,problin,383.81019234479527,90.64916178883108,26.624880096172006
s16c1/k10_r1,199_9,265.0,316.0,spalin,255.9254608723381,310.4443316772938,10.640146187500799
s16c1/k10_r1,199_9,265.0,316.0,problin,259.2174503113099,313.7605832910336,6.201037663050267
s16c1/k10_r1,146_5,237.0,294.0,spalin,244.9828099801792,299.55944952770625,9.72793576411574
s16c1/k10_r1,146_5,237.0,294.0,problin,242.8235498766578,299.86931444128925,8.268166978033745
s16c1/k10_r1,195_12,258.0,258.0,spalin,257.7801874175637,254.08083928133965,3.9253201538330136
s16c1/k10_r1,195_12,258.0,258.0,problin,257.5264479977051,254.91626696798676,3.1198815540989875
s16c1/k10_r1,202_12,244.0,245.0,spalin,247.04387713842954,243.16247190972348,3.555516490808229
s16c1/k10_r1,202_12,244.0,245.0,problin,247.01848572540104,243.06787369863454,3.5839040331568555
s16c1/k10_r1,147_7,255.0,268.0,spalin,253.23558337920957,266.0896356573944,2.6005110907705045
s16c1/k10_r1,147_7,255.0,268.0,problin,253.5138631173543,266.91683162451136,1.8389824805088721
s16c1/k10_r1,93_3,240.0,290.0,spalin,253.5379965799286,274.59365314980084,20.509336280504055
s16c1/k10_r1,93_3,240.0,290.0,problin,253.7776369835307,273.4275348217393,21.551563352448852
s16c1/k10_r1,208_20,283.0,282.0,spalin,283.3832101415494,281.7843614603421,0.4397158086447456
s16c1/k10_r1,208_20,283.0,282.0,problin,283.9250034531103,281.97525960729456,0.9253342505804253
s16c1/k10_r1,209_22,265.0,268.0,spalin,268.0248020390933,264.39167240873894,4.708445112938957
s16c1/k10_r1,209_22,265.0,268.0,problin,267.9978977657944,264.05726569895995,4.953033896790205
s16c1/k10_r1,164_15,277.0,278.0,spalin,268.80338730793295,276.68704725964744,8.301102608819741
s16c1/k10_r1,164_15,277.0,278.0,problin,267.53856821018866,276.56958614305154,9.56894849580678
s16c1/k10_r1,104_5,259.0,295.0,spalin,260.5909456872187,280.8247921002642,14.26420790581842
s16c1/k10_r1,104_5,259.0,295.0,problin,260.15263257791014,279.68545755891955,15.357857013246154
s16c1/k10_r1,44_2,231.0,285.0,spalin,255.34586972816135,276.19087278375105,25.89057927379496
s16c1/k10_r1,44_2,231.0,285.0,problin,255.25423197019532,274.8770130533487,26.281983052770524
s16c1/k10_r1,205_6,303.0,283.0,spalin,299.3199121597088,284.88500453443953,4.134765846709678
s16c1/k10_r1,205_6,303.0,283.0,problin,297.7246683450845,285.43920763540234,5.811958186184612
s16c1/k10_r1,206_5,287.0,307.0,spalin,286.4219421526757,307.3959868953908,0.7006828784653463
s16c1/k10_r1,206_5,287.0,307.0,problin,286.0310989361156,308.807958083155,2.0512146894076513
s16c1/k10_r1,153_3,281.0,292.0,spalin,290.41180251367905,292.2285326269025,9.414576661648375
s16c1/k10_r1,153_3,281.0,292.0,problin,288.9766525834507,290.6185973115862,8.095385094276082
s16c1/k10_r1,213_10,297.0,268.0,spalin,304.8014785574902,265.52376432207063,8.185035785849069
s16c1/k10_r1,213_10,297.0,268.0,problin,305.7369750928633,265.8949944734594,8.986978471103633
s16c1/k10_r1,215_9,281.0,251.0,spalin,282.89900271751833,249.17886429242373,2.631111283574174
s16c1/k10_r1,215_9,281.0,251.0,problin,282.153295638086,248.20723476094952,3.0215275125798278
s16c1/k10_r1,163_7,292.0,274.0,spalin,291.2603971316091,260.1431796582964,13.876544324333164
s16c1/k10_r1,163_7,292.0,274.0,problin,290.83717706314263,259.94665614116093,14.101369819888117
s16c1/k10_r1,104_2,267.0,302.0,spalin,277.02847648763225,277.3557535186112,26.606563575524678
s16c1/k10_r1,104_2,267.0,302.0,problin,272.0123780795996,277.48485109421824,25.022319234745275
s16c1/k10_r1,49_1,248.0,299.0,spalin,247.34794220666072,278.1312988668627,20.878885658723735
s16c1/k10_r1,49_1,248.0,299.0,problin,247.7836865162153,277.877889889504,21.123217724655134
s16c1/k10_r1,2_1,230.0,288.0,spalin,255.34586972813628,276.1908727837247,27.96191334450896
s16c1/k10_r1,2_1,230.0,288.0,problin,255.25423197018313,274.8770130533369,28.46030602094977
s16c1,199_9,265.0,316.0,unit,253.63032434544775,306.6080500195393,14.74714375481551
s16c1,199_9,265.0,316.0,random brlen,254.44791043481024,298.37079274407625,20.54593737613597
s16c1,199_9,265.0,316.0,given true brlen,257.6423971584088,311.1091393179575,8.834864899122111
s16c1,199_9,265.0,316.0,gaussian (no topology info),271.0984683812683,260.2753090461728,56.05740360110231
s16c1,146_5,237.0,294.0,unit,241.8909730363428,291.82415005861725,5.353124340947795
s16c1,146_5,237.0,294.0,random brlen,233.50115516932703,286.32580837232274,8.434164587405126
s16c1,146_5,237.0,294.0,given true brlen,246.05969708729748,293.0837727122651,9.105909276748616
s16c1,146_5,237.0,294.0,gaussian (no topology info),284.81253677170866,276.38376521517296,50.95459155503205
s16c1,195_12,258.0,258.0,unit,255.52989449003536,256.12348573661603,3.1020520645277934
s16c1,195_12,258.0,258.0,random brlen,255.39173872766133,253.8271359909853,4.92095731565636
s16c1,195_12,258.0,258.0,given true brlen,256.9463933048991,254.44740615208565,3.7055377634292572
s16c1,195_12,258.0,258.0,gaussian (no topology info),308.6997338070797,274.67640028712117,53.37195269657123
s16c1,202_12,244.0,245.0,unit,248.1965611567028,249.12348573661683,5.883388493209443
s16c1,202_12,244.0,245.0,random brlen,250.80232403450066,245.21951601007777,6.805865084544782
s16c1,202_12,244.0,245.0,given true brlen,247.57918288533878,244.78143290211705,3.5858502064334785
s16c1,202_12,244.0,245.0,gaussian (no topology info),275.67587732969525,253.07658615365645,32.68933233492751
s16c1,147_7,255.0,268.0,unit,250.5896834701059,261.3704572098481,7.962520298266881
s16c1,147_7,255.0,268.0,random brlen,253.37652161319144,255.6286007137244,12.477467786890685
s16c1,147_7,255.0,268.0,given true brlen,252.1299055558722,258.77840570448257,9.657910926765318
s16c1,147_7,255.0,268.0,gaussian (no topology info),256.2013853227515,297.91834564077084,29.94245702300254
s16c1,93_3,240.0,290.0,unit,248.04259476357998,278.8644001563116,13.73626275265282
s16c1,93_3,240.0,290.0,random brlen,251.81964615379667,259.5199856012663,32.6915174463954
s16c1,93_3,240.0,290.0,given true brlen,251.1793390965564,277.39326258870443,16.849553430080977
s16c1,93_3,240.0,290.0,gaussian (no topology info),263.0637656918871,270.9422742107843,29.91879342732934
s16c1,208_20,283.0,282.0,unit,278.36928487690557,281.13325517780436,4.711132468744478
s16c1,208_20,283.0,282.0,random brlen,283.8402627338221,284.3761549062991,2.520347912606427
s16c1,208_20,283.0,282.0,given true brlen,282.9484106387266,281.48454243881645,0.5180327784782464
s16c1,208_20,283.0,282.0,gaussian (no topology info),316.3132889106455,271.0378477430095,35.070557454217614
s16c1,209_22,265.0,268.0,unit,267.70261821023877,269.13325517780413,2.930599339441349
s16c1,209_22,265.0,268.0,random brlen,269.28347791752714,265.10550264393083,5.169748351151535
s16c1,209_22,265.0,268.0,given true brlen,268.2439844706497,264.8525934521708,4.519911860106837
s16c1,209_22,265.0,268.0,gaussian (no topology info),224.0701333039529,291.22524541786316,47.06023812600357
s16c1,164_15,277.0,278.0,unit,267.10785463071574,279.3997655334121,9.990689843828633
s16c1,164_15,277.0,278.0,random brlen,270.88037979156627,277.23617316303495,6.167104906869878
s16c1,164_15,277.0,278.0,given true brlen,271.3809276647152,275.8145092657943,6.029124617924377
s16c1,164_15,277.0,278.0,gaussian (no topology info),309.7905042871839,314.0641581341491,48.74259608733148
s16c1,104_5,259.0,295.0,unit,255.25166080500247,287.9327862446273,7.999722306735621
s16c1,104_5,259.0,295.0,random brlen,257.43575322718254,280.56172724543626,14.522761035748246
s16c1,104_5,259.0,295.0,given true brlen,259.7896781710236,282.6985335995307,12.326786572974555
s16c1,104_5,259.0,295.0,gaussian (no topology info),225.22565452629914,239.5193642438282,64.95234680968738
s16c1,44_2,231.0,285.0,unit,251.64712778429111,283.39859320046924,20.709137825569403
s16c1,44_2,231.0,285.0,random brlen,256.67159791819006,277.6986837924278,26.689701347826592
s16c1,44_2,231.0,285.0,given true brlen,255.05004198324212,279.778200933019,24.610398308268653
s16c1,44_2,231.0,285.0,gaussian (no topology info),298.1996768402404,252.74843096296314,74.53831412624982
s16c1,205_6,303.0,283.0,unit,293.6974808063536,285.37139155038835,9.60001881422181
s16c1,205_6,303.0,283.0,random brlen,289.02129780463923,287.4675540924026,14.675256544099234
s16c1,205_6,303.0,283.0,given true brlen,299.62683327092225,284.0908535922104,3.545167886263703
s16c1,205_6,303.0,283.0,gaussian (no topology info),295.31131824862825,327.98610618657733,45.63842215616013
s16c1,206_5,287.0,307.0,unit,283.6974808063537,302.3713915503884,5.686004678525851
s16c1,206_5,287.0,307.0,random brlen,280.45161944744945,305.150683550095,6.804502861555105
s16c1,206_5,287.0,307.0,given true brlen,286.05553155295775,307.3342332531805,1.0018645192789477
s16c1,206_5,287.0,307.0,gaussian (no topology info),276.16953417720276,301.92914346991745,11.958786555811585
s16c1,153_3,281.0,292.0,unit,279.09244241906083,289.11417465116506,3.4593010664839237
s16c1,153_3,281.0,292.0,random brlen,281.45912040681606,289.74898880340686,2.2973556440269802
s16c1,153_3,281.0,292.0,given true brlen,286.6441660142652,289.6771057368397,6.103478332427276
s16c1,153_3,281.0,292.0,gaussian (no topology info),331.2322425084189,287.39158481818197,50.443192582474566
s16c1,213_10,297.0,268.0,unit,297.1260522349251,266.2285344075313,1.775944681354152
s16c1,213_10,297.0,268.0,random brlen,303.5323582512428,260.12473343077863,10.231887795459613
s16c1,213_10,297.0,268.0,given true brlen,305.4831509099056,265.93218745991936,8.731534691057853
s16c1,213_10,297.0,268.0,gaussian (no topology info),227.74461350724567,256.38791321315296,70.22214122202517
s16c1,215_9,281.0,251.0,unit,281.1260522349248,254.2285344075309,3.2309942102301035
s16c1,215_9,281.0,251.0,random brlen,280.4274935770446,252.1927399382909,1.3230238715606872
s16c1,215_9,281.0,251.0,given true brlen,282.05956998006445,248.1492549472118,3.0412885260445406
s16c1,215_9,281.0,251.0,gaussian (no topology info),294.02715300265686,259.9006199181513,15.777444352049637
s16c1,163_7,292.0,274.0,unit,279.37815670477517,266.6856032225937,14.588054304345846
s16c1,163_7,292.0,274.0,random brlen,279.40491168377747,254.9186941599173,22.863343636839726
s16c1,163_7,292.0,274.0,given true brlen,288.25484790674034,263.671769457219,10.986287377748752
s16c1,163_7,292.0,274.0,gaussian (no topology info),261.90821692773824,333.2013634485673,66.41021640257935
s16c1,104_2,267.0,302.0,unit,259.8823656444753,279.59974085271864,23.503879013565133
s16c1,104_2,267.0,302.0,random brlen,258.21804608858537,272.23805572712627,31.030566243687083
s16c1,104_2,267.0,302.0,given true brlen,274.9547080105997,278.6165599850233,24.699446278568942
s16c1,104_2,267.0,302.0,gaussian (no topology info),249.40417481867397,250.48920008883053,54.43322121003242
s16c1,49_1,248.0,299.0,unit,221.17649780958874,282.999444684396,31.23328417196471
s16c1,49_1,248.0,299.0,random brlen,238.4934426867099,276.71380732705745,24.229094407476058
s16c1,49_1,248.0,299.0,given true brlen,249.43545230599108,280.1332460824812,18.921282374801812
s16c1,49_1,248.0,299.0,gaussian (no topology info),262.1812255421434,300.1890880727919,14.230990419573633
s16c1,2_1,230.0,288.0,unit,251.64712778429117,283.3985932004691,22.130772373421582
s16c1,2_1,230.0,288.0,random brlen,256.671597918187,277.69868379242405,28.591803915071594
s16c1,2_1,230.0,288.0,given true brlen,255.05004198323883,279.7782009330161,26.364798183560698
s16c1,2_1,230.0,288.0,gaussian (no topology info),307.1393003696202,313.3585862799691,81.2005514737007
s16c1/k10_r2,199_9,265.0,316.0,spalin,257.07676520661107,309.85536913610747,10.026671334229997
s16c1/k10_r2,199_9,265.0,316.0,problin,257.12270780557935,309.82989610131517,10.006093865082725
s16c1/k10_r2,146_5,237.0,294.0,spalin,246.8439166261225,292.35340021094527,9.980680608423766
s16c1/k10_r2,146_5,237.0,294.0,problin,247.02665371743387,292.12000136767506,10.201381260734948
s16c1/k10_r2,195_12,258.0,258.0,spalin,257.8459430569918,253.6905584746528,4.312194314044292
s16c1/k10_r2,195_12,258.0,258.0,problin,257.98400517017706,253.52814499374358,4.471883611137667
s16c1/k10_r2,202_12,244.0,245.0,spalin,247.0578483426819,243.20418494009738,3.54617938297197
s16c1/k10_r2,202_12,244.0,245.0,problin,247.01421409053273,243.05698078969147,3.5861971829772648
s16c1/k10_r2,147_7,255.0,268.0,spalin,252.05733978102327,260.85068634105335,7.731231141179866
s16c1/k10_r2,147_7,255.0,268.0,problin,252.17578841747212,263.7484615681848,5.104091505849641
s16c1/k10_r2,93_3,240.0,290.0,spalin,251.3736342974618,278.6802199050762,16.046712390076404
s16c1/k10_r2,93_3,240.0,290.0,problin,251.87940477344506,277.91664921210054,16.94484063173153
s16c1/k10_r2,208_20,283.0,282.0,spalin,281.7782716887996,279.96799037359517,2.37100889669156
s16c1/k10_r2,208_20,283.0,282.0,problin,283.8951467752637,281.9141379812909,0.8992552671637802
s16c1/k10_r2,209_22,265.0,268.0,spalin,272.5860803928033,271.36417191476755,8.298570262291294
s16c1/k10_r2,209_22,265.0,268.0,problin,271.224928465634,271.3805329170934,7.083624581089264
s16c1/k10_r2,164_15,277.0,278.0,spalin,272.870487455655,271.82086310315174,7.431998832339408
s16c1/k10_r2,164_15,277.0,278.0,problin,271.3325957327497,271.62693894361735,8.528503875641249
s16c1/k10_r2,104_5,259.0,295.0,spalin,258.411561616618,282.8613873242198,12.15286704541976
s16c1/k10_r2,104_5,259.0,295.0,problin,257.8964080261162,281.4608533515252,13.58404973539655
s16c1/k10_r2,44_2,231.0,285.0,spalin,253.0490757899687,279.6755841740534,22.682838161909416
s16c1/k10_r2,44_2,231.0,285.0,problin,253.2240735102016,278.7087013854036,23.09739988927039
s16c1/k10_r2,205_6,303.0,283.0,spalin,299.93970313725276,284.8116893924989,3.556351408822487
s16c1/k10_r2,205_6,303.0,283.0,problin,300.80604720533205,283.7656250167046,2.323706205920876
s16c1/k10_r2,206_5,287.0,307.0,spalin,288.47829454228633,302.3095419742263,4.917901101618294
s16c1/k10_r2,206_5,287.0,307.0,problin,289.64456694049176,299.3809675941183,8.064948177429113
s16c1/k10_r2,153_3,281.0,292.0,spalin,290.7476469671012,296.1831486481517,10.607325487971556
s16c1/k10_r2,153_3,281.0,292.0,problin,289.90391955509335,298.6964634417368,11.141023564739966
s16c1/k10_r2,213_10,297.0,268.0,spalin,304.22695346670855,265.07640723505506,7.795912458795901
s16c1/k10_r2,213_10,297.0,268.0,problin,301.9669997530075,263.0386388786099,7.020412432558191
s16c1/k10_r2,215_9,281.0,251.0,spalin,283.8456486594589,249.9508551130324,3.0328899233125046
s16c1/k10_r2,215_9,281.0,251.0,problin,285.9669986800731,251.03863807390908,4.96714895977597
s16c1/k10_r2,163_7,292.0,274.0,spalin,292.2560635799209,258.84068409874874,15.161478395951077
s16c1/k10_r2,163_7,292.0,274.0,problin,293.90099763634896,257.1159154443304,16.990765235750985
s16c1/k10_r2,104_2,267.0,302.0,spalin,277.81939227227093,278.74450935547634,25.64911488256083
s16c1/k10_r2,104_2,267.0,302.0,problin,274.28780465002546,280.07973061036097,23.100006639204214
s16c1/k10_r2,49_1,248.0,299.0,spalin,247.18184565215478,280.20433322081266,18.81346502404979
s16c1/k10_r2,49_1,248.0,299.0,problin,245.91270057646756,280.22127010168714,18.894377880133234
s16c1/k10_r2,2_1,230.0,288.0,spalin,253.04907578996608,279.6755841740495,24.50623989140185
s16c1/k10_r2,2_1,230.0,288.0,problin,253.22407351025916,278.70870138545945,25.01371264635629
s16c1/k10_r3,199_9,265.0,316.0,spalin,257.1978277648659,311.1476157535668,9.188009820506851
s16c1/k10_r3,199_9,265.0,316.0,problin,259.39378699589423,313.88415094007456,5.99219838555033
s16c1/k10_r3,146_5,237.0,294.0,spalin,245.73544781331844,296.94576260745475,9.218761621752057
s16c1/k10_r3,146_5,237.0,294.0,problin,244.13297435526383,297.23881816743955,7.8338538583884665
s16c1/k10_r3,195_12,258.0,258.0,spalin,257.787672135628,253.610983370389,4.394149530567973
s16c1/k10_r3,195_12,258.0,258.0,problin,257.9781993925459,253.52100369864178,4.4790493560649685
s16c1/k10_r3,202_12,244.0,245.0,spalin,247.38540159324378,243.89641020942526,3.560737897318246
s16c1/k10_r3,202_12,244.0,245.0,problin,248.0259746602738,245.85031066319848,4.114790418613772
s16c1/k10_r3,147_7,255.0,268.0,spalin,252.70442364089237,256.26798767901363,11.954488024180284
s16c1/k10_r3,147_7,255.0,268.0,problin,252.63874567917833,258.66527669576413,9.62873725543714
s16c1/k10_r3,93_3,240.0,290.0,spalin,253.48809553400258,279.22025947572206,17.26648565589247
s16c1/k10_r3,93_3,240.0,290.0,problin,253.65911147491528,277.53492468634875,18.49187467130253
s16c1/k10_r3,208_20,283.0,282.0,spalin,282.9718583880116,281.42552509474496,0.5751637741488064
s16c1/k10_r3,208_20,283.0,282.0,problin,283.9169267078113,281.9565413290529,0.91795601396697
s16c1/k10_r3,209_22,265.0,268.0,spalin,268.25163142892586,264.7331253039521,4.609292486841841
s16c1/k10_r3,209_22,265.0,268.0,problin,268.01757347024824,264.0697689367922,4.955044486031354
s16c1/k10_r3,164_15,277.0,278.0,spalin,271.84755688758304,275.2098131967214,5.859420826658798
s16c1/k10_r3,164_15,277.0,278.0,problin,270.79368672283584,275.09129555185694,6.854114535149765
s16c1/k10_r3,104_5,259.0,295.0,spalin,258.11477413922114,282.1330304778897,12.897384599503393
s16c1/k10_r3,104_5,259.0,295.0,problin,257.34587354269036,280.49307419797316,14.600925674842808
s16c1/k10_r3,44_2,231.0,285.0,spalin,254.25765533717296,279.7047434155793,23.852846246885946
s16c1/k10_r3,44_2,231.0,285.0,problin,254.04857341134712,277.8474174959944,24.13288571171844
s16c1/k10_r3,205_6,303.0,283.0,spalin,299.8362740099833,283.4689708868349,3.198295770032198
s16c1/k10_r3,205_6,303.0,283.0,problin,298.16784722691557,283.248372099714,4.83853171141245
s16c1/k10_r3,206_5,287.0,307.0,spalin,285.74505370612985,306.9980149776486,1.2549478637824585
s16c1/k10_r3,206_5,287.0,307.0,problin,285.1622999978772,305.45921494220704,2.398157603686671
s16c1/k10_r3,153_3,281.0,292.0,spalin,282.6904874295981,283.0118026559395,9.14578806038087
s16c1/k10_r3,153_3,281.0,292.0,problin,279.51545480281766,281.59116547385025,10.514167139400257
s16c1/k10_r3,213_10,297.0,268.0,spalin,303.2722191460599,265.4277578796628,6.779171228242969
s16c1/k10_r3,213_10,297.0,268.0,problin,298.54674760319466,264.67306084167313,3.6689170488302265
s16c1/k10_r3,215_9,281.0,251.0,spalin,282.59744290661496,248.95219982218282,2.597173349655837
s16c1/k10_r3,215_9,281.0,251.0,problin,282.07340110462417,248.1078365554735,3.084931007537074
s16c1/k10_r3,163_7,292.0,274.0,spalin,291.367862567314,262.93042594039287,11.087608741064507
s16c1/k10_r3,163_7,292.0,274.0,problin,292.63209648440693,263.6200464313825,10.399181797249963
s16c1/k10_r3,104_2,267.0,302.0,spalin,280.71421355872866,280.5661415860227,25.445823626773073
s16c1/k10_r3,104_2,267.0,302.0,problin,278.44876421537464,280.47487620209296,24.380425684849456
s16c1/k10_r3,49_1,248.0,299.0,spalin,253.5390334929183,279.8855069935529,19.900872717777627
s16c1/k10_r3,49_1,248.0,299.0,problin,253.66329047038278,278.148469369671,21.60692455162182
s16c1/k10_r3,2_1,230.0,288.0,spalin,254.25765533717598,279.70474341558173,25.636792394107278
s16c1/k10_r3,2_1,230.0,288.0,problin,254.0485734113492,277.8474174960003,26.103808431368265
s16c1/k10_r4,199_9,265.0,316.0,spalin,257.54051891545674,309.4903242962118,9.9004916958275
s16c1/k10_r4,199_9,265.0,316.0,problin,257.7710305648808,309.8705255477438,9.477787513694812
s16c1/k10_r4,146_5,237.0,294.0,spalin,247.40238273694968,286.157766116996,13.027286704518497
s16c1/k10_r4,146_5,237.0,294.0,problin,247.59819618214547,285.5737052354637,13.539726946068543
s16c1/k10_r4,195_12,258.0,258.0,spalin,257.6406941239462,254.476811492067,3.541462688635592
s16c1/k10_r4,195_12,258.0,258.0,problin,257.281607389603,255.48622207849934,2.6144153039058713
s16c1/k10_r4,202_12,244.0,245.0,spalin,247.47473367583405,247.1711669864714,4.097284491113413
s16c1/k10_r4,202_12,244.0,245.0,problin,247.89484906122945,250.10318486745237,6.419684182353116
s16c1/k10_r4,147_7,255.0,268.0,spalin,250.51194236234247,273.8570863745575,7.378897082759966
s16c1/k10_r4,147_7,255.0,268.0,problin,250.82268604869085,273.34393940933546,6.7828932070651575
s16c1/k10_r4,93_3,240.0,290.0,spalin,250.487944350495,274.20743319270275,18.957904500815143
s16c1/k10_r4,93_3,240.0,290.0,problin,250.80488532252727,273.6759475302267,19.576011745727886
s16c1/k10_r4,208_20,283.0,282.0,spalin,282.8075829472326,281.0316593146197,0.9872730144992953
s16c1/k10_r4,208_20,283.0,282.0,problin,283.88002660780217,281.90758210302886,0.8848660339963074
s16c1/k10_r4,209_22,265.0,268.0,spalin,268.6628425921193,265.08058111482205,4.683953723274496
s16c1/k10_r4,209_22,265.0,268.0,problin,268.0648653477879,264.11552642657944,4.9479828761499975
s16c1/k10_r4,164_15,277.0,278.0,spalin,274.11958939812587,273.9762942404448,4.948431395388488
s16c1/k10_r4,164_15,277.0,278.0,problin,273.6148069023857,274.0000786165145,5.240124367054689
s16c1/k10_r4,104_5,259.0,295.0,spalin,257.99691839639416,281.7356152448169,13.30225829087022
s16c1/k10_r4,104_5,259.0,295.0,problin,257.42078981767645,280.7900152946389,14.297467262650061
s16c1/k10_r4,44_2,231.0,285.0,spalin,254.67742525047652,278.40763081305585,24.57803486833058
s16c1/k10_r4,44_2,231.0,285.0,problin,254.42312835922047,277.56663642545163,24.57433287322243
s16c1/k10_r4,205_6,303.0,283.0,spalin,300.32794899744056,283.7592912463425,2.7778372445215878
s16c1/k10_r4,205_6,303.0,283.0,problin,300.86326875225984,283.5381570927679,2.2034594349716574
s16c1/k10_r4,206_5,287.0,307.0,spalin,285.7594721167971,308.07214507512873,1.6396354750756836
s16c1/k10_r4,206_5,287.0,307.0,problin,285.9559056395249,308.88067422256444,2.151062194589993
s16c1/k10_r4,153_3,281.0,292.0,spalin,281.3545042522669,291.0796406195824,0.9862731132896211
s16c1/k10_r4,153_3,281.0,292.0,problin,278.8601379712461,289.67849089573133,3.15727952885155
s16c1/k10_r4,213_10,297.0,268.0,spalin,305.082435863903,265.7900958639532,8.379107696206232
s16c1/k10_r4,213_10,297.0,268.0,problin,305.81999662157364,265.9765131813267,9.049134727139105
s16c1/k10_r4,215_9,281.0,251.0,spalin,282.2459291856604,248.81860670218438,2.512133805241117
s16c1/k10_r4,215_9,281.0,251.0,problin,282.0114137288076,248.12007601175225,3.0523630041175247
s16c1/k10_r4,163_7,292.0,274.0,spalin,286.0355634750425,261.43288841010104,13.910672046066628
s16c1/k10_r4,163_7,292.0,274.0,problin,283.43106065775635,263.05520757105273,13.900187148516833
s16c1/k10_r4,104_2,267.0,302.0,spalin,254.58149462116137,279.3848045180916,25.80051050908053
s16c1/k10_r4,104_2,267.0,302.0,problin,255.36784315493375,279.1333211441099,25.655254330577826
s16c1/k10_r4,49_1,248.0,299.0,spalin,253.9600177642938,279.4141432354498,20.472606012722835
s16c1/k10_r4,49_1,248.0,299.0,problin,254.66901235764823,279.164162377553,20.926924762385628
s16c1/k10_r4,2_1,230.0,288.0,spalin,254.67742525047112,278.40763081304914,26.476194281115138
s16c1/k10_r4,2_1,230.0,288.0,problin,254.42312835922485,277.5666364254563,26.55831836411689
s16c1/k10_r5,199_9,265.0,316.0,spalin,256.21524630755914,310.20048338505103,10.52645668798017
s16c1/k10_r5,199_9,265.0,316.0,problin,256.4850953523063,310.7053378872738,10.026816446273164
s16c1/k10_r5,146_5,237.0,294.0,spalin,245.34938736843398,297.63180535298943,9.10506889321369
s16c1/k10_r5,146_5,237.0,294.0,problin,244.99860415344278,298.15299816735546,9.01249478122068
s16c1/k10_r5,195_12,258.0,258.0,spalin,256.6447649636251,252.62888224140607,5.539455567156495
s16c1/k10_r5,195_12,258.0,258.0,problin,256.20339925896945,252.52029771369686,5.766707151328853
s16c1/k10_r5,202_12,244.0,245.0,spalin,248.9037523946633,245.4954793257595,4.928720656562006
s16c1/k10_r5,202_12,244.0,245.0,problin,250.97195649972375,249.23510598798612,8.157468980236214
s16c1/k10_r5,147_7,255.0,268.0,spalin,252.13354574756573,249.72916147964682,18.49432616285655
s16c1/k10_r5,147_7,255.0,268.0,problin,251.39406582152048,249.89772562143523,18.457927808298777
s16c1/k10_r5,93_3,240.0,290.0,spalin,250.92458906409541,279.77543639476676,14.962899021807685
s16c1/k10_r5,93_3,240.0,290.0,problin,251.27255136206853,278.35509547600725,16.207227263890015
s16c1/k10_r5,208_20,283.0,282.0,spalin,281.62307748889225,279.6959178925632,2.684159078632562
s16c1/k10_r5,208_20,283.0,282.0,problin,283.72787492408327,281.7410563177632,0.7725630949505524
s16c1/k10_r5,209_22,265.0,268.0,spalin,272.79825580453485,270.84074742619487,8.29955658649269
s16c1/k10_r5,209_22,265.0,268.0,problin,272.1235865814007,270.45313051622725,7.53414461716505
s16c1/k10_r5,164_15,277.0,278.0,spalin,273.45740930884176,271.7804852854799,7.157675047752079
s16c1/k10_r5,164_15,277.0,278.0,problin,272.5242165161728,271.08008891924806,8.241226071381227
s16c1/k10_r5,104_5,259.0,295.0,spalin,258.3618198133612,283.667443267569,11.350511708481923
s16c1/k10_r5,104_5,259.0,295.0,problin,257.5698999690634,282.4370943538023,12.644041457293264
s16c1/k10_r5,44_2,231.0,285.0,spalin,253.79407586926027,281.27707897432714,23.09610434027761
s16c1/k10_r5,44_2,231.0,285.0,problin,253.36437476276882,279.71103450796664,22.98126224787251
s16c1/k10_r5,205_6,303.0,283.0,spalin,300.33516773631874,283.8661769513852,2.8020695038966483
s16c1/k10_r5,205_6,303.0,283.0,problin,300.8333785683225,283.56985161985745,2.240307857607639
s16c1/k10_r5,206_5,287.0,307.0,spalin,286.01497426645346,307.9044289322386,1.3372611522134146
s16c1/k10_r5,206_5,287.0,307.0,problin,285.979093481156,308.8221362680412,2.0886432676571145
s16c1/k10_r5,153_3,281.0,292.0,spalin,286.23740007066436,291.6309589379854,5.2503857768404
s16c1/k10_r5,153_3,281.0,292.0,problin,283.84786761622377,290.6905769796751,3.1344758103537593
s16c1/k10_r5,213_10,297.0,268.0,spalin,305.29990762032065,266.16769583470864,8.499753235241652
s16c1/k10_r5,213_10,297.0,268.0,problin,305.80109219457944,266.0442916536058,9.015765023204802
s16c1/k10_r5,215_9,281.0,251.0,spalin,281.59496778736775,248.62161257320224,2.4516756351432254
s16c1/k10_r5,215_9,281.0,251.0,problin,281.904756798524,248.12204010656393,3.0168258174282974
s16c1/k10_r5,163_7,292.0,274.0,spalin,263.66383760668856,276.1409446766415,28.41692705569265
