sample frame parent_x parent_y child_id child_x child_y
s16c6 176 345.0 80.0 10 354.0 86.0
s16c6 176 345.0 80.0 11 338.0 78.0
s16c6 177 399.0 121.0 1 394.0 132.0
s16c6 177 399.0 121.0 2 403.0 124.0
s16c6 178 407.0 107.0 3 410.0 109.0
s16c6 178 407.0 107.0 4 399.0 101.0
s16c6 179 381.0 62.0 10 387.0 65.0
s16c6 179 381.0 62.0 11 379.0 53.0
s16c6 182 399.0 77.0 9 408.0 79.0
s16c6 182 399.0 77.0 10 390.0 83.0
s16c6 204 323.0 71.0 13 327.0 75.0
s16c6 204 323.0 71.0 14 320.0 62.0
s16c6 207 328.0 46.0 16 324.0 54.0
s16c6 207 328.0 46.0 17 329.0 36.0
s16c6 209 346.0 77.0 15 343.0 84.0
s16c6 209 346.0 77.0 16 355.0 71.0
s16c6 211 408.0 129.0 2 412.0 135.0
s16c6 211 408.0 129.0 3 407.0 127.0
s16c6 212 372.0 64.0 8 370.0 68.0
s16c6 212 372.0 64.0 9 375.0 55.0
s16c6 214 392.0 155.0 1 395.0 159.0
s16c6 214 392.0 155.0 2 399.0 145.0
s16c6 214 371.0 110.0 7 368.0 117.0
s16c6 214 371.0 110.0 8 379.0 107.0
s16c6 214 347.0 48.0 12 338.0 46.0
s16c6 214 347.0 48.0 13 352.0 47.0
s16c6 215 423.0 112.0 5 423.0 123.0
s16c6 215 423.0 112.0 6 425.0 103.0
s16c6 215 369.0 33.0 18 380.0 40.0
s16c6 215 369.0 33.0 19 363.0 26.0
s16c7 41 406.0 275.0 1 404.0 279.0
s16c7 41 406.0 275.0 2 409.0 264.0
s16c7 44 384.0 278.0 3 382.0 281.0
s16c7 44 384.0 278.0 4 388.0 274.0
s16c7 107 390.0 305.0 1 398.0 308.0
s16c7 107 390.0 305.0 2 386.0 293.0
s16c7 109 365.0 295.0 3 363.0 301.0
s16c7 109 365.0 295.0 4 367.0 282.0
s16c7 113 387.0 255.0 5 377.0 259.0
s16c7 113 387.0 255.0 6 400.0 254.0
s16c7 168 374.0 261.0 5 381.0 269.0
s16c7 168 374.0 261.0 6 367.0 246.0
s16c7 173 364.0 285.0 4 355.0 289.0
s16c7 173 364.0 285.0 5 368.0 282.0
s16c7 174 404.0 334.0 1 408.0 335.0
s16c7 174 404.0 334.0 2 401.0 328.0
s16c7 174 371.0 312.0 4 360.0 315.0
s16c7 174 371.0 312.0 5 378.0 312.0
s16c7 175 401.0 241.0 10 392.0 249.0
s16c7 175 401.0 241.0 11 408.0 231.0
s16c8 39 309.0 363.0 1 314.0 374.0
s16c8 39 309.0 363.0 2 307.0 362.0
s16c8 93 295.0 345.0 2 302.0 353.0
s16c8 93 295.0 345.0 3 292.0 339.0
s16c8 96 319.0 392.0 1 318.0 397.0
s16c8 96 319.0 392.0 2 313.0 385.0
s16c8 153 320.0 399.0 1 324.0 406.0
s16c8 153 320.0 399.0 2 319.0 390.0
s16c8 155 276.0 303.0 4 281.0 304.0
s16c8 155 276.0 303.0 5 268.0 303.0
s16c8 158 304.0 369.0 3 307.0 372.0
s16c8 158 304.0 369.0 4 302.0 361.0
s16c8 197 297.0 372.0 2 297.0 372.0
s16c8 197 297.0 372.0 3 298.0 382.0
s16c8 200 335.0 411.0 1 341.0 412.0
s16c8 200 335.0 411.0 2 326.0 407.0
s16c8 201 273.0 299.0 8 273.0 299.0
s16c8 201 273.0 299.0 9 264.0 293.0
s16c8 206 294.0 362.0 5 297.0 364.0
s16c8 206 294.0 362.0 6 288.0 355.0
s16c8 215 268.0 318.0 7 277.0 329.0
s16c8 215 268.0 318.0 8 265.0 316.0
s16c9 49 326.0 378.0 2 333.0 384.0
s16c9 49 326.0 378.0 3 318.0 372.0
s16c9 54 314.0 396.0 1 315.0 402.0
s16c9 54 314.0 396.0 2 313.0 392.0
s16c9 109 349.0 385.0 3 359.0 389.0
s16c9 109 349.0 385.0 4 338.0 380.0
s16c9 116 347.0 433.0 1 354.0 439.0
s16c9 116 347.0 433.0 2 342.0 425.0
s16c9 122 307.0 411.0 3 315.0 411.0
s16c9 122 307.0 411.0 4 302.0 410.0
s16c9 162 426.0 398.0 5 424.0 403.0
s16c9 162 426.0 398.0 6 435.0 393.0
s16c9 183 295.0 400.0 4 302.0 403.0
s16c9 183 295.0 400.0 5 290.0 396.0
s16c9 186 323.0 425.0 3 317.0 429.0
s16c9 186 323.0 425.0 4 329.0 422.0
s16c9 188 328.0 446.0 2 320.0 446.0
s16c9 188 328.0 446.0 3 332.0 447.0
s17c1 47 256.0 358.0 1 255.0 362.0
s17c1 47 256.0 358.0 2 261.0 349.0
s17c1 47 254.0 343.0 3 245.0 346.0
s17c1 47 254.0 343.0 4 260.0 339.0
s17c1 90 245.0 348.0 3 238.0 349.0
s17c1 90 245.0 348.0 4 251.0 349.0
s17c1 95 269.0 344.0 5 272.0 355.0
s17c1 95 269.0 344.0 6 274.0 334.0
s17c1 105 256.0 336.0 2 247.0 334.0
s17c1 105 256.0 336.0 3 261.0 338.0
s17c1 115 255.0 355.0 1 255.0 355.0
s17c1 115 255.0 355.0 2 245.0 356.0
s17c1 136 238.0 349.0 5 234.0 347.0
s17c1 136 238.0 349.0 6 246.0 350.0
s17c1 136 259.0 347.0 7 260.0 346.0
s17c1 136 259.0 347.0 8 270.0 343.0
s17c1 139 268.0 360.0 9 274.0 364.0
s17c1 139 268.0 360.0 10 264.0 355.0
s17c1 140 263.0 330.0 11 265.0 335.0
s17c1 140 263.0 330.0 12 262.0 319.0
s17c1 168 240.0 355.0 2 242.0 362.0
s17c1 168 240.0 355.0 3 241.0 351.0
s17c1 170 255.0 358.0 1 253.0 367.0
s17c1 170 255.0 358.0 2 263.0 361.0
s17c1 170 251.0 324.0 6 251.0 326.0
s17c1 170 251.0 324.0 7 254.0 321.0
s17c1 173 239.0 335.0 5 237.0 340.0
s17c1 173 239.0 335.0 6 239.0 328.0
s17c1 182 225.0 350.0 9 230.0 351.0
s17c1 182 225.0 350.0 10 217.0 341.0
s17c1 184 269.0 343.0 12 272.0 344.0
s17c1 184 269.0 343.0 13 265.0 343.0
s17c1 190 249.0 348.0 11 249.0 354.0
s17c1 190 249.0 348.0 12 248.0 342.0
s17c1 190 267.0 324.0 18 271.0 331.0
s17c1 190 267.0 324.0 19 270.0 315.0
s17c1 194 260.0 360.0 14 260.0 361.0
s17c1 194 260.0 360.0 15 264.0 355.0
s17c1 197 248.0 366.0 16 242.0 374.0
s17c1 197 248.0 366.0 17 250.0 361.0
s17c1 200 264.0 338.0 18 259.0 340.0
s17c1 200 264.0 338.0 19 271.0 335.0
s18c1 25 366.0 208.0 1 363.0 213.0
s18c1 25 366.0 208.0 2 372.0 205.0
s18c1 76 366.0 211.0 1 366.0 219.0
s18c1 76 366.0 211.0 2 373.0 207.0
s18c1 84 377.0 198.0 3 382.0 202.0
s18c1 84 377.0 198.0 4 373.0 189.0
s18c1 133 365.0 169.0 4 370.0 175.0
s18c1 133 365.0 169.0 5 357.0 168.0
s18c1 135 366.0 221.0 1 363.0 227.0
s18c1 135 366.0 221.0 2 367.0 218.0
s18c1 136 375.0 211.0 3 377.0 219.0
s18c1 136 375.0 211.0 4 371.0 204.0
s18c1 136 385.0 207.0 5 391.0 211.0
s18c1 136 385.0 207.0 6 380.0 196.0
s18c1 182 365.0 165.0 8 365.0 164.0
s18c1 182 365.0 165.0 9 356.0 167.0
s18c1 186 354.0 186.0 6 365.0 192.0
s18c1 186 354.0 186.0 7 353.0 185.0
s18c1 186 378.0 172.0 8 372.0 177.0
s18c1 186 378.0 172.0 9 387.0 160.0
s18c1 191 388.0 209.0 5 381.0 214.0
s18c1 191 388.0 209.0 6 396.0 204.0
s18c1 195 350.0 221.0 1 359.0 224.0
s18c1 195 350.0 221.0 2 348.0 217.0
s18c1 200 375.0 231.0 4 367.0 234.0
s18c1 200 375.0 231.0 5 381.0 228.0
s18c1 201 351.0 200.0 6 345.0 201.0
s18c1 201 351.0 200.0 7 359.0 199.0
s18c1 210 366.0 214.0 3 358.0 219.0
s18c1 210 366.0 214.0 4 372.0 208.0
s18c2 38 112.0 271.0 1 122.0 269.0
s18c2 38 112.0 271.0 2 108.0 268.0
s18c2 41 78.0 232.0 3 75.0 234.0
s18c2 41 78.0 232.0 4 78.0 226.0
s18c2 84 107.0 260.0 2 101.0 264.0
s18c2 84 107.0 260.0 3 114.0 253.0
s18c2 88 122.0 267.0 1 116.0 271.0
s18c2 88 122.0 267.0 2 127.0 263.0
s18c2 92 67.0 241.0 5 67.0 246.0
s18c2 92 67.0 241.0 6 67.0 235.0
s18c2 99 70.0 229.0 7 66.0 233.0
s18c2 99 70.0 229.0 8 72.0 226.0
s18c2 131 111.0 249.0 4 106.0 254.0
s18c2 131 111.0 249.0 5 117.0 246.0
s18c2 133 82.0 253.0 3 89.0 255.0
s18c2 133 82.0 253.0 4 76.0 252.0
s18c2 141 95.0 269.0 1 107.0 268.0
s18c2 141 95.0 269.0 2 92.0 268.0
s18c2 141 55.0 264.0 8 54.0 272.0
s18c2 141 55.0 264.0 9 57.0 258.0
s18c2 143 61.0 232.0 12 59.0 237.0
s18c2 143 61.0 232.0 13 73.0 230.0
s18c2 144 25.0 240.0 11 28.0 242.0
s18c2 144 25.0 240.0 12 18.0 239.0
s18c2 153 129.0 258.0 3 131.0 263.0
s18c2 153 129.0 258.0 4 121.0 250.0
s18c2 155 45.0 223.0 11 37.0 225.0
s18c2 155 45.0 223.0 12 55.0 219.0
s18c2 176 115.0 272.0 8 107.0 272.0
s18c2 176 115.0 272.0 9 121.0 266.0
s18c2 179 98.0 266.0 7 95.0 270.0
s18c2 179 98.0 266.0 8 101.0 257.0
s18c2 181 64.0 243.0 6 69.0 242.0
s18c2 181 64.0 243.0 7 64.0 231.0
s18c2 182 77.0 213.0 19 71.0 214.0
s18c2 182 77.0 213.0 20 86.0 206.0
s18c2 186 74.0 256.0 3 70.0 264.0
s18c2 186 74.0 256.0 4 79.0 252.0
s18c2 186 45.0 229.0 17 50.0 234.0
s18c2 186 45.0 229.0 18 34.0 225.0
s18c2 192 45.0 264.0 12 43.0 273.0
s18c2 192 45.0 264.0 13 43.0 258.0
s18c2 197 99.0 292.0 1 100.0 292.0
s18c2 197 99.0 292.0 2 104.0 283.0
s18c2 201 79.0 269.0 3 82.0 275.0
s18c2 201 79.0 269.0 4 79.0 261.0
s18c2 207 57.0 187.0 17 54.0 195.0
s18c2 207 57.0 187.0 18 62.0 179.0
s19c1 31 170.0 233.0 1 180.0 240.0
s19c1 31 170.0 233.0 2 167.0 227.0
s19c1 78 173.0 238.0 1 162.0 244.0
s19c1 78 173.0 238.0 2 187.0 235.0
s19c1 102 178.0 224.0 3 179.0 227.0
s19c1 102 178.0 224.0 4 187.0 222.0
s19c1 122 148.0 208.0 1 150.0 222.0
s19c1 122 148.0 208.0 2 150.0 204.0
s19c1 126 213.0 239.0 3 213.0 239.0
s19c1 126 213.0 239.0 4 212.0 227.0
s19c1 160 202.0 203.0 6 200.0 213.0
s19c1 160 202.0 203.0 7 202.0 199.0
s19c1 161 187.0 206.0 5 189.0 209.0
s19c1 161 187.0 206.0 6 189.0 199.0
s19c1 173 171.0 220.0 1 177.0 227.0
s19c1 173 171.0 220.0 2 168.0 217.0
s19c1 174 152.0 223.0 3 155.0 235.0
s19c1 174 152.0 223.0 4 148.0 215.0
s19c1 183 219.0 221.0 6 225.0 227.0
s19c1 183 219.0 221.0 7 214.0 215.0
s19c1 184 215.0 240.0 5 220.0 248.0
s19c1 184 215.0 240.0 6 211.0 234.0
s19c1 204 185.0 220.0 9 185.0 220.0
s19c1 204 185.0 220.0 10 182.0 210.0
s19c1 207 191.0 199.0 11 184.0 201.0
s19c1 207 191.0 199.0 12 198.0 198.0
s19c1 208 197.0 228.0 13 192.0 240.0
s19c1 208 197.0 228.0 14 204.0 225.0
s19c1 211 215.0 197.0 15 212.0 201.0
s19c1 211 215.0 197.0 16 222.0 187.0
s19c2 11 204.0 388.0 1 197.0 387.0
s19c2 11 204.0 388.0 2 209.0 386.0
s19c2 68 203.0 410.0 2 205.0 416.0
s19c2 68 203.0 410.0 3 205.0 402.0
s19c2 70 189.0 411.0 1 192.0 420.0
s19c2 70 189.0 411.0 2 190.0 402.0
s19c2 113 209.0 416.0 3 217.0 418.0
s19c2 113 209.0 416.0 4 202.0 414.0
s19c2 117 191.0 394.0 5 199.0 393.0
s19c2 117 191.0 394.0 6 183.0 388.0
s19c2 123 198.0 449.0 1 212.0 451.0
s19c2 123 198.0 449.0 2 189.0 444.0
s19c2 123 191.0 404.0 3 183.0 409.0
s19c2 123 191.0 404.0 4 203.0 408.0
s19c2 156 219.0 425.0 4 220.0 431.0
s19c2 156 219.0 425.0 5 222.0 416.0
s19c2 161 191.0 419.0 5 189.0 429.0
s19c2 161 191.0 419.0 6 195.0 414.0
s19c2 162 188.0 395.0 8 182.0 407.0
s19c2 162 188.0 395.0 9 191.0 386.0
s19c2 168 208.0 413.0 7 204.0 416.0
s19c2 168 208.0 413.0 8 214.0 404.0
s19c2 179 191.0 396.0 1 182.0 402.0
s19c2 179 191.0 396.0 2 196.0 392.0
s19c2 195 216.0 411.0 5 218.0 419.0
s19c2 195 216.0 411.0 6 225.0 403.0
s19c2 196 186.0 436.0 3 187.0 444.0
s19c2 196 186.0 436.0 4 189.0 428.0
s19c2 197 200.0 434.0 5 199.0 442.0
s19c2 197 200.0 434.0 6 202.0 426.0
s19c2 199 173.0 440.0 9 174.0 453.0
s19c2 199 173.0 440.0 10 177.0 436.0
s19c2 203 199.0 389.0 15 193.0 390.0
s19c2 203 199.0 389.0 16 205.0 383.0
s19c2 205 208.0 412.0 13 210.0 419.0
s19c2 205 208.0 412.0 14 215.0 411.0
s19c2 207 175.0 408.0 11 178.0 413.0
s19c2 207 175.0 408.0 12 174.0 399.0
s19c2 208 171.0 429.0 16 164.0 433.0
s19c2 208 171.0 429.0 17 179.0 432.0
s19c3 20 289.0 273.0 1 292.0 283.0
s19c3 20 289.0 273.0 2 291.0 265.0
s19c3 67 294.0 307.0 1 291.0 315.0
s19c3 67 294.0 307.0 2 301.0 301.0
s19c3 70 292.0 249.0 3 291.0 251.0
s19c3 70 292.0 249.0 4 291.0 260.0
s19c3 127 293.0 237.0 3 282.0 237.0
s19c3 127 293.0 237.0 4 301.0 237.0
s19c3 128 291.0 260.0 5 292.0 260.0
s19c3 128 291.0 260.0 6 281.0 257.0
s19c3 130 288.0 336.0 1 290.0 346.0
s19c3 130 288.0 336.0 2 289.0 329.0
s19c3 132 309.0 301.0 3 301.0 303.0
s19c3 132 309.0 301.0 4 317.0 300.0
s19c3 178 329.0 241.0 6 331.0 255.0
s19c3 178 329.0 241.0 7 325.0 232.0
s19c3 179 262.0 251.0 9 261.0 254.0
s19c3 179 262.0 251.0 10 268.0 246.0
s19c3 181 299.0 264.0 8 302.0 266.0
s19c3 181 299.0 264.0 9 294.0 262.0
s19c3 183 257.0 233.0 5 259.0 233.0
s19c3 183 257.0 233.0 6 253.0 224.0
s19c4 34 404.0 212.0 1 407.0 214.0
s19c4 34 404.0 212.0 2 404.0 202.0
s19c4 82 400.0 205.0 1 400.0 207.0
s19c4 82 400.0 205.0 2 394.0 197.0
s19c4 84 387.0 204.0 3 388.0 212.0
s19c4 84 387.0 204.0 4 381.0 194.0
s19c4 132 402.0 199.0 1 403.0 206.0
s19c4 132 402.0 199.0 2 400.0 194.0
s19c4 134 381.0 189.0 5 389.0 183.0
s19c4 134 381.0 189.0 6 371.0 194.0
s19c4 142 399.0 171.0 3 397.0 173.0
s19c4 142 399.0 171.0 4 407.0 168.0
s19c4 148 396.0 210.0 5 400.0 211.0
s19c4 148 396.0 210.0 6 385.0 208.0
s19c4 177 399.0 186.0 7 398.0 191.0
s19c4 177 399.0 186.0 8 402.0 183.0
s19c4 180 407.0 212.0 1 400.0 212.0
s19c4 180 407.0 212.0 2 417.0 212.0
s19c4 181 337.0 195.0 10 348.0 209.0
s19c4 181 337.0 195.0 11 329.0 191.0
s19c4 191 410.0 169.0 4 412.0 174.0
s19c4 191 410.0 169.0 5 412.0 160.0
s19c4 191 379.0 248.0 7 371.0 261.0
s19c4 191 379.0 248.0 8 384.0 242.0
s19c4 192 401.0 205.0 3 399.0 211.0
s19c4 192 401.0 205.0 4 401.0 195.0
s19c4 193 429.0 158.0 7 441.0 157.0
s19c4 193 429.0 158.0 8 425.0 157.0
s19c4 193 346.0 253.0 11 352.0 252.0
s19c4 193 346.0 253.0 12 336.0 249.0
s1c1 28 285.0 272.0 1 288.0 277.0
s1c1 28 285.0 272.0 2 283.0 265.0
s1c1 79 277.0 286.0 1 284.0 297.0
s1c1 79 277.0 286.0 2 271.0 279.0
s1c1 86 297.0 232.0 3 298.0 240.0
s1c1 86 297.0 232.0 4 296.0 225.0
s1c1 126 262.0 286.0 1 270.0 292.0
s1c1 126 262.0 286.0 2 251.0 279.0
s1c1 136 276.0 194.0 5 270.0 199.0
s1c1 136 276.0 194.0 6 283.0 190.0
s1c1 138 301.0 302.0 4 296.0 304.0
s1c1 138 301.0 302.0 5 309.0 301.0
s1c1 142 239.0 251.0 3 229.0 251.0
s1c1 142 239.0 251.0 4 248.0 253.0
s1c1 169 272.0 297.0 1 259.0 301.0
s1c1 169 272.0 297.0 2 279.0 301.0
s1c1 173 229.0 266.0 3 228.0 272.0
s1c1 173 229.0 266.0 4 230.0 262.0
s1c1 185 318.0 334.0 8 317.0 347.0
s1c1 185 318.0 334.0 9 324.0 330.0
s1c1 187 261.0 202.0 10 256.0 205.0
s1c1 187 261.0 202.0 11 269.0 207.0
s1c1 194 222.0 242.0 5 222.0 246.0
s1c1 194 222.0 242.0 6 234.0 238.0
s1c1 199 302.0 334.0 8 303.0 340.0
s1c1 199 302.0 334.0 9 304.0 329.0
s1c1 208 262.0 268.0 1 254.0 281.0
s1c1 208 262.0 268.0 2 263.0 264.0
s1c1 212 294.0 315.0 3 289.0 320.0
s1c1 212 294.0 315.0 4 303.0 309.0
s1c1 215 247.0 258.0 5 243.0 266.0
s1c1 215 247.0 258.0 6 255.0 250.0
s1c2 40 209.0 180.0 1 216.0 176.0
s1c2 40 209.0 180.0 2 203.0 171.0
s1c2 84 162.0 181.0 2 160.0 189.0
s1c2 84 162.0 181.0 3 161.0 169.0
s1c2 94 245.0 181.0 1 238.0 180.0
s1c2 94 245.0 181.0 2 255.0 180.0
s1c2 135 156.0 185.0 3 164.0 194.0
s1c2 135 156.0 185.0 4 156.0 179.0
s1c2 135 169.0 166.0 5 169.0 166.0
s1c2 135 169.0 166.0 6 151.0 157.0
s1c2 187 184.0 232.0 1 198.0 235.0
s1c2 187 184.0 232.0 2 183.0 220.0
s1c2 187 160.0 177.0 3 165.0 185.0
s1c2 187 160.0 177.0 4 151.0 171.0
s20c1 43 191.0 291.0 1 194.0 299.0
s20c1 43 191.0 291.0 2 191.0 286.0
s20c1 87 211.0 285.0 1 205.0 298.0
s20c1 87 211.0 285.0 2 219.0 283.0
s20c1 104 206.0 277.0 1 217.0 282.0
s20c1 104 206.0 277.0 2 196.0 277.0
s20c1 137 213.0 279.0 1 215.0 284.0
s20c1 137 213.0 279.0 2 208.0 272.0
s20c1 148 179.0 276.0 3 172.0 284.0
s20c1 148 179.0 276.0 4 188.0 270.0
s20c1 175 225.0 302.0 1 221.0 307.0
s20c1 175 225.0 302.0 2 228.0 291.0
s20c1 178 219.0 265.0 3 218.0 276.0
s20c1 178 219.0 265.0 4 222.0 261.0
s20c1 186 192.0 271.0 6 198.0 277.0
s20c1 186 192.0 271.0 7 189.0 265.0
s20c1 191 166.0 290.0 5 171.0 296.0
s20c1 191 166.0 290.0 6 156.0 282.0
s20c1 211 220.0 311.0 1 225.0 319.0
s20c1 211 220.0 311.0 2 212.0 306.0
s20c1 211 239.0 286.0 3 233.0 289.0
s20c1 211 239.0 286.0 4 248.0 277.0
s20c1 215 236.0 277.0 5 225.0 279.0
s20c1 215 236.0 277.0 6 241.0 270.0
s20c2 17 277.0 322.0 1 272.0 327.0
s20c2 17 277.0 322.0 2 284.0 322.0
s20c2 60 261.0 336.0 1 270.0 342.0
s20c2 60 261.0 336.0 2 257.0 328.0
s20c2 74 273.0 312.0 3 266.0 315.0
s20c2 74 273.0 312.0 4 281.0 305.0
s20c2 107 248.0 344.0 1 244.0 344.0
s20c2 107 248.0 344.0 2 252.0 344.0
s20c2 107 267.0 318.0 3 272.0 325.0
s20c2 107 267.0 318.0 4 258.0 316.0
s20c2 127 294.0 301.0 6 288.0 305.0
s20c2 127 294.0 301.0 7 305.0 296.0
s20c2 131 271.0 315.0 5 277.0 322.0
s20c2 131 271.0 315.0 6 268.0 307.0
s20c2 156 297.0 337.0 3 296.0 344.0
s20c2 156 297.0 337.0 4 287.0 332.0
s20c2 156 258.0 312.0 5 255.0 316.0
s20c2 156 258.0 312.0 6 262.0 304.0
s20c2 160 267.0 342.0 2 276.0 344.0
s20c2 160 267.0 342.0 3 259.0 338.0
s20c2 162 222.0 363.0 1 230.0 366.0
s20c2 162 222.0 363.0 2 217.0 356.0
s20c2 176 306.0 273.0 12 311.0 279.0
s20c2 176 306.0 273.0 13 303.0 266.0
s20c2 178 280.0 283.0 10 273.0 288.0
s20c2 178 280.0 283.0 11 281.0 273.0
s20c2 180 299.0 297.0 12 301.0 304.0
s20c2 180 299.0 297.0 13 296.0 289.0
s20c2 181 284.0 320.0 9 279.0 321.0
s20c2 181 284.0 320.0 10 292.0 320.0
s20c2 202 274.0 305.0 8 267.0 305.0
s20c2 202 274.0 305.0 9 279.0 303.0
s20c2 204 246.0 319.0 7 243.0 328.0
s20c2 204 246.0 319.0 8 249.0 315.0
s20c2 208 302.0 351.0 5 302.0 356.0
s20c2 208 302.0 351.0 6 302.0 349.0
s20c2 210 265.0 335.0 7 271.0 337.0
s20c2 210 265.0 335.0 8 263.0 332.0
s20c2 213 286.0 332.0 3 287.0 338.0
s20c2 213 286.0 332.0 4 289.0 329.0
s20c3 35 313.0 393.0 1 317.0 398.0
s20c3 35 313.0 393.0 2 309.0 389.0
s20c3 79 325.0 404.0 1 319.0 410.0
s20c3 79 325.0 404.0 2 328.0 400.0
s20c3 79 302.0 384.0 3 304.0 385.0
s20c3 79 302.0 384.0 4 295.0 380.0
s20c3 130 288.0 367.0 2 282.0 371.0
s20c3 130 288.0 367.0 3 302.0 365.0
s20c3 132 311.0 390.0 1 304.0 394.0
s20c3 132 311.0 390.0 2 321.0 384.0
s20c3 183 307.0 369.0 4 300.0 372.0
s20c3 183 307.0 369.0 5 309.0 359.0
s20c3 185 272.0 387.0 3 267.0 396.0
s20c3 185 272.0 387.0 4 274.0 376.0
s20c3 194 353.0 401.0 2 361.0 407.0
s20c3 194 353.0 401.0 3 347.0 396.0
s20c3 202 287.0 422.0 1 289.0 430.0
s20c3 202 287.0 422.0 2 289.0 411.0
s20c4 16 380.0 325.0 1 384.0 330.0
s20c4 16 380.0 325.0 2 374.0 319.0
s20c4 60 412.0 331.0 1 412.0 331.0
s20c4 60 412.0 331.0 2 403.0 334.0
s20c4 67 338.0 322.0 3 342.0 330.0
s20c4 67 338.0 322.0 4 328.0 316.0
s20c4 106 362.0 346.0 2 363.0 354.0
s20c4 106 362.0 346.0 3 358.0 343.0
s20c4 113 412.0 329.0 1 406.0 330.0
s20c4 113 412.0 329.0 2 415.0 325.0
s20c4 117 338.0 337.0 5 345.0 347.0
s20c4 117 338.0 337.0 6 340.0 333.0
s20c4 124 305.0 314.0 7 305.0 323.0
s20c4 124 305.0 314.0 8 310.0 308.0
s20c4 151 376.0 375.0 3 375.0 382.0
s20c4 151 376.0 375.0 4 372.0 373.0
s20c4 156 358.0 335.0 5 361.0 339.0
s20c4 156 358.0 335.0 6 359.0 325.0
s20c4 171 342.0 326.0 8 344.0 332.0
s20c4 171 342.0 326.0 9 339.0 318.0
s20c4 178 313.0 334.0 10 309.0 339.0
s20c4 178 313.0 334.0 11 313.0 324.0
s20c4 180 376.0 344.0 1 382.0 343.0
s20c4 180 376.0 344.0 2 367.0 345.0
s20c4 181 326.0 288.0 12 323.0 295.0
s20c4 181 326.0 288.0 13 331.0 281.0
s20c4 194 462.0 323.0 3 455.0 324.0
s20c4 194 462.0 323.0 4 470.0 325.0
s20c4 198 364.0 352.0 6 370.0 355.0
s20c4 198 364.0 352.0 7 362.0 346.0
s20c4 200 367.0 387.0 5 377.0 390.0
s20c4 200 367.0 387.0 6 365.0 382.0
s20c4 205 339.0 295.0 10 343.0 295.0
s20c4 205 339.0 295.0 11 330.0 297.0
s20c4 210 338.0 342.0 9 334.0 350.0
s20c4 210 338.0 342.0 10 339.0 340.0
s20c5 27 175.0 244.0 1 181.0 247.0
s20c5 27 175.0 244.0 2 166.0 244.0
s20c5 30 164.0 218.0 3 161.0 223.0
s20c5 30 164.0 218.0 4 172.0 213.0
s20c5 71 191.0 212.0 4 196.0 206.0
s20c5 71 191.0 212.0 5 184.0 211.0
s20c5 72 178.0 243.0 2 179.0 253.0
s20c5 72 178.0 243.0 3 184.0 239.0
s20c5 73 166.0 234.0 4 166.0 239.0
s20c5 73 166.0 234.0 5 169.0 225.0
s20c5 75 207.0 266.0 1 217.0 261.0
s20c5 75 207.0 266.0 2 202.0 264.0
s20c5 126 212.0 208.0 7 220.0 215.0
s20c5 126 212.0 208.0 8 210.0 203.0
s20c5 127 168.0 266.0 3 167.0 280.0
s20c5 127 168.0 266.0 4 173.0 266.0
s20c5 127 148.0 244.0 6 142.0 252.0
s20c5 127 148.0 244.0 7 151.0 239.0
s20c5 130 171.0 236.0 8 180.0 240.0
s20c5 130 171.0 236.0 9 167.0 232.0
s20c5 131 204.0 235.0 5 201.0 242.0
s20c5 131 204.0 235.0 6 209.0 228.0
s20c5 131 190.0 217.0 13 184.0 221.0
s20c5 131 190.0 217.0 14 200.0 218.0
s20c5 136 240.0 242.0 1 245.0 249.0
s20c5 136 240.0 242.0 2 238.0 234.0
s20c5 137 221.0 248.0 3 228.0 255.0
s20c5 137 221.0 248.0 4 219.0 245.0
s20c5 178 156.0 269.0 5 154.0 274.0
s20c5 178 156.0 269.0 6 159.0 268.0
s20c5 182 180.0 227.0 12 186.0 230.0
s20c5 182 180.0 227.0 13 177.0 229.0
s20c5 186 169.0 246.0 7 176.0 243.0
s20c5 186 169.0 246.0 8 162.0 242.0
s20c5 192 182.0 217.0 15 174.0 220.0
s20c5 192 182.0 217.0 16 190.0 211.0
s20c5 193 240.0 218.0 17 236.0 219.0
s20c5 193 240.0 218.0 18 244.0 217.0
s20c6 2 176.0 195.0 1 178.0 192.0
s20c6 2 176.0 195.0 2 175.0 187.0
s20c6 47 186.0 185.0 2 177.0 191.0
s20c6 47 186.0 185.0 3 197.0 184.0
s20c6 48 192.0 198.0 1 191.0 200.0
s20c6 48 192.0 198.0 2 200.0 197.0
s20c6 90 201.0 187.0 4 199.0 190.0
s20c6 90 201.0 187.0 5 203.0 185.0
s20c6 92 190.0 195.0 1 187.0 203.0
s20c6 92 190.0 195.0 2 191.0 187.0
s20c6 92 176.0 194.0 4 174.0 202.0
s20c6 92 176.0 194.0 5 179.0 189.0
s20c6 105 210.0 190.0 3 210.0 190.0
s20c6 105 210.0 190.0 4 209.0 182.0
s20c6 135 184.0 165.0 6 188.0 170.0
s20c6 135 184.0 165.0 7 178.0 159.0
s20c6 135 208.0 176.0 9 213.0 177.0
s20c6 135 208.0 176.0 10 200.0 181.0
s20c6 144 191.0 179.0 2 183.0 182.0
s20c6 144 191.0 179.0 3 195.0 181.0
s20c6 144 188.0 201.0 9 193.0 206.0
s20c6 144 188.0 201.0 10 182.0 201.0
s20c6 157 165.0 203.0 1 161.0 207.0
s20c6 157 165.0 203.0 2 172.0 202.0
s20c6 158 214.0 188.0 6 222.0 187.0
