sample progen_cell slope theta
s4 c6	-0	150
s4 c6	66	NaN
s4 c6	-61	152
s4 c6	61	93
s4 c6	-24	165
s4 c6	-45	136
s4 c6	81	164
s4 c6	-82	166
s4 c6	-58	106
s4 c6	-51	148
s4 c6	77	158
s4 c6	67	156
s4 c7	37	NaN
s4 c7	-12	169
s4 c7	-74	NaN
s4 c7	-82	178
s4 c7	-86	166
s4 c7	17	169
s4 c7	34	145
s4 c7	35	150
s4 c7	-29	179
s4 c7	18	135
s4 c7	61	158
s4 c7	-5	169
s4 c7	79	177
s4 c7	78	159
s4 c7	6	162
s4 c7	34	145
s4 c7	39	144
s4 c7	20	144
s4 c8	-0	180
s4 c8	30	166
s4 c8	54	126
s4 c8	-21	172
s4 c8	-82	149
s4 c8	-45	169
s4 c8	14	153
s4 c8	11	161
s4 c8	37	135
s4 c8	49	133
s4 c9	63	5
s5 c10	-60	NaN
s5 c10	-75	132
s5 c10	60	149
s5 c10	62	171
s5 c10	-56	92
s5 c10	5	166
s5 c10	38	153
s5 c10	-9	167
s5 c10	-74	169
s5 c10	-6	167
s5 c10	-30	79
s5 c10	3	160
s5 c10	0	180
s5 c10	53	149
s5 c10	39	154
s5 c10	40	177
s5 c10	16	156
s5 c10	-11	153
s5 c10	69	164
s5 c10	77	162
s5 c10	57	178
s5 c10	69	129
s5 c10	-82	164
s5 c10	36	169
s5 c10	-40	161
s5 c10	90	162
s5 c10	66	108
s5 c10	27	172
s5 c10	37	180
s5 c10	34	159
s5 c10	-34	162
s5 c11	-83	174
s5 c11	67	140
s5 c11	28	161
s5 c11	-17	178
s5 c11	-77	174
s5 c11	8	117
s5 c11	0	166
s5 c11	45	170
s5 c11	45	161
s5 c12	7	166
s5 c12	-5	166
s5 c12	-56	166
s5 c12	-58	168
s5 c12	-0	159
s5 c12	25	142
s5 c12	-35	150
s5 c12	-0	180
s5 c12	41	171
s5 c12	-74	171
s5 c12	42	150
s5 c12	75	156
s5 c12	-20	177
s5 c12	0	166
s5 c12	-17	163
s5 c12	-58	172
s5 c12	0	157
s5 c12	-5	127
s5 c12	-55	178
s5 c12	32	139
s5 c12	-86	173
s5 c12	-21	167
s5 c12	-63	139
s5 c12	60	161
s5 c12	-32	158
s5 c12	16	173
s5 c12	-72	124
s5 c12	-62	170
s5 c12	-17	111
s5 c12	-21	151
s5 c12	-42	135
s5 c12	-57	167
s5 c13	35	150
s5 c13	49	169
s5 c13	90	180
s5 c13	-3	174
s5 c13	-73	156
s5 c13	-45	166
s5 c13	62	172
s5 c13	-33	170
s5 c13	66	121
s5 c13	33	175
s5 c13	-48	175
s5 c13	-5	150
s5 c13	-0	147
s5 c13	60	155
s5 c13	7	153
s5 c13	39	169
s5 c13	-36	165
s5 c13	-15	168
s5 c1	5	171
s5 c1	-54	143
s5 c1	-77	170
s5 c1	-53	153
s5 c1	-4	174
s5 c1	37	169
s5 c1	-6	179
s5 c1	-4	159
s5 c1	18	162
s5 c1	-24	163
s5 c1	76	144
s5 c2	-11	130
s5 c2	-30	132
s5 c2	-54	176
s5 c2	-18	114
s5 c2	4	171
s5 c2	90	180
s5 c2	10	157
s5 c2	25	177
s5 c2	90	180
s5 c2	42	140
s5 c2	49	155
s5 c2	-58	145
s5 c2	-13	135
s5 c2	-9	166
s5 c2	-0	164
s5 c3	61	175
s5 c3	36	166
s5 c3	-56	118
s5 c3	-77	163
s5 c3	-67	167
s5 c3	13	168
s5 c3	80	125
s5 c3	8	158
s5 c3	57	172
s5 c3	63	135
s5 c3	75	153
s5 c3	67	156
s5 c3	12	176
s5 c3	36	162
s5 c3	-86	172
s5 c3	-85	152
s5 c3	18	135
s5 c3	63	170
s5 c3	51	167
s5 c3	-0	150
s5 c3	51	95
s5 c3	37	165
s5 c3	-56	162
s5 c3	45	131
s5 c3	-36	179
s5 c3	-63	157
s5 c3	-17	164
s5 c3	-54	172
s5 c3	5	NaN
s5 c3	-28	120
s5 c3	45	143
s5 c3	-16	75
s5 c3	-29	176
s5 c3	40	132
s5 c3	-21	172
s5 c3	-23	174
s5 c4	70	158
s5 c4	-45	105
s5 c4	-49	175
s5 c4	25	136
s5 c4	-75	178
s5 c4	9	148
s5 c4	49	175
s5 c4	-83	106
s5 c4	68	174
s5 c4	-25	163
s5 c4	-38	166
s5 c4	-63	152
s5 c4	30	156
s5 c4	-3	162
s5 c4	13	150
s5 c4	5	150
s5 c4	28	162
s5 c5	0	155
s5 c5	45	171
s5 c5	-86	173
s5 c5	-77	153
s5 c5	-86	NaN
s5 c5	-4	169
s5 c5	-74	135
s5 c5	-51	104
s5 c5	48	142
s5 c5	-0	130
s5 c5	43	175
s5 c5	-60	152
s5 c5	-35	167
s5 c5	-83	127
s5 c5	49	157
s5 c5	-76	164
s5 c5	-24	165
s5 c5	54	121
s5 c5	50	133
s5 c6	31	143
s5 c6	-9	164
s5 c6	-3	160
s5 c6	42	147
s5 c7	-3	173
s5 c7	36	162
s5 c7	-22	NaN
s5 c7	-52	173
s5 c7	34	140
s5 c7	-45	168
s5 c7	-39	176
s5 c7	-79	173
s5 c7	58	173
s5 c7	84	153
s5 c7	-74	180
s5 c7	-33	163
s5 c7	87	160
s5 c7	-20	158
s5 c7	80	162
s5 c7	-39	148
s5 c7	-27	127
s5 c7	6	167
s5 c7	55	179
s5 c7	-65	138
s5 c7	56	152
s5 c7	-0	152
s5 c7	-74	165
s5 c7	31	155
s5 c7	79	158
s5 c7	77	160
s5 c7	-61	173
s5 c7	90	NaN
s5 c7	0	159
s5 c7	9	151
s5 c7	-75	149
s5 c7	43	155
s5 c7	-81	146
s5 c7	67	140
s5 c7	39	169
s5 c7	24	172
s5 c7	-7	166
s5 c7	22	175
s5 c7	-74	177
s5 c7	-37	157
s5 c7	74	168
s5 c7	-65	139
s5 c7	66	135
s5 c7	72	148
s5 c7	-81	158
s5 c7	-14	139
s5 c7	8	171
s5 c8	50	172
s5 c8	14	176
s5 c8	23	153
s5 c8	70	167
s5 c8	-73	177
s5 c8	-75	170
s5 c8	29	176
s5 c8	4	175
s5 c8	-57	145
s5 c9	5	150
s5 c9	-74	NaN
s5 c9	-79	158
s5 c9	-52	166
s5 c9	-37	174
s5 c9	-62	176
s6 c1	90	NaN
s6 c1	-0	141
s6 c1	-2	175
s6 c1	-12	174
s6 c1	56	176
s6 c1	18	166
s6 c1	70	150
s6 c1	45	106
s6 c1	-75	178
s6 c1	-45	150
s6 c2	-65	130
s6 c2	-0	180
s6 c2	-45	NaN
s6 c2	-9	177
s6 c2	-86	174
s6 c2	81	176
s6 c2	81	130
s6 c2	-23	166
s6 c2	69	169
s6 c2	-9	121
s6 c2	85	152
s6 c2	-22	94
s6 c2	49	98
s6 c2	-81	167
s6 c3	-10	153
s6 c3	-68	177
s6 c3	51	155
s6 c3	60	175
s6 c3	-45	169
s6 c3	71	162
s6 c3	-63	157
s6 c3	73	NaN
s6 c3	30	175
s6 c3	79	138
s6 c3	-75	174
s6 c3	54	144
s6 c3	68	172
s6 c3	52	132
s6 c3	-45	170
s6 c3	34	157
s6 c3	78	175
s6 c3	67	156
s6 c3	63	168
s6 c3	-81	164
s6 c3	11	171
s6 c3	65	162
s6 c3	-38	162
s6 c3	14	157
s6 c3	86	152
s6 c3	38	156
s6 c3	29	129
s7 c1	11	162
s7 c1	-19	174
s7 c1	-11	162
s7 c1	-24	164
s7 c1	79	130
s7 c1	82	162
s7 c1	45	161
s7 c1	77	82
s7 c1	61	141
s7 c1	-58	164
s7 c1	-4	112
s7 c1	-81	162
s7 c1	-73	178
s7 c1	-62	159
s7 c1	-73	164
s7 c1	-77	166
s7 c1	-71	166
s7 c1	-48	175
s7 c1	-6	171
s7 c1	-63	140
s7 c1	-72	141
s7 c1	-87	171
s7 c1	-47	157
s7 c1	-15	146
s7 c2	-79	117
s7 c2	-25	156
s7 c2	43	163
s7 c2	-58	127
s7 c2	68	112
s7 c2	41	144
s7 c2	86	126
s7 c2	33	157
s7 c2	75	135
s7 c2	12	175
s7 c2	-53	96
s7 c2	70	140
s7 c2	18	118
s7 c2	81	166
s7 c2	70	95
s7 c2	74	165
s7 c2	67	154
s7 c3	-45	180
s7 c3	-72	129
s7 c3	58	NaN
s7 c3	-63	149
s7 c3	-54	123
s7 c3	-13	169
s7 c3	-34	162
s7 c3	-42	145
s7 c3	51	138
s7 c3	-47	140
s7 c3	40	162
s7 c3	33	170
s7 c3	63	148
s7 c3	-62	142
s7 c3	36	135
s7 c3	-79	149
s7 c3	49	143
s7 c3	48	162
s7 c3	27	180
s7 c3	-73	135
s7 c3	0	138
s7 c3	27	108
s7 c3	31	160
s7 c3	-62	126
s7 c3	50	153
s7 c3	-30	159
s7 c3	-41	145
s7 c3	36	138
s7 c3	67	123
s7 c3	16	151
s7 c3	-10	140
s7 c3	39	152
s7 c3	9	164
s7 c3	70	167
s7 c3	-41	150
s7 c3	14	158
s7 c3	18	166
s7 c3	45	125
s7 c4	4	172
s7 c4	86	156
s7 c4	-59	147
s7 c4	-49	163
s7 c4	90	180
s7 c4	40	173
s7 c4	16	177
s7 c4	-16	156
s7 c4	-4	155
s7 c4	65	148
s7 c4	71	174
s7 c4	-30	54
s7 c4	11	178
s7 c4	-81	153
s7 c4	15	66
s7 c4	62	159
s7 c5	87	159
s7 c5	-81	165
s7 c5	-7	168
s7 c5	-42	174
s7 c5	90	180
s7 c5	32	117
s7 c5	86	166
s7 c5	-69	163
s7 c5	40	152
s7 c5	-58	26
s7 c5	33	157
s7 c5	49	141
s7 c5	36	145
s7 c5	-66	165
s7 c5	-86	139
s7 c5	-28	158
s7 c6	50	124
s7 c6	-0	180
s7 c6	-72	180
s7 c6	-47	167
s7 c6	18	141
s7 c7	33	137
s7 c7	-79	167
s7 c7	-50	172
s7 c7	62	168
s7 c7	16	94
s7 c7	-76	180
s7 c7	34	85
s7 c7	-38	178
s7 c7	79	175
s7 c7	-84	153
s7 c7	-81	163
s8 c1	51	169
s8 c1	67	135
s8 c1	62	163
s8 c1	27	180
s8 c1	-4	151
s8 c1	-82	86
s8 c1	90	180
s8 c1	-61	155
s8 c1	-87	135
s8 c1	-82	136
s8 c1	81	148
s8 c2	-51	155
s8 c2	-60	118
s8 c2	35	178
s8 c2	24	179
s8 c2	4	143
s8 c2	56	180
s8 c2	-54	143
s8 c2	-81	175
s8 c2	90	148
s8 c2	-22	172
s8 c2	63	157
s8 c2	-75	132
s8 c2	48	176
s8 c3	72	157
s8 c3	-33	163
s8 c3	6	166
s8 c3	-45	145
s8 c3	-16	135
s8 c3	-45	155
s8 c3	-60	179
s8 c3	-74	153
s8 c3	-4	166
s8 c3	-48	169
s8 c3	-78	142
s8 c3	60	45
s8 c3	-79	174
s8 c3	31	139
s8 c3	77	170
s8 c3	27	140
s8 c3	18	161
s8 c3	15	150
s8 c3	31	154
s8 c3	14	159
s8 c4	-53	149
s8 c4	23	135
s8 c4	-78	159
s8 c4	-74	176
s8 c4	83	6
s8 c4	66	141
s8 c4	-63	180
s8 c4	67	147
s8 c4	70	153
s8 c4	-28	177
s8 c4	81	167
s8 c4	-82	158
s8 c4	-25	139
s8 c4	-23	152
s8 c4	68	156
s8 c4	-63	166
s8 c4	38	173
s8 c4	81	145
s8 c4	79	143
s8 c5	-60	168
s8 c5	-54	NaN
s8 c5	-77	168
s8 c5	14	169
s8 c5	56	120
s8 c5	50	171
s8 c5	-85	177
s8 c5	32	118
s8 c5	-3	173
s8 c5	82	171
s8 c5	-40	154
s8 c5	-82	134
s8 c5	-23	174
s8 c5	-51	144
s8 c5	71	170
s8 c5	16	166
s8 c5	5	171
s8 c5	-58	113
s8 c5	-25	100
s8 c5	4	169
s8 c5	61	152
s8 c5	-30	171
s8 c5	-86	166
s8 c5	58	158
s8 c5	11	164
s8 c5	13	159
s8 c5	-29	176
s8 c5	81	158
s8 c5	45	39
s8 c5	-11	117
s8 c5	90	167
s8 c5	-15	90
s8 c5	41	131
s8 c6	21	163
s8 c6	-66	129
s8 c6	-23	140
s8 c6	36	157
s8 c6	-62	178
s8 c6	47	158
s8 c6	-4	169
s8 c6	-75	140
s8 c6	17	NaN
s8 c6	32	145
s8 c6	36	137
s8 c6	74	171
s8 c6	22	174
s8 c6	56	168
s8 c6	43	156
s8 c6	86	173
s8 c6	-69	150
s8 c6	-21	163
s8 c6	-55	146
s8 c6	-76	150
s8 c6	-51	158
s8 c6	28	135
s8 c6	43	135
s8 c6	69	172
s8 c6	25	169
s8 c6	-35	153
s8 c6	-66	167
s8 c6	54	164
s8 c6	-37	156
s8 c6	-56	153
s8 c6	63	127
s9 c1	-60	104
s9 c1	-45	144
s9 c1	-20	141
s9 c1	-9	132
s9 c1	-65	128
s9 c1	-36	152
s9 c1	-43	165
s9 c1	65	169
s9 c1	-79	157
s9 c1	-0	166
s9 c1	-72	171
s9 c1	62	156
s9 c1	-86	173
s9 c1	55	158
s9 c1	43	165
s9 c1	-18	157
s9 c1	42	175
s9 c1	-70	178
s9 c1	-73	170
s9 c1	35	132
s9 c1	54	157
s9 c1	28	171
s9 c1	-53	174
s9 c1	32	94
s9 c2	56	135
s9 c2	-11	139
s9 c2	-32	144
s9 c2	-41	166
s9 c2	-60	161
s9 c2	-0	92
s9 c2	-8	158
s9 c2	-77	176
s9 c2	72	171
s9 c2	66	135
s9 c2	-40	124
s9 c2	-68	174
s9 c2	-58	153
s9 c2	73	180
s9 c2	-15	177
s9 c2	71	138
s9 c2	-82	124
s9 c2	-86	155
s9 c2	-31	176
s9 c3	-43	174
s9 c3	-18	129
s9 c3	-54	139
s9 c3	-66	149
s9 c3	-50	131
s9 c3	-72	150
s9 c3	8	152
s9 c3	34	180
s9 c3	-21	179
s9 c3	-79	158
s9 c3	-12	172
s9 c3	-7	174
s9 c3	-24	158
s9 c3	72	143
s9 c3	87	152
s9 c3	37	169
s9 c3	80	169
s9 c3	-37	143
s9 c3	59	155
s9 c3	58	159
s9 c3	55	122
s9 c3	85	150
s9 c3	-36	175
s9 c3	-9	157
s9 c3	83	164
s9 c3	66	175
s9 c3	78	162
s9 c3	61	173
s9 c3	-27	141
s9 c3	67	168
s9 c3	37	130
s9 c3	22	113
s9 c4	-34	152
s9 c4	-66	174
s9 c4	90	127
s9 c4	-74	139
s9 c4	-63	NaN
s9 c4	-18	174
s9 c4	6	170
s9 c4	-82	167
s9 c4	57	177
s9 c4	58	135
s9 c4	-74	177
s9 c4	-59	162
s9 c4	60	157
s9 c4	-5	111
s9 c4	5	152
s9 c4	39	176
s9 c4	-42	156
s9 c4	32	170
s9 c4	49	135
s9 c4	-45	152
s9 c4	0	155
s9 c4	3	151
s9 c4	-42	153
s9 c4	-65	159
s9 c4	-3	161
s9 c4	-4	174
s9 c4	-50	171
s9 c4	-63	114
s9 c4	-3	135
s9 c4	9	145
s9 c4	-52	179
s9 c4	-25	171
s9 c5	-76	90
s9 c5	-21	179
s9 c5	16	146
s9 c5	-80	28
s9 c5	-56	180
s9 c5	66	131
s9 c5	16	166
s9 c5	63	163
s9 c5	-61	130
s9 c5	-0	132
s9 c5	43	175
s9 c5	61	173
s9 c5	47	175
s9 c5	-72	153
s9 c5	20	105
s9 c5	7	151
s9 c5	30	173
s9 c5	-87	153
s9 c5	16	167
s9 c5	-31	155
s9 c5	-3	174
s9 c5	-43	130
s9 c5	-5	NaN
s9 c5	30	171
s9 c5	-31	178
s9 c5	-38	150
s9 c5	77	162
s9 c5	-52	165
s9 c6	58	126
s9 c6	78	163
s9 c6	82	178
s9 c6	-29	151
